,Adgrl1
64613,8.0
64614,21.0
64615,5.0
64616,13.0
64617,16.0
64618,1.0
64619,0.0
64620,5.0
64621,16.0
64622,4.0
64623,6.0
64624,10.0
64625,2.0
64626,25.0
64627,2.0
64628,10.0
64629,2.0
64630,2.0
64631,10.0
64632,1.0
64633,22.0
64634,1.0
64635,1.0
64636,8.0
64637,5.0
64638,7.0
64639,8.0
64640,16.0
64641,0.0
64642,8.0
64643,15.0
64644,3.0
64645,9.0
64646,0.0
64647,4.0
64648,24.0
64649,10.0
64650,1.0
64651,7.0
64652,2.0
64653,9.0
64654,3.0
64655,0.0
64656,5.0
64657,12.0
64658,1.0
64659,0.0
64660,8.0
64661,17.0
64662,0.0
64663,7.0
64664,4.0
64665,1.0
64666,1.0
64667,4.0
64668,4.0
64669,9.0
64670,1.0
64671,0.0
64672,3.0
64673,3.0
64674,3.0
64675,10.0
64676,18.0
64677,15.0
64678,12.0
64679,0.0
64680,2.0
64681,17.0
64682,0.0
64683,2.0
64684,0.0
64685,3.0
64686,10.0
64687,8.0
64688,8.0
64689,4.0
64690,1.0
64691,6.0
64692,5.0
64693,5.0
64694,11.0
64695,6.0
64696,19.0
64697,11.0
64698,3.0
64699,11.0
64700,13.0
64701,2.0
64702,0.0
64703,8.0
64704,13.0
64705,4.0
64706,2.0
64707,2.0
64708,1.0
64709,8.0
64710,7.0
64711,22.0
64712,0.0
64713,3.0
64714,0.0
64715,0.0
64716,2.0
64717,5.0
64718,17.0
64719,15.0
64720,1.0
64721,18.0
64722,10.0
64723,8.0
64724,34.0
64725,23.0
64726,16.0
64727,23.0
64728,5.0
64729,5.0
64730,5.0
64731,0.0
64732,3.0
64733,3.0
64734,4.0
64735,0.0
64736,6.0
64737,26.0
64738,13.0
64739,9.0
64740,2.0
64741,1.0
64742,12.0
64743,7.0
64744,11.0
64745,13.0
64746,0.0
64747,9.0
64748,2.0
64749,1.0
64750,11.0
64751,9.0
64752,11.0
64753,6.0
64754,6.0
64755,5.0
64756,7.0
64757,22.0
64758,9.0
64759,5.0
64760,7.0
64761,14.0
64762,9.0
64763,16.0
64764,4.0
64765,13.0
64766,10.0
64767,13.0
64768,6.0
64769,1.0
64770,10.0
64771,10.0
64772,0.0
64773,0.0
64774,4.0
64775,0.0
64776,2.0
64777,1.0
64778,5.0
64779,5.0
64780,0.0
64781,0.0
64782,15.0
64783,8.0
64784,10.0
64785,6.0
64786,4.0
64787,2.0
64788,11.0
64789,6.0
64790,6.0
64791,13.0
64792,13.0
64793,8.0
64794,11.0
64795,9.0
64796,3.0
64797,2.0
64798,1.0
64799,7.0
64800,9.0
64801,1.0
64802,1.0
64803,5.0
64804,1.0
64805,12.0
64806,8.0
64807,2.0
64808,5.0
64809,4.0
64810,1.0
64811,7.0
64812,3.0
64813,7.0
64814,0.0
64815,5.0
64816,4.0
64817,8.0
64818,2.0
64819,7.0
64820,4.0
64821,9.0
64822,0.0
64823,3.0
64824,18.0
64825,23.0
64826,2.0
64827,8.0
64828,1.0
64829,7.0
64830,6.0
64831,13.0
64832,14.0
64833,0.0
64834,3.0
64835,3.0
64836,7.0
64837,0.0
64838,0.0
64839,0.0
64840,1.0
64841,6.0
64842,16.0
64843,1.0
64844,5.0
64845,2.0
64846,1.0
64847,18.0
64848,4.0
64849,6.0
64850,4.0
64851,3.0
64852,14.0
64853,10.0
64854,2.0
64855,10.0
64856,10.0
64857,4.0
64858,0.0
64859,17.0
64860,12.0
64861,11.0
64862,1.0
64863,4.0
64864,4.0
64865,1.0
64866,8.0
64867,0.0
64868,2.0
64869,12.0
64870,9.0
64871,10.0
64872,5.0
64873,2.0
64874,0.0
64875,4.0
64876,1.0
64877,0.0
64878,6.0
64879,2.0
64880,8.0
64881,10.0
64882,4.0
64883,0.0
64884,7.0
64885,4.0
64886,7.0
64887,4.0
64888,1.0
64889,24.0
64890,4.0
64891,1.0
64892,12.0
64893,0.0
64894,1.0
64895,6.0
64896,11.0
64897,4.0
64898,2.0
64899,3.0
64900,1.0
64901,2.0
64902,1.0
64903,0.0
64904,0.0
64905,2.0
64906,0.0
64907,0.0
64908,0.0
64909,0.0
64910,0.0
64911,0.0
64912,1.0
64913,0.0
64914,1.0
64915,1.0
64916,0.0
64917,0.0
64918,0.0
64919,1.0
64920,2.0
64921,0.0
64922,0.0
64923,0.0
64924,3.0
64925,1.0
64926,2.0
64927,0.0
64928,3.0
64929,0.0
64930,0.0
64931,1.0
64932,0.0
64933,4.0
64934,3.0
64935,1.0
64936,3.0
64937,0.0
64938,2.0
64939,7.0
64940,4.0
64941,8.0
64942,6.0
64943,2.0
64944,1.0
64945,2.0
64946,10.0
64947,0.0
64948,1.0
64949,6.0
64950,0.0
64951,5.0
64952,11.0
64953,1.0
64954,7.0
64955,0.0
64956,0.0
64957,2.0
64958,4.0
64959,7.0
64960,1.0
64961,7.0
64962,6.0
64963,0.0
64964,11.0
64965,12.0
64966,3.0
64967,6.0
64968,0.0
64969,1.0
64970,7.0
64971,4.0
64972,1.0
64973,0.0
64974,5.0
64975,0.0
64976,12.0
64977,13.0
64978,11.0
64979,4.0
64980,6.0
64981,1.0
64982,9.0
64983,0.0
64984,3.0
64985,9.0
64986,3.0
64987,11.0
64988,14.0
64989,7.0
64990,2.0
64991,0.0
64992,7.0
64993,6.0
64994,16.0
64995,7.0
64996,10.0
64997,4.0
64998,7.0
64999,4.0
65000,5.0
65001,9.0
65002,8.0
65003,5.0
65004,0.0
65005,5.0
65006,11.0
65007,10.0
65008,16.0
65009,9.0
65010,0.0
65011,5.0
65012,4.0
65013,5.0
65014,7.0
65015,9.0
65016,14.0
65017,5.0
65018,19.0
65019,11.0
65020,16.0
65021,9.0
65022,5.0
65023,10.0
65024,8.0
65025,14.0
65026,0.0
65027,0.0
65028,6.0
65029,9.0
65030,8.0
65031,4.0
65032,11.0
65033,10.0
65034,1.0
65035,3.0
65036,6.0
65037,9.0
65038,7.0
65039,6.0
65040,12.0
65041,0.0
65042,3.0
65043,0.0
65044,4.0
65045,2.0
65046,10.0
65047,10.0
65048,3.0
65049,1.0
65050,0.0
65051,1.0
65052,17.0
65053,16.0
65054,8.0
65055,11.0
65056,6.0
65057,11.0
65058,9.0
65059,7.0
65060,18.0
65061,1.0
65062,10.0
65063,6.0
65064,8.0
65065,0.0
65066,12.0
65067,23.0
65068,11.0
65069,0.0
65070,0.0
65071,2.0
65072,1.0
65073,12.0
65074,1.0
65075,6.0
65076,9.0
65077,0.0
65078,1.0
65079,1.0
65080,6.0
65081,1.0
65082,8.0
65083,16.0
65084,3.0
65085,15.0
65086,4.0
65087,11.0
65088,5.0
65089,6.0
65090,4.0
65091,0.0
65092,3.0
65093,1.0
65094,9.0
65095,3.0
65096,12.0
65097,2.0
65098,4.0
65099,13.0
65100,3.0
65101,9.0
65102,1.0
65103,1.0
65104,17.0
65105,3.0
65106,0.0
65107,8.0
65108,10.0
65109,6.0
65110,1.0
65111,0.0
65112,0.0
65113,1.0
65114,3.0
65115,9.0
65116,2.0
65117,14.0
65118,3.0
65119,11.0
65120,13.0
65121,24.0
65122,16.0
65123,0.0
65124,7.0
65125,5.0
65126,2.0
65127,15.0
65128,6.0
65129,24.0
65130,1.0
65131,23.0
65132,5.0
65133,10.0
65134,21.0
65135,5.0
65136,4.0
65137,2.0
65138,16.0
65139,7.0
65140,21.0
65141,12.0
65142,2.0
65143,10.0
65144,7.0
65145,3.0
65146,2.0
65147,13.0
65148,8.0
65149,12.0
65150,2.0
65151,19.0
65152,18.0
65153,13.0
65154,20.0
65155,0.0
65156,25.0
65157,7.0
65158,1.0
65159,6.0
65160,17.0
65161,8.0
65162,13.0
65163,31.0
65164,0.0
65165,17.0
65166,4.0
65167,23.0
65168,5.0
65169,0.0
65170,5.0
65171,22.0
65172,5.0
65173,3.0
65174,0.0
65175,1.0
65176,3.0
65177,9.0
65178,1.0
65179,1.0
65180,11.0
65181,14.0
65182,0.0
65183,14.0
65184,11.0
65185,1.0
65186,2.0
65187,4.0
65188,1.0
65189,3.0
65190,0.0
65191,5.0
65192,1.0
65193,16.0
65194,23.0
65195,3.0
65196,7.0
65197,3.0
65198,0.0
65199,9.0
65200,10.0
65201,1.0
65202,5.0
65203,0.0
65204,0.0
65205,2.0
65206,0.0
65207,3.0
65208,16.0
65209,9.0
65210,16.0
65211,6.0
65212,9.0
65213,10.0
65214,10.0
65215,11.0
65216,16.0
65217,13.0
65218,6.0
65219,8.0
65220,16.0
65221,0.0
65222,3.0
65223,4.0
65224,16.0
65225,10.0
65226,7.0
65227,4.0
65228,19.0
65229,12.0
65230,5.0
65231,14.0
65232,5.0
65233,4.0
65234,3.0
65235,1.0
65236,21.0
65237,4.0
65238,8.0
65239,4.0
65240,12.0
65241,13.0
65242,0.0
65243,4.0
65244,15.0
65245,8.0
65246,3.0
65247,10.0
65248,2.0
65249,19.0
65250,9.0
65251,10.0
65252,1.0
65253,5.0
65254,5.0
65255,1.0
65256,6.0
65257,6.0
65258,7.0
65259,5.0
65260,0.0
65261,2.0
65262,3.0
65263,1.0
65264,3.0
65265,15.0
65266,5.0
65267,15.0
65268,4.0
65269,1.0
65270,1.0
65271,1.0
65272,0.0
65273,1.0
65274,0.0
65275,3.0
65276,0.0
65277,0.0
65278,2.0
65279,28.0
65280,0.0
65281,14.0
65282,13.0
65283,9.0
65284,1.0
65285,0.0
65286,1.0
65287,4.0
65288,1.0
65289,1.0
65290,0.0
65291,0.0
65292,5.0
65293,11.0
65294,0.0
65295,0.0
65296,3.0
65297,8.0
65298,0.0
65299,4.0
65300,2.0
65301,0.0
65302,0.0
65303,0.0
65304,1.0
65305,1.0
65306,0.0
65307,1.0
65308,2.0
65309,4.0
65310,7.0
65311,12.0
65312,1.0
65313,0.0
65314,1.0
65315,4.0
65316,1.0
65317,0.0
65318,1.0
65319,0.0
65320,0.0
65321,0.0
65322,6.0
65323,0.0
65324,3.0
65325,3.0
65326,9.0
65327,0.0
65328,16.0
65329,0.0
65330,1.0
65331,10.0
65332,0.0
65333,8.0
65334,1.0
65335,8.0
65336,0.0
65337,12.0
65338,0.0
65339,0.0
65340,5.0
65341,1.0
65342,0.0
65343,1.0
65344,10.0
65345,7.0
65346,6.0
65347,3.0
65348,0.0
65349,28.0
65350,18.0
65351,15.0
65352,12.0
65353,23.0
65354,14.0
65355,18.0
65356,8.0
65357,2.0
65358,19.0
65359,22.0
65360,1.0
65361,8.0
65362,13.0
65363,7.0
65364,31.0
65365,4.0
65366,23.0
65367,20.0
65368,12.0
65369,0.0
65370,36.0
65371,15.0
65372,0.0
65373,2.0
65374,23.0
65375,1.0
65376,34.0
65377,14.0
65378,14.0
65379,11.0
65380,9.0
65381,0.0
65382,14.0
65383,22.0
65384,14.0
65385,3.0
65386,5.0
65387,0.0
65388,0.0
65389,3.0
65390,18.0
65391,1.0
65392,18.0
65393,25.0
65394,0.0
65395,20.0
65396,12.0
65397,9.0
65398,1.0
65399,0.0
65400,1.0
65401,11.0
65402,3.0
65403,27.0
65404,27.0
65405,6.0
65406,25.0
65407,0.0
65408,2.0
65409,5.0
65410,0.0
65411,0.0
65412,15.0
65413,4.0
65414,19.0
65415,5.0
65416,1.0
65417,11.0
65418,5.0
65419,5.0
65420,12.0
65421,5.0
65422,17.0
65423,20.0
65424,0.0
65425,18.0
65426,10.0
65427,9.0
65428,1.0
65429,7.0
65430,10.0
65431,16.0
65432,0.0
65433,10.0
65434,4.0
65435,22.0
65436,0.0
65437,1.0
65438,21.0
65439,8.0
65440,9.0
65441,29.0
65442,16.0
65443,8.0
65444,0.0
65445,7.0
65446,0.0
65447,12.0
65448,15.0
65449,5.0
65450,1.0
65451,3.0
65452,10.0
65453,5.0
65454,11.0
65455,3.0
65456,14.0
65457,16.0
65458,22.0
65459,0.0
65460,2.0
65461,19.0
65462,0.0
65463,4.0
65464,3.0
65465,7.0
65466,2.0
65467,9.0
65468,11.0
65469,3.0
65470,1.0
65471,32.0
65472,0.0
65473,2.0
65474,0.0
65475,0.0
65476,2.0
65477,0.0
65478,1.0
65479,0.0
65480,1.0
65481,0.0
65482,0.0
65483,2.0
65484,6.0
65485,0.0
65486,2.0
65487,4.0
65488,2.0
65489,0.0
65490,1.0
65491,3.0
65492,0.0
65493,0.0
65494,1.0
65495,0.0
65496,1.0
65497,2.0
65498,1.0
65499,6.0
65500,1.0
65501,2.0
65502,1.0
65503,6.0
65504,1.0
65505,0.0
65506,0.0
65507,0.0
65508,2.0
65509,0.0
65510,1.0
65511,2.0
65512,1.0
65513,0.0
65514,3.0
65515,1.0
65516,0.0
65517,0.0
65518,0.0
65519,1.0
65520,1.0
65521,6.0
65522,1.0
65523,0.0
65524,4.0
65525,0.0
65526,0.0
65527,0.0
65528,0.0
65529,0.0
65530,3.0
65531,2.0
65532,0.0
65533,0.0
65534,1.0
65535,1.0
65536,3.0
65537,0.0
65538,8.0
65539,1.0
65540,2.0
65541,1.0
65542,0.0
65543,0.0
65544,0.0
65545,12.0
65546,1.0
65547,2.0
65548,2.0
65549,2.0
65550,2.0
65551,0.0
65552,4.0
65553,3.0
65554,4.0
65555,10.0
65556,0.0
65557,6.0
65558,1.0
65559,3.0
65560,0.0
65561,1.0
65562,0.0
65563,0.0
65564,3.0
65565,12.0
65566,1.0
65567,1.0
65568,1.0
65569,0.0
65570,1.0
65571,3.0
65572,0.0
65573,2.0
65574,0.0
65575,4.0
65576,1.0
65577,2.0
65578,10.0
65579,6.0
65580,5.0
65581,1.0
65582,6.0
65583,4.0
65584,4.0
65585,8.0
65586,4.0
65587,1.0
65588,3.0
65589,0.0
65590,4.0
65591,3.0
65592,6.0
65593,1.0
65594,7.0
65595,5.0
65596,2.0
65597,2.0
65598,6.0
65599,0.0
65600,4.0
65601,1.0
65602,0.0
65603,2.0
65604,1.0
65605,0.0
65606,4.0
65607,5.0
65608,0.0
65609,0.0
65610,2.0
65611,1.0
65612,0.0
65613,1.0
65614,5.0
65615,1.0
65616,3.0
65617,2.0
65618,1.0
65619,2.0
65620,2.0
65621,3.0
65622,1.0
65623,6.0
65624,3.0
65625,1.0
65626,0.0
65627,3.0
65628,1.0
65629,0.0
65630,1.0
65631,2.0
65632,1.0
65633,0.0
65634,2.0
65635,7.0
65636,0.0
65637,2.0
65638,1.0
65639,1.0
65640,2.0
65641,0.0
65642,0.0
65643,0.0
65644,0.0
65645,1.0
65646,1.0
65647,2.0
65648,0.0
65649,5.0
65650,1.0
65651,3.0
65652,0.0
65653,0.0
65654,1.0
65655,2.0
65656,4.0
65657,5.0
65658,1.0
65659,4.0
65660,2.0
65661,0.0
65662,4.0
65663,2.0
65664,1.0
65665,5.0
65666,1.0
65667,0.0
65668,1.0
65669,0.0
65670,1.0
65671,4.0
65672,1.0
65673,0.0
65674,0.0
65675,6.0
65676,2.0
65677,0.0
65678,1.0
65679,3.0
65680,1.0
65681,2.0
65682,1.0
65683,1.0
65684,0.0
65685,1.0
65686,5.0
65687,1.0
65688,4.0
65689,3.0
65690,0.0
65691,1.0
65692,1.0
65693,0.0
65694,4.0
65695,1.0
65696,2.0
65697,2.0
65698,1.0
65699,0.0
65700,1.0
65701,10.0
65702,2.0
65703,5.0
65704,1.0
65705,0.0
65706,0.0
65707,1.0
65708,0.0
65709,5.0
65710,0.0
65711,1.0
65712,0.0
65713,5.0
65714,1.0
65715,3.0
65716,3.0
65717,1.0
65718,2.0
65719,1.0
65720,10.0
65721,2.0
65722,0.0
65723,10.0
65724,0.0
65725,2.0
65726,0.0
65727,5.0
65728,6.0
65729,1.0
65730,5.0
65731,0.0
65732,3.0
65733,11.0
65734,4.0
65735,2.0
65736,0.0
65737,0.0
65738,2.0
65739,2.0
65740,3.0
65741,0.0
65742,0.0
65743,0.0
65744,0.0
65745,2.0
65746,0.0
65747,2.0
65748,5.0
65749,3.0
65750,1.0
65751,2.0
65752,3.0
65753,2.0
65754,2.0
65755,0.0
65756,2.0
65757,1.0
65758,1.0
65759,6.0
65760,0.0
65761,1.0
65762,1.0
65763,3.0
65764,15.0
65765,1.0
65766,0.0
65767,0.0
65768,1.0
65769,0.0
65770,2.0
65771,0.0
65772,3.0
65773,1.0
65774,1.0
65775,0.0
65776,6.0
65777,1.0
65778,1.0
65779,2.0
65780,0.0
65781,4.0
65782,12.0
65783,2.0
65784,3.0
65785,0.0
65786,0.0
65787,2.0
65788,1.0
65789,6.0
65790,1.0
65791,0.0
65792,0.0
65793,3.0
65794,0.0
65795,1.0
65796,1.0
65797,1.0
65798,3.0
65799,0.0
65800,3.0
65801,0.0
65802,0.0
65803,0.0
65804,0.0
65805,5.0
65806,2.0
65807,1.0
65808,2.0
65809,0.0
65810,2.0
65811,0.0
65812,0.0
65813,3.0
65814,10.0
65815,4.0
65816,0.0
65817,5.0
65818,0.0
65819,3.0
65820,1.0
65821,1.0
65822,6.0
65823,2.0
65824,0.0
65825,1.0
65826,8.0
65827,6.0
65828,2.0
65829,1.0
65830,8.0
65831,3.0
65832,0.0
65833,6.0
65834,2.0
65835,5.0
65836,4.0
65837,5.0
65838,9.0
65839,1.0
65840,1.0
65841,0.0
65842,3.0
65843,0.0
65844,0.0
65845,6.0
65846,0.0
65847,4.0
65848,0.0
65849,4.0
65850,6.0
65851,4.0
65852,0.0
65853,0.0
65854,4.0
65855,13.0
65856,4.0
65857,1.0
65858,2.0
65859,0.0
65860,1.0
65861,1.0
65862,5.0
65863,6.0
65864,1.0
65865,1.0
65866,9.0
65867,0.0
65868,2.0
65869,0.0
65870,0.0
65871,3.0
65872,0.0
65873,3.0
65874,1.0
65875,4.0
65876,2.0
65877,0.0
65878,1.0
65879,3.0
65880,1.0
65881,0.0
65882,9.0
65883,3.0
65884,4.0
65885,4.0
65886,3.0
65887,3.0
65888,4.0
65889,0.0
65890,1.0
65891,3.0
65892,2.0
65893,4.0
65894,16.0
65895,0.0
65896,1.0
65897,1.0
65898,3.0
65899,2.0
65900,3.0
65901,4.0
65902,6.0
65903,6.0
65904,4.0
65905,1.0
65906,17.0
65907,6.0
65908,0.0
65909,1.0
65910,1.0
65911,0.0
65912,9.0
65913,0.0
65914,4.0
65915,6.0
65916,0.0
65917,0.0
65918,4.0
65919,1.0
65920,11.0
65921,6.0
65922,2.0
65923,1.0
65924,17.0
65925,2.0
65926,2.0
65927,14.0
65928,3.0
65929,1.0
65930,2.0
65931,1.0
65932,0.0
65933,0.0
65934,1.0
65935,2.0
65936,3.0
65937,0.0
65938,0.0
65939,2.0
65940,4.0
65941,0.0
65942,2.0
65943,4.0
65944,1.0
65945,18.0
65946,1.0
65947,15.0
65948,4.0
65949,7.0
65950,4.0
65951,1.0
65952,4.0
65953,1.0
65954,0.0
65955,17.0
65956,0.0
65957,2.0
65958,2.0
65959,0.0
65960,14.0
65961,3.0
65962,0.0
65963,0.0
65964,0.0
65965,12.0
65966,19.0
65967,2.0
65968,0.0
65969,2.0
65970,0.0
65971,0.0
65972,0.0
65973,2.0
65974,3.0
65975,9.0
65976,12.0
65977,1.0
65978,3.0
65979,0.0
65980,1.0
65981,3.0
65982,14.0
65983,13.0
65984,5.0
65985,0.0
65986,25.0
65987,10.0
65988,0.0
65989,0.0
65990,15.0
65991,3.0
65992,19.0
65993,2.0
65994,3.0
65995,0.0
65996,8.0
65997,1.0
65998,9.0
65999,6.0
66000,24.0
66001,1.0
66002,1.0
66003,8.0
66004,0.0
66005,2.0
66006,0.0
66007,0.0
66008,4.0
66009,1.0
66010,2.0
66011,10.0
66012,1.0
66013,6.0
66014,1.0
66015,11.0
66016,22.0
66017,11.0
66018,9.0
66019,7.0
66020,22.0
66021,1.0
66022,15.0
66023,10.0
66024,1.0
66025,1.0
66026,4.0
66027,0.0
66028,0.0
66029,2.0
66030,4.0
66031,18.0
66032,16.0
66033,3.0
66034,18.0
66035,0.0
66036,1.0
66037,1.0
66038,10.0
66039,22.0
66040,0.0
66041,9.0
66042,2.0
66043,16.0
66044,7.0
66045,2.0
66046,1.0
66047,12.0
66048,0.0
66049,0.0
66050,0.0
66051,14.0
66052,0.0
66053,1.0
66054,0.0
66055,1.0
66056,10.0
66057,2.0
66058,14.0
66059,0.0
66060,11.0
66061,3.0
66062,0.0
66063,0.0
66064,7.0
66065,7.0
66066,4.0
66067,0.0
66068,0.0
66069,0.0
66070,15.0
66071,8.0
66072,18.0
66073,0.0
66074,6.0
66075,15.0
66076,0.0
66077,0.0
66078,6.0
66079,2.0
66080,2.0
66081,1.0
66082,10.0
66083,1.0
66084,10.0
66085,0.0
66086,0.0
66087,2.0
66088,2.0
66089,15.0
66090,11.0
66091,10.0
66092,1.0
66093,20.0
66094,12.0
66095,0.0
66096,8.0
66097,0.0
66098,0.0
66099,3.0
66100,0.0
66101,0.0
66102,22.0
66103,3.0
66104,2.0
66105,9.0
66106,2.0
66107,2.0
66108,1.0
66109,3.0
66110,5.0
66111,24.0
66112,1.0
66113,1.0
66114,9.0
66115,12.0
66116,6.0
66117,8.0
66118,0.0
66119,0.0
66120,1.0
66121,0.0
66122,0.0
66123,1.0
66124,7.0
66125,0.0
66126,0.0
66127,4.0
66128,0.0
66129,2.0
66130,0.0
66131,2.0
66132,0.0
66133,0.0
66134,2.0
66135,1.0
66136,0.0
66137,1.0
66138,3.0
66139,3.0
66140,3.0
66141,1.0
66142,3.0
66143,0.0
66144,1.0
66145,0.0
66146,0.0
66147,0.0
66148,0.0
66149,0.0
66150,1.0
66151,12.0
66152,1.0
66153,0.0
66154,2.0
66155,12.0
66156,0.0
66157,0.0
66158,1.0
66159,11.0
66160,0.0
66161,0.0
66162,0.0
66163,5.0
66164,1.0
66165,0.0
66166,2.0
66167,7.0
66168,0.0
66169,3.0
66170,14.0
66171,0.0
66172,0.0
66173,13.0
66174,14.0
66175,0.0
66176,0.0
66177,12.0
66178,9.0
66179,5.0
66180,22.0
66181,1.0
66182,21.0
66183,0.0
66184,1.0
66185,3.0
66186,11.0
66187,15.0
66188,0.0
66189,0.0
66190,6.0
66191,7.0
66192,13.0
66193,1.0
66194,0.0
66195,0.0
66196,0.0
66197,0.0
66198,1.0
66199,4.0
66200,0.0
66201,1.0
66202,0.0
66203,15.0
66204,13.0
66205,1.0
66206,2.0
66207,12.0
66208,0.0
66209,8.0
66210,3.0
66211,7.0
66212,1.0
66213,0.0
66214,0.0
66215,0.0
66216,1.0
66217,0.0
66218,2.0
66219,0.0
66220,9.0
66221,1.0
66222,0.0
66223,0.0
66224,11.0
66225,0.0
66226,5.0
66227,2.0
66228,5.0
66229,1.0
66230,8.0
66231,2.0
66232,2.0
66233,21.0
66234,13.0
66235,4.0
66236,0.0
66237,20.0
66238,5.0
66239,4.0
66240,0.0
66241,0.0
66242,11.0
66243,8.0
66244,3.0
66245,15.0
66246,0.0
66247,0.0
66248,22.0
66249,0.0
66250,0.0
66251,11.0
66252,31.0
66253,9.0
66254,0.0
66255,0.0
66256,1.0
66257,0.0
66258,3.0
66259,1.0
66260,1.0
66261,18.0
66262,0.0
66263,11.0
66264,3.0
66265,1.0
66266,0.0
66267,5.0
66268,0.0
66269,3.0
66270,1.0
66271,19.0
66272,0.0
66273,1.0
66274,0.0
66275,0.0
66276,17.0
66277,0.0
66278,2.0
66279,3.0
66280,2.0
66281,0.0
66282,1.0
66283,11.0
66284,0.0
66285,0.0
66286,3.0
66287,0.0
66288,2.0
66289,10.0
66290,32.0
66291,5.0
66292,7.0
66293,0.0
66294,4.0
66295,0.0
66296,0.0
66297,0.0
66298,0.0
66299,7.0
66300,1.0
66301,1.0
66302,0.0
66303,0.0
66304,1.0
66305,0.0
66306,8.0
66307,0.0
66308,0.0
66309,10.0
66310,26.0
66311,1.0
66312,0.0
66313,3.0
66314,0.0
66315,0.0
66316,0.0
66317,0.0
66318,0.0
66319,18.0
66320,3.0
66321,0.0
66322,0.0
66323,19.0
66324,1.0
66325,30.0
66326,1.0
66327,3.0
66328,0.0
66329,2.0
66330,0.0
66331,9.0
66332,1.0
66333,1.0
66334,0.0
66335,3.0
66336,1.0
66337,2.0
66338,0.0
66339,0.0
66340,9.0
66341,0.0
66342,5.0
66343,2.0
66344,2.0
66345,22.0
66346,1.0
66347,0.0
66348,5.0
66349,19.0
66350,19.0
66351,3.0
66352,0.0
66353,2.0
66354,2.0
66355,23.0
66356,20.0
66357,1.0
66358,8.0
66359,0.0
66360,0.0
66361,1.0
66362,23.0
66363,37.0
66364,2.0
66365,0.0
66366,0.0
66367,5.0
66368,1.0
66369,1.0
66370,17.0
66371,2.0
66372,9.0
66373,0.0
66374,1.0
66375,7.0
66376,1.0
66377,0.0
66378,6.0
66379,24.0
66380,4.0
66381,4.0
66382,1.0
66383,2.0
66384,0.0
66385,0.0
66386,43.0
66387,16.0
66388,1.0
66389,0.0
66390,2.0
66391,0.0
66392,0.0
66393,6.0
66394,1.0
66395,4.0
66396,0.0
66397,4.0
66398,9.0
66399,3.0
66400,0.0
66401,0.0
66402,24.0
66403,29.0
66404,3.0
66405,1.0
66406,0.0
66407,1.0
66408,1.0
66409,0.0
66410,24.0
66411,2.0
66412,0.0
66413,5.0
66414,30.0
66415,2.0
66416,1.0
66417,0.0
66418,0.0
66419,0.0
66420,4.0
66421,0.0
66422,2.0
66423,3.0
66424,1.0
66425,11.0
66426,1.0
66427,1.0
66428,2.0
66429,7.0
66430,0.0
66431,2.0
66432,0.0
66433,5.0
66434,2.0
66435,17.0
66436,0.0
66437,13.0
66438,13.0
66439,1.0
66440,7.0
66441,23.0
66442,1.0
66443,0.0
66444,1.0
66445,13.0
66446,0.0
66447,18.0
66448,10.0
66449,0.0
66450,15.0
66451,4.0
66452,3.0
66453,1.0
66454,0.0
66455,1.0
66456,0.0
66457,2.0
66458,0.0
66459,20.0
66460,2.0
66461,0.0
66462,1.0
66463,8.0
66464,8.0
66465,2.0
66466,0.0
66467,2.0
66468,1.0
66469,4.0
66470,23.0
66471,42.0
66472,5.0
66473,1.0
66474,0.0
66475,19.0
66476,0.0
66477,0.0
66478,2.0
66479,2.0
66480,4.0
66481,2.0
66482,0.0
66483,8.0
66484,26.0
66485,8.0
66486,0.0
66487,2.0
66488,1.0
66489,5.0
66490,0.0
66491,7.0
66492,9.0
66493,0.0
66494,1.0
66495,1.0
66496,0.0
66497,0.0
66498,10.0
66499,3.0
66500,0.0
66501,4.0
66502,0.0
66503,0.0
66504,0.0
66505,1.0
66506,0.0
66507,10.0
66508,7.0
66509,2.0
66510,1.0
66511,1.0
66512,0.0
66513,0.0
66514,0.0
66515,0.0
66516,2.0
66517,0.0
66518,2.0
66519,0.0
66520,10.0
66521,0.0
66522,1.0
66523,12.0
66524,0.0
66525,4.0
66526,0.0
66527,3.0
66528,7.0
66529,0.0
66530,0.0
66531,6.0
66532,0.0
66533,12.0
66534,3.0
66535,4.0
66536,2.0
66537,0.0
66538,0.0
66539,1.0
66540,1.0
66541,1.0
66542,1.0
66543,1.0
66544,10.0
66545,0.0
66546,3.0
66547,0.0
66548,1.0
66549,4.0
66550,2.0
66551,7.0
66552,0.0
66553,8.0
66554,21.0
66555,0.0
66556,0.0
66557,11.0
66558,0.0
66559,5.0
66560,7.0
66561,0.0
66562,0.0
66563,26.0
66564,0.0
66565,11.0
66566,0.0
66567,1.0
66568,19.0
66569,0.0
66570,1.0
66571,0.0
66572,0.0
66573,1.0
66574,1.0
66575,0.0
66576,10.0
66577,0.0
66578,0.0
66579,0.0
66580,2.0
66581,3.0
66582,4.0
66583,0.0
66584,1.0
66585,0.0
66586,1.0
66587,9.0
66588,3.0
66589,3.0
66590,0.0
66591,1.0
66592,0.0
66593,0.0
66594,2.0
66595,0.0
66596,2.0
66597,9.0
66598,0.0
66599,4.0
66600,3.0
66601,1.0
66602,1.0
66603,0.0
66604,8.0
66605,3.0
66606,0.0
66607,0.0
66608,2.0
66609,5.0
66610,2.0
