,Epha4
74479,0.0
74480,1.0
74481,0.0
74482,0.0
74483,0.0
74484,1.0
74485,1.0
74486,0.0
74487,1.0
74488,6.0
74489,0.0
74490,0.0
74491,2.0
74492,1.0
74493,1.0
74494,0.0
74495,0.0
74496,0.0
74497,1.0
74498,2.0
74499,0.0
74500,1.0
74501,0.0
74502,0.0
74503,0.0
74504,0.0
74505,0.0
74506,3.0
74507,0.0
74508,0.0
74509,0.0
74510,1.0
74511,0.0
74512,0.0
74513,0.0
74514,5.0
74515,1.0
74516,0.0
74517,2.0
74518,1.0
74519,1.0
74520,5.0
74521,0.0
74522,0.0
74523,0.0
74524,0.0
74525,0.0
74526,2.0
74527,0.0
74528,0.0
74529,3.0
74530,0.0
74531,0.0
74532,1.0
74533,0.0
74534,0.0
74535,0.0
74536,1.0
74537,1.0
74538,1.0
74539,0.0
74540,0.0
74541,2.0
74542,0.0
74543,0.0
74544,0.0
74545,0.0
74546,0.0
74547,0.0
74548,0.0
74549,0.0
74550,0.0
74551,0.0
74552,0.0
74553,2.0
74554,0.0
74555,8.0
74556,35.0
74557,19.0
74558,5.0
74559,0.0
74560,9.0
74561,0.0
74562,4.0
74563,0.0
74564,33.0
74565,2.0
74566,4.0
74567,0.0
74568,21.0
74569,0.0
74570,0.0
74571,22.0
74572,1.0
74573,1.0
74574,1.0
74575,0.0
74576,0.0
74577,19.0
74578,0.0
74579,2.0
74580,2.0
74581,0.0
74582,11.0
74583,19.0
74584,0.0
74585,18.0
74586,20.0
74587,25.0
74588,0.0
74589,15.0
74590,0.0
74591,0.0
74592,32.0
74593,17.0
74594,0.0
74595,25.0
74596,25.0
74597,4.0
74598,0.0
74599,6.0
74600,36.0
74601,1.0
74602,3.0
74603,0.0
74604,0.0
74605,22.0
74606,1.0
74607,0.0
74608,20.0
74609,3.0
74610,0.0
74611,0.0
74612,0.0
74613,0.0
74614,2.0
74615,3.0
74616,6.0
74617,10.0
74618,0.0
74619,0.0
74620,0.0
74621,0.0
74622,0.0
74623,2.0
74624,12.0
74625,21.0
74626,6.0
74627,30.0
74628,13.0
74629,8.0
74630,16.0
74631,6.0
74632,1.0
74633,1.0
74634,3.0
74635,1.0
74636,13.0
74637,23.0
74638,4.0
74639,20.0
74640,4.0
74641,8.0
74642,1.0
74643,1.0
74644,0.0
74645,4.0
74646,0.0
74647,22.0
74648,26.0
74649,6.0
74650,7.0
74651,7.0
74652,1.0
74653,12.0
74654,22.0
74655,2.0
74656,8.0
74657,17.0
74658,0.0
74659,22.0
74660,16.0
74661,8.0
74662,27.0
74663,0.0
74664,9.0
74665,2.0
74666,6.0
74667,23.0
74668,5.0
74669,22.0
74670,5.0
74671,40.0
74672,25.0
74673,7.0
74674,2.0
74675,22.0
74676,19.0
74677,2.0
74678,3.0
74679,27.0
74680,1.0
74681,9.0
74682,4.0
74683,16.0
74684,7.0
74685,50.0
74686,24.0
74687,0.0
74688,27.0
74689,17.0
74690,8.0
74691,0.0
74692,0.0
74693,1.0
74694,18.0
74695,19.0
74696,34.0
74697,14.0
74698,10.0
74699,11.0
74700,3.0
74701,1.0
74702,0.0
74703,1.0
74704,0.0
74705,0.0
74706,0.0
74707,2.0
74708,0.0
74709,0.0
74710,1.0
74711,8.0
74712,0.0
74713,2.0
74714,0.0
74715,1.0
74716,2.0
74717,0.0
74718,0.0
74719,0.0
74720,0.0
74721,0.0
74722,0.0
74723,2.0
74724,1.0
74725,0.0
74726,1.0
74727,1.0
74728,0.0
74729,1.0
74730,0.0
74731,0.0
74732,0.0
74733,0.0
74734,0.0
74735,0.0
74736,3.0
74737,1.0
74738,2.0
74739,0.0
74740,1.0
74741,2.0
74742,0.0
74743,0.0
74744,0.0
74745,0.0
74746,0.0
74747,0.0
74748,0.0
74749,9.0
74750,0.0
74751,0.0
74752,0.0
74753,0.0
74754,9.0
74755,4.0
74756,0.0
74757,0.0
74758,0.0
74759,0.0
74760,0.0
74761,0.0
74762,0.0
74763,2.0
74764,0.0
74765,2.0
74766,0.0
74767,1.0
74768,2.0
74769,0.0
74770,0.0
74771,0.0
74772,1.0
74773,0.0
74774,10.0
74775,7.0
74776,0.0
74777,2.0
74778,0.0
74779,0.0
74780,0.0
74781,2.0
74782,0.0
74783,1.0
74784,3.0
74785,1.0
74786,13.0
74787,0.0
74788,1.0
74789,11.0
74790,0.0
74791,0.0
74792,18.0
74793,0.0
74794,3.0
74795,0.0
74796,0.0
74797,0.0
74798,12.0
74799,0.0
74800,0.0
74801,1.0
74802,0.0
74803,0.0
74804,0.0
74805,2.0
74806,0.0
74807,0.0
74808,1.0
74809,1.0
74810,0.0
74811,0.0
74812,0.0
74813,2.0
74814,1.0
74815,0.0
74816,6.0
74817,4.0
74818,13.0
74819,7.0
74820,0.0
74821,7.0
74822,1.0
74823,2.0
74824,0.0
74825,15.0
74826,2.0
74827,0.0
74828,6.0
74829,2.0
74830,1.0
74831,2.0
74832,4.0
74833,2.0
74834,14.0
74835,5.0
74836,2.0
74837,5.0
74838,0.0
74839,13.0
74840,12.0
74841,0.0
74842,7.0
74843,4.0
74844,14.0
74845,3.0
74846,7.0
74847,0.0
74848,4.0
74849,8.0
74850,1.0
74851,6.0
74852,4.0
74853,2.0
74854,4.0
74855,3.0
74856,1.0
74857,4.0
74858,1.0
74859,53.0
74860,4.0
74861,12.0
74862,12.0
74863,4.0
74864,6.0
74865,0.0
74866,1.0
74867,81.0
74868,1.0
74869,5.0
74870,2.0
74871,6.0
74872,4.0
74873,4.0
74874,0.0
74875,4.0
74876,5.0
74877,7.0
74878,3.0
74879,2.0
74880,1.0
74881,1.0
74882,5.0
74883,4.0
74884,2.0
74885,2.0
74886,3.0
74887,2.0
74888,1.0
74889,0.0
74890,1.0
74891,22.0
74892,4.0
74893,3.0
74894,0.0
74895,9.0
74896,2.0
74897,11.0
74898,4.0
74899,3.0
74900,1.0
74901,9.0
74902,0.0
74903,61.0
74904,1.0
74905,14.0
74906,2.0
74907,0.0
74908,6.0
74909,5.0
74910,0.0
74911,2.0
74912,1.0
74913,0.0
74914,6.0
74915,15.0
74916,1.0
74917,11.0
74918,10.0
74919,1.0
74920,3.0
74921,0.0
74922,11.0
74923,4.0
74924,8.0
74925,1.0
74926,11.0
74927,0.0
74928,1.0
74929,4.0
74930,10.0
74931,1.0
74932,0.0
74933,5.0
74934,1.0
74935,1.0
74936,0.0
74937,11.0
74938,73.0
74939,39.0
74940,69.0
74941,2.0
74942,1.0
74943,29.0
74944,7.0
74945,2.0
74946,34.0
74947,3.0
74948,0.0
74949,5.0
74950,37.0
74951,3.0
74952,3.0
74953,1.0
74954,5.0
74955,0.0
74956,1.0
74957,0.0
74958,1.0
74959,0.0
74960,1.0
74961,24.0
74962,4.0
74963,3.0
74964,24.0
74965,0.0
74966,0.0
74967,12.0
74968,29.0
74969,9.0
74970,2.0
74971,1.0
74972,61.0
74973,4.0
74974,0.0
74975,3.0
74976,32.0
74977,35.0
74978,2.0
74979,7.0
74980,9.0
74981,5.0
74982,24.0
74983,12.0
74984,2.0
74985,34.0
74986,1.0
74987,0.0
74988,25.0
74989,57.0
74990,2.0
74991,2.0
74992,0.0
74993,0.0
74994,13.0
74995,58.0
74996,12.0
74997,14.0
74998,8.0
74999,1.0
75000,0.0
75001,13.0
75002,0.0
75003,1.0
75004,1.0
75005,0.0
75006,35.0
75007,27.0
75008,3.0
75009,4.0
75010,2.0
75011,5.0
75012,7.0
75013,15.0
75014,0.0
75015,22.0
75016,11.0
75017,4.0
75018,13.0
75019,4.0
75020,2.0
75021,1.0
75022,1.0
75023,33.0
75024,3.0
75025,25.0
75026,3.0
75027,54.0
75028,1.0
75029,6.0
75030,23.0
75031,25.0
75032,29.0
75033,64.0
75034,0.0
75035,1.0
75036,15.0
75037,0.0
75038,8.0
75039,4.0
75040,0.0
75041,67.0
75042,4.0
75043,2.0
75044,1.0
75045,1.0
75046,3.0
75047,0.0
75048,0.0
75049,3.0
75050,0.0
75051,7.0
75052,1.0
75053,2.0
75054,14.0
75055,2.0
75056,8.0
75057,20.0
75058,68.0
75059,1.0
75060,1.0
75061,0.0
75062,28.0
75063,1.0
75064,33.0
75065,2.0
75066,0.0
75067,53.0
75068,0.0
75069,1.0
75070,0.0
75071,9.0
75072,0.0
75073,0.0
75074,3.0
75075,2.0
75076,16.0
75077,46.0
75078,19.0
75079,64.0
75080,0.0
75081,2.0
75082,0.0
75083,1.0
75084,9.0
75085,5.0
75086,32.0
75087,0.0
75088,4.0
75089,3.0
75090,18.0
75091,24.0
75092,0.0
75093,0.0
75094,0.0
75095,1.0
75096,12.0
75097,20.0
75098,6.0
75099,1.0
75100,1.0
75101,9.0
75102,44.0
75103,12.0
75104,3.0
75105,0.0
75106,0.0
75107,0.0
75108,9.0
75109,28.0
75110,0.0
75111,3.0
75112,5.0
75113,0.0
75114,1.0
75115,0.0
75116,1.0
75117,15.0
75118,2.0
75119,12.0
75120,0.0
75121,3.0
75122,20.0
75123,0.0
75124,1.0
75125,37.0
75126,0.0
75127,12.0
75128,6.0
75129,44.0
75130,40.0
75131,0.0
75132,0.0
75133,1.0
75134,1.0
75135,1.0
75136,2.0
75137,0.0
75138,40.0
75139,17.0
75140,1.0
75141,1.0
75142,0.0
75143,0.0
75144,6.0
75145,6.0
75146,2.0
75147,57.0
75148,0.0
75149,2.0
75150,0.0
75151,0.0
75152,0.0
75153,0.0
75154,0.0
75155,23.0
75156,1.0
75157,10.0
75158,0.0
75159,1.0
75160,5.0
75161,12.0
75162,2.0
75163,5.0
75164,0.0
75165,4.0
75166,1.0
75167,4.0
75168,8.0
75169,9.0
75170,0.0
75171,1.0
75172,9.0
75173,1.0
75174,3.0
75175,0.0
75176,0.0
75177,9.0
75178,1.0
75179,0.0
75180,1.0
75181,0.0
75182,0.0
75183,0.0
75184,2.0
75185,13.0
75186,5.0
75187,1.0
75188,0.0
75189,3.0
75190,17.0
75191,8.0
75192,0.0
75193,3.0
75194,15.0
75195,6.0
75196,0.0
75197,1.0
75198,4.0
75199,12.0
75200,7.0
75201,1.0
75202,5.0
75203,11.0
75204,4.0
75205,7.0
75206,0.0
75207,0.0
75208,0.0
75209,6.0
75210,3.0
75211,3.0
75212,0.0
75213,3.0
75214,0.0
75215,8.0
75216,0.0
75217,8.0
75218,11.0
75219,5.0
75220,0.0
75221,0.0
75222,4.0
75223,6.0
75224,2.0
75225,0.0
75226,4.0
75227,0.0
75228,0.0
75229,2.0
75230,0.0
75231,0.0
75232,0.0
75233,0.0
75234,0.0
75235,0.0
75236,1.0
75237,0.0
75238,0.0
75239,0.0
75240,1.0
75241,1.0
75242,0.0
75243,0.0
75244,1.0
75245,0.0
75246,1.0
75247,1.0
75248,0.0
75249,0.0
75250,0.0
75251,1.0
75252,0.0
75253,0.0
75254,3.0
75255,0.0
75256,1.0
75257,4.0
75258,0.0
75259,0.0
75260,1.0
75261,5.0
75262,0.0
75263,0.0
75264,0.0
75265,0.0
75266,0.0
75267,0.0
75268,1.0
75269,0.0
75270,16.0
75271,0.0
75272,12.0
75273,0.0
75274,0.0
75275,0.0
75276,0.0
75277,0.0
75278,0.0
75279,0.0
75280,0.0
75281,0.0
75282,3.0
75283,0.0
75284,1.0
75285,4.0
75286,1.0
75287,4.0
75288,0.0
75289,1.0
75290,1.0
75291,0.0
75292,0.0
75293,0.0
75294,1.0
75295,1.0
75296,4.0
75297,2.0
75298,0.0
75299,0.0
75300,0.0
75301,0.0
75302,3.0
75303,0.0
75304,1.0
75305,2.0
75306,5.0
75307,1.0
75308,4.0
75309,0.0
75310,0.0
75311,4.0
75312,0.0
75313,2.0
75314,2.0
75315,1.0
75316,1.0
75317,1.0
75318,11.0
75319,0.0
75320,1.0
75321,2.0
75322,0.0
75323,3.0
75324,0.0
75325,0.0
75326,0.0
75327,0.0
75328,0.0
75329,0.0
75330,3.0
75331,1.0
75332,1.0
75333,0.0
75334,0.0
75335,2.0
75336,15.0
75337,1.0
75338,0.0
75339,0.0
75340,0.0
75341,0.0
75342,0.0
75343,0.0
75344,5.0
75345,1.0
75346,4.0
75347,0.0
75348,0.0
75349,0.0
75350,1.0
75351,1.0
75352,0.0
75353,0.0
75354,1.0
75355,0.0
75356,0.0
75357,10.0
75358,0.0
75359,6.0
75360,1.0
75361,0.0
75362,0.0
75363,2.0
75364,0.0
75365,9.0
75366,19.0
75367,0.0
75368,15.0
75369,0.0
75370,1.0
75371,0.0
75372,0.0
75373,0.0
75374,12.0
75375,2.0
75376,0.0
75377,1.0
75378,0.0
75379,1.0
75380,0.0
75381,1.0
75382,0.0
75383,1.0
75384,1.0
75385,0.0
75386,0.0
75387,0.0
75388,12.0
75389,1.0
75390,6.0
75391,0.0
75392,0.0
75393,0.0
75394,2.0
75395,0.0
75396,1.0
75397,0.0
75398,1.0
75399,7.0
75400,2.0
75401,0.0
75402,3.0
75403,1.0
75404,2.0
75405,4.0
75406,12.0
75407,0.0
75408,1.0
75409,0.0
75410,0.0
75411,4.0
75412,0.0
75413,2.0
75414,3.0
75415,0.0
75416,12.0
75417,2.0
75418,0.0
75419,1.0
75420,2.0
75421,2.0
75422,0.0
75423,0.0
75424,2.0
75425,0.0
75426,0.0
75427,2.0
75428,1.0
75429,0.0
75430,2.0
75431,15.0
75432,0.0
75433,0.0
75434,3.0
75435,0.0
75436,0.0
75437,0.0
75438,1.0
75439,4.0
75440,0.0
75441,0.0
75442,15.0
75443,1.0
75444,4.0
75445,12.0
75446,0.0
75447,3.0
75448,1.0
75449,0.0
75450,0.0
75451,0.0
75452,1.0
75453,30.0
75454,0.0
75455,0.0
75456,0.0
75457,3.0
75458,0.0
75459,0.0
75460,0.0
75461,1.0
75462,2.0
75463,3.0
75464,0.0
75465,0.0
75466,1.0
75467,0.0
75468,0.0
75469,0.0
75470,1.0
75471,0.0
75472,0.0
75473,2.0
75474,0.0
75475,0.0
75476,2.0
75477,2.0
75478,7.0
75479,19.0
75480,1.0
75481,5.0
75482,0.0
75483,0.0
75484,0.0
75485,0.0
75486,3.0
75487,0.0
75488,8.0
75489,1.0
75490,0.0
75491,0.0
75492,0.0
75493,0.0
75494,1.0
75495,3.0
75496,4.0
75497,0.0
75498,0.0
75499,0.0
75500,3.0
75501,1.0
75502,0.0
75503,0.0
75504,0.0
75505,0.0
75506,0.0
75507,1.0
75508,0.0
75509,0.0
75510,0.0
75511,0.0
75512,0.0
75513,0.0
75514,0.0
75515,0.0
75516,0.0
75517,0.0
75518,3.0
75519,0.0
75520,1.0
75521,0.0
75522,1.0
75523,0.0
75524,0.0
75525,0.0
75526,1.0
75527,1.0
75528,0.0
75529,0.0
75530,0.0
75531,1.0
75532,0.0
75533,0.0
75534,2.0
75535,0.0
75536,4.0
75537,0.0
75538,4.0
75539,1.0
75540,0.0
75541,0.0
75542,0.0
75543,4.0
75544,0.0
75545,7.0
75546,0.0
75547,0.0
75548,0.0
75549,0.0
75550,0.0
75551,0.0
75552,0.0
75553,1.0
75554,1.0
75555,1.0
75556,0.0
75557,0.0
75558,13.0
75559,5.0
75560,2.0
75561,0.0
75562,0.0
75563,1.0
75564,3.0
75565,0.0
75566,0.0
75567,1.0
75568,0.0
75569,0.0
75570,0.0
75571,1.0
75572,1.0
75573,1.0
75574,0.0
75575,2.0
75576,0.0
75577,5.0
75578,1.0
75579,7.0
75580,2.0
75581,1.0
75582,1.0
75583,1.0
75584,0.0
75585,1.0
75586,0.0
75587,1.0
75588,3.0
75589,25.0
75590,0.0
75591,0.0
75592,7.0
75593,0.0
75594,3.0
75595,1.0
75596,0.0
75597,3.0
75598,1.0
75599,2.0
75600,0.0
75601,0.0
75602,0.0
75603,26.0
75604,0.0
75605,4.0
75606,0.0
75607,0.0
75608,2.0
75609,1.0
75610,2.0
75611,2.0
75612,0.0
75613,0.0
75614,2.0
75615,0.0
75616,0.0
75617,1.0
75618,0.0
75619,0.0
75620,5.0
75621,3.0
75622,0.0
75623,3.0
75624,3.0
75625,1.0
75626,1.0
75627,1.0
75628,3.0
75629,11.0
75630,4.0
75631,3.0
75632,14.0
75633,0.0
75634,4.0
75635,0.0
75636,0.0
75637,0.0
75638,1.0
75639,8.0
75640,0.0
75641,3.0
75642,0.0
75643,0.0
75644,0.0
75645,13.0
75646,1.0
75647,2.0
75648,10.0
75649,2.0
75650,1.0
75651,1.0
75652,1.0
75653,3.0
75654,3.0
75655,1.0
75656,5.0
75657,10.0
75658,1.0
75659,9.0
75660,1.0
75661,0.0
75662,2.0
75663,0.0
75664,2.0
75665,1.0
75666,4.0
75667,0.0
75668,7.0
75669,0.0
75670,1.0
75671,2.0
75672,0.0
75673,0.0
75674,0.0
75675,6.0
75676,8.0
75677,1.0
75678,1.0
75679,3.0
75680,12.0
75681,1.0
75682,0.0
75683,4.0
75684,1.0
75685,1.0
75686,14.0
75687,0.0
75688,0.0
75689,3.0
75690,0.0
75691,1.0
75692,0.0
75693,1.0
75694,0.0
75695,0.0
75696,3.0
75697,1.0
75698,0.0
75699,0.0
75700,0.0
75701,1.0
75702,0.0
75703,4.0
75704,0.0
75705,1.0
75706,0.0
75707,3.0
75708,0.0
75709,0.0
75710,0.0
75711,1.0
75712,0.0
75713,0.0
75714,0.0
75715,1.0
75716,7.0
75717,0.0
75718,0.0
75719,0.0
75720,3.0
75721,0.0
75722,0.0
75723,0.0
75724,0.0
75725,0.0
75726,1.0
75727,1.0
75728,0.0
75729,0.0
75730,1.0
75731,0.0
75732,0.0
75733,0.0
75734,0.0
75735,0.0
75736,2.0
75737,0.0
75738,0.0
75739,0.0
75740,0.0
75741,0.0
75742,2.0
75743,0.0
75744,1.0
75745,1.0
75746,0.0
75747,0.0
75748,0.0
75749,3.0
75750,0.0
75751,0.0
75752,0.0
75753,1.0
75754,1.0
75755,1.0
75756,0.0
75757,0.0
75758,0.0
75759,26.0
75760,2.0
75761,1.0
75762,0.0
75763,1.0
75764,0.0
75765,1.0
75766,0.0
75767,0.0
75768,0.0
75769,0.0
75770,1.0
75771,0.0
75772,1.0
75773,1.0
75774,0.0
75775,0.0
75776,0.0
75777,0.0
75778,0.0
75779,1.0
75780,0.0
75781,0.0
75782,3.0
75783,0.0
75784,0.0
75785,0.0
75786,1.0
75787,4.0
75788,0.0
75789,0.0
75790,1.0
75791,0.0
75792,0.0
75793,0.0
75794,0.0
75795,0.0
75796,0.0
75797,1.0
75798,7.0
75799,0.0
75800,2.0
75801,0.0
75802,0.0
75803,0.0
75804,0.0
75805,0.0
75806,1.0
75807,1.0
75808,2.0
75809,0.0
75810,0.0
75811,4.0
75812,0.0
75813,3.0
75814,0.0
75815,12.0
75816,0.0
75817,2.0
75818,0.0
75819,5.0
75820,0.0
75821,1.0
75822,7.0
75823,5.0
75824,2.0
75825,1.0
75826,1.0
75827,4.0
75828,0.0
75829,0.0
75830,0.0
75831,0.0
75832,0.0
75833,1.0
75834,2.0
75835,12.0
75836,3.0
75837,1.0
75838,2.0
75839,0.0
75840,0.0
75841,0.0
75842,6.0
75843,0.0
75844,4.0
75845,0.0
75846,1.0
75847,25.0
75848,0.0
75849,0.0
75850,0.0
75851,2.0
75852,0.0
75853,0.0
75854,0.0
75855,1.0
75856,1.0
75857,0.0
75858,0.0
75859,1.0
75860,1.0
75861,2.0
75862,0.0
75863,0.0
75864,0.0
75865,1.0
75866,6.0
75867,0.0
75868,0.0
75869,0.0
75870,0.0
75871,1.0
75872,1.0
75873,0.0
75874,0.0
75875,0.0
75876,0.0
75877,2.0
75878,1.0
75879,1.0
75880,0.0
75881,0.0
75882,0.0
75883,0.0
75884,0.0
75885,2.0
75886,2.0
75887,1.0
75888,9.0
75889,0.0
75890,6.0
75891,1.0
75892,2.0
75893,0.0
75894,0.0
75895,0.0
75896,2.0
75897,0.0
75898,5.0
75899,0.0
75900,0.0
75901,0.0
75902,1.0
75903,0.0
75904,0.0
75905,0.0
75906,1.0
75907,0.0
75908,1.0
75909,0.0
75910,0.0
75911,0.0
75912,4.0
75913,0.0
75914,0.0
75915,0.0
75916,3.0
75917,0.0
75918,0.0
75919,0.0
75920,1.0
75921,0.0
75922,0.0
75923,5.0
75924,1.0
75925,1.0
75926,0.0
75927,1.0
75928,0.0
75929,3.0
75930,1.0
75931,0.0
75932,1.0
75933,0.0
75934,2.0
75935,0.0
75936,2.0
75937,0.0
75938,1.0
75939,1.0
75940,0.0
75941,1.0
75942,2.0
75943,0.0
75944,1.0
75945,0.0
75946,1.0
75947,0.0
75948,0.0
75949,1.0
75950,0.0
75951,0.0
75952,0.0
75953,3.0
75954,0.0
75955,0.0
75956,0.0
75957,2.0
75958,0.0
75959,0.0
75960,1.0
75961,2.0
75962,0.0
75963,0.0
75964,0.0
75965,0.0
75966,0.0
75967,4.0
75968,0.0
75969,0.0
75970,0.0
75971,0.0
75972,3.0
75973,0.0
75974,3.0
75975,0.0
75976,1.0
75977,1.0
75978,2.0
75979,0.0
75980,0.0
75981,2.0
75982,0.0
75983,0.0
75984,1.0
75985,0.0
75986,0.0
75987,1.0
75988,0.0
75989,0.0
75990,0.0
75991,4.0
75992,1.0
75993,0.0
75994,1.0
75995,2.0
75996,2.0
75997,1.0
75998,0.0
75999,1.0
76000,2.0
76001,1.0
76002,1.0
76003,0.0
76004,1.0
76005,0.0
76006,2.0
76007,7.0
76008,0.0
76009,12.0
76010,1.0
76011,2.0
76012,1.0
76013,0.0
76014,5.0
76015,0.0
76016,1.0
76017,3.0
76018,0.0
76019,0.0
76020,0.0
76021,0.0
76022,1.0
76023,3.0
76024,0.0
76025,0.0
76026,4.0
76027,0.0
76028,1.0
76029,2.0
76030,5.0
76031,1.0
76032,0.0
76033,1.0
76034,4.0
76035,1.0
76036,2.0
76037,3.0
76038,0.0
76039,0.0
76040,0.0
76041,1.0
76042,5.0
76043,3.0
76044,0.0
76045,0.0
76046,1.0
76047,0.0
76048,0.0
76049,0.0
76050,6.0
76051,7.0
76052,8.0
76053,0.0
76054,1.0
76055,0.0
76056,1.0
76057,2.0
76058,1.0
76059,2.0
76060,1.0
76061,3.0
76062,0.0
76063,0.0
76064,0.0
76065,0.0
76066,1.0
76067,0.0
76068,5.0
76069,7.0
76070,4.0
76071,0.0
76072,0.0
76073,0.0
76074,0.0
76075,3.0
76076,1.0
76077,3.0
76078,2.0
76079,0.0
76080,1.0
76081,1.0
76082,0.0
76083,0.0
76084,0.0
76085,2.0
76086,2.0
76087,1.0
76088,0.0
76089,1.0
76090,0.0
76091,3.0
76092,0.0
76093,5.0
76094,0.0
76095,0.0
76096,1.0
76097,1.0
76098,2.0
76099,1.0
76100,4.0
76101,3.0
76102,0.0
76103,1.0
76104,0.0
76105,3.0
76106,2.0
76107,1.0
76108,0.0
76109,0.0
76110,3.0
76111,5.0
76112,0.0
76113,0.0
76114,4.0
76115,2.0
76116,2.0
76117,1.0
76118,3.0
76119,0.0
76120,1.0
76121,0.0
76122,1.0
76123,0.0
76124,1.0
76125,4.0
76126,1.0
76127,2.0
76128,2.0
76129,2.0
76130,2.0
76131,3.0
76132,0.0
76133,5.0
76134,1.0
76135,3.0
76136,2.0
76137,0.0
76138,5.0
76139,3.0
76140,7.0
76141,3.0
76142,0.0
76143,3.0
76144,0.0
76145,0.0
76146,1.0
76147,0.0
76148,0.0
76149,0.0
76150,0.0
76151,4.0
76152,0.0
76153,1.0
76154,0.0
76155,1.0
76156,1.0
76157,0.0
76158,0.0
76159,0.0
76160,0.0
76161,0.0
76162,0.0
76163,2.0
76164,0.0
76165,2.0
76166,0.0
76167,3.0
76168,0.0
76169,0.0
76170,0.0
76171,3.0
76172,0.0
76173,4.0
76174,0.0
76175,1.0
76176,0.0
76177,0.0
76178,0.0
76179,2.0
76180,0.0
76181,2.0
76182,0.0
76183,0.0
76184,0.0
76185,4.0
76186,0.0
76187,1.0
76188,1.0
76189,1.0
76190,1.0
76191,4.0
76192,1.0
76193,0.0
76194,1.0
76195,0.0
76196,1.0
76197,0.0
76198,0.0
76199,1.0
76200,0.0
76201,0.0
76202,1.0
76203,0.0
76204,0.0
76205,0.0
76206,0.0
76207,0.0
76208,0.0
76209,1.0
76210,1.0
76211,4.0
76212,0.0
76213,4.0
76214,0.0
76215,0.0
76216,0.0
76217,1.0
76218,0.0
76219,0.0
76220,1.0
76221,4.0
76222,1.0
76223,1.0
76224,0.0
76225,1.0
76226,1.0
76227,1.0
76228,0.0
76229,1.0
76230,2.0
76231,6.0
76232,1.0
76233,0.0
76234,0.0
76235,0.0
76236,4.0
76237,1.0
76238,1.0
76239,0.0
76240,0.0
76241,2.0
76242,0.0
76243,0.0
76244,1.0
76245,3.0
76246,1.0
76247,0.0
76248,1.0
76249,4.0
76250,0.0
76251,2.0
76252,1.0
76253,0.0
76254,0.0
76255,2.0
76256,3.0
76257,0.0
76258,2.0
76259,0.0
76260,1.0
76261,4.0
76262,7.0
76263,0.0
76264,1.0
76265,1.0
76266,0.0
76267,3.0
76268,5.0
76269,0.0
76270,2.0
76271,0.0
76272,2.0
76273,1.0
76274,2.0
76275,4.0
76276,2.0
76277,0.0
76278,0.0
76279,0.0
76280,0.0
76281,1.0
76282,2.0
76283,0.0
76284,0.0
76285,4.0
76286,2.0
76287,0.0
76288,0.0
76289,2.0
76290,2.0
76291,2.0
76292,1.0
76293,1.0
76294,2.0
76295,6.0
76296,0.0
76297,2.0
76298,1.0
76299,1.0
76300,2.0
76301,2.0
76302,0.0
76303,6.0
76304,1.0
76305,6.0
76306,1.0
76307,1.0
76308,0.0
76309,2.0
76310,2.0
76311,2.0
76312,0.0
76313,3.0
76314,4.0
76315,0.0
76316,5.0
76317,2.0
76318,1.0
76319,1.0
76320,0.0
76321,1.0
76322,1.0
76323,0.0
76324,0.0
76325,3.0
76326,2.0
76327,0.0
76328,3.0
76329,0.0
76330,0.0
76331,0.0
76332,0.0
76333,2.0
76334,1.0
76335,0.0
76336,5.0
76337,0.0
76338,1.0
76339,0.0
76340,1.0
76341,0.0
76342,2.0
76343,0.0
76344,8.0
76345,0.0
76346,2.0
76347,3.0
76348,2.0
76349,6.0
76350,0.0
76351,1.0
76352,0.0
76353,1.0
76354,3.0
76355,2.0
76356,1.0
76357,1.0
76358,0.0
76359,2.0
76360,0.0
76361,8.0
76362,2.0
76363,1.0
76364,3.0
76365,1.0
76366,4.0
76367,0.0
76368,1.0
76369,6.0
76370,2.0
76371,1.0
76372,9.0
76373,4.0
76374,3.0
76375,0.0
76376,1.0
76377,0.0
76378,0.0
76379,0.0
76380,4.0
76381,4.0
76382,1.0
76383,0.0
76384,0.0
76385,4.0
76386,0.0
76387,1.0
76388,2.0
76389,0.0
76390,0.0
76391,0.0
76392,2.0
76393,0.0
76394,0.0
76395,8.0
76396,1.0
76397,0.0
76398,0.0
76399,0.0
76400,0.0
76401,1.0
76402,0.0
76403,1.0
76404,0.0
76405,0.0
76406,0.0
76407,0.0
76408,0.0
76409,0.0
76410,5.0
76411,0.0
76412,4.0
76413,3.0
76414,0.0
76415,1.0
76416,7.0
76417,1.0
76418,2.0
76419,0.0
76420,2.0
76421,4.0
76422,1.0
76423,0.0
76424,0.0
76425,6.0
76426,0.0
76427,2.0
76428,0.0
76429,2.0
76430,2.0
76431,0.0
76432,1.0
76433,1.0
76434,0.0
76435,4.0
76436,0.0
76437,2.0
76438,1.0
76439,0.0
76440,2.0
76441,4.0
76442,6.0
76443,0.0
76444,0.0
76445,1.0
76446,1.0
76447,0.0
76448,0.0
76449,4.0
76450,4.0
76451,2.0
76452,1.0
76453,4.0
76454,1.0
76455,0.0
76456,4.0
76457,1.0
76458,0.0
76459,1.0
76460,1.0
76461,3.0
76462,0.0
76463,0.0
76464,0.0
76465,0.0
76466,0.0
76467,0.0
76468,1.0
76469,0.0
76470,0.0
76471,0.0
76472,0.0
76473,2.0
76474,0.0
76475,1.0
76476,1.0
76477,0.0
