,Gprc5b
75856,0.0
75857,5.0
75858,2.0
75859,1.0
75860,1.0
75861,0.0
75862,0.0
75863,1.0
75864,0.0
75865,0.0
75866,0.0
75867,0.0
75868,0.0
75869,0.0
75870,0.0
75871,1.0
75872,5.0
75873,1.0
75874,3.0
75875,1.0
75876,0.0
75877,2.0
75878,0.0
75879,3.0
75880,1.0
75881,0.0
75882,0.0
75883,0.0
75884,6.0
75885,0.0
75886,0.0
75887,3.0
75888,0.0
75889,4.0
75890,0.0
75891,0.0
75892,0.0
75893,1.0
75894,4.0
75895,0.0
75896,3.0
75897,11.0
75898,0.0
75899,0.0
75900,0.0
75901,0.0
75902,6.0
75903,0.0
75904,0.0
75905,0.0
75906,0.0
75907,1.0
75908,1.0
75909,0.0
75910,0.0
75911,3.0
75912,6.0
75913,0.0
75914,6.0
75915,0.0
75916,0.0
75917,0.0
75918,4.0
75919,0.0
75920,0.0
75921,0.0
75922,0.0
75923,0.0
75924,0.0
75925,0.0
75926,0.0
75927,0.0
75928,2.0
75929,4.0
75930,1.0
75931,1.0
75932,0.0
75933,3.0
75934,1.0
75935,0.0
75936,0.0
75937,1.0
75938,0.0
75939,2.0
75940,0.0
75941,0.0
75942,0.0
75943,4.0
75944,15.0
75945,2.0
75946,2.0
75947,0.0
75948,0.0
75949,8.0
75950,0.0
75951,10.0
75952,11.0
75953,1.0
75954,0.0
75955,0.0
75956,0.0
75957,7.0
75958,1.0
75959,0.0
75960,0.0
75961,3.0
75962,0.0
75963,7.0
75964,6.0
75965,6.0
75966,4.0
75967,6.0
75968,3.0
75969,10.0
75970,10.0
75971,0.0
75972,0.0
75973,2.0
75974,9.0
75975,2.0
75976,0.0
75977,1.0
75978,1.0
75979,2.0
75980,1.0
75981,1.0
75982,2.0
75983,1.0
75984,9.0
75985,1.0
75986,1.0
75987,0.0
75988,12.0
75989,0.0
75990,1.0
75991,24.0
75992,8.0
75993,2.0
75994,0.0
75995,1.0
75996,13.0
75997,0.0
75998,1.0
75999,2.0
76000,0.0
76001,10.0
76002,2.0
76003,1.0
76004,26.0
76005,8.0
76006,0.0
76007,2.0
76008,4.0
76009,17.0
76010,6.0
76011,5.0
76012,15.0
76013,9.0
76014,10.0
76015,6.0
76016,11.0
76017,11.0
76018,6.0
76019,7.0
76020,7.0
76021,2.0
76022,1.0
76023,7.0
76024,2.0
76025,16.0
76026,6.0
76027,0.0
76028,6.0
76029,2.0
76030,14.0
76031,5.0
76032,2.0
76033,3.0
76034,5.0
76035,2.0
76036,16.0
76037,11.0
76038,2.0
76039,9.0
76040,3.0
76041,5.0
76042,2.0
76043,1.0
76044,0.0
76045,4.0
76046,11.0
76047,2.0
76048,1.0
76049,3.0
76050,6.0
76051,6.0
76052,11.0
76053,0.0
76054,6.0
76055,16.0
76056,2.0
76057,17.0
76058,1.0
76059,6.0
76060,8.0
76061,0.0
76062,8.0
76063,3.0
76064,11.0
76065,4.0
76066,15.0
76067,0.0
76068,12.0
76069,4.0
76070,2.0
76071,17.0
76072,1.0
76073,9.0
76074,10.0
76075,5.0
76076,0.0
76077,5.0
76078,7.0
76079,4.0
76080,11.0
76081,34.0
76082,3.0
76083,13.0
76084,0.0
76085,0.0
76086,11.0
76087,13.0
76088,16.0
76089,2.0
76090,11.0
76091,14.0
76092,2.0
76093,5.0
76094,0.0
76095,4.0
76096,34.0
76097,11.0
76098,6.0
76099,1.0
76100,22.0
76101,14.0
76102,0.0
76103,4.0
76104,1.0
76105,3.0
76106,4.0
76107,17.0
76108,16.0
76109,1.0
76110,16.0
76111,2.0
76112,14.0
76113,2.0
76114,11.0
76115,2.0
76116,11.0
76117,1.0
76118,6.0
76119,10.0
76120,5.0
76121,11.0
76122,4.0
76123,2.0
76124,6.0
76125,1.0
76126,0.0
76127,11.0
76128,9.0
76129,18.0
76130,8.0
76131,4.0
76132,0.0
76133,5.0
76134,0.0
76135,12.0
76136,9.0
76137,8.0
76138,1.0
76139,0.0
76140,4.0
76141,10.0
76142,1.0
76143,9.0
76144,2.0
76145,8.0
76146,0.0
76147,2.0
76148,1.0
76149,6.0
76150,0.0
76151,21.0
76152,13.0
76153,9.0
76154,0.0
76155,5.0
76156,3.0
76157,2.0
76158,1.0
76159,0.0
76160,0.0
76161,1.0
76162,12.0
76163,30.0
76164,1.0
76165,16.0
76166,8.0
76167,6.0
76168,3.0
76169,2.0
76170,3.0
76171,16.0
76172,3.0
76173,13.0
76174,5.0
76175,2.0
76176,0.0
76177,0.0
76178,1.0
76179,15.0
76180,0.0
76181,2.0
76182,1.0
76183,0.0
76184,0.0
76185,5.0
76186,1.0
76187,14.0
76188,0.0
76189,3.0
76190,3.0
76191,0.0
76192,1.0
76193,1.0
76194,16.0
76195,1.0
76196,4.0
76197,1.0
76198,0.0
76199,0.0
76200,1.0
76201,1.0
76202,4.0
76203,0.0
76204,4.0
76205,3.0
76206,6.0
76207,5.0
76208,0.0
76209,4.0
76210,0.0
76211,9.0
76212,7.0
76213,0.0
76214,5.0
76215,1.0
76216,2.0
76217,6.0
76218,3.0
76219,5.0
76220,1.0
76221,7.0
76222,10.0
76223,0.0
76224,0.0
76225,1.0
76226,3.0
76227,1.0
76228,0.0
76229,2.0
76230,7.0
76231,2.0
76232,13.0
76233,1.0
76234,1.0
76235,10.0
76236,0.0
76237,1.0
76238,2.0
76239,0.0
76240,6.0
76241,7.0
76242,2.0
76243,0.0
76244,1.0
76245,2.0
76246,19.0
76247,13.0
76248,3.0
76249,14.0
76250,6.0
76251,14.0
76252,4.0
76253,8.0
76254,1.0
76255,7.0
76256,15.0
76257,2.0
76258,12.0
76259,2.0
76260,4.0
76261,10.0
76262,4.0
76263,1.0
76264,17.0
76265,16.0
76266,1.0
76267,5.0
76268,2.0
76269,1.0
76270,2.0
76271,6.0
76272,1.0
76273,0.0
76274,20.0
76275,14.0
76276,9.0
76277,3.0
76278,1.0
76279,19.0
76280,2.0
76281,1.0
76282,2.0
76283,2.0
76284,2.0
76285,2.0
76286,16.0
76287,14.0
76288,1.0
76289,17.0
76290,2.0
76291,0.0
76292,2.0
76293,2.0
76294,4.0
76295,2.0
76296,6.0
76297,8.0
76298,8.0
76299,6.0
76300,9.0
76301,6.0
76302,0.0
76303,1.0
76304,0.0
76305,4.0
76306,10.0
76307,12.0
76308,2.0
76309,0.0
76310,1.0
76311,0.0
76312,0.0
76313,20.0
76314,1.0
76315,4.0
76316,2.0
76317,13.0
76318,5.0
76319,8.0
76320,8.0
76321,6.0
76322,17.0
76323,4.0
76324,0.0
76325,13.0
76326,3.0
76327,0.0
76328,18.0
76329,3.0
76330,15.0
76331,5.0
76332,9.0
76333,10.0
76334,1.0
76335,5.0
76336,28.0
76337,15.0
76338,0.0
76339,4.0
76340,2.0
76341,0.0
76342,8.0
76343,2.0
76344,4.0
76345,1.0
76346,1.0
76347,0.0
76348,0.0
76349,9.0
76350,12.0
76351,5.0
76352,1.0
76353,22.0
76354,7.0
76355,14.0
76356,2.0
76357,14.0
76358,3.0
76359,30.0
76360,2.0
76361,8.0
76362,2.0
76363,21.0
76364,2.0
76365,3.0
76366,0.0
76367,1.0
76368,12.0
76369,2.0
76370,16.0
76371,17.0
76372,3.0
76373,7.0
76374,16.0
76375,4.0
76376,2.0
76377,4.0
76378,1.0
76379,0.0
76380,22.0
76381,10.0
76382,7.0
76383,5.0
76384,4.0
76385,19.0
76386,1.0
76387,15.0
76388,17.0
76389,2.0
76390,4.0
76391,3.0
76392,10.0
76393,0.0
76394,6.0
76395,9.0
76396,13.0
76397,15.0
76398,0.0
76399,0.0
76400,9.0
76401,1.0
76402,2.0
76403,0.0
76404,0.0
76405,5.0
76406,2.0
76407,2.0
76408,2.0
76409,0.0
76410,5.0
76411,8.0
76412,7.0
76413,9.0
76414,16.0
76415,2.0
76416,2.0
76417,12.0
76418,10.0
76419,3.0
76420,11.0
76421,9.0
76422,2.0
76423,8.0
76424,2.0
76425,4.0
76426,7.0
76427,1.0
76428,3.0
76429,6.0
76430,9.0
76431,0.0
76432,6.0
76433,4.0
76434,12.0
76435,2.0
76436,5.0
76437,4.0
76438,1.0
76439,16.0
76440,7.0
76441,1.0
76442,15.0
76443,0.0
76444,3.0
76445,5.0
76446,13.0
76447,9.0
76448,0.0
76449,19.0
76450,8.0
76451,1.0
76452,10.0
76453,1.0
76454,8.0
76455,0.0
76456,5.0
76457,5.0
76458,0.0
76459,2.0
76460,6.0
76461,25.0
76462,6.0
76463,2.0
76464,1.0
76465,1.0
76466,1.0
76467,6.0
76468,1.0
76469,8.0
76470,5.0
76471,15.0
76472,0.0
76473,3.0
76474,6.0
76475,0.0
76476,0.0
76477,3.0
76478,1.0
76479,15.0
76480,0.0
76481,3.0
76482,6.0
76483,1.0
76484,1.0
76485,1.0
76486,0.0
76487,1.0
76488,15.0
76489,0.0
76490,0.0
76491,0.0
76492,2.0
76493,4.0
76494,1.0
76495,6.0
76496,0.0
76497,3.0
76498,0.0
76499,0.0
76500,3.0
76501,2.0
76502,1.0
76503,0.0
76504,1.0
76505,0.0
76506,10.0
76507,3.0
76508,5.0
76509,0.0
76510,1.0
76511,1.0
76512,0.0
76513,2.0
76514,0.0
76515,4.0
76516,0.0
76517,3.0
76518,0.0
76519,2.0
76520,11.0
76521,1.0
76522,0.0
76523,3.0
76524,0.0
76525,0.0
76526,0.0
76527,3.0
76528,2.0
76529,0.0
76530,3.0
76531,1.0
76532,0.0
76533,1.0
76534,1.0
76535,11.0
76536,0.0
76537,1.0
76538,0.0
76539,1.0
76540,7.0
76541,0.0
76542,0.0
76543,0.0
76544,0.0
76545,6.0
76546,4.0
76547,11.0
76548,3.0
76549,0.0
76550,0.0
76551,1.0
76552,1.0
76553,4.0
76554,8.0
76555,6.0
76556,1.0
76557,0.0
76558,0.0
76559,0.0
76560,4.0
76561,0.0
76562,0.0
76563,1.0
76564,0.0
76565,0.0
76566,0.0
76567,0.0
76568,1.0
76569,0.0
76570,0.0
76571,0.0
76572,1.0
76573,0.0
76574,0.0
76575,6.0
76576,2.0
76577,4.0
76578,1.0
76579,2.0
76580,14.0
76581,1.0
76582,15.0
76583,0.0
76584,3.0
76585,0.0
76586,5.0
76587,1.0
76588,0.0
76589,1.0
76590,0.0
76591,1.0
76592,1.0
76593,0.0
76594,8.0
76595,5.0
76596,2.0
76597,0.0
76598,0.0
76599,0.0
76600,2.0
76601,0.0
76602,3.0
76603,8.0
76604,1.0
76605,0.0
76606,2.0
76607,0.0
76608,2.0
76609,0.0
76610,9.0
76611,5.0
76612,1.0
76613,2.0
76614,0.0
76615,3.0
76616,4.0
76617,1.0
76618,2.0
76619,1.0
76620,8.0
76621,0.0
76622,2.0
76623,3.0
76624,5.0
76625,2.0
76626,2.0
76627,1.0
76628,3.0
76629,3.0
76630,3.0
76631,3.0
76632,5.0
76633,0.0
76634,3.0
76635,3.0
76636,1.0
76637,1.0
76638,1.0
76639,4.0
76640,0.0
76641,0.0
76642,3.0
76643,0.0
76644,10.0
76645,2.0
76646,0.0
76647,3.0
76648,1.0
76649,0.0
76650,0.0
76651,2.0
76652,6.0
76653,0.0
76654,0.0
76655,0.0
76656,10.0
76657,18.0
76658,0.0
76659,1.0
76660,0.0
76661,0.0
76662,0.0
76663,2.0
76664,1.0
76665,0.0
76666,0.0
76667,1.0
76668,0.0
76669,0.0
76670,2.0
76671,0.0
76672,11.0
76673,0.0
76674,5.0
76675,0.0
76676,0.0
76677,0.0
76678,0.0
76679,3.0
76680,0.0
76681,1.0
76682,8.0
76683,11.0
76684,0.0
76685,0.0
76686,2.0
76687,1.0
76688,12.0
76689,5.0
76690,1.0
76691,2.0
76692,0.0
76693,7.0
76694,1.0
76695,0.0
76696,1.0
76697,0.0
76698,0.0
76699,0.0
76700,8.0
76701,5.0
76702,1.0
76703,1.0
76704,0.0
76705,1.0
76706,3.0
76707,0.0
76708,1.0
76709,1.0
76710,3.0
76711,10.0
76712,12.0
76713,13.0
76714,0.0
76715,2.0
76716,0.0
76717,2.0
76718,2.0
76719,2.0
76720,0.0
76721,3.0
76722,0.0
76723,3.0
76724,1.0
76725,0.0
76726,1.0
76727,1.0
76728,1.0
76729,0.0
76730,1.0
76731,1.0
76732,6.0
76733,2.0
76734,0.0
76735,5.0
76736,4.0
76737,0.0
76738,0.0
76739,1.0
76740,0.0
76741,2.0
76742,5.0
76743,1.0
76744,0.0
76745,0.0
76746,1.0
76747,0.0
76748,5.0
76749,0.0
76750,4.0
76751,0.0
76752,0.0
76753,0.0
76754,19.0
76755,0.0
76756,44.0
76757,13.0
76758,8.0
76759,5.0
76760,12.0
76761,4.0
76762,9.0
76763,2.0
76764,4.0
76765,24.0
76766,8.0
76767,10.0
76768,8.0
76769,17.0
76770,16.0
76771,5.0
76772,10.0
76773,8.0
76774,0.0
76775,10.0
76776,10.0
76777,5.0
76778,12.0
76779,1.0
76780,1.0
76781,1.0
76782,6.0
76783,8.0
76784,0.0
76785,21.0
76786,1.0
76787,6.0
76788,3.0
76789,14.0
76790,9.0
76791,12.0
76792,5.0
76793,2.0
76794,31.0
76795,14.0
76796,15.0
76797,2.0
76798,12.0
76799,17.0
76800,17.0
76801,1.0
76802,3.0
76803,0.0
76804,17.0
76805,10.0
76806,2.0
76807,1.0
76808,10.0
76809,0.0
76810,1.0
76811,0.0
76812,1.0
76813,0.0
76814,1.0
76815,1.0
76816,6.0
76817,8.0
76818,3.0
76819,13.0
76820,3.0
76821,9.0
76822,11.0
76823,13.0
76824,34.0
76825,0.0
76826,49.0
76827,5.0
76828,8.0
76829,7.0
76830,11.0
76831,11.0
76832,7.0
76833,1.0
76834,3.0
76835,14.0
76836,2.0
76837,12.0
76838,0.0
76839,5.0
76840,1.0
76841,17.0
76842,0.0
76843,28.0
76844,2.0
76845,3.0
76846,7.0
76847,2.0
76848,8.0
76849,12.0
76850,12.0
76851,21.0
76852,1.0
76853,8.0
76854,1.0
76855,5.0
76856,0.0
76857,5.0
76858,0.0
76859,4.0
76860,3.0
76861,1.0
76862,3.0
76863,2.0
76864,2.0
76865,24.0
76866,12.0
76867,17.0
76868,1.0
76869,9.0
76870,0.0
76871,5.0
76872,7.0
76873,6.0
76874,7.0
76875,5.0
76876,13.0
76877,32.0
76878,27.0
76879,3.0
76880,2.0
76881,13.0
76882,2.0
76883,4.0
76884,14.0
76885,4.0
76886,2.0
76887,4.0
76888,17.0
76889,7.0
76890,1.0
76891,2.0
76892,6.0
76893,0.0
76894,7.0
76895,13.0
76896,4.0
76897,5.0
76898,11.0
76899,2.0
76900,3.0
76901,11.0
76902,3.0
76903,0.0
76904,1.0
76905,22.0
76906,12.0
76907,2.0
76908,15.0
76909,1.0
76910,14.0
76911,2.0
76912,8.0
76913,16.0
76914,2.0
76915,14.0
76916,6.0
76917,0.0
76918,6.0
76919,19.0
76920,18.0
76921,0.0
76922,0.0
76923,1.0
76924,28.0
76925,6.0
76926,4.0
76927,2.0
76928,21.0
76929,31.0
76930,0.0
76931,6.0
76932,2.0
76933,4.0
76934,34.0
76935,0.0
76936,44.0
76937,10.0
76938,0.0
76939,3.0
76940,3.0
76941,4.0
76942,2.0
76943,0.0
76944,7.0
76945,1.0
76946,2.0
76947,5.0
76948,1.0
76949,4.0
76950,0.0
76951,12.0
76952,1.0
76953,3.0
76954,5.0
76955,1.0
76956,11.0
76957,0.0
76958,0.0
76959,4.0
76960,6.0
76961,1.0
76962,5.0
76963,2.0
76964,3.0
76965,0.0
76966,11.0
76967,8.0
76968,1.0
76969,1.0
76970,9.0
76971,26.0
76972,17.0
76973,2.0
76974,26.0
76975,2.0
76976,7.0
76977,3.0
76978,0.0
76979,1.0
76980,21.0
76981,4.0
76982,1.0
76983,15.0
76984,16.0
76985,10.0
76986,0.0
76987,0.0
76988,0.0
76989,1.0
76990,1.0
76991,14.0
76992,4.0
76993,9.0
76994,4.0
76995,8.0
76996,0.0
76997,0.0
76998,11.0
76999,6.0
77000,1.0
77001,6.0
77002,4.0
77003,0.0
77004,0.0
77005,7.0
77006,5.0
77007,0.0
77008,8.0
77009,4.0
77010,14.0
77011,0.0
77012,2.0
77013,16.0
77014,10.0
77015,1.0
77016,1.0
77017,1.0
77018,1.0
77019,6.0
77020,1.0
77021,20.0
77022,5.0
77023,4.0
77024,1.0
77025,4.0
77026,8.0
77027,5.0
77028,1.0
77029,3.0
77030,3.0
77031,5.0
77032,1.0
77033,0.0
77034,10.0
77035,0.0
77036,1.0
77037,1.0
77038,2.0
77039,2.0
77040,7.0
77041,2.0
77042,3.0
77043,6.0
77044,3.0
77045,3.0
77046,1.0
77047,2.0
77048,18.0
77049,1.0
77050,1.0
77051,20.0
77052,1.0
77053,10.0
77054,1.0
77055,2.0
77056,2.0
77057,14.0
77058,12.0
77059,2.0
77060,38.0
77061,5.0
77062,7.0
77063,2.0
77064,14.0
77065,12.0
77066,2.0
77067,12.0
77068,3.0
77069,0.0
77070,13.0
77071,1.0
77072,1.0
77073,1.0
77074,0.0
77075,1.0
77076,5.0
77077,2.0
77078,6.0
77079,6.0
77080,1.0
77081,15.0
77082,2.0
77083,2.0
77084,10.0
77085,13.0
77086,1.0
77087,4.0
77088,8.0
77089,10.0
77090,5.0
77091,7.0
77092,10.0
77093,4.0
77094,0.0
77095,4.0
77096,8.0
77097,0.0
77098,6.0
77099,4.0
77100,3.0
77101,12.0
77102,1.0
77103,4.0
77104,10.0
77105,8.0
77106,8.0
77107,10.0
77108,5.0
77109,7.0
77110,0.0
77111,2.0
77112,6.0
77113,33.0
77114,0.0
77115,2.0
77116,0.0
77117,2.0
77118,11.0
77119,5.0
77120,3.0
77121,0.0
77122,0.0
77123,15.0
77124,10.0
77125,7.0
77126,1.0
77127,4.0
77128,6.0
77129,8.0
77130,1.0
77131,20.0
77132,0.0
77133,7.0
77134,1.0
77135,7.0
77136,2.0
77137,1.0
77138,14.0
77139,18.0
77140,9.0
77141,2.0
77142,1.0
77143,1.0
77144,5.0
77145,5.0
77146,5.0
77147,1.0
77148,12.0
77149,0.0
77150,0.0
77151,15.0
77152,4.0
77153,5.0
77154,1.0
77155,6.0
77156,0.0
77157,2.0
77158,0.0
77159,4.0
77160,0.0
77161,0.0
77162,6.0
77163,0.0
77164,0.0
77165,13.0
77166,10.0
77167,3.0
77168,5.0
77169,9.0
77170,20.0
77171,4.0
77172,3.0
77173,0.0
77174,1.0
77175,0.0
77176,17.0
77177,0.0
77178,2.0
77179,2.0
77180,0.0
77181,8.0
77182,7.0
77183,1.0
77184,5.0
77185,0.0
77186,0.0
77187,14.0
77188,0.0
77189,1.0
77190,8.0
77191,1.0
77192,2.0
77193,1.0
77194,2.0
77195,0.0
77196,6.0
77197,15.0
77198,9.0
77199,9.0
77200,0.0
77201,0.0
77202,3.0
77203,5.0
77204,3.0
77205,0.0
77206,5.0
77207,13.0
77208,1.0
77209,7.0
77210,2.0
77211,14.0
77212,1.0
77213,7.0
77214,3.0
77215,6.0
77216,0.0
77217,2.0
77218,0.0
77219,1.0
77220,3.0
77221,3.0
77222,0.0
77223,0.0
77224,1.0
77225,1.0
77226,2.0
77227,1.0
77228,0.0
77229,0.0
77230,1.0
77231,0.0
77232,7.0
77233,0.0
77234,1.0
77235,1.0
77236,0.0
77237,1.0
77238,2.0
77239,1.0
77240,0.0
77241,8.0
77242,3.0
77243,0.0
77244,0.0
77245,0.0
77246,3.0
77247,0.0
77248,7.0
77249,0.0
77250,0.0
77251,6.0
77252,4.0
77253,0.0
77254,2.0
77255,0.0
77256,0.0
77257,0.0
77258,0.0
77259,1.0
77260,1.0
77261,0.0
77262,1.0
77263,0.0
77264,0.0
77265,5.0
77266,4.0
77267,2.0
77268,4.0
77269,2.0
77270,2.0
77271,3.0
77272,0.0
77273,0.0
77274,0.0
77275,1.0
77276,2.0
77277,2.0
77278,1.0
77279,2.0
77280,0.0
77281,1.0
77282,3.0
77283,0.0
77284,0.0
77285,0.0
77286,0.0
77287,1.0
77288,0.0
77289,2.0
77290,10.0
77291,0.0
77292,1.0
77293,3.0
77294,2.0
77295,0.0
77296,0.0
77297,1.0
77298,0.0
77299,1.0
77300,1.0
77301,0.0
77302,0.0
77303,0.0
77304,1.0
77305,1.0
77306,0.0
77307,0.0
77308,1.0
77309,1.0
77310,0.0
77311,3.0
77312,0.0
77313,0.0
77314,0.0
77315,0.0
77316,3.0
77317,0.0
77318,2.0
77319,0.0
77320,0.0
77321,0.0
77322,5.0
77323,1.0
77324,0.0
77325,1.0
77326,0.0
77327,0.0
77328,1.0
77329,1.0
77330,1.0
77331,0.0
77332,0.0
77333,0.0
77334,1.0
77335,2.0
77336,1.0
77337,0.0
77338,0.0
77339,6.0
77340,2.0
77341,0.0
77342,0.0
77343,0.0
77344,0.0
77345,2.0
77346,0.0
77347,4.0
77348,0.0
77349,8.0
77350,0.0
77351,0.0
77352,1.0
77353,1.0
77354,0.0
77355,0.0
77356,2.0
77357,1.0
77358,0.0
77359,0.0
77360,0.0
77361,4.0
77362,0.0
77363,0.0
77364,0.0
77365,2.0
77366,4.0
77367,0.0
77368,1.0
77369,3.0
77370,0.0
77371,0.0
77372,0.0
77373,0.0
77374,0.0
77375,1.0
77376,1.0
77377,0.0
77378,0.0
77379,0.0
77380,5.0
77381,1.0
77382,3.0
77383,1.0
77384,0.0
77385,1.0
77386,2.0
77387,0.0
77388,5.0
77389,0.0
77390,0.0
77391,0.0
77392,0.0
77393,1.0
77394,15.0
77395,0.0
77396,0.0
77397,0.0
77398,1.0
77399,0.0
77400,0.0
77401,0.0
77402,0.0
77403,0.0
77404,2.0
77405,0.0
77406,0.0
77407,3.0
77408,2.0
77409,0.0
77410,0.0
77411,4.0
77412,0.0
77413,0.0
77414,2.0
77415,0.0
77416,1.0
77417,3.0
77418,1.0
77419,3.0
77420,6.0
77421,1.0
77422,3.0
77423,2.0
77424,0.0
77425,0.0
77426,0.0
77427,1.0
77428,1.0
77429,1.0
77430,0.0
77431,0.0
77432,0.0
77433,0.0
77434,1.0
77435,18.0
77436,0.0
77437,3.0
77438,0.0
77439,0.0
77440,3.0
77441,2.0
77442,2.0
77443,0.0
77444,0.0
77445,0.0
77446,0.0
77447,0.0
77448,0.0
77449,4.0
77450,1.0
77451,5.0
77452,0.0
77453,0.0
77454,0.0
77455,1.0
77456,1.0
77457,1.0
77458,0.0
77459,0.0
77460,5.0
77461,4.0
77462,0.0
77463,0.0
77464,1.0
77465,0.0
77466,0.0
77467,2.0
77468,0.0
77469,0.0
77470,0.0
77471,0.0
77472,0.0
77473,2.0
77474,0.0
77475,0.0
77476,0.0
77477,2.0
77478,0.0
77479,0.0
77480,3.0
77481,1.0
77482,1.0
77483,0.0
77484,3.0
77485,3.0
77486,0.0
77487,0.0
77488,0.0
77489,0.0
77490,0.0
77491,0.0
77492,0.0
77493,0.0
77494,0.0
77495,0.0
77496,0.0
77497,2.0
77498,1.0
77499,1.0
77500,0.0
77501,3.0
77502,8.0
77503,0.0
77504,0.0
77505,0.0
77506,0.0
77507,0.0
77508,0.0
77509,1.0
77510,0.0
77511,0.0
77512,0.0
77513,0.0
77514,0.0
77515,1.0
77516,0.0
77517,2.0
77518,1.0
77519,1.0
77520,0.0
77521,0.0
77522,2.0
77523,0.0
77524,1.0
77525,0.0
77526,1.0
77527,1.0
77528,0.0
77529,1.0
77530,0.0
77531,1.0
77532,0.0
77533,0.0
77534,1.0
77535,0.0
77536,6.0
77537,1.0
77538,0.0
77539,1.0
77540,0.0
77541,1.0
77542,1.0
77543,3.0
77544,0.0
77545,3.0
77546,0.0
77547,0.0
77548,5.0
77549,0.0
77550,0.0
77551,0.0
77552,1.0
77553,0.0
77554,1.0
77555,2.0
77556,1.0
77557,0.0
77558,1.0
77559,0.0
77560,3.0
77561,4.0
77562,0.0
77563,2.0
77564,0.0
77565,0.0
77566,1.0
77567,0.0
77568,1.0
77569,0.0
77570,0.0
77571,1.0
77572,1.0
77573,0.0
77574,0.0
77575,0.0
77576,1.0
77577,0.0
77578,0.0
77579,0.0
77580,0.0
77581,0.0
77582,12.0
77583,0.0
77584,1.0
77585,2.0
77586,0.0
77587,5.0
77588,1.0
77589,0.0
77590,0.0
77591,0.0
77592,0.0
77593,0.0
77594,9.0
77595,0.0
77596,0.0
77597,0.0
77598,1.0
77599,3.0
77600,0.0
77601,0.0
77602,0.0
77603,0.0
77604,0.0
77605,0.0
77606,0.0
77607,1.0
77608,0.0
77609,1.0
77610,0.0
77611,0.0
77612,1.0
77613,0.0
77614,0.0
77615,0.0
77616,1.0
77617,0.0
77618,2.0
77619,1.0
77620,7.0
77621,1.0
77622,1.0
77623,0.0
77624,5.0
77625,0.0
77626,0.0
77627,1.0
77628,0.0
77629,0.0
77630,0.0
77631,0.0
77632,3.0
77633,0.0
77634,2.0
77635,0.0
77636,0.0
77637,7.0
77638,0.0
77639,2.0
77640,1.0
77641,2.0
77642,1.0
77643,2.0
77644,0.0
77645,1.0
77646,0.0
77647,1.0
77648,1.0
77649,0.0
77650,0.0
77651,0.0
77652,1.0
77653,5.0
77654,4.0
77655,0.0
77656,4.0
77657,1.0
77658,2.0
77659,3.0
77660,2.0
77661,1.0
77662,1.0
77663,4.0
77664,2.0
77665,0.0
77666,2.0
77667,1.0
77668,2.0
77669,0.0
77670,0.0
77671,1.0
77672,1.0
77673,4.0
77674,2.0
77675,0.0
77676,3.0
77677,0.0
77678,1.0
77679,0.0
77680,0.0
77681,0.0
77682,0.0
77683,2.0
77684,2.0
77685,2.0
77686,0.0
77687,5.0
77688,0.0
77689,1.0
77690,0.0
77691,0.0
77692,1.0
77693,1.0
77694,0.0
77695,2.0
77696,4.0
77697,3.0
77698,10.0
77699,1.0
77700,3.0
77701,1.0
77702,0.0
77703,0.0
77704,5.0
77705,0.0
77706,4.0
77707,2.0
77708,0.0
77709,0.0
77710,2.0
77711,0.0
77712,2.0
77713,6.0
77714,2.0
77715,3.0
77716,1.0
77717,1.0
77718,1.0
77719,6.0
77720,2.0
77721,4.0
77722,0.0
77723,2.0
77724,0.0
77725,2.0
77726,0.0
77727,2.0
77728,5.0
77729,3.0
77730,0.0
77731,0.0
77732,1.0
77733,0.0
77734,1.0
77735,8.0
77736,6.0
77737,0.0
77738,0.0
77739,0.0
77740,0.0
77741,2.0
77742,0.0
77743,0.0
77744,0.0
77745,0.0
77746,1.0
77747,1.0
77748,0.0
77749,5.0
77750,9.0
77751,0.0
77752,1.0
77753,0.0
77754,1.0
77755,1.0
77756,1.0
77757,0.0
77758,1.0
77759,2.0
77760,3.0
77761,1.0
77762,3.0
77763,0.0
77764,2.0
77765,0.0
77766,0.0
77767,0.0
77768,0.0
77769,2.0
77770,6.0
77771,0.0
77772,0.0
77773,3.0
77774,5.0
77775,1.0
77776,5.0
77777,2.0
77778,4.0
77779,1.0
77780,0.0
77781,0.0
77782,0.0
77783,0.0
77784,5.0
77785,8.0
77786,0.0
77787,1.0
77788,5.0
77789,0.0
77790,1.0
77791,6.0
77792,0.0
77793,2.0
77794,0.0
77795,2.0
77796,3.0
77797,0.0
77798,1.0
77799,1.0
77800,3.0
77801,3.0
77802,3.0
77803,4.0
77804,2.0
77805,2.0
77806,0.0
77807,4.0
77808,1.0
77809,4.0
77810,0.0
77811,2.0
77812,2.0
77813,1.0
77814,2.0
77815,9.0
77816,7.0
77817,0.0
77818,0.0
77819,6.0
77820,8.0
77821,1.0
77822,3.0
77823,5.0
77824,1.0
77825,0.0
77826,0.0
77827,1.0
77828,0.0
77829,2.0
77830,0.0
77831,1.0
77832,0.0
77833,0.0
77834,0.0
77835,3.0
77836,1.0
77837,7.0
77838,0.0
77839,1.0
77840,1.0
77841,1.0
77842,2.0
77843,1.0
77844,0.0
77845,11.0
77846,3.0
77847,0.0
77848,2.0
77849,2.0
77850,0.0
77851,1.0
77852,0.0
77853,0.0
