,Sema4d
26832,3.0
26833,2.0
26834,2.0
26835,2.0
26836,23.0
26837,0.0
26838,0.0
26839,1.0
26840,3.0
26841,0.0
26842,3.0
26843,3.0
26844,0.0
26845,3.0
26846,1.0
26847,0.0
26848,0.0
26849,1.0
26850,4.0
26851,0.0
26852,0.0
26853,1.0
26854,3.0
26855,2.0
26856,0.0
26857,0.0
26858,0.0
26859,0.0
26860,0.0
26861,2.0
26862,0.0
26863,6.0
26864,2.0
26865,5.0
26866,2.0
26867,6.0
26868,4.0
26869,2.0
26870,0.0
26871,0.0
26872,0.0
26873,0.0
26874,0.0
26875,5.0
26876,1.0
26877,0.0
26878,1.0
26879,3.0
26880,0.0
26881,0.0
26882,0.0
26883,0.0
26884,0.0
26885,4.0
26886,3.0
26887,0.0
26888,3.0
26889,1.0
26890,0.0
26891,0.0
26892,0.0
26893,4.0
26894,0.0
26895,0.0
26896,4.0
26897,1.0
26898,0.0
26899,3.0
26900,9.0
26901,3.0
26902,7.0
26903,1.0
26904,3.0
26905,15.0
26906,1.0
26907,1.0
26908,7.0
26909,0.0
26910,0.0
26911,7.0
26912,0.0
26913,0.0
26914,9.0
26915,0.0
26916,0.0
26917,3.0
26918,1.0
26919,4.0
26920,1.0
26921,0.0
26922,1.0
26923,0.0
26924,0.0
26925,0.0
26926,0.0
26927,1.0
26928,0.0
26929,7.0
26930,9.0
26931,2.0
26932,1.0
26933,2.0
26934,3.0
26935,6.0
26936,0.0
26937,0.0
26938,0.0
26939,1.0
26940,1.0
26941,0.0
26942,7.0
26943,1.0
26944,2.0
26945,0.0
26946,1.0
26947,0.0
26948,0.0
26949,2.0
26950,1.0
26951,0.0
26952,4.0
26953,4.0
26954,2.0
26955,0.0
26956,7.0
26957,0.0
26958,0.0
26959,0.0
26960,0.0
26961,0.0
26962,0.0
26963,1.0
26964,0.0
26965,0.0
26966,5.0
26967,1.0
26968,5.0
26969,0.0
26970,0.0
26971,0.0
26972,1.0
26973,0.0
26974,1.0
26975,0.0
26976,2.0
26977,0.0
26978,4.0
26979,3.0
26980,0.0
26981,5.0
26982,0.0
26983,8.0
26984,1.0
26985,0.0
26986,0.0
26987,3.0
26988,0.0
26989,3.0
26990,0.0
26991,3.0
26992,1.0
26993,8.0
26994,0.0
26995,0.0
26996,4.0
26997,0.0
26998,0.0
26999,1.0
27000,1.0
27001,3.0
27002,0.0
27003,0.0
27004,0.0
27005,0.0
27006,0.0
27007,4.0
27008,1.0
27009,0.0
27010,0.0
27011,1.0
27012,0.0
27013,0.0
27014,1.0
27015,1.0
27016,0.0
27017,0.0
27018,0.0
27019,0.0
27020,5.0
27021,1.0
27022,2.0
27023,5.0
27024,1.0
27025,0.0
27026,2.0
27027,3.0
27028,0.0
27029,7.0
27030,2.0
27031,5.0
27032,2.0
27033,2.0
27034,0.0
27035,4.0
27036,0.0
27037,0.0
27038,0.0
27039,1.0
27040,4.0
27041,0.0
27042,5.0
27043,7.0
27044,0.0
27045,3.0
27046,4.0
27047,2.0
27048,9.0
27049,0.0
27050,0.0
27051,2.0
27052,6.0
27053,0.0
27054,0.0
27055,0.0
27056,6.0
27057,2.0
27058,1.0
27059,0.0
27060,2.0
27061,2.0
27062,2.0
27063,1.0
27064,0.0
27065,0.0
27066,3.0
27067,0.0
27068,9.0
27069,0.0
27070,2.0
27071,1.0
27072,0.0
27073,0.0
27074,1.0
27075,0.0
27076,0.0
27077,3.0
27078,8.0
27079,0.0
27080,0.0
27081,3.0
27082,0.0
27083,0.0
27084,0.0
27085,0.0
27086,0.0
27087,0.0
27088,0.0
27089,0.0
27090,9.0
27091,0.0
27092,4.0
27093,2.0
27094,6.0
27095,0.0
27096,0.0
27097,9.0
27098,0.0
27099,4.0
27100,0.0
27101,0.0
27102,2.0
27103,0.0
27104,0.0
27105,0.0
27106,0.0
27107,0.0
27108,2.0
27109,2.0
27110,0.0
27111,0.0
27112,0.0
27113,0.0
27114,0.0
27115,0.0
27116,3.0
27117,0.0
27118,0.0
27119,0.0
27120,0.0
27121,0.0
27122,0.0
27123,0.0
27124,0.0
27125,0.0
27126,7.0
27127,0.0
27128,0.0
27129,0.0
27130,0.0
27131,0.0
27132,0.0
27133,0.0
27134,0.0
27135,0.0
27136,0.0
27137,0.0
27138,3.0
27139,0.0
27140,0.0
27141,0.0
27142,0.0
27143,0.0
27144,4.0
27145,0.0
27146,1.0
27147,0.0
27148,0.0
27149,0.0
27150,0.0
27151,0.0
27152,0.0
27153,0.0
27154,0.0
27155,0.0
27156,0.0
27157,16.0
27158,0.0
27159,0.0
27160,0.0
27161,0.0
27162,0.0
27163,0.0
27164,1.0
27165,0.0
27166,5.0
27167,0.0
27168,0.0
27169,0.0
27170,0.0
27171,0.0
27172,0.0
27173,0.0
27174,0.0
27175,0.0
27176,0.0
27177,0.0
27178,0.0
27179,0.0
27180,0.0
27181,0.0
27182,0.0
27183,0.0
27184,0.0
27185,0.0
27186,0.0
27187,0.0
27188,0.0
27189,0.0
27190,0.0
27191,1.0
27192,0.0
27193,0.0
27194,0.0
27195,0.0
27196,0.0
27197,1.0
27198,0.0
27199,0.0
27200,0.0
27201,0.0
27202,0.0
27203,0.0
27204,0.0
27205,0.0
27206,10.0
27207,0.0
27208,0.0
27209,0.0
27210,0.0
27211,0.0
27212,0.0
27213,0.0
27214,0.0
27215,0.0
27216,0.0
27217,0.0
27218,0.0
27219,0.0
27220,0.0
27221,1.0
27222,0.0
27223,0.0
27224,0.0
27225,0.0
27226,0.0
27227,1.0
27228,1.0
27229,8.0
27230,0.0
27231,0.0
27232,0.0
27233,0.0
27234,7.0
27235,0.0
27236,0.0
27237,0.0
27238,0.0
27239,0.0
27240,0.0
27241,0.0
27242,0.0
27243,0.0
27244,19.0
27245,0.0
27246,0.0
27247,0.0
27248,0.0
27249,0.0
27250,1.0
27251,0.0
27252,1.0
27253,0.0
27254,0.0
27255,0.0
27256,0.0
27257,0.0
27258,0.0
27259,0.0
27260,2.0
27261,0.0
27262,6.0
27263,1.0
27264,1.0
27265,2.0
27266,0.0
27267,0.0
27268,0.0
27269,0.0
27270,1.0
27271,1.0
27272,0.0
27273,0.0
27274,0.0
27275,0.0
27276,0.0
27277,1.0
27278,0.0
27279,0.0
27280,0.0
27281,0.0
27282,0.0
27283,0.0
27284,1.0
27285,0.0
27286,0.0
27287,0.0
27288,2.0
27289,0.0
27290,0.0
27291,0.0
27292,2.0
27293,1.0
27294,5.0
27295,0.0
27296,0.0
27297,4.0
27298,0.0
27299,0.0
27300,1.0
27301,0.0
27302,0.0
27303,1.0
27304,0.0
27305,2.0
27306,0.0
27307,1.0
27308,0.0
27309,0.0
27310,1.0
27311,0.0
27312,2.0
27313,1.0
27314,2.0
27315,3.0
27316,2.0
27317,0.0
27318,1.0
27319,0.0
27320,0.0
27321,1.0
27322,0.0
27323,1.0
27324,0.0
27325,0.0
27326,1.0
27327,1.0
27328,2.0
27329,0.0
27330,0.0
27331,0.0
27332,0.0
27333,1.0
27334,0.0
27335,0.0
27336,0.0
27337,1.0
27338,0.0
27339,0.0
27340,2.0
27341,0.0
27342,1.0
27343,2.0
27344,0.0
27345,0.0
27346,0.0
27347,0.0
27348,1.0
27349,1.0
27350,0.0
27351,2.0
27352,1.0
27353,0.0
27354,0.0
27355,0.0
27356,0.0
27357,0.0
27358,3.0
27359,0.0
27360,0.0
27361,0.0
27362,0.0
27363,1.0
27364,0.0
27365,1.0
27366,0.0
27367,1.0
27368,0.0
27369,5.0
27370,0.0
27371,0.0
27372,0.0
27373,0.0
27374,0.0
27375,1.0
27376,0.0
27377,1.0
27378,0.0
27379,0.0
27380,2.0
27381,0.0
27382,1.0
27383,0.0
27384,1.0
27385,1.0
27386,0.0
27387,2.0
27388,1.0
27389,0.0
27390,1.0
27391,0.0
27392,0.0
27393,1.0
27394,0.0
27395,0.0
27396,0.0
27397,1.0
27398,1.0
27399,0.0
27400,2.0
27401,1.0
27402,0.0
27403,0.0
27404,0.0
27405,0.0
27406,1.0
27407,0.0
27408,0.0
27409,0.0
27410,0.0
27411,1.0
27412,0.0
27413,2.0
27414,0.0
27415,1.0
27416,1.0
27417,0.0
27418,2.0
27419,0.0
27420,0.0
27421,0.0
27422,1.0
27423,0.0
27424,1.0
27425,0.0
27426,1.0
27427,0.0
27428,0.0
27429,0.0
27430,0.0
27431,2.0
27432,1.0
27433,0.0
27434,0.0
27435,4.0
27436,0.0
27437,3.0
27438,0.0
27439,0.0
27440,0.0
27441,1.0
27442,0.0
27443,0.0
27444,1.0
27445,0.0
27446,0.0
27447,1.0
27448,1.0
27449,1.0
27450,0.0
27451,0.0
27452,0.0
27453,0.0
27454,1.0
27455,1.0
27456,1.0
27457,1.0
27458,0.0
27459,0.0
27460,0.0
27461,0.0
27462,0.0
27463,0.0
27464,0.0
27465,0.0
27466,0.0
27467,1.0
27468,0.0
27469,2.0
27470,1.0
27471,1.0
27472,0.0
27473,0.0
27474,4.0
27475,1.0
27476,1.0
27477,1.0
27478,1.0
27479,0.0
27480,0.0
27481,0.0
27482,0.0
27483,2.0
27484,0.0
27485,3.0
27486,0.0
27487,1.0
27488,1.0
27489,1.0
27490,0.0
27491,0.0
27492,0.0
27493,0.0
27494,0.0
27495,1.0
27496,0.0
27497,1.0
27498,0.0
27499,0.0
27500,0.0
27501,0.0
27502,1.0
27503,1.0
27504,1.0
27505,2.0
27506,0.0
27507,1.0
27508,0.0
27509,1.0
27510,2.0
27511,1.0
27512,2.0
27513,0.0
27514,0.0
27515,2.0
27516,0.0
27517,1.0
27518,0.0
27519,1.0
27520,0.0
27521,1.0
27522,0.0
27523,0.0
27524,0.0
27525,3.0
27526,1.0
27527,0.0
27528,1.0
27529,1.0
27530,0.0
27531,0.0
27532,0.0
27533,1.0
27534,1.0
27535,1.0
27536,0.0
27537,0.0
27538,2.0
27539,0.0
27540,0.0
27541,1.0
27542,0.0
27543,2.0
27544,0.0
27545,4.0
27546,4.0
27547,0.0
27548,0.0
27549,1.0
27550,1.0
27551,0.0
27552,3.0
27553,1.0
27554,0.0
27555,0.0
27556,1.0
27557,0.0
27558,1.0
27559,0.0
27560,0.0
27561,0.0
27562,1.0
27563,0.0
27564,2.0
27565,0.0
27566,1.0
27567,0.0
27568,0.0
27569,2.0
27570,1.0
27571,0.0
27572,2.0
27573,0.0
27574,0.0
27575,4.0
27576,1.0
27577,0.0
27578,0.0
27579,0.0
27580,1.0
27581,1.0
27582,1.0
27583,0.0
27584,0.0
27585,2.0
27586,0.0
27587,0.0
27588,3.0
27589,0.0
27590,0.0
27591,1.0
27592,0.0
27593,0.0
27594,0.0
27595,0.0
27596,0.0
27597,1.0
27598,0.0
27599,0.0
27600,0.0
27601,0.0
27602,0.0
27603,0.0
27604,0.0
27605,0.0
27606,0.0
27607,0.0
27608,1.0
27609,0.0
27610,1.0
27611,0.0
27612,0.0
27613,1.0
27614,0.0
27615,0.0
27616,0.0
27617,0.0
27618,0.0
27619,0.0
27620,0.0
27621,0.0
27622,0.0
27623,0.0
27624,0.0
27625,0.0
27626,0.0
27627,1.0
27628,1.0
27629,0.0
27630,0.0
27631,2.0
27632,0.0
27633,0.0
27634,0.0
27635,1.0
27636,0.0
27637,0.0
27638,2.0
27639,1.0
27640,0.0
27641,0.0
27642,0.0
27643,0.0
27644,0.0
27645,0.0
27646,0.0
27647,1.0
27648,0.0
27649,0.0
27650,0.0
27651,0.0
27652,0.0
27653,0.0
27654,0.0
27655,0.0
27656,0.0
27657,0.0
27658,0.0
27659,1.0
27660,0.0
27661,1.0
27662,0.0
27663,4.0
27664,9.0
27665,1.0
27666,3.0
27667,0.0
27668,2.0
27669,7.0
27670,1.0
27671,0.0
27672,0.0
27673,3.0
27674,2.0
27675,0.0
27676,5.0
27677,0.0
27678,1.0
27679,2.0
27680,4.0
27681,0.0
27682,0.0
27683,0.0
27684,1.0
27685,9.0
27686,2.0
27687,0.0
27688,0.0
27689,0.0
27690,0.0
27691,1.0
27692,0.0
27693,3.0
27694,0.0
27695,2.0
27696,1.0
27697,4.0
27698,1.0
27699,0.0
27700,2.0
27701,4.0
27702,1.0
27703,0.0
27704,0.0
27705,3.0
27706,0.0
27707,4.0
27708,5.0
27709,0.0
27710,0.0
27711,0.0
27712,0.0
27713,3.0
27714,0.0
27715,0.0
27716,1.0
27717,1.0
27718,4.0
27719,1.0
27720,0.0
27721,0.0
27722,1.0
27723,3.0
27724,7.0
27725,0.0
27726,0.0
27727,3.0
27728,0.0
27729,0.0
27730,3.0
27731,0.0
27732,1.0
27733,0.0
27734,0.0
27735,4.0
27736,3.0
27737,0.0
27738,4.0
27739,1.0
27740,0.0
27741,8.0
27742,1.0
27743,3.0
27744,0.0
27745,7.0
27746,0.0
27747,3.0
27748,2.0
27749,0.0
27750,1.0
27751,0.0
27752,0.0
27753,2.0
27754,1.0
27755,0.0
27756,0.0
27757,0.0
27758,0.0
27759,0.0
27760,0.0
27761,1.0
27762,0.0
27763,0.0
27764,3.0
27765,8.0
27766,6.0
27767,1.0
27768,3.0
27769,4.0
27770,0.0
27771,0.0
27772,1.0
27773,0.0
27774,1.0
27775,0.0
27776,4.0
27777,1.0
27778,1.0
27779,2.0
27780,4.0
27781,0.0
27782,0.0
27783,0.0
27784,3.0
27785,0.0
27786,0.0
27787,0.0
27788,3.0
27789,1.0
27790,0.0
27791,2.0
27792,0.0
27793,0.0
27794,1.0
27795,0.0
27796,0.0
27797,0.0
27798,7.0
27799,4.0
27800,1.0
27801,0.0
27802,0.0
27803,1.0
27804,2.0
27805,0.0
27806,0.0
27807,2.0
27808,1.0
27809,6.0
27810,3.0
27811,0.0
27812,0.0
27813,1.0
27814,0.0
27815,6.0
27816,1.0
27817,0.0
27818,0.0
27819,3.0
27820,0.0
27821,0.0
27822,0.0
27823,0.0
27824,4.0
27825,0.0
27826,1.0
27827,1.0
27828,6.0
27829,1.0
27830,2.0
27831,1.0
27832,1.0
27833,3.0
27834,4.0
27835,0.0
27836,8.0
27837,0.0
27838,0.0
27839,3.0
27840,4.0
27841,0.0
27842,3.0
27843,0.0
27844,0.0
27845,0.0
27846,0.0
27847,29.0
27848,0.0
27849,0.0
27850,3.0
27851,7.0
27852,3.0
27853,2.0
27854,0.0
27855,0.0
27856,2.0
27857,0.0
27858,0.0
27859,0.0
27860,1.0
27861,6.0
27862,0.0
27863,2.0
27864,1.0
27865,2.0
27866,0.0
27867,1.0
27868,0.0
27869,2.0
27870,4.0
27871,0.0
27872,0.0
27873,1.0
27874,2.0
27875,8.0
27876,1.0
27877,0.0
27878,0.0
27879,0.0
27880,3.0
27881,0.0
27882,9.0
27883,0.0
27884,0.0
27885,2.0
27886,1.0
27887,4.0
27888,2.0
27889,1.0
27890,2.0
27891,0.0
27892,3.0
27893,8.0
27894,0.0
27895,0.0
27896,0.0
27897,6.0
27898,0.0
27899,0.0
27900,1.0
27901,1.0
27902,0.0
27903,0.0
27904,0.0
27905,6.0
27906,5.0
27907,5.0
27908,1.0
27909,0.0
27910,1.0
27911,5.0
27912,1.0
27913,1.0
27914,1.0
27915,1.0
27916,9.0
27917,2.0
27918,0.0
27919,0.0
27920,2.0
27921,0.0
27922,0.0
27923,0.0
27924,10.0
27925,0.0
27926,4.0
27927,2.0
27928,2.0
27929,4.0
27930,3.0
27931,0.0
27932,0.0
27933,0.0
27934,2.0
27935,0.0
27936,2.0
27937,1.0
27938,2.0
27939,0.0
27940,12.0
27941,0.0
27942,0.0
27943,0.0
27944,0.0
27945,2.0
27946,2.0
27947,0.0
27948,2.0
27949,4.0
27950,4.0
27951,7.0
27952,5.0
27953,1.0
27954,0.0
27955,1.0
27956,0.0
27957,0.0
27958,4.0
27959,0.0
27960,4.0
27961,1.0
27962,0.0
27963,4.0
27964,4.0
27965,3.0
27966,0.0
27967,0.0
27968,0.0
27969,2.0
27970,0.0
27971,2.0
27972,2.0
27973,0.0
27974,0.0
27975,0.0
27976,0.0
27977,0.0
27978,0.0
27979,2.0
27980,0.0
27981,0.0
27982,6.0
27983,0.0
27984,0.0
27985,0.0
27986,0.0
27987,5.0
27988,4.0
27989,5.0
27990,0.0
27991,0.0
27992,0.0
27993,3.0
27994,1.0
27995,1.0
27996,4.0
27997,0.0
27998,1.0
27999,2.0
28000,1.0
28001,1.0
28002,0.0
28003,2.0
28004,0.0
28005,1.0
28006,0.0
28007,0.0
28008,4.0
28009,0.0
28010,2.0
28011,4.0
28012,1.0
28013,0.0
28014,6.0
28015,1.0
28016,2.0
28017,0.0
28018,1.0
28019,1.0
28020,0.0
28021,0.0
28022,0.0
28023,2.0
28024,0.0
28025,2.0
28026,2.0
28027,2.0
28028,3.0
28029,2.0
28030,1.0
28031,4.0
28032,0.0
28033,2.0
28034,3.0
28035,0.0
28036,0.0
28037,1.0
28038,0.0
28039,3.0
28040,8.0
28041,3.0
28042,3.0
28043,1.0
28044,0.0
28045,1.0
28046,2.0
28047,0.0
28048,1.0
28049,2.0
28050,1.0
28051,1.0
28052,0.0
28053,2.0
28054,0.0
28055,0.0
28056,1.0
28057,0.0
28058,0.0
28059,0.0
28060,0.0
28061,1.0
28062,1.0
28063,0.0
28064,6.0
28065,1.0
28066,0.0
28067,0.0
28068,0.0
28069,2.0
28070,0.0
28071,1.0
28072,0.0
28073,1.0
28074,0.0
28075,2.0
28076,2.0
28077,0.0
28078,0.0
28079,2.0
28080,0.0
28081,0.0
28082,2.0
28083,2.0
28084,1.0
28085,1.0
28086,0.0
28087,0.0
28088,1.0
28089,3.0
28090,0.0
28091,0.0
28092,6.0
28093,3.0
28094,2.0
28095,1.0
28096,0.0
28097,0.0
28098,4.0
28099,0.0
28100,0.0
28101,4.0
28102,0.0
28103,1.0
28104,0.0
28105,0.0
28106,0.0
28107,6.0
28108,0.0
28109,4.0
28110,0.0
28111,4.0
28112,0.0
28113,3.0
28114,0.0
28115,3.0
28116,0.0
28117,0.0
28118,0.0
28119,3.0
28120,1.0
28121,0.0
28122,1.0
28123,0.0
28124,0.0
28125,5.0
28126,2.0
28127,0.0
28128,5.0
28129,2.0
28130,2.0
28131,1.0
28132,1.0
28133,0.0
28134,0.0
28135,2.0
28136,1.0
28137,0.0
28138,1.0
28139,0.0
28140,1.0
28141,6.0
28142,2.0
28143,0.0
28144,0.0
28145,1.0
28146,0.0
28147,0.0
28148,1.0
28149,1.0
28150,0.0
28151,0.0
28152,0.0
28153,0.0
28154,0.0
28155,0.0
28156,7.0
28157,0.0
28158,0.0
28159,2.0
28160,0.0
28161,0.0
28162,0.0
28163,1.0
28164,0.0
28165,2.0
28166,2.0
28167,1.0
28168,1.0
28169,1.0
28170,2.0
28171,0.0
28172,0.0
28173,1.0
28174,0.0
28175,0.0
28176,0.0
28177,0.0
28178,1.0
28179,5.0
28180,1.0
28181,1.0
28182,0.0
28183,0.0
28184,0.0
28185,0.0
28186,0.0
28187,0.0
28188,0.0
28189,0.0
28190,0.0
28191,0.0
28192,0.0
28193,0.0
28194,0.0
28195,0.0
28196,0.0
28197,0.0
28198,0.0
28199,0.0
28200,0.0
28201,0.0
28202,0.0
28203,0.0
28204,0.0
28205,0.0
28206,0.0
28207,0.0
28208,0.0
28209,0.0
28210,0.0
28211,0.0
28212,3.0
28213,0.0
28214,0.0
28215,0.0
28216,0.0
28217,0.0
28218,0.0
28219,0.0
28220,1.0
28221,0.0
28222,2.0
28223,0.0
28224,0.0
28225,1.0
28226,1.0
28227,0.0
28228,0.0
28229,0.0
28230,0.0
28231,0.0
28232,0.0
28233,4.0
28234,0.0
28235,0.0
28236,0.0
28237,0.0
28238,0.0
28239,5.0
28240,1.0
28241,1.0
28242,0.0
28243,1.0
28244,0.0
28245,0.0
28246,0.0
28247,0.0
28248,43.0
28249,1.0
28250,0.0
28251,3.0
28252,0.0
28253,2.0
28254,0.0
28255,0.0
28256,0.0
28257,0.0
28258,0.0
28259,0.0
28260,0.0
28261,4.0
28262,6.0
28263,0.0
28264,0.0
28265,0.0
28266,9.0
28267,0.0
28268,2.0
28269,0.0
28270,0.0
28271,2.0
28272,1.0
28273,2.0
28274,3.0
28275,0.0
28276,0.0
28277,0.0
28278,0.0
28279,7.0
28280,3.0
28281,0.0
28282,1.0
28283,1.0
28284,1.0
28285,0.0
28286,2.0
28287,4.0
28288,0.0
28289,2.0
28290,0.0
28291,5.0
28292,2.0
28293,2.0
28294,0.0
28295,0.0
28296,1.0
28297,1.0
28298,1.0
28299,1.0
28300,5.0
28301,1.0
28302,4.0
28303,0.0
28304,2.0
28305,1.0
28306,3.0
28307,0.0
28308,0.0
28309,0.0
28310,1.0
28311,0.0
28312,3.0
28313,8.0
28314,2.0
28315,0.0
28316,0.0
28317,5.0
28318,0.0
28319,0.0
28320,0.0
28321,3.0
28322,0.0
28323,0.0
28324,0.0
28325,4.0
28326,0.0
28327,0.0
28328,0.0
28329,0.0
28330,1.0
28331,8.0
28332,0.0
28333,0.0
28334,1.0
28335,2.0
28336,4.0
28337,0.0
28338,4.0
28339,0.0
28340,3.0
28341,7.0
28342,8.0
28343,3.0
28344,0.0
28345,2.0
28346,0.0
28347,3.0
28348,4.0
28349,1.0
28350,2.0
28351,2.0
28352,0.0
28353,0.0
28354,1.0
28355,0.0
28356,0.0
28357,0.0
28358,2.0
28359,3.0
28360,0.0
28361,1.0
28362,2.0
28363,0.0
28364,1.0
28365,3.0
28366,0.0
28367,0.0
28368,0.0
28369,2.0
28370,10.0
28371,0.0
28372,1.0
28373,1.0
28374,9.0
28375,5.0
28376,0.0
28377,1.0
28378,3.0
28379,3.0
28380,0.0
28381,0.0
28382,2.0
28383,6.0
28384,1.0
28385,0.0
28386,1.0
28387,0.0
28388,3.0
28389,8.0
28390,10.0
28391,6.0
28392,6.0
28393,4.0
28394,2.0
28395,0.0
28396,0.0
28397,0.0
28398,1.0
28399,1.0
28400,1.0
28401,0.0
28402,1.0
28403,0.0
28404,0.0
28405,2.0
28406,4.0
28407,2.0
28408,0.0
28409,1.0
28410,0.0
28411,1.0
28412,2.0
28413,0.0
28414,4.0
28415,1.0
28416,2.0
28417,0.0
28418,10.0
28419,2.0
28420,0.0
28421,0.0
28422,0.0
28423,3.0
28424,4.0
28425,7.0
28426,0.0
28427,0.0
28428,4.0
28429,1.0
28430,2.0
28431,0.0
28432,5.0
28433,3.0
28434,4.0
28435,4.0
28436,5.0
28437,1.0
28438,10.0
28439,0.0
28440,0.0
28441,2.0
28442,0.0
28443,7.0
28444,6.0
28445,0.0
28446,0.0
28447,2.0
28448,1.0
28449,0.0
28450,7.0
28451,1.0
28452,0.0
28453,0.0
28454,7.0
28455,3.0
28456,0.0
28457,2.0
28458,1.0
28459,0.0
28460,5.0
28461,2.0
28462,1.0
28463,7.0
28464,0.0
28465,0.0
28466,0.0
28467,2.0
28468,0.0
28469,0.0
28470,5.0
28471,2.0
28472,1.0
28473,4.0
28474,0.0
28475,10.0
28476,3.0
28477,4.0
28478,1.0
28479,5.0
28480,0.0
28481,1.0
28482,0.0
28483,1.0
28484,0.0
28485,0.0
28486,5.0
28487,0.0
28488,0.0
28489,1.0
28490,2.0
28491,0.0
28492,6.0
28493,5.0
28494,0.0
28495,0.0
28496,0.0
28497,0.0
28498,0.0
28499,15.0
28500,9.0
28501,0.0
28502,3.0
28503,3.0
28504,0.0
28505,0.0
28506,0.0
28507,2.0
28508,3.0
28509,2.0
28510,0.0
28511,0.0
28512,0.0
28513,0.0
28514,3.0
28515,4.0
28516,1.0
28517,6.0
28518,0.0
28519,11.0
28520,0.0
28521,0.0
28522,0.0
28523,2.0
28524,1.0
28525,0.0
28526,1.0
28527,2.0
28528,0.0
28529,1.0
28530,2.0
28531,0.0
28532,0.0
28533,1.0
28534,1.0
28535,0.0
28536,3.0
28537,13.0
28538,10.0
28539,0.0
28540,3.0
28541,2.0
28542,0.0
28543,1.0
28544,4.0
28545,3.0
28546,0.0
28547,2.0
28548,9.0
28549,1.0
28550,1.0
28551,0.0
28552,0.0
28553,0.0
28554,3.0
28555,0.0
28556,3.0
28557,1.0
28558,5.0
28559,0.0
28560,2.0
28561,4.0
28562,2.0
28563,0.0
28564,0.0
28565,0.0
28566,1.0
28567,0.0
28568,1.0
28569,1.0
28570,0.0
28571,3.0
28572,0.0
28573,3.0
28574,0.0
28575,4.0
28576,0.0
28577,7.0
28578,1.0
28579,3.0
28580,1.0
28581,1.0
28582,0.0
28583,0.0
28584,0.0
28585,1.0
28586,0.0
28587,1.0
28588,1.0
28589,1.0
28590,5.0
28591,4.0
28592,1.0
28593,5.0
28594,0.0
28595,4.0
28596,0.0
28597,8.0
28598,1.0
28599,10.0
28600,3.0
28601,2.0
28602,2.0
28603,0.0
28604,1.0
28605,1.0
28606,0.0
28607,0.0
28608,1.0
28609,0.0
28610,1.0
28611,6.0
28612,1.0
28613,1.0
28614,3.0
28615,1.0
28616,2.0
28617,2.0
28618,3.0
28619,5.0
28620,5.0
28621,1.0
28622,0.0
28623,0.0
28624,8.0
28625,0.0
28626,0.0
28627,1.0
28628,4.0
28629,3.0
28630,3.0
28631,3.0
28632,0.0
28633,1.0
28634,0.0
28635,0.0
28636,0.0
28637,1.0
28638,0.0
28639,5.0
28640,3.0
28641,1.0
28642,0.0
28643,5.0
28644,0.0
28645,1.0
28646,0.0
28647,0.0
28648,1.0
28649,3.0
28650,1.0
28651,1.0
28652,0.0
28653,1.0
28654,1.0
28655,7.0
28656,0.0
28657,0.0
28658,0.0
28659,4.0
28660,0.0
28661,0.0
28662,0.0
28663,1.0
28664,0.0
28665,0.0
28666,0.0
28667,1.0
28668,0.0
28669,5.0
28670,0.0
28671,3.0
28672,0.0
28673,3.0
28674,3.0
28675,1.0
28676,0.0
28677,0.0
28678,0.0
28679,8.0
28680,0.0
28681,0.0
28682,0.0
28683,1.0
28684,0.0
28685,1.0
28686,0.0
28687,0.0
28688,0.0
28689,1.0
28690,0.0
28691,0.0
28692,5.0
28693,4.0
28694,0.0
28695,0.0
28696,1.0
28697,0.0
28698,0.0
28699,0.0
28700,0.0
28701,0.0
28702,2.0
28703,0.0
28704,5.0
28705,2.0
28706,1.0
28707,0.0
28708,1.0
28709,0.0
28710,0.0
28711,6.0
28712,1.0
28713,1.0
28714,0.0
28715,3.0
28716,0.0
28717,0.0
28718,1.0
28719,0.0
28720,1.0
28721,0.0
28722,0.0
28723,2.0
28724,1.0
28725,0.0
28726,0.0
28727,0.0
28728,0.0
28729,8.0
28730,1.0
28731,0.0
28732,0.0
28733,0.0
28734,0.0
28735,0.0
28736,0.0
28737,0.0
28738,0.0
28739,0.0
28740,0.0
28741,0.0
28742,0.0
28743,0.0
28744,0.0
28745,0.0
28746,0.0
28747,0.0
28748,0.0
28749,0.0
28750,0.0
28751,0.0
28752,1.0
28753,0.0
28754,0.0
28755,2.0
28756,0.0
28757,10.0
28758,0.0
28759,0.0
28760,0.0
28761,1.0
28762,0.0
28763,0.0
28764,0.0
28765,2.0
28766,0.0
28767,0.0
28768,0.0
28769,38.0
28770,0.0
28771,5.0
28772,0.0
28773,0.0
28774,0.0
28775,0.0
28776,2.0
28777,3.0
28778,3.0
28779,0.0
28780,0.0
28781,0.0
28782,0.0
28783,1.0
28784,0.0
28785,0.0
28786,0.0
28787,0.0
28788,0.0
28789,0.0
28790,0.0
28791,0.0
28792,2.0
28793,0.0
28794,0.0
28795,0.0
28796,0.0
28797,0.0
28798,0.0
28799,0.0
28800,0.0
28801,0.0
28802,4.0
28803,0.0
28804,0.0
28805,9.0
28806,0.0
28807,0.0
28808,1.0
28809,0.0
28810,0.0
28811,0.0
28812,0.0
28813,1.0
28814,2.0
28815,0.0
28816,2.0
28817,2.0
28818,2.0
28819,0.0
28820,1.0
28821,0.0
28822,1.0
28823,3.0
28824,3.0
28825,0.0
28826,0.0
28827,1.0
28828,2.0
28829,0.0
28830,0.0
