,Slc17a7
74249,1.0
74250,73.0
74251,66.0
74252,0.0
74253,1.0
74254,19.0
74255,85.0
74256,78.0
74257,9.0
74258,94.0
74259,90.0
74260,48.0
74261,63.0
74262,30.0
74263,11.0
74264,58.0
74265,89.0
74266,86.0
74267,20.0
74268,54.0
74269,6.0
74270,87.0
74271,3.0
74272,97.0
74273,53.0
74274,109.0
74275,1.0
74276,17.0
74277,83.0
74278,0.0
74279,0.0
74280,54.0
74281,42.0
74282,291.0
74283,5.0
74284,205.0
74285,138.0
74286,95.0
74287,0.0
74288,83.0
74289,51.0
74290,10.0
74291,85.0
74292,265.0
74293,0.0
74294,28.0
74295,48.0
74296,1.0
74297,17.0
74298,77.0
74299,11.0
74300,37.0
74301,4.0
74302,233.0
74303,100.0
74304,67.0
74305,100.0
74306,0.0
74307,200.0
74308,0.0
74309,31.0
74310,259.0
74311,0.0
74312,50.0
74313,24.0
74314,9.0
74315,6.0
74316,110.0
74317,122.0
74318,2.0
74319,1.0
74320,50.0
74321,145.0
74322,35.0
74323,50.0
74324,100.0
74325,86.0
74326,25.0
74327,45.0
74328,12.0
74329,70.0
74330,65.0
74331,6.0
74332,1.0
74333,104.0
74334,3.0
74335,1.0
74336,44.0
74337,7.0
74338,173.0
74339,17.0
74340,111.0
74341,9.0
74342,9.0
74343,102.0
74344,32.0
74345,92.0
74346,74.0
74347,2.0
74348,2.0
74349,17.0
74350,176.0
74351,232.0
74352,8.0
74353,3.0
74354,11.0
74355,85.0
74356,196.0
74357,16.0
74358,52.0
74359,70.0
74360,0.0
74361,188.0
74362,81.0
74363,79.0
74364,114.0
74365,96.0
74366,202.0
74367,48.0
74368,11.0
74369,67.0
74370,45.0
74371,119.0
74372,34.0
74373,106.0
74374,53.0
74375,93.0
74376,262.0
74377,106.0
74378,223.0
74379,90.0
74380,142.0
74381,9.0
74382,60.0
74383,10.0
74384,39.0
74385,2.0
74386,14.0
74387,68.0
74388,37.0
74389,90.0
74390,11.0
74391,94.0
74392,69.0
74393,0.0
74394,41.0
74395,81.0
74396,62.0
74397,56.0
74398,213.0
74399,100.0
74400,18.0
74401,165.0
74402,41.0
74403,56.0
74404,134.0
74405,0.0
74406,65.0
74407,107.0
74408,18.0
74409,210.0
74410,223.0
74411,65.0
74412,49.0
74413,4.0
74414,1.0
74415,46.0
74416,46.0
74417,2.0
74418,3.0
74419,91.0
74420,44.0
74421,0.0
74422,37.0
74423,3.0
74424,147.0
74425,52.0
74426,203.0
74427,0.0
74428,17.0
74429,0.0
74430,1.0
74431,126.0
74432,19.0
74433,7.0
74434,66.0
74435,58.0
74436,63.0
74437,60.0
74438,138.0
74439,0.0
74440,9.0
74441,1.0
74442,161.0
74443,91.0
74444,21.0
74445,94.0
74446,101.0
74447,191.0
74448,28.0
74449,60.0
74450,0.0
74451,106.0
74452,38.0
74453,138.0
74454,121.0
74455,154.0
74456,135.0
74457,0.0
74458,78.0
74459,112.0
74460,127.0
74461,1.0
74462,19.0
74463,0.0
74464,1.0
74465,0.0
74466,1.0
74467,57.0
74468,0.0
74469,13.0
74470,1.0
74471,44.0
74472,0.0
74473,0.0
74474,0.0
74475,43.0
74476,2.0
74477,2.0
74478,0.0
74479,0.0
74480,80.0
74481,144.0
74482,5.0
74483,0.0
74484,0.0
74485,52.0
74486,0.0
74487,0.0
74488,0.0
74489,116.0
74490,0.0
74491,2.0
74492,1.0
74493,1.0
74494,12.0
74495,32.0
74496,80.0
74497,8.0
74498,45.0
74499,116.0
74500,162.0
74501,0.0
74502,0.0
74503,40.0
74504,93.0
74505,43.0
74506,1.0
74507,1.0
74508,116.0
74509,1.0
74510,2.0
74511,0.0
74512,210.0
74513,118.0
74514,144.0
74515,1.0
74516,0.0
74517,0.0
74518,0.0
74519,1.0
74520,3.0
74521,71.0
74522,17.0
74523,102.0
74524,0.0
74525,0.0
74526,0.0
74527,0.0
74528,41.0
74529,0.0
74530,19.0
74531,35.0
74532,125.0
74533,0.0
74534,0.0
74535,1.0
74536,140.0
74537,0.0
74538,0.0
74539,2.0
74540,14.0
74541,0.0
74542,1.0
74543,87.0
74544,34.0
74545,0.0
74546,0.0
74547,0.0
74548,24.0
74549,0.0
74550,104.0
74551,0.0
74552,2.0
74553,23.0
74554,32.0
74555,29.0
74556,104.0
74557,131.0
74558,83.0
74559,1.0
74560,35.0
74561,14.0
74562,9.0
74563,0.0
74564,297.0
74565,2.0
74566,36.0
74567,1.0
74568,137.0
74569,12.0
74570,0.0
74571,117.0
74572,6.0
74573,25.0
74574,7.0
74575,1.0
74576,2.0
74577,135.0
74578,0.0
74579,2.0
74580,11.0
74581,9.0
74582,78.0
74583,221.0
74584,6.0
74585,125.0
74586,151.0
74587,82.0
74588,2.0
74589,99.0
74590,7.0
74591,2.0
74592,227.0
74593,186.0
74594,0.0
74595,154.0
74596,145.0
74597,29.0
74598,67.0
74599,18.0
74600,143.0
74601,3.0
74602,11.0
74603,1.0
74604,0.0
74605,136.0
74606,3.0
74607,14.0
74608,136.0
74609,14.0
74610,0.0
74611,2.0
74612,3.0
74613,2.0
74614,1.0
74615,19.0
74616,81.0
74617,37.0
74618,1.0
74619,13.0
74620,1.0
74621,0.0
74622,0.0
74623,2.0
74624,76.0
74625,69.0
74626,73.0
74627,176.0
74628,60.0
74629,41.0
74630,96.0
74631,43.0
74632,5.0
74633,11.0
74634,5.0
74635,7.0
74636,67.0
74637,141.0
74638,14.0
74639,53.0
74640,20.0
74641,49.0
74642,0.0
74643,3.0
74644,3.0
74645,52.0
74646,0.0
74647,125.0
74648,69.0
74649,54.0
74650,19.0
74651,52.0
74652,3.0
74653,63.0
74654,147.0
74655,0.0
74656,30.0
74657,86.0
74658,13.0
74659,117.0
74660,81.0
74661,31.0
74662,109.0
74663,7.0
74664,66.0
74665,8.0
74666,17.0
74667,126.0
74668,13.0
74669,50.0
74670,11.0
74671,130.0
74672,69.0
74673,150.0
74674,47.0
74675,89.0
74676,95.0
74677,4.0
74678,16.0
74679,101.0
74680,11.0
74681,36.0
74682,82.0
74683,104.0
74684,33.0
74685,376.0
74686,70.0
74687,5.0
74688,114.0
74689,97.0
74690,62.0
74691,5.0
74692,2.0
74693,3.0
74694,61.0
74695,74.0
74696,151.0
74697,78.0
74698,93.0
74699,48.0
74700,54.0
74701,4.0
74702,1.0
74703,8.0
74704,2.0
74705,2.0
74706,2.0
74707,0.0
74708,2.0
74709,0.0
74710,0.0
74711,3.0
74712,11.0
74713,0.0
74714,3.0
74715,0.0
74716,3.0
74717,0.0
74718,3.0
74719,1.0
74720,1.0
74721,0.0
74722,2.0
74723,0.0
74724,1.0
74725,9.0
74726,1.0
74727,4.0
74728,2.0
74729,1.0
74730,0.0
74731,0.0
74732,0.0
74733,0.0
74734,0.0
74735,0.0
74736,1.0
74737,0.0
74738,1.0
74739,0.0
74740,0.0
74741,0.0
74742,3.0
74743,0.0
74744,2.0
74745,0.0
74746,0.0
74747,0.0
74748,1.0
74749,3.0
74750,0.0
74751,0.0
74752,0.0
74753,0.0
74754,0.0
74755,0.0
74756,0.0
74757,2.0
74758,0.0
74759,1.0
74760,1.0
74761,1.0
74762,3.0
74763,0.0
74764,2.0
74765,0.0
74766,1.0
74767,1.0
74768,1.0
74769,0.0
74770,0.0
74771,2.0
74772,0.0
74773,0.0
74774,44.0
74775,8.0
74776,1.0
74777,0.0
74778,0.0
74779,0.0
74780,0.0
74781,0.0
74782,1.0
74783,0.0
74784,0.0
74785,0.0
74786,36.0
74787,0.0
74788,0.0
74789,32.0
74790,3.0
74791,0.0
74792,41.0
74793,1.0
74794,1.0
74795,0.0
74796,0.0
74797,0.0
74798,45.0
74799,4.0
74800,0.0
74801,1.0
74802,2.0
74803,0.0
74804,0.0
74805,1.0
74806,0.0
74807,1.0
74808,1.0
74809,4.0
74810,1.0
74811,0.0
74812,0.0
74813,0.0
74814,2.0
74815,2.0
74816,12.0
74817,10.0
74818,2.0
74819,28.0
74820,2.0
74821,21.0
74822,0.0
74823,10.0
74824,7.0
74825,52.0
74826,15.0
74827,0.0
74828,29.0
74829,6.0
74830,1.0
74831,8.0
74832,9.0
74833,3.0
74834,28.0
74835,7.0
74836,5.0
74837,20.0
74838,12.0
74839,66.0
74840,33.0
74841,4.0
74842,20.0
74843,11.0
74844,26.0
74845,6.0
74846,58.0
74847,2.0
74848,12.0
74849,26.0
74850,4.0
74851,10.0
74852,12.0
74853,4.0
74854,8.0
74855,21.0
74856,6.0
74857,23.0
74858,6.0
74859,190.0
74860,1.0
74861,32.0
74862,14.0
74863,8.0
74864,18.0
74865,0.0
74866,2.0
74867,175.0
74868,5.0
74869,7.0
74870,8.0
74871,6.0
74872,5.0
74873,3.0
74874,0.0
74875,22.0
74876,11.0
74877,25.0
74878,12.0
74879,2.0
74880,9.0
74881,10.0
74882,2.0
74883,8.0
74884,11.0
74885,6.0
74886,17.0
74887,9.0
74888,0.0
74889,1.0
74890,4.0
74891,55.0
74892,18.0
74893,0.0
74894,2.0
74895,43.0
74896,10.0
74897,21.0
74898,21.0
74899,2.0
74900,0.0
74901,20.0
74902,1.0
74903,189.0
74904,4.0
74905,47.0
74906,6.0
74907,1.0
74908,27.0
74909,11.0
74910,3.0
74911,9.0
74912,0.0
74913,7.0
74914,11.0
74915,34.0
74916,3.0
74917,23.0
74918,14.0
74919,14.0
74920,4.0
74921,0.0
74922,22.0
74923,13.0
74924,27.0
74925,3.0
74926,26.0
74927,1.0
74928,0.0
74929,15.0
74930,17.0
74931,1.0
74932,4.0
74933,6.0
74934,2.0
74935,0.0
74936,0.0
74937,34.0
74938,274.0
74939,160.0
74940,190.0
74941,4.0
74942,0.0
74943,103.0
74944,7.0
74945,15.0
74946,73.0
74947,0.0
74948,7.0
74949,10.0
74950,165.0
74951,0.0
74952,0.0
74953,5.0
74954,25.0
74955,0.0
74956,7.0
74957,0.0
74958,14.0
74959,3.0
74960,1.0
74961,104.0
74962,8.0
74963,8.0
74964,107.0
74965,4.0
74966,0.0
74967,19.0
74968,92.0
74969,38.0
74970,2.0
74971,28.0
74972,217.0
74973,7.0
74974,0.0
74975,4.0
74976,56.0
74977,235.0
74978,10.0
74979,3.0
74980,35.0
74981,0.0
74982,58.0
74983,65.0
74984,3.0
74985,142.0
74986,4.0
74987,0.0
74988,117.0
74989,166.0
74990,3.0
74991,1.0
74992,2.0
74993,0.0
74994,59.0
74995,161.0
74996,39.0
74997,66.0
74998,1.0
74999,5.0
75000,1.0
75001,22.0
75002,0.0
75003,2.0
75004,2.0
75005,9.0
75006,85.0
75007,130.0
75008,0.0
75009,13.0
75010,18.0
75011,4.0
75012,14.0
75013,56.0
75014,0.0
75015,152.0
75016,2.0
75017,38.0
75018,66.0
75019,14.0
75020,6.0
75021,0.0
75022,0.0
75023,122.0
75024,2.0
75025,148.0
75026,11.0
75027,202.0
75028,5.0
75029,21.0
75030,99.0
75031,4.0
75032,103.0
75033,250.0
75034,0.0
75035,4.0
75036,102.0
75037,2.0
75038,47.0
75039,20.0
75040,2.0
75041,258.0
75042,13.0
75043,0.0
75044,1.0
75045,4.0
75046,17.0
75047,4.0
75048,3.0
75049,3.0
75050,1.0
75051,0.0
75052,0.0
75053,1.0
75054,1.0
75055,4.0
75056,1.0
75057,0.0
75058,321.0
75059,5.0
75060,0.0
75061,2.0
75062,220.0
75063,2.0
75064,94.0
75065,14.0
75066,0.0
75067,149.0
75068,1.0
75069,21.0
75070,1.0
75071,0.0
75072,0.0
75073,3.0
75074,12.0
75075,2.0
75076,1.0
75077,165.0
75078,100.0
75079,199.0
75080,0.0
75081,7.0
75082,0.0
75083,4.0
75084,0.0
75085,8.0
75086,104.0
75087,3.0
75088,0.0
75089,2.0
75090,24.0
75091,69.0
75092,0.0
75093,0.0
75094,0.0
75095,0.0
75096,0.0
75097,0.0
75098,30.0
75099,1.0
75100,0.0
75101,0.0
75102,143.0
75103,57.0
75104,15.0
75105,0.0
75106,0.0
75107,0.0
75108,29.0
75109,99.0
75110,4.0
75111,1.0
75112,0.0
75113,2.0
75114,2.0
75115,0.0
75116,4.0
75117,1.0
75118,3.0
75119,1.0
75120,0.0
75121,1.0
75122,0.0
75123,0.0
75124,0.0
75125,188.0
75126,5.0
75127,39.0
75128,28.0
75129,184.0
75130,249.0
75131,6.0
75132,0.0
75133,0.0
75134,3.0
75135,0.0
75136,0.0
75137,2.0
75138,208.0
75139,89.0
75140,2.0
75141,3.0
75142,0.0
75143,4.0
75144,2.0
75145,31.0
75146,4.0
75147,251.0
75148,7.0
75149,5.0
75150,2.0
75151,0.0
75152,6.0
75153,2.0
75154,2.0
75155,127.0
75156,1.0
75157,81.0
75158,1.0
75159,3.0
75160,11.0
75161,48.0
75162,15.0
75163,20.0
75164,1.0
75165,2.0
75166,2.0
75167,11.0
75168,21.0
75169,18.0
75170,4.0
75171,0.0
75172,20.0
75173,5.0
75174,10.0
75175,6.0
75176,1.0
75177,16.0
75178,3.0
75179,3.0
75180,0.0
75181,1.0
75182,0.0
75183,0.0
75184,3.0
75185,34.0
75186,9.0
75187,11.0
75188,0.0
75189,7.0
75190,56.0
75191,13.0
75192,0.0
75193,12.0
75194,26.0
75195,16.0
75196,0.0
75197,12.0
75198,16.0
75199,0.0
75200,16.0
75201,3.0
75202,6.0
75203,23.0
75204,14.0
75205,25.0
75206,1.0
75207,4.0
75208,0.0
75209,8.0
75210,5.0
75211,0.0
75212,1.0
75213,33.0
75214,0.0
75215,23.0
75216,2.0
75217,11.0
75218,15.0
75219,28.0
75220,1.0
75221,1.0
75222,4.0
75223,14.0
75224,0.0
75225,0.0
75226,0.0
75227,2.0
75228,0.0
75229,0.0
75230,0.0
75231,0.0
75232,0.0
75233,0.0
75234,0.0
75235,1.0
75236,0.0
75237,0.0
75238,0.0
75239,0.0
75240,0.0
75241,0.0
75242,0.0
75243,1.0
75244,0.0
75245,0.0
75246,0.0
75247,0.0
75248,0.0
75249,0.0
75250,0.0
75251,0.0
75252,0.0
75253,0.0
75254,2.0
75255,0.0
75256,1.0
75257,0.0
75258,0.0
75259,0.0
75260,1.0
75261,0.0
75262,0.0
75263,0.0
75264,0.0
75265,0.0
75266,0.0
75267,1.0
75268,0.0
75269,3.0
75270,3.0
75271,0.0
75272,0.0
75273,0.0
75274,2.0
75275,0.0
75276,0.0
75277,0.0
75278,0.0
75279,0.0
75280,0.0
75281,0.0
75282,0.0
75283,0.0
75284,0.0
75285,0.0
75286,0.0
75287,0.0
75288,0.0
75289,0.0
75290,0.0
75291,0.0
75292,0.0
75293,0.0
75294,0.0
75295,0.0
75296,0.0
75297,0.0
75298,0.0
75299,0.0
75300,0.0
75301,0.0
75302,0.0
75303,0.0
75304,0.0
75305,0.0
75306,0.0
75307,0.0
75308,0.0
75309,0.0
75310,0.0
75311,1.0
75312,0.0
75313,0.0
75314,0.0
75315,0.0
75316,0.0
75317,0.0
75318,0.0
75319,0.0
75320,0.0
75321,0.0
75322,0.0
75323,0.0
75324,0.0
75325,0.0
75326,0.0
75327,0.0
75328,0.0
75329,0.0
75330,0.0
75331,0.0
75332,0.0
75333,0.0
75334,0.0
75335,0.0
75336,0.0
75337,0.0
75338,0.0
75339,0.0
75340,0.0
75341,0.0
75342,0.0
75343,0.0
75344,0.0
75345,0.0
75346,0.0
75347,0.0
75348,0.0
75349,0.0
75350,0.0
75351,0.0
75352,0.0
75353,0.0
75354,0.0
75355,0.0
75356,0.0
75357,0.0
75358,0.0
75359,0.0
75360,0.0
75361,0.0
75362,0.0
75363,0.0
75364,0.0
75365,0.0
75366,0.0
75367,0.0
75368,0.0
75369,0.0
75370,0.0
75371,0.0
75372,0.0
75373,0.0
75374,0.0
75375,0.0
75376,0.0
75377,0.0
75378,0.0
75379,0.0
75380,0.0
75381,0.0
75382,0.0
75383,0.0
75384,0.0
75385,0.0
75386,0.0
75387,0.0
75388,0.0
75389,0.0
75390,0.0
75391,0.0
75392,0.0
75393,0.0
75394,0.0
75395,0.0
75396,0.0
75397,0.0
75398,0.0
75399,0.0
75400,0.0
75401,0.0
75402,0.0
75403,0.0
75404,0.0
75405,0.0
75406,0.0
75407,0.0
75408,0.0
75409,0.0
75410,0.0
75411,0.0
75412,0.0
75413,0.0
75414,0.0
75415,0.0
75416,0.0
75417,0.0
75418,0.0
75419,0.0
75420,0.0
75421,0.0
75422,0.0
75423,0.0
75424,0.0
75425,0.0
75426,0.0
75427,0.0
75428,0.0
75429,0.0
75430,0.0
75431,0.0
75432,0.0
75433,0.0
75434,0.0
75435,0.0
75436,0.0
75437,0.0
75438,0.0
75439,0.0
75440,0.0
75441,0.0
75442,0.0
75443,0.0
75444,0.0
75445,0.0
75446,0.0
75447,0.0
75448,0.0
75449,0.0
75450,0.0
75451,0.0
75452,0.0
75453,0.0
75454,0.0
75455,0.0
75456,0.0
75457,0.0
75458,0.0
75459,0.0
75460,0.0
75461,0.0
75462,0.0
75463,0.0
75464,0.0
75465,0.0
75466,0.0
75467,0.0
75468,0.0
75469,0.0
75470,0.0
75471,0.0
75472,0.0
75473,0.0
75474,0.0
75475,0.0
75476,0.0
75477,0.0
75478,0.0
75479,0.0
75480,0.0
75481,0.0
75482,0.0
75483,0.0
75484,0.0
75485,0.0
75486,0.0
75487,0.0
75488,0.0
75489,0.0
75490,0.0
75491,0.0
75492,0.0
75493,0.0
75494,0.0
75495,0.0
75496,0.0
75497,0.0
75498,0.0
75499,0.0
75500,0.0
75501,0.0
75502,0.0
75503,0.0
75504,0.0
75505,0.0
75506,0.0
75507,0.0
75508,0.0
75509,0.0
75510,0.0
75511,0.0
75512,0.0
75513,0.0
75514,0.0
75515,0.0
75516,0.0
75517,0.0
75518,0.0
75519,0.0
75520,0.0
75521,0.0
75522,0.0
75523,0.0
75524,0.0
75525,0.0
75526,0.0
75527,0.0
75528,0.0
75529,0.0
75530,0.0
75531,0.0
75532,0.0
75533,0.0
75534,0.0
75535,0.0
75536,0.0
75537,0.0
75538,0.0
75539,0.0
75540,0.0
75541,0.0
75542,0.0
75543,0.0
75544,0.0
75545,0.0
75546,0.0
75547,0.0
75548,0.0
75549,0.0
75550,0.0
75551,0.0
75552,0.0
75553,0.0
75554,0.0
75555,0.0
75556,0.0
75557,0.0
75558,0.0
75559,0.0
75560,0.0
75561,0.0
75562,0.0
75563,0.0
75564,0.0
75565,0.0
75566,0.0
75567,0.0
75568,0.0
75569,0.0
75570,0.0
75571,0.0
75572,0.0
75573,0.0
75574,0.0
75575,0.0
75576,0.0
75577,0.0
75578,0.0
75579,0.0
75580,0.0
75581,0.0
75582,0.0
75583,0.0
75584,0.0
75585,0.0
75586,0.0
75587,0.0
75588,0.0
75589,0.0
75590,0.0
75591,0.0
75592,0.0
75593,0.0
75594,0.0
75595,0.0
75596,0.0
75597,0.0
75598,0.0
75599,0.0
75600,0.0
75601,0.0
75602,0.0
75603,0.0
75604,0.0
75605,0.0
75606,0.0
75607,0.0
75608,0.0
75609,0.0
75610,0.0
75611,0.0
75612,0.0
75613,0.0
75614,0.0
75615,0.0
75616,0.0
75617,0.0
75618,0.0
75619,0.0
75620,0.0
75621,0.0
75622,0.0
75623,0.0
75624,0.0
75625,0.0
75626,0.0
75627,0.0
75628,0.0
75629,0.0
75630,0.0
75631,0.0
75632,0.0
75633,0.0
75634,0.0
75635,0.0
75636,0.0
75637,0.0
75638,0.0
75639,0.0
75640,0.0
75641,0.0
75642,0.0
75643,0.0
75644,0.0
75645,0.0
75646,0.0
75647,1.0
75648,0.0
75649,0.0
75650,0.0
75651,0.0
75652,0.0
75653,0.0
75654,0.0
75655,0.0
75656,0.0
75657,0.0
75658,0.0
75659,0.0
75660,0.0
75661,0.0
75662,0.0
75663,0.0
75664,0.0
75665,0.0
75666,0.0
75667,0.0
75668,0.0
75669,0.0
75670,0.0
75671,0.0
75672,0.0
75673,0.0
75674,0.0
75675,0.0
75676,0.0
75677,0.0
75678,0.0
75679,0.0
75680,0.0
75681,0.0
75682,0.0
75683,0.0
75684,0.0
75685,0.0
75686,0.0
75687,0.0
75688,0.0
75689,0.0
75690,0.0
75691,0.0
75692,0.0
75693,0.0
75694,1.0
75695,0.0
75696,0.0
75697,0.0
75698,0.0
75699,0.0
75700,0.0
75701,0.0
75702,0.0
75703,0.0
75704,0.0
75705,0.0
75706,0.0
75707,0.0
75708,0.0
75709,0.0
75710,0.0
75711,0.0
75712,0.0
75713,0.0
75714,0.0
75715,0.0
75716,0.0
75717,0.0
75718,0.0
75719,0.0
75720,0.0
75721,0.0
75722,0.0
75723,0.0
75724,0.0
75725,0.0
75726,0.0
75727,0.0
75728,0.0
75729,0.0
75730,0.0
75731,0.0
75732,0.0
75733,0.0
75734,0.0
75735,0.0
75736,0.0
75737,0.0
75738,0.0
75739,0.0
75740,0.0
75741,0.0
75742,0.0
75743,0.0
75744,0.0
75745,0.0
75746,0.0
75747,0.0
75748,0.0
75749,0.0
75750,0.0
75751,0.0
75752,0.0
75753,0.0
75754,0.0
75755,0.0
75756,0.0
75757,0.0
75758,0.0
75759,1.0
75760,0.0
75761,0.0
75762,0.0
75763,0.0
75764,0.0
75765,0.0
75766,0.0
75767,0.0
75768,0.0
75769,0.0
75770,0.0
75771,0.0
75772,0.0
75773,0.0
75774,0.0
75775,0.0
75776,0.0
75777,0.0
75778,0.0
75779,0.0
75780,0.0
75781,0.0
75782,0.0
75783,0.0
75784,0.0
75785,0.0
75786,0.0
75787,0.0
75788,0.0
75789,0.0
75790,0.0
75791,0.0
75792,0.0
75793,0.0
75794,0.0
75795,0.0
75796,0.0
75797,0.0
75798,0.0
75799,0.0
75800,0.0
75801,0.0
75802,0.0
75803,0.0
75804,0.0
75805,0.0
75806,0.0
75807,0.0
75808,0.0
75809,0.0
75810,0.0
75811,0.0
75812,0.0
75813,0.0
75814,0.0
75815,0.0
75816,0.0
75817,0.0
75818,0.0
75819,0.0
75820,0.0
75821,0.0
75822,0.0
75823,0.0
75824,0.0
75825,0.0
75826,0.0
75827,0.0
75828,0.0
75829,0.0
75830,0.0
75831,0.0
75832,0.0
75833,0.0
75834,0.0
75835,0.0
75836,0.0
75837,0.0
75838,0.0
75839,0.0
75840,0.0
75841,0.0
75842,0.0
75843,0.0
75844,0.0
75845,0.0
75846,0.0
75847,0.0
75848,0.0
75849,0.0
75850,0.0
75851,0.0
75852,0.0
75853,0.0
75854,0.0
75855,0.0
75856,0.0
75857,0.0
75858,0.0
75859,0.0
75860,0.0
75861,0.0
75862,0.0
75863,0.0
75864,0.0
75865,0.0
75866,0.0
75867,0.0
75868,0.0
75869,0.0
75870,0.0
75871,0.0
75872,0.0
75873,0.0
75874,1.0
75875,0.0
75876,0.0
75877,0.0
75878,0.0
75879,0.0
75880,0.0
75881,0.0
75882,0.0
75883,0.0
75884,0.0
75885,0.0
75886,0.0
75887,0.0
75888,0.0
75889,0.0
75890,0.0
75891,0.0
75892,0.0
75893,0.0
75894,0.0
75895,0.0
75896,0.0
75897,0.0
75898,0.0
75899,0.0
75900,0.0
75901,0.0
75902,0.0
75903,0.0
75904,0.0
75905,0.0
75906,0.0
75907,0.0
75908,0.0
75909,0.0
75910,0.0
75911,0.0
75912,0.0
75913,0.0
75914,0.0
75915,0.0
75916,0.0
75917,0.0
75918,0.0
75919,0.0
75920,0.0
75921,0.0
75922,0.0
75923,0.0
75924,0.0
75925,0.0
75926,0.0
75927,0.0
75928,0.0
75929,0.0
75930,0.0
75931,0.0
75932,0.0
75933,0.0
75934,0.0
75935,0.0
75936,0.0
75937,0.0
75938,0.0
75939,0.0
75940,0.0
75941,0.0
75942,0.0
75943,0.0
75944,36.0
75945,0.0
75946,0.0
75947,0.0
75948,0.0
75949,0.0
75950,0.0
75951,0.0
75952,0.0
75953,0.0
75954,0.0
75955,0.0
75956,0.0
75957,0.0
75958,0.0
75959,0.0
75960,0.0
75961,0.0
75962,0.0
75963,0.0
75964,0.0
75965,0.0
75966,0.0
75967,0.0
75968,0.0
75969,0.0
75970,0.0
75971,0.0
75972,0.0
75973,4.0
75974,20.0
75975,0.0
75976,0.0
75977,0.0
75978,0.0
75979,0.0
75980,0.0
75981,0.0
75982,4.0
75983,0.0
75984,0.0
75985,0.0
75986,0.0
75987,0.0
75988,0.0
75989,0.0
75990,0.0
75991,57.0
75992,24.0
75993,0.0
75994,0.0
75995,30.0
75996,0.0
75997,0.0
75998,0.0
75999,0.0
76000,0.0
76001,0.0
76002,0.0
76003,0.0
76004,0.0
76005,0.0
76006,0.0
76007,0.0
76008,0.0
76009,1.0
76010,58.0
76011,0.0
76012,0.0
76013,0.0
76014,0.0
76015,0.0
76016,4.0
76017,0.0
76018,0.0
76019,0.0
76020,0.0
76021,0.0
76022,0.0
76023,26.0
76024,0.0
76025,0.0
76026,0.0
76027,0.0
76028,59.0
76029,0.0
76030,0.0
76031,0.0
76032,0.0
76033,0.0
76034,0.0
76035,0.0
76036,95.0
76037,0.0
76038,2.0
76039,1.0
76040,1.0
76041,0.0
76042,2.0
76043,0.0
76044,0.0
76045,0.0
76046,0.0
76047,12.0
76048,13.0
76049,2.0
76050,1.0
76051,60.0
76052,15.0
76053,10.0
76054,0.0
76055,0.0
76056,3.0
76057,81.0
76058,0.0
76059,4.0
76060,1.0
76061,0.0
76062,0.0
76063,0.0
76064,0.0
76065,13.0
76066,0.0
76067,0.0
76068,124.0
76069,0.0
76070,0.0
76071,2.0
76072,0.0
76073,1.0
76074,36.0
76075,17.0
76076,11.0
76077,7.0
76078,0.0
76079,14.0
76080,48.0
76081,0.0
76082,42.0
76083,1.0
76084,3.0
76085,0.0
76086,41.0
76087,1.0
76088,0.0
76089,0.0
76090,68.0
76091,4.0
76092,0.0
76093,0.0
76094,1.0
76095,1.0
76096,134.0
76097,40.0
76098,0.0
76099,0.0
76100,118.0
76101,80.0
76102,0.0
76103,36.0
76104,14.0
76105,37.0
76106,0.0
76107,10.0
76108,81.0
76109,0.0
76110,90.0
76111,1.0
76112,0.0
76113,13.0
76114,0.0
76115,2.0
76116,1.0
76117,0.0
76118,21.0
76119,1.0
76120,27.0
76121,84.0
76122,17.0
76123,0.0
76124,2.0
76125,6.0
76126,3.0
76127,76.0
76128,74.0
76129,97.0
76130,43.0
76131,100.0
76132,0.0
76133,5.0
76134,2.0
76135,1.0
76136,0.0
76137,32.0
76138,0.0
76139,1.0
76140,1.0
76141,119.0
76142,15.0
76143,66.0
76144,0.0
76145,0.0
76146,0.0
76147,0.0
76148,5.0
76149,45.0
76150,21.0
76151,116.0
76152,0.0
76153,6.0
76154,26.0
76155,26.0
76156,0.0
76157,11.0
76158,3.0
76159,0.0
76160,0.0
76161,12.0
76162,127.0
76163,169.0
76164,9.0
76165,136.0
76166,0.0
76167,66.0
76168,0.0
76169,4.0
76170,0.0
76171,100.0
76172,8.0
76173,68.0
76174,0.0
76175,7.0
76176,0.0
76177,0.0
76178,0.0
76179,40.0
76180,0.0
76181,6.0
76182,2.0
76183,0.0
76184,0.0
76185,14.0
76186,0.0
76187,0.0
76188,0.0
76189,0.0
76190,0.0
76191,0.0
76192,10.0
76193,0.0
76194,0.0
76195,0.0
76196,0.0
76197,0.0
76198,0.0
76199,0.0
76200,0.0
76201,0.0
76202,0.0
76203,0.0
76204,7.0
76205,6.0
76206,0.0
76207,0.0
76208,0.0
76209,0.0
76210,0.0
76211,34.0
76212,0.0
76213,0.0
76214,0.0
76215,0.0
76216,0.0
76217,0.0
76218,0.0
76219,0.0
76220,0.0
76221,0.0
76222,0.0
76223,0.0
76224,0.0
76225,0.0
76226,0.0
76227,0.0
76228,0.0
76229,0.0
76230,0.0
76231,0.0
76232,0.0
76233,0.0
76234,0.0
76235,0.0
76236,0.0
76237,0.0
76238,0.0
76239,0.0
76240,0.0
76241,1.0
76242,0.0
76243,0.0
76244,0.0
76245,0.0
76246,125.0
