,Chrm3
2137,7.0
2138,4.0
2139,18.0
2140,0.0
2141,1.0
2142,11.0
2143,2.0
2144,10.0
2145,2.0
2146,3.0
2147,16.0
2148,0.0
2149,0.0
2150,6.0
2151,3.0
2152,15.0
2153,12.0
2154,8.0
2155,2.0
2156,20.0
2157,2.0
2158,0.0
2159,1.0
2160,0.0
2161,7.0
2162,7.0
2163,12.0
2164,9.0
2165,0.0
2166,3.0
2167,0.0
2168,11.0
2169,2.0
2170,18.0
2171,17.0
2172,11.0
2173,20.0
2174,5.0
2175,13.0
2176,0.0
2177,3.0
2178,12.0
2179,5.0
2180,6.0
2181,15.0
2182,14.0
2183,11.0
2184,0.0
2185,4.0
2186,7.0
2187,8.0
2188,0.0
2189,5.0
2190,6.0
2191,1.0
2192,2.0
2193,15.0
2194,1.0
2195,0.0
2196,0.0
2197,12.0
2198,3.0
2199,17.0
2200,4.0
2201,13.0
2202,3.0
2203,33.0
2204,18.0
2205,4.0
2206,4.0
2207,7.0
2208,4.0
2209,22.0
2210,0.0
2211,4.0
2212,3.0
2213,0.0
2214,11.0
2215,1.0
2216,18.0
2217,0.0
2218,0.0
2219,0.0
2220,7.0
2221,4.0
2222,8.0
2223,2.0
2224,1.0
2225,7.0
2226,6.0
2227,12.0
2228,10.0
2229,0.0
2230,3.0
2231,14.0
2232,11.0
2233,21.0
2234,9.0
2235,20.0
2236,16.0
2237,6.0
2238,4.0
2239,9.0
2240,6.0
2241,0.0
2242,6.0
2243,11.0
2244,2.0
2245,5.0
2246,0.0
2247,6.0
2248,6.0
2249,9.0
2250,3.0
2251,13.0
2252,12.0
2253,15.0
2254,6.0
2255,6.0
2256,10.0
2257,1.0
2258,0.0
2259,7.0
2260,8.0
2261,1.0
2262,5.0
2263,12.0
2264,0.0
2265,4.0
2266,0.0
2267,0.0
2268,1.0
2269,2.0
2270,1.0
2271,0.0
2272,8.0
2273,15.0
2274,0.0
2275,12.0
2276,3.0
2277,5.0
2278,1.0
2279,0.0
2280,0.0
2281,4.0
2282,4.0
2283,1.0
2284,14.0
2285,9.0
2286,0.0
2287,3.0
2288,0.0
2289,0.0
2290,1.0
2291,13.0
2292,0.0
2293,0.0
2294,1.0
2295,0.0
2296,1.0
2297,11.0
2298,10.0
2299,12.0
2300,0.0
2301,0.0
2302,4.0
2303,6.0
2304,18.0
2305,0.0
2306,1.0
2307,0.0
2308,9.0
2309,8.0
2310,0.0
2311,4.0
2312,0.0
2313,0.0
2314,10.0
2315,6.0
2316,1.0
2317,0.0
2318,0.0
2319,0.0
2320,2.0
2321,0.0
2322,11.0
2323,3.0
2324,0.0
2325,0.0
2326,3.0
2327,10.0
2328,3.0
2329,3.0
2330,0.0
2331,0.0
2332,0.0
2333,6.0
2334,7.0
2335,0.0
2336,3.0
2337,0.0
2338,0.0
2339,7.0
2340,2.0
2341,0.0
2342,10.0
2343,7.0
2344,14.0
2345,1.0
2346,1.0
2347,5.0
2348,0.0
2349,17.0
2350,1.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,2.0
2360,0.0
2361,0.0
2362,5.0
2363,0.0
2364,0.0
2365,7.0
2366,0.0
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,9.0
2372,1.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,2.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,2.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.0
2410,0.0
2411,0.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,3.0
2417,0.0
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,1.0
2433,0.0
2434,1.0
2435,0.0
2436,3.0
2437,0.0
2438,2.0
2439,0.0
2440,2.0
2441,1.0
2442,1.0
2443,8.0
2444,3.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,10.0
2451,0.0
2452,0.0
2453,2.0
2454,0.0
2455,0.0
2456,0.0
2457,6.0
2458,0.0
2459,1.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,1.0
2465,0.0
2466,3.0
2467,0.0
2468,0.0
2469,0.0
2470,5.0
2471,4.0
2472,0.0
2473,2.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,9.0
2479,3.0
2480,0.0
2481,0.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,6.0
2489,1.0
2490,5.0
2491,0.0
2492,4.0
2493,1.0
2494,0.0
2495,6.0
2496,8.0
2497,0.0
2498,9.0
2499,0.0
2500,4.0
2501,2.0
2502,10.0
2503,0.0
2504,6.0
2505,0.0
2506,4.0
2507,4.0
2508,13.0
2509,3.0
2510,1.0
2511,8.0
2512,5.0
2513,0.0
2514,0.0
2515,9.0
2516,15.0
2517,1.0
2518,9.0
2519,12.0
2520,0.0
2521,1.0
2522,1.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,9.0
2528,1.0
2529,2.0
2530,0.0
2531,9.0
2532,2.0
2533,0.0
2534,9.0
2535,7.0
2536,5.0
2537,8.0
2538,0.0
2539,0.0
2540,0.0
2541,3.0
2542,5.0
2543,1.0
2544,3.0
2545,3.0
2546,3.0
2547,2.0
2548,0.0
2549,0.0
2550,7.0
2551,7.0
2552,0.0
2553,0.0
2554,9.0
2555,10.0
2556,8.0
2557,0.0
2558,13.0
2559,0.0
2560,7.0
2561,1.0
2562,5.0
2563,1.0
2564,8.0
2565,0.0
2566,8.0
2567,3.0
2568,0.0
2569,1.0
2570,6.0
2571,3.0
2572,2.0
2573,11.0
2574,0.0
2575,2.0
2576,7.0
2577,0.0
2578,3.0
2579,5.0
2580,3.0
2581,0.0
2582,13.0
2583,4.0
2584,3.0
2585,8.0
2586,6.0
2587,7.0
2588,1.0
2589,10.0
2590,1.0
2591,21.0
2592,1.0
2593,7.0
2594,0.0
2595,9.0
2596,10.0
2597,9.0
2598,3.0
2599,5.0
2600,0.0
2601,6.0
2602,4.0
2603,3.0
2604,6.0
2605,1.0
2606,8.0
2607,11.0
2608,11.0
2609,13.0
2610,2.0
2611,10.0
2612,14.0
2613,11.0
2614,0.0
2615,10.0
2616,13.0
2617,0.0
2618,12.0
2619,4.0
2620,0.0
2621,10.0
2622,3.0
2623,0.0
2624,14.0
2625,7.0
2626,0.0
2627,1.0
2628,10.0
2629,0.0
2630,5.0
2631,1.0
2632,0.0
2633,9.0
2634,3.0
2635,1.0
2636,6.0
2637,3.0
2638,2.0
2639,0.0
2640,18.0
2641,3.0
2642,3.0
2643,13.0
2644,8.0
2645,18.0
2646,13.0
2647,4.0
2648,0.0
2649,6.0
2650,2.0
2651,1.0
2652,2.0
2653,14.0
2654,15.0
2655,0.0
2656,8.0
2657,1.0
2658,2.0
2659,12.0
2660,9.0
2661,5.0
2662,6.0
2663,4.0
2664,1.0
2665,11.0
2666,0.0
2667,5.0
2668,1.0
2669,4.0
2670,1.0
2671,0.0
2672,8.0
2673,7.0
2674,3.0
2675,20.0
2676,3.0
2677,9.0
2678,3.0
2679,0.0
2680,8.0
2681,0.0
2682,12.0
2683,0.0
2684,3.0
2685,3.0
2686,1.0
2687,3.0
2688,5.0
2689,0.0
2690,8.0
2691,0.0
2692,5.0
2693,4.0
2694,1.0
2695,3.0
2696,0.0
2697,1.0
2698,8.0
2699,5.0
2700,0.0
2701,1.0
2702,4.0
2703,2.0
2704,17.0
2705,0.0
2706,0.0
2707,12.0
2708,15.0
2709,8.0
2710,1.0
2711,1.0
2712,0.0
2713,1.0
2714,6.0
2715,12.0
2716,1.0
2717,11.0
2718,4.0
2719,1.0
2720,4.0
2721,0.0
2722,3.0
2723,4.0
2724,0.0
2725,13.0
2726,4.0
2727,0.0
2728,7.0
2729,3.0
2730,14.0
2731,1.0
2732,0.0
2733,4.0
2734,9.0
2735,2.0
2736,0.0
2737,23.0
2738,7.0
2739,0.0
2740,4.0
2741,2.0
2742,4.0
2743,3.0
2744,1.0
2745,7.0
2746,9.0
2747,0.0
2748,1.0
2749,6.0
2750,2.0
2751,13.0
2752,1.0
2753,13.0
2754,0.0
2755,4.0
2756,0.0
2757,0.0
2758,3.0
2759,0.0
2760,8.0
2761,2.0
2762,6.0
2763,1.0
2764,0.0
2765,5.0
2766,7.0
2767,2.0
2768,0.0
2769,0.0
2770,1.0
2771,1.0
2772,8.0
2773,15.0
2774,0.0
2775,6.0
2776,1.0
2777,6.0
2778,3.0
2779,0.0
2780,1.0
2781,0.0
2782,0.0
2783,13.0
2784,1.0
2785,4.0
2786,6.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,2.0
2793,0.0
2794,3.0
2795,16.0
2796,1.0
2797,0.0
2798,0.0
2799,6.0
2800,3.0
2801,0.0
2802,2.0
2803,0.0
2804,8.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,5.0
2811,6.0
2812,0.0
2813,6.0
2814,4.0
2815,10.0
2816,2.0
2817,3.0
2818,12.0
2819,1.0
2820,16.0
2821,1.0
2822,3.0
2823,0.0
2824,6.0
2825,4.0
2826,3.0
2827,0.0
2828,0.0
2829,1.0
2830,0.0
2831,14.0
2832,1.0
2833,0.0
2834,1.0
2835,3.0
2836,7.0
2837,2.0
2838,3.0
2839,1.0
2840,2.0
2841,3.0
2842,2.0
2843,3.0
2844,0.0
2845,0.0
2846,0.0
2847,2.0
2848,13.0
2849,3.0
2850,4.0
2851,17.0
2852,4.0
2853,9.0
2854,5.0
2855,9.0
2856,3.0
2857,1.0
2858,0.0
2859,7.0
2860,4.0
2861,0.0
2862,2.0
2863,1.0
2864,0.0
2865,1.0
2866,2.0
2867,0.0
2868,13.0
2869,0.0
2870,13.0
2871,1.0
2872,0.0
2873,0.0
2874,10.0
2875,1.0
2876,0.0
2877,0.0
2878,3.0
2879,0.0
2880,3.0
2881,1.0
2882,1.0
2883,2.0
2884,3.0
2885,9.0
2886,3.0
2887,0.0
2888,7.0
2889,11.0
2890,3.0
2891,11.0
2892,0.0
2893,4.0
2894,0.0
2895,0.0
2896,2.0
2897,0.0
2898,0.0
2899,2.0
2900,9.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,1.0
2906,17.0
2907,3.0
2908,4.0
2909,1.0
2910,0.0
2911,0.0
2912,5.0
2913,3.0
2914,0.0
2915,0.0
2916,0.0
2917,1.0
2918,0.0
2919,2.0
2920,0.0
2921,0.0
2922,12.0
2923,0.0
2924,0.0
2925,1.0
2926,4.0
2927,3.0
2928,2.0
2929,0.0
2930,2.0
2931,21.0
2932,17.0
2933,5.0
2934,3.0
2935,1.0
2936,22.0
2937,5.0
2938,1.0
2939,0.0
2940,4.0
2941,1.0
2942,3.0
2943,1.0
2944,4.0
2945,0.0
2946,1.0
2947,0.0
2948,3.0
2949,5.0
2950,0.0
2951,0.0
2952,0.0
2953,1.0
2954,3.0
2955,1.0
2956,5.0
2957,1.0
2958,1.0
2959,0.0
2960,5.0
2961,12.0
2962,0.0
2963,2.0
2964,1.0
2965,0.0
2966,2.0
2967,8.0
2968,1.0
2969,2.0
2970,0.0
2971,4.0
2972,0.0
2973,5.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,5.0
2982,0.0
2983,2.0
2984,2.0
2985,2.0
2986,1.0
2987,5.0
2988,1.0
2989,6.0
2990,0.0
2991,1.0
2992,0.0
2993,2.0
2994,14.0
2995,12.0
2996,4.0
2997,3.0
2998,0.0
2999,2.0
3000,1.0
3001,0.0
3002,2.0
3003,5.0
3004,1.0
3005,0.0
3006,9.0
3007,0.0
3008,6.0
3009,0.0
3010,0.0
3011,2.0
3012,0.0
3013,4.0
3014,6.0
3015,3.0
3016,0.0
3017,0.0
3018,0.0
3019,3.0
3020,0.0
3021,1.0
3022,0.0
3023,1.0
3024,0.0
3025,2.0
3026,4.0
3027,5.0
3028,2.0
3029,0.0
3030,2.0
3031,1.0
3032,5.0
3033,3.0
3034,1.0
3035,6.0
3036,0.0
3037,0.0
3038,0.0
3039,3.0
3040,0.0
3041,0.0
3042,2.0
3043,0.0
3044,0.0
3045,1.0
3046,0.0
3047,8.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,3.0
3053,0.0
3054,1.0
3055,0.0
3056,0.0
3057,4.0
3058,2.0
3059,0.0
3060,0.0
3061,0.0
3062,5.0
3063,0.0
3064,10.0
3065,2.0
3066,0.0
3067,0.0
3068,0.0
3069,4.0
3070,3.0
3071,2.0
3072,2.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,7.0
3079,0.0
3080,5.0
3081,0.0
3082,2.0
3083,2.0
3084,0.0
3085,0.0
3086,1.0
3087,0.0
3088,0.0
3089,14.0
3090,0.0
3091,0.0
3092,0.0
3093,4.0
3094,4.0
3095,2.0
3096,2.0
3097,2.0
3098,4.0
3099,0.0
3100,2.0
3101,3.0
3102,0.0
3103,1.0
3104,2.0
3105,0.0
3106,1.0
3107,2.0
3108,0.0
3109,0.0
3110,0.0
3111,2.0
3112,0.0
3113,1.0
3114,0.0
3115,2.0
3116,5.0
3117,1.0
3118,1.0
3119,0.0
3120,0.0
3121,1.0
3122,5.0
3123,0.0
3124,0.0
3125,6.0
3126,1.0
3127,0.0
3128,27.0
3129,0.0
3130,10.0
3131,0.0
3132,0.0
3133,0.0
3134,1.0
3135,0.0
3136,0.0
3137,2.0
3138,1.0
3139,0.0
3140,1.0
3141,1.0
3142,2.0
3143,1.0
3144,2.0
3145,2.0
3146,2.0
3147,2.0
3148,1.0
3149,1.0
3150,8.0
3151,4.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,1.0
3157,0.0
3158,0.0
3159,0.0
3160,6.0
3161,5.0
3162,4.0
3163,2.0
3164,0.0
3165,3.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,2.0
3171,0.0
3172,2.0
3173,0.0
3174,0.0
3175,0.0
3176,9.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,2.0
3183,4.0
3184,0.0
3185,1.0
3186,1.0
3187,0.0
3188,1.0
3189,0.0
3190,0.0
3191,0.0
3192,12.0
3193,0.0
3194,0.0
3195,0.0
3196,3.0
3197,0.0
3198,0.0
3199,2.0
3200,0.0
3201,0.0
3202,0.0
3203,1.0
3204,0.0
3205,3.0
3206,8.0
3207,1.0
3208,0.0
3209,0.0
3210,0.0
3211,4.0
3212,4.0
3213,4.0
3214,0.0
3215,0.0
3216,1.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,1.0
3223,1.0
3224,0.0
3225,10.0
3226,8.0
3227,3.0
3228,0.0
3229,0.0
3230,0.0
3231,0.0
3232,0.0
3233,3.0
3234,4.0
3235,5.0
3236,4.0
3237,1.0
3238,2.0
3239,1.0
3240,2.0
3241,1.0
3242,0.0
3243,3.0
3244,3.0
3245,2.0
3246,1.0
3247,1.0
3248,0.0
3249,3.0
3250,4.0
3251,0.0
3252,0.0
3253,17.0
3254,1.0
3255,0.0
3256,0.0
3257,0.0
3258,0.0
3259,1.0
3260,1.0
3261,2.0
3262,0.0
3263,0.0
3264,0.0
3265,7.0
3266,2.0
3267,2.0
3268,11.0
3269,8.0
3270,4.0
3271,0.0
3272,1.0
3273,4.0
3274,12.0
3275,0.0
3276,2.0
3277,0.0
3278,22.0
3279,11.0
3280,3.0
3281,0.0
3282,4.0
3283,0.0
3284,2.0
3285,5.0
3286,0.0
3287,0.0
3288,2.0
3289,15.0
3290,8.0
3291,1.0
3292,2.0
3293,0.0
3294,8.0
3295,0.0
3296,0.0
3297,3.0
3298,2.0
3299,1.0
3300,1.0
3301,0.0
3302,5.0
3303,3.0
3304,1.0
3305,0.0
3306,9.0
3307,0.0
3308,1.0
3309,1.0
3310,2.0
3311,0.0
3312,4.0
3313,0.0
3314,2.0
3315,12.0
3316,1.0
3317,7.0
3318,0.0
3319,1.0
3320,20.0
3321,5.0
3322,18.0
3323,0.0
3324,4.0
3325,9.0
3326,1.0
3327,0.0
3328,6.0
3329,0.0
3330,0.0
3331,3.0
3332,1.0
3333,34.0
3334,1.0
3335,0.0
3336,0.0
3337,0.0
3338,2.0
3339,0.0
3340,0.0
3341,1.0
3342,1.0
3343,0.0
3344,0.0
3345,0.0
3346,4.0
3347,15.0
3348,0.0
3349,3.0
3350,29.0
3351,2.0
3352,3.0
3353,1.0
3354,0.0
3355,11.0
3356,1.0
3357,0.0
3358,0.0
3359,0.0
3360,3.0
3361,0.0
3362,1.0
3363,1.0
3364,0.0
3365,0.0
3366,0.0
3367,9.0
3368,2.0
3369,1.0
3370,3.0
3371,2.0
3372,5.0
3373,0.0
3374,2.0
3375,2.0
3376,0.0
3377,5.0
3378,0.0
3379,0.0
3380,9.0
3381,0.0
3382,0.0
3383,0.0
3384,3.0
3385,3.0
3386,0.0
3387,1.0
3388,2.0
3389,0.0
3390,0.0
3391,2.0
3392,1.0
3393,1.0
3394,4.0
3395,0.0
3396,0.0
3397,4.0
3398,0.0
3399,2.0
3400,2.0
3401,1.0
3402,0.0
3403,8.0
3404,5.0
3405,1.0
3406,3.0
3407,1.0
3408,4.0
3409,0.0
3410,1.0
3411,0.0
3412,1.0
3413,3.0
3414,2.0
3415,0.0
3416,1.0
3417,0.0
3418,11.0
3419,2.0
3420,2.0
3421,0.0
3422,0.0
3423,0.0
3424,8.0
3425,0.0
3426,5.0
3427,3.0
3428,1.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,2.0
3434,0.0
3435,2.0
3436,3.0
3437,0.0
3438,0.0
3439,0.0
3440,2.0
3441,4.0
3442,0.0
3443,11.0
3444,1.0
3445,0.0
3446,0.0
3447,0.0
3448,0.0
3449,1.0
3450,3.0
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,6.0
3457,0.0
3458,4.0
3459,2.0
3460,2.0
3461,0.0
3462,27.0
3463,0.0
3464,0.0
3465,0.0
3466,11.0
3467,2.0
3468,4.0
3469,0.0
3470,1.0
3471,0.0
3472,2.0
3473,4.0
3474,0.0
3475,3.0
3476,4.0
3477,0.0
3478,0.0
3479,2.0
3480,11.0
3481,1.0
3482,0.0
3483,0.0
3484,1.0
3485,2.0
3486,1.0
3487,1.0
3488,0.0
3489,0.0
3490,1.0
3491,0.0
3492,0.0
3493,0.0
3494,0.0
3495,4.0
3496,0.0
3497,13.0
3498,9.0
3499,1.0
3500,1.0
3501,0.0
3502,1.0
3503,2.0
3504,0.0
3505,1.0
3506,0.0
3507,3.0
3508,4.0
3509,3.0
3510,0.0
3511,0.0
3512,1.0
3513,1.0
3514,2.0
3515,0.0
3516,5.0
3517,1.0
3518,1.0
3519,0.0
3520,3.0
3521,0.0
3522,4.0
3523,2.0
3524,1.0
3525,0.0
3526,0.0
3527,2.0
3528,3.0
3529,0.0
3530,0.0
3531,2.0
3532,1.0
3533,0.0
3534,15.0
3535,2.0
3536,0.0
3537,3.0
3538,3.0
3539,12.0
3540,2.0
3541,2.0
3542,4.0
3543,0.0
3544,2.0
3545,8.0
3546,22.0
3547,1.0
3548,7.0
3549,1.0
3550,0.0
3551,0.0
3552,2.0
3553,0.0
3554,1.0
3555,0.0
3556,5.0
3557,1.0
3558,0.0
3559,0.0
3560,0.0
3561,0.0
3562,0.0
3563,1.0
3564,0.0
3565,1.0
3566,0.0
3567,1.0
3568,2.0
3569,0.0
3570,0.0
3571,0.0
3572,7.0
3573,12.0
3574,2.0
3575,0.0
3576,0.0
3577,0.0
3578,2.0
3579,1.0
3580,0.0
3581,0.0
3582,0.0
3583,3.0
3584,0.0
3585,10.0
3586,0.0
3587,2.0
3588,0.0
3589,1.0
3590,1.0
3591,7.0
3592,0.0
3593,0.0
3594,2.0
3595,0.0
3596,0.0
3597,3.0
3598,19.0
3599,0.0
3600,0.0
3601,11.0
3602,1.0
3603,0.0
3604,6.0
3605,0.0
3606,12.0
3607,1.0
3608,1.0
3609,13.0
3610,1.0
3611,0.0
3612,0.0
3613,2.0
3614,0.0
3615,1.0
3616,2.0
3617,6.0
3618,0.0
3619,1.0
3620,1.0
3621,0.0
3622,5.0
3623,5.0
3624,0.0
3625,0.0
3626,2.0
3627,0.0
3628,1.0
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,2.0
3634,0.0
3635,1.0
3636,7.0
3637,2.0
3638,1.0
3639,4.0
3640,4.0
3641,1.0
3642,2.0
3643,0.0
3644,0.0
3645,2.0
3646,0.0
3647,3.0
3648,0.0
3649,1.0
3650,0.0
3651,2.0
3652,15.0
3653,17.0
3654,0.0
3655,4.0
3656,6.0
3657,1.0
3658,0.0
3659,14.0
3660,1.0
3661,2.0
3662,2.0
3663,2.0
3664,0.0
3665,0.0
3666,2.0
3667,3.0
3668,0.0
3669,0.0
3670,5.0
3671,0.0
3672,2.0
3673,0.0
3674,1.0
3675,9.0
3676,0.0
3677,0.0
3678,9.0
3679,2.0
3680,4.0
3681,0.0
3682,4.0
3683,2.0
3684,5.0
3685,0.0
3686,4.0
3687,2.0
3688,3.0
3689,0.0
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,4.0
3697,3.0
3698,1.0
3699,1.0
3700,1.0
3701,0.0
3702,3.0
3703,0.0
3704,1.0
3705,0.0
3706,3.0
3707,0.0
3708,0.0
3709,0.0
3710,4.0
3711,1.0
3712,5.0
3713,3.0
3714,0.0
3715,1.0
3716,4.0
3717,1.0
3718,0.0
3719,0.0
3720,12.0
3721,0.0
3722,9.0
3723,1.0
3724,1.0
3725,3.0
3726,0.0
3727,1.0
3728,11.0
3729,4.0
3730,3.0
3731,0.0
3732,4.0
3733,0.0
3734,2.0
3735,0.0
3736,0.0
3737,2.0
3738,0.0
3739,13.0
3740,0.0
3741,3.0
3742,1.0
3743,1.0
3744,2.0
3745,0.0
3746,0.0
3747,4.0
3748,0.0
3749,0.0
3750,2.0
3751,1.0
3752,0.0
3753,1.0
3754,2.0
3755,1.0
3756,1.0
3757,1.0
3758,5.0
3759,0.0
3760,5.0
3761,3.0
3762,2.0
3763,0.0
3764,0.0
3765,12.0
3766,0.0
3767,0.0
3768,3.0
3769,0.0
3770,1.0
3771,12.0
3772,1.0
3773,4.0
3774,1.0
3775,0.0
3776,0.0
3777,0.0
3778,0.0
3779,15.0
3780,2.0
3781,5.0
3782,6.0
3783,2.0
3784,1.0
3785,0.0
3786,0.0
3787,2.0
3788,1.0
3789,1.0
3790,22.0
3791,1.0
3792,0.0
3793,1.0
3794,0.0
3795,1.0
3796,0.0
3797,0.0
3798,0.0
3799,16.0
3800,0.0
3801,2.0
3802,2.0
3803,0.0
3804,8.0
3805,0.0
3806,0.0
3807,1.0
3808,2.0
3809,0.0
3810,0.0
3811,0.0
3812,1.0
3813,0.0
3814,0.0
3815,2.0
3816,1.0
3817,0.0
3818,3.0
3819,0.0
3820,0.0
3821,24.0
3822,14.0
3823,0.0
3824,0.0
3825,0.0
3826,0.0
3827,6.0
3828,0.0
3829,11.0
3830,2.0
3831,0.0
3832,6.0
3833,2.0
3834,0.0
3835,1.0
3836,8.0
3837,2.0
3838,3.0
3839,0.0
3840,1.0
3841,0.0
3842,0.0
3843,0.0
3844,2.0
3845,0.0
3846,1.0
3847,0.0
3848,2.0
3849,3.0
3850,0.0
3851,1.0
3852,0.0
3853,11.0
3854,0.0
3855,3.0
3856,0.0
3857,2.0
3858,0.0
3859,0.0
3860,0.0
3861,1.0
3862,0.0
3863,3.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,4.0
3870,6.0
3871,0.0
3872,1.0
3873,1.0
3874,2.0
3875,0.0
3876,1.0
3877,0.0
3878,0.0
3879,0.0
3880,15.0
3881,2.0
3882,1.0
3883,24.0
3884,1.0
3885,3.0
3886,0.0
3887,0.0
3888,2.0
3889,1.0
3890,0.0
3891,13.0
3892,1.0
3893,1.0
3894,3.0
3895,1.0
3896,1.0
3897,6.0
3898,4.0
3899,0.0
3900,5.0
3901,0.0
3902,0.0
3903,1.0
3904,0.0
3905,3.0
3906,0.0
3907,3.0
3908,7.0
3909,10.0
3910,2.0
3911,0.0
3912,3.0
3913,2.0
3914,0.0
3915,1.0
3916,0.0
3917,4.0
3918,0.0
3919,3.0
3920,0.0
3921,1.0
3922,0.0
3923,2.0
3924,11.0
3925,0.0
3926,3.0
3927,0.0
3928,3.0
3929,2.0
3930,0.0
3931,3.0
3932,0.0
3933,2.0
3934,6.0
3935,2.0
3936,0.0
3937,6.0
3938,15.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,0.0
3944,0.0
3945,2.0
3946,0.0
3947,2.0
3948,2.0
3949,0.0
3950,0.0
3951,8.0
3952,0.0
3953,12.0
3954,2.0
3955,9.0
3956,2.0
3957,0.0
3958,0.0
3959,0.0
3960,8.0
3961,0.0
3962,0.0
3963,0.0
3964,2.0
3965,6.0
3966,6.0
3967,1.0
3968,0.0
3969,0.0
3970,1.0
3971,5.0
3972,3.0
3973,0.0
3974,0.0
3975,0.0
3976,1.0
3977,4.0
3978,2.0
3979,3.0
3980,1.0
3981,0.0
3982,0.0
3983,3.0
3984,2.0
3985,1.0
3986,3.0
3987,2.0
3988,2.0
3989,8.0
3990,0.0
3991,0.0
3992,3.0
3993,2.0
3994,1.0
3995,1.0
3996,3.0
3997,2.0
3998,3.0
3999,0.0
4000,1.0
4001,6.0
4002,6.0
4003,0.0
4004,2.0
4005,1.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,3.0
4012,1.0
4013,1.0
4014,1.0
4015,0.0
4016,4.0
4017,0.0
4018,0.0
4019,10.0
4020,3.0
4021,1.0
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4026,0.0
4027,1.0
4028,8.0
4029,1.0
4030,0.0
4031,13.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,1.0
4037,3.0
4038,0.0
4039,0.0
4040,1.0
4041,18.0
4042,0.0
4043,3.0
4044,1.0
4045,0.0
4046,0.0
4047,14.0
4048,5.0
4049,2.0
4050,0.0
4051,0.0
4052,2.0
4053,4.0
4054,1.0
4055,6.0
4056,4.0
4057,2.0
4058,0.0
4059,0.0
4060,2.0
4061,0.0
4062,4.0
4063,0.0
4064,0.0
4065,4.0
4066,0.0
4067,2.0
4068,9.0
4069,2.0
4070,2.0
4071,2.0
4072,3.0
4073,4.0
4074,0.0
4075,4.0
4076,4.0
4077,4.0
4078,0.0
4079,1.0
4080,0.0
4081,4.0
4082,1.0
4083,1.0
4084,2.0
4085,0.0
4086,5.0
4087,3.0
4088,4.0
4089,4.0
4090,3.0
4091,0.0
4092,0.0
4093,7.0
4094,2.0
4095,0.0
4096,0.0
4097,6.0
4098,8.0
4099,1.0
4100,2.0
4101,0.0
4102,4.0
4103,2.0
4104,0.0
4105,1.0
4106,3.0
4107,0.0
4108,1.0
4109,20.0
4110,1.0
4111,2.0
4112,0.0
4113,0.0
4114,0.0
4115,1.0
4116,7.0
4117,10.0
4118,0.0
4119,1.0
4120,12.0
4121,0.0
4122,1.0
4123,0.0
4124,19.0
4125,3.0
4126,2.0
4127,2.0
4128,2.0
4129,0.0
4130,0.0
4131,0.0
4132,5.0
4133,0.0
4134,0.0
4135,6.0
