,Tyro3
8463,7.0
8464,0.0
8465,9.0
8466,9.0
8467,3.0
8468,1.0
8469,12.0
8470,0.0
8471,23.0
8472,13.0
8473,3.0
8474,1.0
8475,5.0
8476,2.0
8477,3.0
8478,11.0
8479,1.0
8480,4.0
8481,14.0
8482,0.0
8483,0.0
8484,5.0
8485,6.0
8486,12.0
8487,1.0
8488,2.0
8489,2.0
8490,0.0
8491,3.0
8492,0.0
8493,0.0
8494,0.0
8495,2.0
8496,6.0
8497,0.0
8498,0.0
8499,2.0
8500,0.0
8501,1.0
8502,0.0
8503,0.0
8504,3.0
8505,1.0
8506,0.0
8507,0.0
8508,4.0
8509,6.0
8510,9.0
8511,0.0
8512,0.0
8513,3.0
8514,18.0
8515,8.0
8516,1.0
8517,3.0
8518,0.0
8519,0.0
8520,5.0
8521,3.0
8522,5.0
8523,1.0
8524,9.0
8525,7.0
8526,4.0
8527,4.0
8528,1.0
8529,12.0
8530,8.0
8531,0.0
8532,25.0
8533,0.0
8534,20.0
8535,11.0
8536,0.0
8537,8.0
8538,0.0
8539,4.0
8540,20.0
8541,0.0
8542,12.0
8543,0.0
8544,0.0
8545,4.0
8546,10.0
8547,4.0
8548,5.0
8549,7.0
8550,4.0
8551,4.0
8552,7.0
8553,10.0
8554,1.0
8555,2.0
8556,9.0
8557,6.0
8558,1.0
8559,0.0
8560,4.0
8561,9.0
8562,4.0
8563,0.0
8564,4.0
8565,7.0
8566,5.0
8567,2.0
8568,4.0
8569,5.0
8570,11.0
8571,0.0
8572,4.0
8573,0.0
8574,1.0
8575,0.0
8576,4.0
8577,0.0
8578,8.0
8579,2.0
8580,4.0
8581,3.0
8582,0.0
8583,0.0
8584,4.0
8585,15.0
8586,4.0
8587,0.0
8588,14.0
8589,5.0
8590,6.0
8591,6.0
8592,5.0
8593,0.0
8594,11.0
8595,0.0
8596,2.0
8597,9.0
8598,3.0
8599,0.0
8600,10.0
8601,12.0
8602,1.0
8603,5.0
8604,5.0
8605,11.0
8606,0.0
8607,0.0
8608,6.0
8609,2.0
8610,2.0
8611,13.0
8612,18.0
8613,13.0
8614,0.0
8615,0.0
8616,1.0
8617,6.0
8618,9.0
8619,7.0
8620,13.0
8621,4.0
8622,9.0
8623,1.0
8624,3.0
8625,0.0
8626,10.0
8627,3.0
8628,6.0
8629,0.0
8630,16.0
8631,1.0
8632,7.0
8633,1.0
8634,13.0
8635,2.0
8636,4.0
8637,9.0
8638,3.0
8639,9.0
8640,0.0
8641,6.0
8642,0.0
8643,5.0
8644,6.0
8645,11.0
8646,0.0
8647,11.0
8648,3.0
8649,4.0
8650,10.0
8651,4.0
8652,18.0
8653,6.0
8654,5.0
8655,0.0
8656,6.0
8657,1.0
8658,1.0
8659,0.0
8660,1.0
8661,0.0
8662,9.0
8663,0.0
8664,13.0
8665,0.0
8666,5.0
8667,1.0
8668,17.0
8669,3.0
8670,7.0
8671,7.0
8672,1.0
8673,1.0
8674,5.0
8675,10.0
8676,11.0
8677,2.0
8678,0.0
8679,2.0
8680,11.0
8681,3.0
8682,0.0
8683,12.0
8684,6.0
8685,0.0
8686,6.0
8687,2.0
8688,7.0
8689,0.0
8690,4.0
8691,20.0
8692,3.0
8693,3.0
8694,1.0
8695,1.0
8696,0.0
8697,0.0
8698,14.0
8699,6.0
8700,11.0
8701,0.0
8702,3.0
8703,18.0
8704,9.0
8705,3.0
8706,6.0
8707,0.0
8708,7.0
8709,0.0
8710,1.0
8711,2.0
8712,11.0
8713,18.0
8714,14.0
8715,5.0
8716,0.0
8717,3.0
8718,13.0
8719,6.0
8720,0.0
8721,9.0
8722,1.0
8723,4.0
8724,8.0
8725,4.0
8726,3.0
8727,8.0
8728,2.0
8729,9.0
8730,16.0
8731,0.0
8732,2.0
8733,0.0
8734,2.0
8735,4.0
8736,12.0
8737,11.0
8738,2.0
8739,1.0
8740,0.0
8741,6.0
8742,1.0
8743,0.0
8744,4.0
8745,1.0
8746,5.0
8747,1.0
8748,10.0
8749,2.0
8750,0.0
8751,10.0
8752,10.0
8753,5.0
8754,9.0
8755,10.0
8756,1.0
8757,0.0
8758,6.0
8759,1.0
8760,2.0
8761,11.0
8762,21.0
8763,15.0
8764,3.0
8765,2.0
8766,10.0
8767,1.0
8768,8.0
8769,5.0
8770,0.0
8771,4.0
8772,5.0
8773,4.0
8774,1.0
8775,0.0
8776,0.0
8777,0.0
8778,0.0
8779,3.0
8780,0.0
8781,4.0
8782,2.0
8783,9.0
8784,6.0
8785,0.0
8786,5.0
8787,4.0
8788,7.0
8789,0.0
8790,4.0
8791,5.0
8792,7.0
8793,6.0
8794,0.0
8795,5.0
8796,0.0
8797,2.0
8798,2.0
8799,3.0
8800,6.0
8801,8.0
8802,0.0
8803,9.0
8804,1.0
8805,1.0
8806,0.0
8807,5.0
8808,0.0
8809,5.0
8810,0.0
8811,1.0
8812,0.0
8813,10.0
8814,3.0
8815,8.0
8816,11.0
8817,3.0
8818,17.0
8819,0.0
8820,3.0
8821,7.0
8822,1.0
8823,9.0
8824,7.0
8825,1.0
8826,0.0
8827,10.0
8828,14.0
8829,2.0
8830,2.0
8831,9.0
8832,6.0
8833,6.0
8834,5.0
8835,14.0
8836,2.0
8837,5.0
8838,7.0
8839,1.0
8840,15.0
8841,8.0
8842,9.0
8843,10.0
8844,0.0
8845,15.0
8846,6.0
8847,1.0
8848,1.0
8849,3.0
8850,6.0
8851,8.0
8852,1.0
8853,14.0
8854,1.0
8855,8.0
8856,4.0
8857,16.0
8858,5.0
8859,0.0
8860,7.0
8861,9.0
8862,15.0
8863,1.0
8864,2.0
8865,0.0
8866,2.0
8867,0.0
8868,8.0
8869,8.0
8870,11.0
8871,0.0
8872,7.0
8873,7.0
8874,0.0
8875,2.0
8876,0.0
8877,8.0
8878,1.0
8879,6.0
8880,0.0
8881,2.0
8882,9.0
8883,3.0
8884,5.0
8885,0.0
8886,6.0
8887,7.0
8888,18.0
8889,0.0
8890,2.0
8891,0.0
8892,4.0
8893,20.0
8894,4.0
8895,0.0
8896,1.0
8897,0.0
8898,0.0
8899,2.0
8900,2.0
8901,1.0
8902,3.0
8903,0.0
8904,0.0
8905,2.0
8906,3.0
8907,5.0
8908,2.0
8909,1.0
8910,1.0
8911,10.0
8912,0.0
8913,7.0
8914,2.0
8915,11.0
8916,2.0
8917,0.0
8918,0.0
8919,1.0
8920,0.0
8921,0.0
8922,0.0
8923,0.0
8924,0.0
8925,0.0
8926,0.0
8927,0.0
8928,0.0
8929,0.0
8930,0.0
8931,0.0
8932,0.0
8933,0.0
8934,0.0
8935,1.0
8936,0.0
8937,0.0
8938,0.0
8939,0.0
8940,1.0
8941,0.0
8942,1.0
8943,0.0
8944,0.0
8945,0.0
8946,0.0
8947,0.0
8948,0.0
8949,0.0
8950,0.0
8951,0.0
8952,0.0
8953,0.0
8954,2.0
8955,0.0
8956,0.0
8957,0.0
8958,0.0
8959,0.0
8960,0.0
8961,0.0
8962,0.0
8963,0.0
8964,0.0
8965,0.0
8966,0.0
8967,15.0
8968,2.0
8969,1.0
8970,0.0
8971,3.0
8972,5.0
8973,0.0
8974,0.0
8975,10.0
8976,4.0
8977,1.0
8978,0.0
8979,0.0
8980,0.0
8981,0.0
8982,0.0
8983,0.0
8984,0.0
8985,0.0
8986,0.0
8987,0.0
8988,0.0
8989,11.0
8990,0.0
8991,0.0
8992,0.0
8993,0.0
8994,0.0
8995,0.0
8996,1.0
8997,0.0
8998,0.0
8999,0.0
9000,0.0
9001,0.0
9002,0.0
9003,15.0
9004,0.0
9005,2.0
9006,6.0
9007,0.0
9008,11.0
9009,3.0
9010,1.0
9011,0.0
9012,2.0
9013,1.0
9014,5.0
9015,0.0
9016,4.0
9017,0.0
9018,9.0
9019,6.0
9020,0.0
9021,7.0
9022,10.0
9023,5.0
9024,0.0
9025,4.0
9026,5.0
9027,0.0
9028,10.0
9029,9.0
9030,17.0
9031,0.0
9032,0.0
9033,2.0
9034,13.0
9035,0.0
9036,0.0
9037,9.0
9038,8.0
9039,6.0
9040,20.0
9041,0.0
9042,0.0
9043,0.0
9044,11.0
9045,3.0
9046,0.0
9047,4.0
9048,3.0
9049,3.0
9050,3.0
9051,8.0
9052,3.0
9053,17.0
9054,0.0
9055,0.0
9056,1.0
9057,0.0
9058,4.0
9059,0.0
9060,0.0
9061,8.0
9062,0.0
9063,8.0
9064,6.0
9065,0.0
9066,3.0
9067,0.0
9068,5.0
9069,17.0
9070,7.0
9071,0.0
9072,6.0
9073,15.0
9074,0.0
9075,8.0
9076,9.0
9077,8.0
9078,3.0
9079,1.0
9080,4.0
9081,0.0
9082,0.0
9083,0.0
9084,4.0
9085,0.0
9086,1.0
9087,3.0
9088,15.0
9089,0.0
9090,3.0
9091,9.0
9092,7.0
9093,6.0
9094,3.0
9095,2.0
9096,2.0
9097,3.0
9098,2.0
9099,7.0
9100,30.0
9101,2.0
9102,2.0
9103,2.0
9104,0.0
9105,7.0
9106,1.0
9107,15.0
9108,11.0
9109,6.0
9110,1.0
9111,3.0
9112,0.0
9113,6.0
9114,8.0
9115,0.0
9116,14.0
9117,10.0
9118,0.0
9119,9.0
9120,13.0
9121,11.0
9122,7.0
9123,0.0
9124,5.0
9125,1.0
9126,3.0
9127,1.0
9128,6.0
9129,10.0
9130,7.0
9131,2.0
9132,4.0
9133,8.0
9134,6.0
9135,0.0
9136,8.0
9137,0.0
9138,5.0
9139,11.0
9140,3.0
9141,6.0
9142,1.0
9143,3.0
9144,0.0
9145,4.0
9146,11.0
9147,1.0
9148,15.0
9149,2.0
9150,2.0
9151,3.0
9152,5.0
9153,11.0
9154,0.0
9155,10.0
9156,1.0
9157,12.0
9158,5.0
9159,10.0
9160,1.0
9161,1.0
9162,10.0
9163,1.0
9164,9.0
9165,6.0
9166,5.0
9167,0.0
9168,8.0
9169,10.0
9170,9.0
9171,1.0
9172,4.0
9173,10.0
9174,11.0
9175,14.0
9176,6.0
9177,7.0
9178,10.0
9179,12.0
9180,5.0
9181,8.0
9182,2.0
9183,3.0
9184,7.0
9185,7.0
9186,30.0
9187,8.0
9188,3.0
9189,2.0
9190,1.0
9191,9.0
9192,8.0
9193,8.0
9194,9.0
9195,3.0
9196,0.0
9197,2.0
9198,8.0
9199,7.0
9200,0.0
9201,1.0
9202,1.0
9203,12.0
9204,11.0
9205,8.0
9206,5.0
9207,1.0
9208,8.0
9209,7.0
9210,1.0
9211,8.0
9212,5.0
9213,0.0
9214,1.0
9215,0.0
9216,0.0
9217,8.0
9218,6.0
9219,2.0
9220,0.0
9221,2.0
9222,8.0
9223,3.0
9224,6.0
9225,2.0
9226,8.0
9227,5.0
9228,0.0
9229,3.0
9230,9.0
9231,9.0
9232,10.0
9233,3.0
9234,3.0
9235,4.0
9236,8.0
9237,7.0
9238,7.0
9239,1.0
9240,3.0
9241,11.0
9242,4.0
9243,0.0
9244,2.0
9245,13.0
9246,4.0
9247,2.0
9248,4.0
9249,5.0
9250,7.0
9251,7.0
9252,8.0
9253,4.0
9254,1.0
9255,4.0
9256,2.0
9257,8.0
9258,0.0
9259,10.0
9260,3.0
9261,1.0
9262,4.0
9263,5.0
9264,5.0
9265,17.0
9266,2.0
9267,4.0
9268,3.0
9269,10.0
9270,15.0
9271,1.0
9272,13.0
9273,12.0
9274,12.0
9275,1.0
9276,15.0
9277,7.0
9278,11.0
9279,0.0
9280,5.0
9281,5.0
9282,0.0
9283,14.0
9284,5.0
9285,1.0
9286,18.0
9287,8.0
9288,4.0
9289,0.0
9290,2.0
9291,0.0
9292,7.0
9293,10.0
9294,1.0
9295,2.0
9296,16.0
9297,2.0
9298,1.0
9299,0.0
9300,2.0
9301,10.0
9302,11.0
9303,8.0
9304,4.0
9305,1.0
9306,9.0
9307,2.0
9308,1.0
9309,0.0
9310,3.0
9311,6.0
9312,6.0
9313,3.0
9314,4.0
9315,6.0
9316,7.0
9317,4.0
9318,11.0
9319,8.0
9320,5.0
9321,9.0
9322,9.0
9323,1.0
9324,1.0
9325,7.0
9326,0.0
9327,1.0
9328,2.0
9329,11.0
9330,0.0
9331,14.0
9332,5.0
9333,14.0
9334,11.0
9335,0.0
9336,0.0
9337,4.0
9338,1.0
9339,0.0
9340,6.0
9341,2.0
9342,2.0
9343,11.0
9344,0.0
9345,7.0
9346,8.0
9347,2.0
9348,0.0
9349,18.0
9350,10.0
9351,0.0
9352,4.0
9353,1.0
9354,0.0
9355,6.0
9356,0.0
9357,3.0
9358,8.0
9359,2.0
9360,5.0
9361,6.0
9362,0.0
9363,4.0
9364,6.0
9365,5.0
9366,0.0
9367,3.0
9368,0.0
9369,1.0
9370,4.0
9371,5.0
9372,6.0
9373,15.0
9374,5.0
9375,2.0
9376,1.0
9377,4.0
9378,0.0
9379,8.0
9380,3.0
9381,1.0
9382,9.0
9383,1.0
9384,5.0
9385,2.0
9386,2.0
9387,3.0
9388,2.0
9389,0.0
9390,0.0
9391,13.0
9392,1.0
9393,0.0
9394,0.0
9395,3.0
9396,2.0
9397,4.0
9398,4.0
9399,1.0
9400,3.0
9401,0.0
9402,3.0
9403,2.0
9404,0.0
9405,0.0
9406,0.0
9407,2.0
9408,2.0
9409,0.0
9410,9.0
9411,0.0
9412,16.0
9413,4.0
9414,0.0
9415,4.0
9416,6.0
9417,16.0
9418,20.0
9419,13.0
9420,1.0
9421,3.0
9422,0.0
9423,9.0
9424,1.0
9425,9.0
9426,6.0
9427,4.0
9428,3.0
9429,6.0
9430,6.0
9431,7.0
9432,10.0
9433,1.0
9434,0.0
9435,2.0
9436,0.0
9437,1.0
9438,2.0
9439,0.0
9440,1.0
9441,0.0
9442,1.0
9443,2.0
9444,7.0
9445,2.0
9446,1.0
9447,15.0
9448,7.0
9449,3.0
9450,1.0
9451,1.0
9452,9.0
9453,3.0
9454,0.0
9455,8.0
9456,3.0
9457,11.0
9458,1.0
9459,1.0
9460,0.0
9461,7.0
9462,11.0
9463,0.0
9464,2.0
9465,1.0
9466,5.0
9467,8.0
9468,6.0
9469,4.0
9470,2.0
9471,4.0
9472,12.0
9473,0.0
9474,3.0
9475,1.0
9476,3.0
9477,1.0
9478,7.0
9479,0.0
9480,2.0
9481,0.0
9482,4.0
9483,4.0
9484,5.0
9485,3.0
9486,11.0
9487,6.0
9488,2.0
9489,1.0
9490,7.0
9491,6.0
9492,0.0
9493,0.0
9494,1.0
9495,12.0
9496,6.0
9497,1.0
9498,0.0
9499,2.0
9500,8.0
9501,15.0
9502,0.0
9503,0.0
9504,0.0
9505,7.0
9506,8.0
9507,0.0
9508,0.0
9509,11.0
9510,4.0
9511,3.0
9512,0.0
9513,0.0
9514,12.0
9515,1.0
9516,0.0
9517,4.0
9518,17.0
9519,18.0
9520,6.0
9521,15.0
9522,2.0
9523,10.0
9524,4.0
9525,7.0
9526,0.0
9527,10.0
9528,1.0
9529,8.0
9530,5.0
9531,0.0
9532,0.0
9533,0.0
9534,16.0
9535,3.0
9536,8.0
9537,0.0
9538,14.0
9539,4.0
9540,0.0
9541,0.0
9542,0.0
9543,0.0
9544,14.0
9545,3.0
9546,0.0
9547,0.0
9548,15.0
9549,1.0
9550,1.0
9551,3.0
9552,3.0
9553,6.0
9554,12.0
9555,15.0
9556,12.0
9557,3.0
9558,6.0
9559,13.0
9560,5.0
9561,6.0
9562,0.0
9563,0.0
9564,0.0
9565,0.0
9566,8.0
9567,7.0
9568,10.0
9569,3.0
9570,4.0
9571,8.0
9572,7.0
9573,7.0
9574,0.0
9575,13.0
9576,1.0
9577,0.0
9578,3.0
9579,1.0
9580,9.0
9581,0.0
9582,0.0
9583,1.0
9584,4.0
9585,1.0
9586,1.0
9587,6.0
9588,2.0
9589,13.0
9590,0.0
9591,5.0
9592,3.0
9593,6.0
9594,5.0
9595,4.0
9596,3.0
9597,0.0
9598,4.0
9599,1.0
9600,11.0
9601,1.0
9602,0.0
9603,11.0
9604,5.0
9605,6.0
9606,0.0
9607,1.0
9608,0.0
9609,2.0
9610,0.0
9611,0.0
9612,6.0
9613,0.0
9614,4.0
9615,0.0
9616,11.0
9617,0.0
9618,4.0
9619,6.0
9620,2.0
9621,6.0
9622,8.0
9623,4.0
9624,1.0
9625,1.0
9626,0.0
9627,2.0
9628,7.0
9629,1.0
9630,8.0
9631,5.0
9632,7.0
9633,0.0
9634,4.0
9635,0.0
9636,4.0
9637,9.0
9638,1.0
9639,4.0
9640,0.0
9641,1.0
9642,7.0
9643,2.0
9644,0.0
9645,11.0
9646,12.0
9647,0.0
9648,5.0
9649,0.0
9650,0.0
9651,10.0
9652,2.0
9653,0.0
9654,12.0
9655,7.0
9656,0.0
9657,0.0
9658,7.0
9659,1.0
9660,0.0
9661,3.0
9662,3.0
9663,15.0
9664,0.0
9665,9.0
9666,7.0
9667,0.0
9668,1.0
9669,0.0
9670,1.0
9671,2.0
9672,3.0
9673,8.0
9674,0.0
9675,1.0
9676,4.0
9677,1.0
9678,2.0
9679,1.0
9680,4.0
9681,8.0
9682,4.0
9683,0.0
9684,0.0
9685,7.0
9686,0.0
9687,4.0
9688,7.0
9689,1.0
9690,6.0
9691,5.0
9692,0.0
9693,4.0
9694,7.0
9695,1.0
9696,5.0
9697,12.0
9698,7.0
9699,0.0
9700,5.0
9701,0.0
9702,0.0
9703,1.0
9704,0.0
9705,4.0
9706,0.0
9707,0.0
9708,3.0
9709,0.0
9710,0.0
9711,0.0
9712,0.0
9713,2.0
9714,2.0
9715,5.0
9716,0.0
9717,9.0
9718,3.0
9719,1.0
9720,1.0
9721,0.0
9722,1.0
9723,1.0
9724,3.0
9725,4.0
9726,3.0
9727,0.0
9728,0.0
9729,2.0
9730,6.0
9731,0.0
9732,0.0
9733,1.0
9734,0.0
9735,9.0
9736,0.0
9737,2.0
9738,0.0
9739,0.0
9740,0.0
9741,6.0
9742,4.0
9743,1.0
9744,2.0
9745,0.0
9746,1.0
9747,1.0
9748,1.0
9749,8.0
9750,8.0
9751,0.0
9752,4.0
9753,2.0
9754,6.0
9755,1.0
9756,1.0
9757,3.0
9758,9.0
9759,7.0
9760,4.0
9761,2.0
9762,4.0
9763,3.0
9764,6.0
9765,2.0
9766,3.0
9767,0.0
9768,0.0
9769,0.0
9770,11.0
9771,5.0
9772,1.0
9773,4.0
9774,0.0
9775,3.0
9776,5.0
9777,2.0
9778,1.0
9779,4.0
9780,5.0
9781,1.0
9782,2.0
9783,1.0
9784,1.0
9785,4.0
9786,0.0
9787,0.0
9788,1.0
9789,10.0
9790,2.0
9791,0.0
9792,1.0
9793,0.0
9794,1.0
9795,6.0
9796,0.0
9797,2.0
9798,7.0
9799,10.0
9800,2.0
9801,9.0
9802,0.0
9803,7.0
9804,0.0
9805,2.0
9806,0.0
9807,5.0
9808,0.0
9809,10.0
9810,0.0
9811,0.0
9812,6.0
9813,5.0
9814,2.0
9815,2.0
9816,0.0
9817,0.0
9818,5.0
9819,1.0
9820,9.0
9821,9.0
9822,0.0
9823,1.0
9824,1.0
9825,4.0
9826,1.0
9827,4.0
9828,3.0
9829,0.0
9830,8.0
9831,10.0
9832,0.0
9833,18.0
9834,5.0
9835,10.0
9836,0.0
9837,0.0
9838,0.0
9839,14.0
9840,12.0
9841,1.0
9842,3.0
9843,6.0
9844,1.0
9845,0.0
9846,5.0
9847,5.0
9848,3.0
9849,0.0
9850,4.0
9851,4.0
9852,5.0
9853,3.0
9854,0.0
9855,0.0
9856,1.0
9857,0.0
9858,6.0
9859,1.0
9860,2.0
9861,0.0
9862,0.0
9863,15.0
9864,14.0
9865,0.0
9866,0.0
9867,2.0
9868,3.0
9869,0.0
9870,5.0
9871,1.0
9872,4.0
9873,7.0
9874,3.0
9875,2.0
9876,11.0
9877,0.0
9878,0.0
9879,7.0
9880,0.0
9881,0.0
9882,2.0
9883,15.0
9884,0.0
9885,0.0
9886,6.0
9887,0.0
9888,0.0
9889,2.0
9890,0.0
9891,2.0
9892,3.0
9893,5.0
9894,0.0
9895,2.0
9896,0.0
9897,7.0
9898,1.0
9899,0.0
9900,0.0
9901,3.0
9902,2.0
9903,4.0
9904,1.0
9905,0.0
9906,2.0
9907,0.0
9908,5.0
9909,2.0
9910,0.0
9911,0.0
9912,3.0
9913,1.0
9914,3.0
9915,0.0
9916,5.0
9917,4.0
9918,0.0
9919,0.0
9920,2.0
9921,5.0
9922,5.0
9923,2.0
9924,0.0
9925,10.0
9926,8.0
9927,0.0
9928,10.0
9929,22.0
9930,5.0
9931,9.0
9932,2.0
9933,0.0
9934,1.0
9935,3.0
9936,0.0
9937,2.0
9938,2.0
9939,0.0
9940,0.0
9941,1.0
9942,1.0
9943,12.0
9944,3.0
9945,7.0
9946,14.0
9947,14.0
9948,11.0
9949,3.0
9950,2.0
9951,15.0
9952,9.0
9953,4.0
9954,3.0
9955,2.0
9956,6.0
9957,6.0
9958,0.0
9959,1.0
9960,4.0
9961,9.0
9962,4.0
9963,9.0
9964,2.0
9965,0.0
9966,5.0
9967,6.0
9968,8.0
9969,7.0
9970,0.0
9971,0.0
9972,8.0
9973,0.0
9974,2.0
9975,3.0
9976,1.0
9977,11.0
9978,6.0
9979,4.0
9980,6.0
9981,1.0
9982,0.0
9983,0.0
9984,0.0
9985,0.0
9986,2.0
9987,13.0
9988,9.0
9989,1.0
9990,5.0
9991,0.0
9992,2.0
9993,17.0
9994,0.0
9995,5.0
9996,8.0
9997,0.0
9998,3.0
9999,2.0
10000,5.0
10001,3.0
10002,0.0
10003,5.0
10004,0.0
10005,0.0
10006,8.0
10007,7.0
10008,5.0
10009,0.0
10010,2.0
10011,4.0
10012,4.0
10013,3.0
10014,3.0
10015,5.0
10016,3.0
10017,0.0
10018,6.0
10019,5.0
10020,5.0
10021,15.0
10022,9.0
10023,4.0
10024,0.0
10025,5.0
10026,4.0
10027,0.0
10028,0.0
10029,10.0
10030,8.0
10031,9.0
10032,10.0
10033,11.0
10034,4.0
10035,2.0
10036,2.0
10037,16.0
10038,7.0
10039,2.0
10040,3.0
10041,3.0
10042,0.0
10043,2.0
10044,12.0
10045,0.0
10046,0.0
10047,8.0
10048,1.0
10049,6.0
10050,0.0
10051,12.0
10052,2.0
10053,10.0
10054,0.0
10055,3.0
10056,5.0
10057,0.0
10058,14.0
10059,0.0
10060,0.0
10061,3.0
10062,3.0
10063,11.0
10064,2.0
10065,0.0
10066,0.0
10067,4.0
10068,0.0
10069,1.0
10070,3.0
10071,0.0
10072,2.0
10073,2.0
10074,6.0
10075,2.0
10076,10.0
10077,3.0
10078,2.0
10079,0.0
10080,2.0
10081,0.0
10082,3.0
10083,2.0
10084,2.0
10085,3.0
10086,1.0
10087,0.0
10088,0.0
10089,13.0
10090,2.0
10091,7.0
10092,6.0
10093,0.0
10094,4.0
10095,4.0
10096,5.0
10097,6.0
10098,6.0
10099,2.0
10100,0.0
10101,5.0
10102,5.0
10103,2.0
10104,2.0
10105,1.0
10106,2.0
10107,1.0
10108,8.0
10109,6.0
10110,2.0
10111,1.0
10112,0.0
10113,1.0
10114,7.0
10115,2.0
10116,1.0
10117,9.0
10118,8.0
10119,0.0
10120,4.0
10121,13.0
10122,0.0
10123,5.0
10124,2.0
10125,5.0
10126,16.0
10127,0.0
10128,1.0
10129,4.0
10130,0.0
10131,3.0
10132,3.0
10133,0.0
10134,2.0
10135,0.0
10136,3.0
10137,3.0
10138,0.0
10139,0.0
10140,0.0
10141,6.0
10142,1.0
10143,0.0
10144,0.0
10145,1.0
10146,3.0
10147,4.0
10148,4.0
10149,0.0
10150,0.0
10151,2.0
10152,0.0
10153,10.0
10154,4.0
10155,6.0
10156,1.0
10157,3.0
10158,0.0
10159,8.0
10160,3.0
10161,1.0
10162,0.0
10163,1.0
10164,3.0
10165,11.0
10166,4.0
10167,6.0
10168,4.0
10169,2.0
10170,3.0
10171,1.0
10172,0.0
10173,6.0
10174,5.0
10175,2.0
10176,0.0
10177,9.0
10178,2.0
10179,16.0
10180,5.0
10181,0.0
10182,2.0
10183,0.0
10184,2.0
10185,4.0
10186,2.0
10187,0.0
10188,0.0
10189,5.0
10190,3.0
10191,2.0
10192,3.0
10193,0.0
10194,3.0
10195,2.0
10196,4.0
10197,1.0
10198,0.0
10199,0.0
10200,0.0
10201,1.0
10202,14.0
10203,1.0
10204,6.0
10205,0.0
10206,0.0
10207,8.0
10208,8.0
10209,9.0
10210,4.0
10211,0.0
10212,0.0
10213,4.0
10214,11.0
10215,3.0
10216,12.0
10217,0.0
10218,2.0
10219,0.0
10220,4.0
10221,4.0
10222,9.0
10223,0.0
10224,3.0
10225,6.0
10226,12.0
10227,4.0
10228,0.0
10229,1.0
10230,3.0
10231,5.0
10232,4.0
10233,4.0
10234,1.0
10235,11.0
10236,0.0
10237,0.0
10238,7.0
10239,6.0
10240,2.0
10241,0.0
10242,0.0
10243,3.0
10244,8.0
10245,4.0
10246,2.0
10247,0.0
10248,7.0
10249,0.0
10250,10.0
10251,7.0
10252,18.0
10253,7.0
10254,19.0
10255,7.0
10256,4.0
10257,4.0
10258,5.0
10259,9.0
10260,1.0
10261,12.0
10262,6.0
10263,3.0
10264,0.0
10265,2.0
10266,0.0
10267,8.0
10268,3.0
10269,8.0
10270,0.0
10271,1.0
10272,11.0
10273,0.0
10274,3.0
10275,7.0
10276,0.0
10277,6.0
10278,7.0
10279,13.0
10280,11.0
10281,1.0
10282,3.0
10283,1.0
10284,8.0
10285,8.0
10286,1.0
10287,0.0
10288,9.0
10289,2.0
10290,1.0
10291,4.0
10292,2.0
10293,4.0
10294,11.0
10295,2.0
10296,3.0
10297,5.0
10298,11.0
10299,7.0
10300,3.0
10301,0.0
10302,0.0
10303,0.0
10304,4.0
10305,0.0
10306,2.0
10307,0.0
10308,0.0
10309,0.0
10310,8.0
10311,9.0
10312,2.0
10313,9.0
10314,0.0
10315,5.0
10316,0.0
10317,2.0
10318,2.0
10319,0.0
10320,1.0
10321,6.0
10322,0.0
10323,2.0
10324,0.0
10325,0.0
10326,0.0
10327,0.0
10328,2.0
10329,4.0
10330,6.0
10331,10.0
10332,0.0
10333,10.0
10334,9.0
10335,0.0
10336,13.0
10337,5.0
10338,2.0
10339,12.0
10340,6.0
10341,1.0
10342,1.0
10343,5.0
10344,0.0
10345,13.0
10346,23.0
10347,8.0
10348,4.0
10349,0.0
10350,3.0
10351,0.0
10352,1.0
10353,1.0
10354,1.0
10355,0.0
10356,2.0
10357,13.0
10358,4.0
10359,5.0
10360,6.0
10361,14.0
10362,4.0
10363,5.0
10364,10.0
10365,11.0
10366,2.0
10367,2.0
10368,6.0
10369,1.0
10370,0.0
10371,13.0
10372,1.0
10373,0.0
10374,5.0
10375,1.0
10376,5.0
10377,0.0
10378,3.0
10379,3.0
10380,2.0
10381,7.0
10382,8.0
10383,23.0
10384,0.0
10385,1.0
10386,1.0
10387,4.0
10388,2.0
10389,0.0
10390,5.0
10391,2.0
10392,2.0
10393,5.0
10394,0.0
10395,1.0
10396,1.0
10397,1.0
10398,13.0
10399,4.0
10400,0.0
10401,5.0
10402,6.0
10403,0.0
10404,16.0
10405,3.0
10406,6.0
10407,5.0
10408,7.0
10409,2.0
10410,12.0
10411,0.0
10412,8.0
10413,3.0
10414,12.0
10415,0.0
10416,0.0
10417,7.0
10418,5.0
10419,0.0
10420,10.0
10421,0.0
10422,16.0
10423,3.0
10424,6.0
10425,3.0
10426,8.0
10427,2.0
10428,1.0
10429,10.0
10430,4.0
10431,6.0
10432,0.0
10433,9.0
10434,3.0
10435,1.0
10436,16.0
10437,0.0
10438,0.0
10439,1.0
10440,17.0
10441,12.0
10442,2.0
10443,1.0
10444,4.0
10445,1.0
10446,4.0
10447,5.0
10448,0.0
10449,3.0
10450,0.0
10451,2.0
10452,9.0
10453,0.0
10454,16.0
10455,0.0
10456,0.0
10457,4.0
10458,0.0
10459,3.0
10460,8.0
10461,0.0
