,Grm5
69990,15.0
69991,11.0
69992,0.0
69993,1.0
69994,39.0
69995,15.0
69996,9.0
69997,23.0
69998,28.0
69999,20.0
70000,14.0
70001,8.0
70002,19.0
70003,0.0
70004,9.0
70005,10.0
70006,17.0
70007,15.0
70008,9.0
70009,14.0
70010,20.0
70011,22.0
70012,1.0
70013,3.0
70014,20.0
70015,5.0
70016,0.0
70017,15.0
70018,0.0
70019,0.0
70020,0.0
70021,4.0
70022,0.0
70023,0.0
70024,16.0
70025,15.0
70026,24.0
70027,8.0
70028,2.0
70029,13.0
70030,4.0
70031,24.0
70032,4.0
70033,14.0
70034,14.0
70035,5.0
70036,9.0
70037,11.0
70038,0.0
70039,12.0
70040,13.0
70041,0.0
70042,9.0
70043,3.0
70044,6.0
70045,0.0
70046,0.0
70047,12.0
70048,2.0
70049,33.0
70050,9.0
70051,16.0
70052,14.0
70053,17.0
70054,14.0
70055,14.0
70056,0.0
70057,9.0
70058,13.0
70059,4.0
70060,6.0
70061,7.0
70062,9.0
70063,10.0
70064,15.0
70065,0.0
70066,0.0
70067,0.0
70068,19.0
70069,10.0
70070,16.0
70071,0.0
70072,1.0
70073,22.0
70074,2.0
70075,9.0
70076,8.0
70077,3.0
70078,7.0
70079,0.0
70080,22.0
70081,13.0
70082,11.0
70083,0.0
70084,1.0
70085,7.0
70086,8.0
70087,8.0
70088,12.0
70089,9.0
70090,16.0
70091,16.0
70092,3.0
70093,6.0
70094,3.0
70095,26.0
70096,10.0
70097,8.0
70098,0.0
70099,11.0
70100,7.0
70101,0.0
70102,10.0
70103,0.0
70104,0.0
70105,4.0
70106,2.0
70107,0.0
70108,0.0
70109,0.0
70110,4.0
70111,11.0
70112,0.0
70113,0.0
70114,0.0
70115,23.0
70116,38.0
70117,8.0
70118,4.0
70119,5.0
70120,1.0
70121,15.0
70122,31.0
70123,0.0
70124,1.0
70125,6.0
70126,1.0
70127,50.0
70128,0.0
70129,0.0
70130,6.0
70131,0.0
70132,0.0
70133,0.0
70134,0.0
70135,0.0
70136,44.0
70137,0.0
70138,2.0
70139,4.0
70140,5.0
70141,44.0
70142,0.0
70143,1.0
70144,0.0
70145,10.0
70146,0.0
70147,1.0
70148,0.0
70149,0.0
70150,2.0
70151,0.0
70152,0.0
70153,5.0
70154,5.0
70155,0.0
70156,5.0
70157,0.0
70158,1.0
70159,0.0
70160,53.0
70161,0.0
70162,0.0
70163,0.0
70164,0.0
70165,0.0
70166,0.0
70167,28.0
70168,0.0
70169,0.0
70170,16.0
70171,0.0
70172,6.0
70173,7.0
70174,32.0
70175,1.0
70176,11.0
70177,11.0
70178,12.0
70179,4.0
70180,37.0
70181,25.0
70182,1.0
70183,13.0
70184,12.0
70185,19.0
70186,2.0
70187,21.0
70188,31.0
70189,5.0
70190,3.0
70191,17.0
70192,2.0
70193,45.0
70194,22.0
70195,0.0
70196,8.0
70197,7.0
70198,25.0
70199,8.0
70200,3.0
70201,6.0
70202,8.0
70203,4.0
70204,3.0
70205,13.0
70206,2.0
70207,24.0
70208,3.0
70209,14.0
70210,3.0
70211,0.0
70212,32.0
70213,52.0
70214,9.0
70215,26.0
70216,1.0
70217,14.0
70218,34.0
70219,7.0
70220,0.0
70221,0.0
70222,28.0
70223,12.0
70224,28.0
70225,11.0
70226,16.0
70227,21.0
70228,33.0
70229,6.0
70230,29.0
70231,1.0
70232,0.0
70233,1.0
70234,7.0
70235,14.0
70236,17.0
70237,59.0
70238,12.0
70239,37.0
70240,16.0
70241,2.0
70242,23.0
70243,5.0
70244,5.0
70245,4.0
70246,8.0
70247,2.0
70248,3.0
70249,15.0
70250,30.0
70251,45.0
70252,1.0
70253,3.0
70254,1.0
70255,8.0
70256,24.0
70257,6.0
70258,30.0
70259,5.0
70260,38.0
70261,8.0
70262,19.0
70263,15.0
70264,4.0
70265,16.0
70266,0.0
70267,20.0
70268,1.0
70269,18.0
70270,6.0
70271,0.0
70272,5.0
70273,0.0
70274,0.0
70275,42.0
70276,1.0
70277,0.0
70278,33.0
70279,4.0
70280,18.0
70281,6.0
70282,5.0
70283,12.0
70284,0.0
70285,1.0
70286,44.0
70287,12.0
70288,21.0
70289,1.0
70290,0.0
70291,51.0
70292,53.0
70293,30.0
70294,35.0
70295,0.0
70296,35.0
70297,37.0
70298,1.0
70299,17.0
70300,2.0
70301,0.0
70302,5.0
70303,5.0
70304,1.0
70305,0.0
70306,1.0
70307,5.0
70308,1.0
70309,0.0
70310,5.0
70311,0.0
70312,28.0
70313,1.0
70314,2.0
70315,0.0
70316,0.0
70317,0.0
70318,0.0
70319,1.0
70320,1.0
70321,1.0
70322,0.0
70323,0.0
70324,0.0
70325,0.0
70326,0.0
70327,0.0
70328,0.0
70329,1.0
70330,0.0
70331,0.0
70332,0.0
70333,0.0
70334,1.0
70335,0.0
70336,0.0
70337,0.0
70338,0.0
70339,2.0
70340,0.0
70341,1.0
70342,0.0
70343,0.0
70344,0.0
70345,18.0
70346,8.0
70347,0.0
70348,1.0
70349,0.0
70350,0.0
70351,0.0
70352,0.0
70353,0.0
70354,0.0
70355,0.0
70356,0.0
70357,0.0
70358,0.0
70359,3.0
70360,0.0
70361,11.0
70362,0.0
70363,0.0
70364,0.0
70365,0.0
70366,0.0
70367,0.0
70368,0.0
70369,0.0
70370,6.0
70371,7.0
70372,4.0
70373,2.0
70374,0.0
70375,7.0
70376,0.0
70377,3.0
70378,10.0
70379,1.0
70380,3.0
70381,6.0
70382,1.0
70383,0.0
70384,69.0
70385,0.0
70386,7.0
70387,5.0
70388,7.0
70389,4.0
70390,8.0
70391,4.0
70392,2.0
70393,0.0
70394,3.0
70395,9.0
70396,5.0
70397,1.0
70398,36.0
70399,17.0
70400,0.0
70401,3.0
70402,4.0
70403,16.0
70404,4.0
70405,8.0
70406,0.0
70407,2.0
70408,10.0
70409,21.0
70410,5.0
70411,49.0
70412,10.0
70413,8.0
70414,6.0
70415,3.0
70416,1.0
70417,10.0
70418,1.0
70419,0.0
70420,3.0
70421,11.0
70422,4.0
70423,13.0
70424,0.0
70425,7.0
70426,7.0
70427,3.0
70428,1.0
70429,26.0
70430,10.0
70431,17.0
70432,13.0
70433,3.0
70434,2.0
70435,4.0
70436,10.0
70437,9.0
70438,9.0
70439,15.0
70440,10.0
70441,1.0
70442,0.0
70443,10.0
70444,6.0
70445,1.0
70446,8.0
70447,0.0
70448,5.0
70449,9.0
70450,6.0
70451,0.0
70452,7.0
70453,3.0
70454,0.0
70455,11.0
70456,4.0
70457,0.0
70458,12.0
70459,2.0
70460,6.0
70461,0.0
70462,3.0
70463,0.0
70464,5.0
70465,6.0
70466,2.0
70467,0.0
70468,9.0
70469,1.0
70470,0.0
70471,2.0
70472,1.0
70473,2.0
70474,5.0
70475,5.0
70476,0.0
70477,4.0
70478,6.0
70479,7.0
70480,14.0
70481,17.0
70482,0.0
70483,0.0
70484,2.0
70485,2.0
70486,0.0
70487,3.0
70488,0.0
70489,1.0
70490,1.0
70491,0.0
70492,11.0
70493,0.0
70494,12.0
70495,4.0
70496,2.0
70497,15.0
70498,24.0
70499,2.0
70500,20.0
70501,1.0
70502,1.0
70503,34.0
70504,19.0
70505,0.0
70506,0.0
70507,1.0
70508,8.0
70509,0.0
70510,0.0
70511,8.0
70512,2.0
70513,6.0
70514,0.0
70515,2.0
70516,40.0
70517,0.0
70518,0.0
70519,1.0
70520,0.0
70521,0.0
70522,12.0
70523,1.0
70524,4.0
70525,1.0
70526,7.0
70527,0.0
70528,0.0
70529,9.0
70530,7.0
70531,0.0
70532,2.0
70533,44.0
70534,41.0
70535,3.0
70536,30.0
70537,51.0
70538,25.0
70539,9.0
70540,4.0
70541,2.0
70542,11.0
70543,12.0
70544,8.0
70545,6.0
70546,0.0
70547,3.0
70548,8.0
70549,1.0
70550,3.0
70551,7.0
70552,44.0
70553,2.0
70554,7.0
70555,2.0
70556,16.0
70557,2.0
70558,6.0
70559,0.0
70560,2.0
70561,0.0
70562,7.0
70563,8.0
70564,2.0
70565,15.0
70566,10.0
70567,17.0
70568,46.0
70569,5.0
70570,1.0
70571,0.0
70572,7.0
70573,1.0
70574,2.0
70575,2.0
70576,3.0
70577,0.0
70578,0.0
70579,1.0
70580,6.0
70581,1.0
70582,3.0
70583,2.0
70584,8.0
70585,3.0
70586,5.0
70587,18.0
70588,4.0
70589,5.0
70590,26.0
70591,12.0
70592,6.0
70593,3.0
70594,7.0
70595,12.0
70596,5.0
70597,36.0
70598,9.0
70599,22.0
70600,3.0
70601,9.0
70602,25.0
70603,7.0
70604,6.0
70605,0.0
70606,0.0
70607,5.0
70608,0.0
70609,0.0
70610,0.0
70611,0.0
70612,1.0
70613,12.0
70614,4.0
70615,0.0
70616,2.0
70617,0.0
70618,0.0
70619,8.0
70620,9.0
70621,3.0
70622,0.0
70623,2.0
70624,0.0
70625,5.0
70626,0.0
70627,0.0
70628,0.0
70629,13.0
70630,1.0
70631,0.0
70632,3.0
70633,5.0
70634,0.0
70635,0.0
70636,0.0
70637,0.0
70638,12.0
70639,1.0
70640,1.0
70641,0.0
70642,2.0
70643,0.0
70644,0.0
70645,0.0
70646,0.0
70647,0.0
70648,0.0
70649,0.0
70650,0.0
70651,0.0
70652,0.0
70653,0.0
70654,6.0
70655,0.0
70656,18.0
70657,1.0
70658,13.0
70659,0.0
70660,0.0
70661,1.0
70662,1.0
70663,0.0
70664,5.0
70665,0.0
70666,0.0
70667,0.0
70668,3.0
70669,0.0
70670,0.0
70671,8.0
70672,14.0
70673,0.0
70674,0.0
70675,0.0
70676,0.0
70677,0.0
70678,0.0
70679,0.0
70680,0.0
70681,3.0
70682,0.0
70683,11.0
70684,2.0
70685,1.0
70686,0.0
70687,0.0
70688,5.0
70689,14.0
70690,0.0
70691,11.0
70692,0.0
70693,0.0
70694,0.0
70695,0.0
70696,0.0
70697,1.0
70698,10.0
70699,10.0
70700,11.0
70701,0.0
70702,0.0
70703,0.0
70704,12.0
70705,0.0
70706,0.0
70707,0.0
70708,4.0
70709,12.0
70710,0.0
70711,3.0
70712,0.0
70713,8.0
70714,0.0
70715,0.0
70716,1.0
70717,0.0
70718,1.0
70719,4.0
70720,2.0
70721,0.0
70722,0.0
70723,0.0
70724,3.0
70725,1.0
70726,0.0
70727,0.0
70728,0.0
70729,2.0
70730,0.0
70731,0.0
70732,0.0
70733,0.0
70734,1.0
70735,0.0
70736,0.0
70737,9.0
70738,0.0
70739,5.0
70740,24.0
70741,1.0
70742,0.0
70743,6.0
70744,0.0
70745,16.0
70746,6.0
70747,20.0
70748,8.0
70749,3.0
70750,0.0
70751,1.0
70752,8.0
70753,7.0
70754,7.0
70755,0.0
70756,0.0
70757,0.0
70758,0.0
70759,0.0
70760,0.0
70761,0.0
70762,0.0
70763,3.0
70764,15.0
70765,2.0
70766,0.0
70767,0.0
70768,22.0
70769,2.0
70770,6.0
70771,3.0
70772,0.0
70773,0.0
70774,0.0
70775,7.0
70776,0.0
70777,10.0
70778,0.0
70779,0.0
70780,0.0
70781,0.0
70782,0.0
70783,2.0
70784,1.0
70785,3.0
70786,0.0
70787,0.0
70788,8.0
70789,0.0
70790,8.0
70791,11.0
70792,18.0
70793,5.0
70794,0.0
70795,1.0
70796,14.0
70797,6.0
70798,3.0
70799,0.0
70800,15.0
70801,9.0
70802,0.0
70803,4.0
70804,7.0
70805,1.0
70806,6.0
70807,0.0
70808,0.0
70809,7.0
70810,0.0
70811,3.0
70812,0.0
70813,0.0
70814,31.0
70815,0.0
70816,1.0
70817,1.0
70818,0.0
70819,4.0
70820,7.0
70821,9.0
70822,2.0
70823,0.0
70824,0.0
70825,0.0
70826,1.0
70827,0.0
70828,3.0
70829,13.0
70830,1.0
70831,19.0
70832,1.0
70833,17.0
70834,2.0
70835,1.0
70836,0.0
70837,1.0
70838,0.0
70839,6.0
70840,0.0
70841,20.0
70842,9.0
70843,0.0
70844,0.0
70845,0.0
70846,11.0
70847,0.0
70848,10.0
70849,15.0
70850,0.0
70851,0.0
70852,10.0
70853,3.0
70854,8.0
70855,1.0
70856,6.0
70857,0.0
70858,18.0
70859,8.0
70860,20.0
70861,0.0
70862,3.0
70863,0.0
70864,0.0
70865,1.0
70866,0.0
70867,0.0
70868,1.0
70869,4.0
70870,0.0
70871,0.0
70872,0.0
70873,5.0
70874,0.0
70875,0.0
70876,1.0
70877,7.0
70878,5.0
70879,0.0
70880,1.0
70881,16.0
70882,1.0
70883,0.0
70884,1.0
70885,0.0
70886,0.0
70887,1.0
70888,2.0
70889,18.0
70890,0.0
70891,6.0
70892,0.0
70893,1.0
70894,1.0
70895,0.0
70896,13.0
70897,13.0
70898,6.0
70899,5.0
70900,1.0
70901,0.0
70902,0.0
70903,0.0
70904,0.0
70905,0.0
70906,0.0
70907,14.0
70908,1.0
70909,1.0
70910,11.0
70911,0.0
70912,0.0
70913,14.0
70914,0.0
70915,0.0
70916,1.0
70917,0.0
70918,11.0
70919,1.0
70920,0.0
70921,0.0
70922,0.0
70923,0.0
70924,15.0
70925,6.0
70926,0.0
70927,0.0
70928,0.0
70929,3.0
70930,0.0
70931,3.0
70932,1.0
70933,15.0
70934,0.0
70935,0.0
70936,0.0
70937,0.0
70938,1.0
70939,1.0
70940,0.0
70941,0.0
70942,4.0
70943,0.0
70944,0.0
70945,0.0
70946,0.0
70947,0.0
70948,2.0
70949,1.0
70950,14.0
70951,0.0
70952,20.0
70953,1.0
70954,0.0
70955,3.0
70956,0.0
70957,0.0
70958,4.0
70959,0.0
70960,0.0
70961,2.0
70962,0.0
70963,2.0
70964,0.0
70965,0.0
70966,0.0
70967,3.0
70968,0.0
70969,11.0
70970,10.0
70971,0.0
70972,6.0
70973,0.0
70974,1.0
70975,28.0
70976,1.0
70977,0.0
70978,1.0
70979,0.0
70980,0.0
70981,1.0
70982,0.0
70983,0.0
70984,0.0
70985,0.0
70986,3.0
70987,0.0
70988,0.0
70989,0.0
70990,0.0
70991,2.0
70992,6.0
70993,1.0
70994,2.0
70995,10.0
70996,0.0
70997,0.0
70998,26.0
70999,0.0
71000,0.0
71001,3.0
71002,0.0
71003,4.0
71004,9.0
71005,3.0
71006,6.0
71007,0.0
71008,14.0
71009,0.0
71010,0.0
71011,3.0
71012,0.0
71013,5.0
71014,0.0
71015,17.0
71016,0.0
71017,34.0
71018,1.0
71019,0.0
71020,0.0
71021,0.0
71022,0.0
71023,0.0
71024,0.0
71025,0.0
71026,0.0
71027,12.0
71028,0.0
71029,3.0
71030,1.0
71031,3.0
71032,13.0
71033,0.0
71034,0.0
71035,0.0
71036,0.0
71037,0.0
71038,1.0
71039,1.0
71040,0.0
71041,0.0
71042,22.0
71043,0.0
71044,0.0
71045,1.0
71046,3.0
71047,14.0
71048,1.0
71049,0.0
71050,0.0
71051,1.0
71052,2.0
71053,5.0
71054,3.0
71055,1.0
71056,0.0
71057,0.0
71058,5.0
71059,0.0
71060,10.0
71061,2.0
71062,0.0
71063,8.0
71064,16.0
71065,1.0
71066,0.0
71067,12.0
71068,0.0
71069,5.0
71070,2.0
71071,0.0
71072,0.0
71073,9.0
71074,0.0
71075,0.0
71076,0.0
71077,19.0
71078,0.0
71079,17.0
71080,3.0
71081,5.0
71082,0.0
71083,4.0
71084,0.0
71085,0.0
71086,0.0
71087,1.0
71088,0.0
71089,0.0
71090,0.0
71091,0.0
71092,0.0
71093,8.0
71094,0.0
71095,0.0
71096,18.0
71097,17.0
71098,0.0
71099,6.0
71100,2.0
71101,10.0
71102,0.0
71103,0.0
71104,22.0
71105,0.0
71106,5.0
71107,12.0
71108,0.0
71109,0.0
71110,0.0
71111,0.0
71112,11.0
71113,1.0
71114,0.0
71115,0.0
71116,0.0
71117,0.0
71118,15.0
71119,26.0
71120,4.0
71121,0.0
71122,0.0
71123,4.0
71124,4.0
71125,0.0
71126,3.0
71127,3.0
71128,1.0
71129,8.0
71130,0.0
71131,3.0
71132,0.0
71133,0.0
71134,10.0
71135,0.0
71136,1.0
71137,0.0
71138,0.0
71139,0.0
71140,0.0
71141,0.0
71142,0.0
71143,0.0
71144,0.0
71145,7.0
71146,4.0
71147,3.0
71148,5.0
71149,7.0
71150,13.0
71151,0.0
71152,0.0
71153,0.0
71154,4.0
71155,0.0
71156,8.0
71157,0.0
71158,6.0
71159,4.0
71160,3.0
71161,4.0
71162,0.0
71163,1.0
71164,10.0
71165,0.0
71166,0.0
71167,0.0
71168,0.0
71169,28.0
71170,0.0
71171,0.0
71172,15.0
71173,0.0
71174,1.0
71175,0.0
71176,0.0
71177,21.0
71178,0.0
71179,0.0
71180,4.0
71181,5.0
71182,10.0
71183,0.0
71184,0.0
71185,3.0
71186,0.0
71187,0.0
71188,0.0
71189,0.0
71190,15.0
71191,0.0
71192,15.0
71193,1.0
71194,0.0
71195,6.0
71196,0.0
71197,4.0
71198,0.0
71199,0.0
71200,0.0
71201,1.0
71202,5.0
71203,0.0
71204,2.0
71205,12.0
71206,3.0
71207,1.0
71208,0.0
71209,6.0
71210,0.0
71211,4.0
71212,0.0
71213,0.0
71214,3.0
71215,0.0
71216,0.0
71217,0.0
71218,1.0
71219,0.0
71220,0.0
71221,0.0
71222,0.0
71223,0.0
71224,0.0
71225,4.0
71226,0.0
71227,0.0
71228,0.0
71229,0.0
71230,0.0
71231,0.0
71232,0.0
71233,2.0
71234,0.0
71235,0.0
71236,0.0
71237,10.0
71238,0.0
71239,4.0
71240,0.0
71241,1.0
71242,4.0
71243,1.0
71244,0.0
71245,24.0
71246,2.0
71247,0.0
71248,2.0
71249,2.0
71250,0.0
71251,0.0
71252,5.0
71253,4.0
71254,1.0
71255,0.0
71256,1.0
71257,8.0
71258,2.0
71259,4.0
71260,0.0
71261,0.0
71262,0.0
71263,1.0
71264,0.0
71265,13.0
71266,4.0
71267,3.0
71268,0.0
71269,0.0
71270,0.0
71271,1.0
71272,11.0
71273,0.0
71274,0.0
71275,0.0
71276,0.0
71277,2.0
71278,0.0
71279,4.0
71280,5.0
71281,1.0
71282,0.0
71283,0.0
71284,8.0
71285,1.0
71286,6.0
71287,1.0
71288,0.0
71289,0.0
71290,0.0
71291,19.0
71292,0.0
71293,2.0
71294,0.0
71295,12.0
71296,0.0
71297,1.0
71298,0.0
71299,6.0
71300,0.0
71301,0.0
71302,0.0
71303,0.0
71304,0.0
71305,7.0
71306,0.0
71307,0.0
71308,0.0
71309,7.0
71310,0.0
71311,0.0
71312,10.0
71313,5.0
71314,9.0
71315,0.0
71316,0.0
71317,0.0
71318,5.0
71319,0.0
71320,2.0
71321,0.0
71322,4.0
71323,0.0
71324,2.0
71325,1.0
71326,0.0
71327,0.0
71328,5.0
71329,10.0
71330,0.0
71331,0.0
71332,0.0
71333,6.0
71334,0.0
71335,7.0
71336,0.0
71337,0.0
71338,1.0
71339,10.0
71340,0.0
71341,1.0
71342,0.0
71343,0.0
71344,1.0
71345,0.0
71346,3.0
71347,2.0
71348,0.0
71349,0.0
71350,1.0
71351,18.0
71352,4.0
71353,6.0
71354,3.0
71355,21.0
71356,1.0
71357,3.0
71358,0.0
71359,0.0
71360,0.0
71361,0.0
71362,0.0
71363,6.0
71364,0.0
71365,10.0
71366,1.0
71367,4.0
71368,0.0
71369,2.0
71370,0.0
71371,12.0
71372,0.0
71373,6.0
71374,18.0
71375,22.0
71376,5.0
71377,0.0
71378,0.0
71379,13.0
71380,12.0
71381,0.0
71382,0.0
71383,0.0
71384,1.0
71385,1.0
71386,1.0
71387,0.0
71388,16.0
71389,2.0
71390,0.0
71391,2.0
71392,1.0
71393,0.0
71394,4.0
71395,0.0
71396,9.0
71397,0.0
71398,1.0
71399,4.0
71400,6.0
71401,3.0
71402,6.0
71403,0.0
71404,12.0
71405,1.0
71406,0.0
71407,19.0
71408,2.0
71409,0.0
71410,1.0
71411,0.0
71412,4.0
71413,0.0
71414,8.0
71415,16.0
71416,3.0
71417,8.0
71418,0.0
71419,3.0
71420,0.0
71421,0.0
71422,11.0
71423,5.0
71424,2.0
71425,5.0
71426,14.0
71427,3.0
71428,3.0
71429,2.0
71430,5.0
71431,12.0
71432,0.0
71433,2.0
71434,5.0
71435,13.0
71436,0.0
71437,15.0
71438,0.0
71439,6.0
71440,10.0
71441,0.0
71442,0.0
71443,0.0
71444,1.0
71445,0.0
71446,5.0
71447,1.0
71448,0.0
71449,0.0
71450,0.0
71451,0.0
71452,4.0
71453,0.0
71454,5.0
71455,3.0
71456,7.0
71457,6.0
71458,1.0
71459,20.0
71460,4.0
71461,9.0
71462,0.0
71463,5.0
71464,0.0
71465,7.0
71466,0.0
71467,0.0
71468,6.0
71469,1.0
71470,0.0
71471,1.0
71472,0.0
71473,4.0
71474,4.0
71475,6.0
71476,0.0
71477,1.0
71478,0.0
71479,3.0
71480,0.0
71481,0.0
71482,18.0
71483,11.0
71484,3.0
71485,1.0
71486,1.0
71487,9.0
71488,2.0
71489,0.0
71490,4.0
71491,9.0
71492,10.0
71493,0.0
71494,1.0
71495,13.0
71496,0.0
71497,7.0
71498,0.0
71499,1.0
71500,8.0
71501,8.0
71502,12.0
71503,0.0
71504,1.0
71505,4.0
71506,0.0
71507,15.0
71508,1.0
71509,1.0
71510,0.0
71511,0.0
71512,0.0
71513,0.0
71514,0.0
71515,1.0
71516,11.0
71517,20.0
71518,0.0
71519,0.0
71520,15.0
71521,0.0
71522,0.0
71523,7.0
71524,0.0
71525,7.0
71526,14.0
71527,0.0
71528,1.0
71529,2.0
71530,0.0
71531,19.0
71532,11.0
71533,0.0
71534,3.0
71535,0.0
71536,0.0
71537,0.0
71538,0.0
71539,1.0
71540,6.0
71541,0.0
71542,16.0
71543,13.0
71544,0.0
71545,21.0
71546,21.0
71547,15.0
71548,0.0
71549,0.0
71550,2.0
71551,0.0
71552,1.0
71553,8.0
71554,0.0
71555,2.0
71556,13.0
71557,0.0
71558,0.0
71559,10.0
71560,0.0
71561,0.0
71562,14.0
71563,12.0
71564,3.0
71565,9.0
71566,7.0
71567,0.0
71568,0.0
71569,0.0
71570,1.0
71571,0.0
71572,4.0
71573,12.0
71574,3.0
71575,5.0
71576,0.0
71577,17.0
71578,0.0
71579,0.0
71580,0.0
71581,5.0
71582,0.0
71583,3.0
71584,0.0
71585,3.0
71586,7.0
71587,9.0
71588,12.0
71589,0.0
71590,0.0
71591,38.0
71592,0.0
71593,6.0
71594,0.0
71595,15.0
71596,2.0
71597,0.0
71598,4.0
71599,0.0
71600,12.0
71601,3.0
71602,1.0
71603,6.0
71604,0.0
71605,0.0
71606,13.0
71607,3.0
71608,8.0
71609,26.0
71610,10.0
71611,0.0
71612,0.0
71613,0.0
71614,0.0
71615,0.0
71616,6.0
71617,0.0
71618,10.0
71619,9.0
71620,3.0
71621,0.0
71622,0.0
71623,0.0
71624,0.0
71625,3.0
71626,0.0
71627,1.0
71628,3.0
71629,12.0
71630,5.0
71631,0.0
71632,6.0
71633,3.0
71634,0.0
71635,0.0
71636,3.0
71637,0.0
71638,0.0
71639,1.0
71640,3.0
71641,0.0
71642,3.0
71643,10.0
71644,9.0
71645,0.0
71646,0.0
71647,0.0
71648,2.0
71649,6.0
71650,0.0
71651,4.0
71652,0.0
71653,0.0
71654,5.0
71655,1.0
71656,0.0
71657,1.0
71658,6.0
71659,3.0
71660,1.0
71661,0.0
71662,0.0
71663,0.0
71664,10.0
71665,0.0
71666,0.0
71667,0.0
71668,3.0
71669,0.0
71670,0.0
71671,0.0
71672,2.0
71673,0.0
71674,0.0
71675,2.0
71676,0.0
71677,25.0
71678,0.0
71679,0.0
71680,0.0
71681,0.0
71682,0.0
71683,0.0
71684,0.0
71685,0.0
71686,0.0
71687,0.0
71688,0.0
71689,0.0
71690,0.0
71691,0.0
71692,0.0
71693,0.0
71694,0.0
71695,0.0
71696,0.0
71697,0.0
71698,0.0
71699,0.0
71700,0.0
71701,0.0
71702,0.0
71703,0.0
71704,0.0
71705,0.0
71706,0.0
71707,0.0
71708,5.0
71709,0.0
71710,0.0
71711,0.0
71712,0.0
71713,0.0
71714,0.0
71715,0.0
71716,1.0
71717,0.0
71718,0.0
71719,0.0
71720,0.0
71721,0.0
71722,0.0
71723,0.0
71724,0.0
71725,0.0
71726,0.0
71727,0.0
71728,0.0
71729,0.0
71730,0.0
71731,0.0
71732,0.0
71733,0.0
71734,0.0
71735,0.0
71736,0.0
71737,0.0
71738,0.0
71739,0.0
71740,0.0
71741,0.0
71742,0.0
71743,0.0
71744,0.0
71745,0.0
71746,0.0
71747,0.0
71748,0.0
71749,0.0
71750,0.0
71751,0.0
71752,0.0
71753,0.0
71754,0.0
71755,0.0
71756,0.0
71757,0.0
71758,0.0
71759,0.0
71760,0.0
71761,0.0
71762,0.0
71763,0.0
71764,0.0
71765,0.0
71766,0.0
71767,0.0
71768,0.0
71769,0.0
71770,0.0
71771,0.0
71772,0.0
71773,0.0
71774,0.0
71775,0.0
71776,0.0
71777,0.0
71778,0.0
71779,0.0
71780,0.0
71781,0.0
71782,0.0
71783,0.0
71784,0.0
71785,0.0
71786,0.0
71787,0.0
71788,0.0
71789,0.0
71790,0.0
71791,0.0
71792,0.0
71793,0.0
71794,0.0
71795,0.0
71796,0.0
71797,0.0
71798,0.0
71799,0.0
71800,0.0
71801,0.0
71802,0.0
71803,0.0
71804,0.0
71805,0.0
71806,1.0
71807,0.0
71808,0.0
71809,0.0
71810,0.0
71811,0.0
71812,0.0
71813,0.0
71814,0.0
71815,0.0
71816,0.0
71817,0.0
71818,0.0
71819,0.0
71820,0.0
71821,0.0
71822,0.0
71823,0.0
71824,0.0
71825,0.0
71826,0.0
71827,0.0
71828,0.0
71829,0.0
71830,0.0
71831,0.0
71832,0.0
71833,0.0
71834,0.0
71835,0.0
71836,0.0
71837,0.0
71838,0.0
71839,0.0
71840,0.0
71841,0.0
71842,0.0
71843,0.0
71844,0.0
71845,0.0
71846,0.0
71847,0.0
71848,0.0
71849,0.0
71850,0.0
71851,0.0
71852,0.0
71853,2.0
71854,0.0
71855,0.0
71856,0.0
71857,0.0
71858,0.0
71859,0.0
71860,0.0
71861,0.0
71862,0.0
71863,0.0
71864,0.0
71865,0.0
71866,0.0
71867,0.0
71868,0.0
71869,0.0
71870,0.0
71871,0.0
71872,0.0
71873,0.0
71874,0.0
71875,0.0
71876,0.0
71877,0.0
71878,0.0
71879,0.0
71880,0.0
71881,0.0
71882,0.0
71883,0.0
71884,0.0
71885,0.0
71886,0.0
71887,0.0
71888,0.0
71889,0.0
71890,0.0
71891,0.0
71892,0.0
71893,0.0
71894,0.0
71895,0.0
71896,0.0
71897,0.0
71898,0.0
71899,0.0
71900,0.0
71901,0.0
71902,0.0
71903,0.0
71904,0.0
71905,0.0
71906,0.0
71907,0.0
71908,0.0
71909,0.0
71910,0.0
71911,0.0
71912,0.0
71913,0.0
71914,0.0
71915,0.0
71916,0.0
71917,0.0
71918,0.0
71919,0.0
71920,0.0
71921,0.0
71922,0.0
71923,0.0
71924,0.0
71925,0.0
71926,0.0
71927,0.0
71928,0.0
71929,0.0
71930,0.0
71931,0.0
71932,0.0
71933,0.0
71934,0.0
71935,0.0
71936,0.0
71937,0.0
71938,0.0
71939,0.0
71940,0.0
71941,0.0
71942,0.0
71943,1.0
71944,0.0
71945,0.0
71946,0.0
71947,0.0
71948,0.0
71949,0.0
71950,0.0
71951,0.0
71952,0.0
71953,0.0
71954,0.0
71955,0.0
71956,0.0
71957,0.0
71958,0.0
71959,0.0
71960,0.0
71961,0.0
71962,0.0
71963,1.0
71964,0.0
71965,5.0
71966,9.0
71967,0.0
71968,0.0
71969,0.0
71970,0.0
71971,0.0
71972,2.0
71973,0.0
71974,0.0
71975,0.0
71976,0.0
71977,0.0
71978,2.0
71979,0.0
71980,0.0
71981,0.0
71982,0.0
71983,8.0
71984,0.0
71985,0.0
71986,0.0
71987,3.0
71988,0.0
