,Lmtk2
2137,5.0
2138,1.0
2139,16.0
2140,10.0
2141,0.0
2142,21.0
2143,1.0
2144,22.0
2145,2.0
2146,14.0
2147,12.0
2148,0.0
2149,0.0
2150,16.0
2151,10.0
2152,12.0
2153,18.0
2154,2.0
2155,9.0
2156,34.0
2157,2.0
2158,1.0
2159,1.0
2160,0.0
2161,12.0
2162,12.0
2163,34.0
2164,13.0
2165,1.0
2166,7.0
2167,0.0
2168,11.0
2169,10.0
2170,15.0
2171,10.0
2172,17.0
2173,20.0
2174,7.0
2175,25.0
2176,0.0
2177,4.0
2178,35.0
2179,7.0
2180,5.0
2181,28.0
2182,20.0
2183,16.0
2184,6.0
2185,3.0
2186,6.0
2187,3.0
2188,2.0
2189,8.0
2190,3.0
2191,0.0
2192,0.0
2193,26.0
2194,2.0
2195,2.0
2196,0.0
2197,11.0
2198,20.0
2199,16.0
2200,10.0
2201,9.0
2202,6.0
2203,33.0
2204,29.0
2205,18.0
2206,16.0
2207,13.0
2208,6.0
2209,20.0
2210,0.0
2211,1.0
2212,6.0
2213,1.0
2214,23.0
2215,3.0
2216,10.0
2217,3.0
2218,0.0
2219,1.0
2220,24.0
2221,7.0
2222,38.0
2223,3.0
2224,6.0
2225,6.0
2226,8.0
2227,11.0
2228,15.0
2229,0.0
2230,2.0
2231,9.0
2232,21.0
2233,21.0
2234,5.0
2235,18.0
2236,16.0
2237,14.0
2238,6.0
2239,10.0
2240,2.0
2241,1.0
2242,1.0
2243,13.0
2244,8.0
2245,12.0
2246,1.0
2247,11.0
2248,9.0
2249,14.0
2250,6.0
2251,10.0
2252,17.0
2253,20.0
2254,11.0
2255,8.0
2256,27.0
2257,0.0
2258,3.0
2259,9.0
2260,10.0
2261,2.0
2262,11.0
2263,18.0
2264,0.0
2265,2.0
2266,1.0
2267,0.0
2268,5.0
2269,5.0
2270,9.0
2271,1.0
2272,11.0
2273,28.0
2274,1.0
2275,12.0
2276,5.0
2277,3.0
2278,6.0
2279,0.0
2280,0.0
2281,7.0
2282,2.0
2283,2.0
2284,32.0
2285,8.0
2286,0.0
2287,4.0
2288,1.0
2289,0.0
2290,9.0
2291,16.0
2292,0.0
2293,15.0
2294,0.0
2295,1.0
2296,5.0
2297,7.0
2298,11.0
2299,11.0
2300,2.0
2301,4.0
2302,2.0
2303,3.0
2304,24.0
2305,0.0
2306,6.0
2307,0.0
2308,12.0
2309,10.0
2310,1.0
2311,12.0
2312,0.0
2313,1.0
2314,21.0
2315,10.0
2316,8.0
2317,2.0
2318,2.0
2319,0.0
2320,11.0
2321,0.0
2322,12.0
2323,3.0
2324,1.0
2325,1.0
2326,6.0
2327,4.0
2328,11.0
2329,5.0
2330,0.0
2331,0.0
2332,2.0
2333,16.0
2334,6.0
2335,0.0
2336,4.0
2337,0.0
2338,5.0
2339,17.0
2340,6.0
2341,1.0
2342,10.0
2343,3.0
2344,14.0
2345,1.0
2346,2.0
2347,8.0
2348,0.0
2349,21.0
2350,5.0
2351,1.0
2352,0.0
2353,2.0
2354,0.0
2355,0.0
2356,1.0
2357,2.0
2358,0.0
2359,4.0
2360,0.0
2361,2.0
2362,3.0
2363,4.0
2364,0.0
2365,4.0
2366,0.0
2367,0.0
2368,0.0
2369,2.0
2370,4.0
2371,14.0
2372,11.0
2373,0.0
2374,1.0
2375,5.0
2376,0.0
2377,3.0
2378,0.0
2379,0.0
2380,1.0
2381,5.0
2382,1.0
2383,0.0
2384,4.0
2385,0.0
2386,0.0
2387,1.0
2388,1.0
2389,0.0
2390,0.0
2391,3.0
2392,1.0
2393,0.0
2394,1.0
2395,0.0
2396,0.0
2397,1.0
2398,1.0
2399,0.0
2400,0.0
2401,0.0
2402,1.0
2403,0.0
2404,1.0
2405,1.0
2406,0.0
2407,1.0
2408,0.0
2409,0.0
2410,1.0
2411,1.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,7.0
2417,0.0
2418,0.0
2419,2.0
2420,0.0
2421,1.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,1.0
2428,0.0
2429,1.0
2430,0.0
2431,1.0
2432,13.0
2433,4.0
2434,3.0
2435,0.0
2436,8.0
2437,1.0
2438,2.0
2439,0.0
2440,1.0
2441,3.0
2442,3.0
2443,3.0
2444,5.0
2445,1.0
2446,1.0
2447,0.0
2448,0.0
2449,0.0
2450,7.0
2451,0.0
2452,1.0
2453,13.0
2454,0.0
2455,1.0
2456,0.0
2457,3.0
2458,0.0
2459,2.0
2460,0.0
2461,0.0
2462,1.0
2463,0.0
2464,3.0
2465,1.0
2466,2.0
2467,0.0
2468,0.0
2469,0.0
2470,7.0
2471,8.0
2472,0.0
2473,6.0
2474,2.0
2475,3.0
2476,0.0
2477,1.0
2478,3.0
2479,1.0
2480,1.0
2481,0.0
2482,0.0
2483,1.0
2484,0.0
2485,2.0
2486,5.0
2487,0.0
2488,9.0
2489,2.0
2490,1.0
2491,1.0
2492,14.0
2493,8.0
2494,0.0
2495,5.0
2496,4.0
2497,0.0
2498,9.0
2499,0.0
2500,2.0
2501,1.0
2502,14.0
2503,2.0
2504,17.0
2505,0.0
2506,10.0
2507,9.0
2508,21.0
2509,2.0
2510,1.0
2511,9.0
2512,8.0
2513,4.0
2514,1.0
2515,12.0
2516,10.0
2517,1.0
2518,9.0
2519,13.0
2520,0.0
2521,2.0
2522,0.0
2523,8.0
2524,0.0
2525,0.0
2526,2.0
2527,16.0
2528,1.0
2529,7.0
2530,0.0
2531,9.0
2532,4.0
2533,2.0
2534,4.0
2535,3.0
2536,6.0
2537,4.0
2538,1.0
2539,2.0
2540,0.0
2541,2.0
2542,1.0
2543,0.0
2544,5.0
2545,3.0
2546,6.0
2547,2.0
2548,2.0
2549,0.0
2550,8.0
2551,3.0
2552,1.0
2553,0.0
2554,12.0
2555,7.0
2556,11.0
2557,1.0
2558,16.0
2559,3.0
2560,4.0
2561,7.0
2562,8.0
2563,6.0
2564,8.0
2565,1.0
2566,7.0
2567,2.0
2568,0.0
2569,0.0
2570,8.0
2571,2.0
2572,8.0
2573,13.0
2574,3.0
2575,3.0
2576,7.0
2577,0.0
2578,2.0
2579,3.0
2580,13.0
2581,2.0
2582,19.0
2583,2.0
2584,6.0
2585,9.0
2586,4.0
2587,27.0
2588,9.0
2589,12.0
2590,6.0
2591,20.0
2592,1.0
2593,16.0
2594,11.0
2595,16.0
2596,8.0
2597,15.0
2598,8.0
2599,9.0
2600,1.0
2601,11.0
2602,8.0
2603,3.0
2604,12.0
2605,2.0
2606,11.0
2607,15.0
2608,10.0
2609,25.0
2610,2.0
2611,10.0
2612,8.0
2613,18.0
2614,2.0
2615,9.0
2616,10.0
2617,0.0
2618,15.0
2619,4.0
2620,0.0
2621,3.0
2622,6.0
2623,0.0
2624,11.0
2625,22.0
2626,3.0
2627,7.0
2628,12.0
2629,0.0
2630,11.0
2631,3.0
2632,5.0
2633,13.0
2634,4.0
2635,2.0
2636,8.0
2637,11.0
2638,3.0
2639,3.0
2640,27.0
2641,6.0
2642,1.0
2643,17.0
2644,11.0
2645,12.0
2646,11.0
2647,6.0
2648,0.0
2649,1.0
2650,5.0
2651,1.0
2652,6.0
2653,33.0
2654,13.0
2655,1.0
2656,10.0
2657,1.0
2658,3.0
2659,8.0
2660,24.0
2661,12.0
2662,4.0
2663,18.0
2664,3.0
2665,9.0
2666,0.0
2667,4.0
2668,1.0
2669,16.0
2670,2.0
2671,1.0
2672,12.0
2673,13.0
2674,13.0
2675,21.0
2676,2.0
2677,8.0
2678,5.0
2679,0.0
2680,22.0
2681,4.0
2682,21.0
2683,27.0
2684,6.0
2685,9.0
2686,1.0
2687,3.0
2688,4.0
2689,3.0
2690,13.0
2691,5.0
2692,23.0
2693,10.0
2694,1.0
2695,15.0
2696,0.0
2697,10.0
2698,17.0
2699,10.0
2700,14.0
2701,6.0
2702,6.0
2703,2.0
2704,22.0
2705,0.0
2706,0.0
2707,24.0
2708,16.0
2709,21.0
2710,2.0
2711,4.0
2712,2.0
2713,17.0
2714,19.0
2715,29.0
2716,9.0
2717,23.0
2718,18.0
2719,10.0
2720,1.0
2721,0.0
2722,8.0
2723,31.0
2724,0.0
2725,13.0
2726,2.0
2727,4.0
2728,24.0
2729,5.0
2730,15.0
2731,9.0
2732,8.0
2733,11.0
2734,10.0
2735,3.0
2736,1.0
2737,14.0
2738,33.0
2739,0.0
2740,4.0
2741,0.0
2742,9.0
2743,30.0
2744,0.0
2745,14.0
2746,19.0
2747,0.0
2748,0.0
2749,5.0
2750,5.0
2751,13.0
2752,15.0
2753,34.0
2754,0.0
2755,12.0
2756,13.0
2757,1.0
2758,2.0
2759,6.0
2760,31.0
2761,4.0
2762,9.0
2763,3.0
2764,0.0
2765,18.0
2766,7.0
2767,10.0
2768,3.0
2769,1.0
2770,3.0
2771,13.0
2772,29.0
2773,28.0
2774,4.0
2775,21.0
2776,11.0
2777,8.0
2778,28.0
2779,4.0
2780,6.0
2781,3.0
2782,1.0
2783,22.0
2784,14.0
2785,17.0
2786,7.0
2787,1.0
2788,9.0
2789,0.0
2790,21.0
2791,1.0
2792,10.0
2793,0.0
2794,10.0
2795,30.0
2796,17.0
2797,0.0
2798,4.0
2799,11.0
2800,14.0
2801,0.0
2802,14.0
2803,1.0
2804,21.0
2805,0.0
2806,0.0
2807,3.0
2808,1.0
2809,0.0
2810,16.0
2811,27.0
2812,4.0
2813,19.0
2814,0.0
2815,35.0
2816,12.0
2817,7.0
2818,26.0
2819,2.0
2820,39.0
2821,0.0
2822,23.0
2823,4.0
2824,13.0
2825,16.0
2826,2.0
2827,0.0
2828,1.0
2829,8.0
2830,8.0
2831,14.0
2832,8.0
2833,10.0
2834,4.0
2835,19.0
2836,34.0
2837,11.0
2838,20.0
2839,2.0
2840,19.0
2841,9.0
2842,18.0
2843,18.0
2844,4.0
2845,3.0
2846,14.0
2847,4.0
2848,17.0
2849,8.0
2850,8.0
2851,34.0
2852,9.0
2853,7.0
2854,15.0
2855,21.0
2856,22.0
2857,19.0
2858,2.0
2859,10.0
2860,35.0
2861,0.0
2862,2.0
2863,2.0
2864,5.0
2865,5.0
2866,2.0
2867,9.0
2868,20.0
2869,1.0
2870,9.0
2871,29.0
2872,3.0
2873,0.0
2874,35.0
2875,3.0
2876,4.0
2877,5.0
2878,3.0
2879,7.0
2880,19.0
2881,0.0
2882,8.0
2883,8.0
2884,14.0
2885,20.0
2886,22.0
2887,3.0
2888,11.0
2889,26.0
2890,10.0
2891,22.0
2892,7.0
2893,8.0
2894,2.0
2895,1.0
2896,13.0
2897,19.0
2898,31.0
2899,16.0
2900,26.0
2901,1.0
2902,5.0
2903,8.0
2904,9.0
2905,2.0
2906,29.0
2907,5.0
2908,23.0
2909,3.0
2910,3.0
2911,1.0
2912,14.0
2913,23.0
2914,15.0
2915,1.0
2916,2.0
2917,6.0
2918,10.0
2919,14.0
2920,4.0
2921,3.0
2922,18.0
2923,1.0
2924,2.0
2925,1.0
2926,28.0
2927,5.0
2928,3.0
2929,2.0
2930,22.0
2931,10.0
2932,26.0
2933,27.0
2934,15.0
2935,5.0
2936,23.0
2937,26.0
2938,7.0
2939,18.0
2940,21.0
2941,6.0
2942,14.0
2943,5.0
2944,14.0
2945,1.0
2946,16.0
2947,2.0
2948,11.0
2949,13.0
2950,7.0
2951,2.0
2952,21.0
2953,15.0
2954,10.0
2955,1.0
2956,23.0
2957,3.0
2958,2.0
2959,1.0
2960,42.0
2961,22.0
2962,6.0
2963,3.0
2964,17.0
2965,0.0
2966,18.0
2967,19.0
2968,12.0
2969,7.0
2970,2.0
2971,18.0
2972,0.0
2973,11.0
2974,4.0
2975,3.0
2976,30.0
2977,2.0
2978,1.0
2979,5.0
2980,0.0
2981,29.0
2982,1.0
2983,3.0
2984,10.0
2985,25.0
2986,1.0
2987,18.0
2988,24.0
2989,27.0
2990,0.0
2991,12.0
2992,2.0
2993,9.0
2994,9.0
2995,37.0
2996,18.0
2997,22.0
2998,6.0
2999,27.0
3000,1.0
3001,15.0
3002,11.0
3003,15.0
3004,18.0
3005,0.0
3006,20.0
3007,30.0
3008,18.0
3009,5.0
3010,0.0
3011,21.0
3012,8.0
3013,13.0
3014,31.0
3015,5.0
3016,5.0
3017,1.0
3018,1.0
3019,14.0
3020,0.0
3021,11.0
3022,0.0
3023,8.0
3024,0.0
3025,9.0
3026,18.0
3027,10.0
3028,26.0
3029,1.0
3030,16.0
3031,4.0
3032,28.0
3033,10.0
3034,8.0
3035,16.0
3036,1.0
3037,1.0
3038,1.0
3039,38.0
3040,2.0
3041,0.0
3042,1.0
3043,1.0
3044,1.0
3045,27.0
3046,0.0
3047,11.0
3048,0.0
3049,2.0
3050,8.0
3051,0.0
3052,11.0
3053,2.0
3054,2.0
3055,9.0
3056,22.0
3057,19.0
3058,16.0
3059,4.0
3060,1.0
3061,4.0
3062,13.0
3063,0.0
3064,26.0
3065,13.0
3066,0.0
3067,2.0
3068,1.0
3069,2.0
3070,11.0
3071,4.0
3072,22.0
3073,2.0
3074,5.0
3075,26.0
3076,0.0
3077,2.0
3078,30.0
3079,0.0
3080,25.0
3081,6.0
3082,21.0
3083,5.0
3084,4.0
3085,20.0
3086,5.0
3087,3.0
3088,19.0
3089,14.0
3090,19.0
3091,1.0
3092,4.0
3093,5.0
3094,17.0
3095,3.0
3096,29.0
3097,5.0
3098,20.0
3099,15.0
3100,2.0
3101,0.0
3102,8.0
3103,0.0
3104,21.0
3105,1.0
3106,0.0
3107,11.0
3108,0.0
3109,7.0
3110,2.0
3111,18.0
3112,3.0
3113,18.0
3114,8.0
3115,9.0
3116,12.0
3117,17.0
3118,2.0
3119,2.0
3120,6.0
3121,18.0
3122,5.0
3123,5.0
3124,17.0
3125,27.0
3126,11.0
3127,11.0
3128,24.0
3129,10.0
3130,12.0
3131,10.0
3132,0.0
3133,2.0
3134,4.0
3135,0.0
3136,3.0
3137,8.0
3138,30.0
3139,9.0
3140,10.0
3141,4.0
3142,6.0
3143,16.0
3144,11.0
3145,2.0
3146,13.0
3147,8.0
3148,11.0
3149,10.0
3150,14.0
3151,36.0
3152,9.0
3153,7.0
3154,3.0
3155,0.0
3156,4.0
3157,10.0
3158,4.0
3159,0.0
3160,23.0
3161,6.0
3162,12.0
3163,6.0
3164,1.0
3165,5.0
3166,0.0
3167,10.0
3168,7.0
3169,7.0
3170,17.0
3171,1.0
3172,3.0
3173,11.0
3174,7.0
3175,24.0
3176,4.0
3177,27.0
3178,16.0
3179,1.0
3180,2.0
3181,1.0
3182,10.0
3183,2.0
3184,0.0
3185,2.0
3186,2.0
3187,8.0
3188,10.0
3189,11.0
3190,0.0
3191,3.0
3192,10.0
3193,2.0
3194,0.0
3195,5.0
3196,15.0
3197,0.0
3198,0.0
3199,16.0
3200,2.0
3201,0.0
3202,5.0
3203,14.0
3204,4.0
3205,23.0
3206,21.0
3207,18.0
3208,0.0
3209,1.0
3210,8.0
3211,18.0
3212,20.0
3213,12.0
3214,2.0
3215,1.0
3216,18.0
3217,0.0
3218,0.0
3219,0.0
3220,1.0
3221,1.0
3222,0.0
3223,14.0
3224,12.0
3225,3.0
3226,11.0
3227,19.0
3228,6.0
3229,0.0
3230,9.0
3231,2.0
3232,2.0
3233,14.0
3234,6.0
3235,5.0
3236,12.0
3237,1.0
3238,10.0
3239,1.0
3240,7.0
3241,15.0
3242,0.0
3243,10.0
3244,6.0
3245,8.0
3246,4.0
3247,22.0
3248,3.0
3249,15.0
3250,9.0
3251,3.0
3252,3.0
3253,12.0
3254,23.0
3255,1.0
3256,1.0
3257,8.0
3258,1.0
3259,12.0
3260,6.0
3261,9.0
3262,5.0
3263,5.0
3264,3.0
3265,6.0
3266,5.0
3267,5.0
3268,7.0
3269,17.0
3270,8.0
3271,21.0
3272,8.0
3273,6.0
3274,4.0
3275,0.0
3276,9.0
3277,3.0
3278,10.0
3279,23.0
3280,8.0
3281,5.0
3282,23.0
3283,2.0
3284,13.0
3285,15.0
3286,4.0
3287,2.0
3288,5.0
3289,19.0
3290,12.0
3291,18.0
3292,18.0
3293,16.0
3294,33.0
3295,0.0
3296,0.0
3297,13.0
3298,2.0
3299,18.0
3300,6.0
3301,0.0
3302,8.0
3303,12.0
3304,15.0
3305,0.0
3306,7.0
3307,7.0
3308,13.0
3309,25.0
3310,19.0
3311,3.0
3312,19.0
3313,5.0
3314,17.0
3315,29.0
3316,15.0
3317,3.0
3318,6.0
3319,15.0
3320,23.0
3321,16.0
3322,26.0
3323,0.0
3324,11.0
3325,19.0
3326,1.0
3327,0.0
3328,21.0
3329,21.0
3330,4.0
3331,23.0
3332,8.0
3333,30.0
3334,5.0
3335,26.0
3336,1.0
3337,4.0
3338,17.0
3339,2.0
3340,0.0
3341,0.0
3342,7.0
3343,21.0
3344,8.0
3345,0.0
3346,12.0
3347,23.0
3348,14.0
3349,17.0
3350,21.0
3351,17.0
3352,2.0
3353,14.0
3354,1.0
3355,22.0
3356,8.0
3357,1.0
3358,1.0
3359,1.0
3360,20.0
3361,1.0
3362,1.0
3363,2.0
3364,6.0
3365,1.0
3366,2.0
3367,10.0
3368,9.0
3369,3.0
3370,15.0
3371,15.0
3372,4.0
3373,2.0
3374,25.0
3375,12.0
3376,16.0
3377,15.0
3378,7.0
3379,16.0
3380,17.0
3381,0.0
3382,1.0
3383,0.0
3384,26.0
3385,7.0
3386,8.0
3387,2.0
3388,15.0
3389,0.0
3390,12.0
3391,20.0
3392,0.0
3393,10.0
3394,19.0
3395,6.0
3396,0.0
3397,8.0
3398,4.0
3399,41.0
3400,7.0
3401,2.0
3402,0.0
3403,12.0
3404,26.0
3405,0.0
3406,9.0
3407,12.0
3408,21.0
3409,0.0
3410,22.0
3411,11.0
3412,0.0
3413,22.0
3414,3.0
3415,1.0
3416,7.0
3417,0.0
3418,6.0
3419,19.0
3420,2.0
3421,0.0
3422,18.0
3423,6.0
3424,13.0
3425,0.0
3426,18.0
3427,15.0
3428,10.0
3429,8.0
3430,9.0
3431,17.0
3432,2.0
3433,9.0
3434,0.0
3435,4.0
3436,26.0
3437,15.0
3438,1.0
3439,5.0
3440,3.0
3441,30.0
3442,8.0
3443,47.0
3444,1.0
3445,0.0
3446,5.0
3447,15.0
3448,3.0
3449,16.0
3450,20.0
3451,2.0
3452,1.0
3453,4.0
3454,17.0
3455,3.0
3456,22.0
3457,8.0
3458,33.0
3459,22.0
3460,13.0
3461,1.0
3462,37.0
3463,6.0
3464,0.0
3465,43.0
3466,17.0
3467,14.0
3468,1.0
3469,1.0
3470,3.0
3471,0.0
3472,22.0
3473,15.0
3474,1.0
3475,9.0
3476,9.0
3477,0.0
3478,9.0
3479,12.0
3480,4.0
3481,1.0
3482,5.0
3483,13.0
3484,1.0
3485,4.0
3486,1.0
3487,13.0
3488,2.0
3489,11.0
3490,14.0
3491,1.0
3492,4.0
3493,17.0
3494,0.0
3495,8.0
3496,0.0
3497,6.0
3498,11.0
3499,3.0
3500,15.0
3501,0.0
3502,4.0
3503,1.0
3504,1.0
3505,8.0
3506,1.0
3507,6.0
3508,24.0
3509,16.0
3510,2.0
3511,2.0
3512,4.0
3513,19.0
3514,10.0
3515,8.0
3516,10.0
3517,1.0
3518,10.0
3519,4.0
3520,13.0
3521,1.0
3522,14.0
3523,15.0
3524,4.0
3525,0.0
3526,18.0
3527,13.0
3528,24.0
3529,0.0
3530,0.0
3531,32.0
3532,15.0
3533,1.0
3534,23.0
3535,13.0
3536,14.0
3537,19.0
3538,8.0
3539,19.0
3540,9.0
3541,1.0
3542,20.0
3543,7.0
3544,2.0
3545,15.0
3546,30.0
3547,19.0
3548,1.0
3549,4.0
3550,4.0
3551,6.0
3552,9.0
3553,5.0
3554,7.0
3555,4.0
3556,5.0
3557,19.0
3558,3.0
3559,1.0
3560,8.0
3561,7.0
3562,0.0
3563,1.0
3564,17.0
3565,23.0
3566,2.0
3567,1.0
3568,9.0
3569,3.0
3570,29.0
3571,3.0
3572,25.0
3573,10.0
3574,20.0
3575,1.0
3576,1.0
3577,3.0
3578,21.0
3579,11.0
3580,8.0
3581,1.0
3582,16.0
3583,1.0
3584,5.0
3585,9.0
3586,0.0
3587,13.0
3588,0.0
3589,4.0
3590,20.0
3591,11.0
3592,1.0
3593,0.0
3594,18.0
3595,17.0
3596,0.0
3597,19.0
3598,18.0
3599,7.0
3600,7.0
3601,23.0
3602,9.0
3603,3.0
3604,29.0
3605,1.0
3606,30.0
3607,2.0
3608,10.0
3609,23.0
3610,0.0
3611,5.0
3612,24.0
3613,19.0
3614,3.0
3615,5.0
3616,6.0
3617,7.0
3618,4.0
3619,17.0
3620,16.0
3621,2.0
3622,13.0
3623,4.0
3624,1.0
3625,0.0
3626,10.0
3627,2.0
3628,22.0
3629,5.0
3630,25.0
3631,5.0
3632,4.0
3633,21.0
3634,5.0
3635,10.0
3636,5.0
3637,3.0
3638,7.0
3639,4.0
3640,11.0
3641,17.0
3642,6.0
3643,10.0
3644,31.0
3645,7.0
3646,4.0
3647,19.0
3648,2.0
3649,18.0
3650,11.0
3651,5.0
3652,19.0
3653,15.0
3654,0.0
3655,7.0
3656,16.0
3657,14.0
3658,26.0
3659,9.0
3660,0.0
3661,5.0
3662,23.0
3663,22.0
3664,2.0
3665,1.0
3666,20.0
3667,13.0
3668,11.0
3669,0.0
3670,18.0
3671,13.0
3672,15.0
3673,1.0
3674,8.0
3675,14.0
3676,0.0
3677,1.0
3678,7.0
3679,18.0
3680,22.0
3681,2.0
3682,19.0
3683,14.0
3684,15.0
3685,19.0
3686,12.0
3687,10.0
3688,0.0
3689,20.0
3690,1.0
3691,1.0
3692,9.0
3693,1.0
3694,7.0
3695,13.0
3696,30.0
3697,7.0
3698,22.0
3699,3.0
3700,15.0
3701,0.0
3702,10.0
3703,8.0
3704,3.0
3705,14.0
3706,11.0
3707,2.0
3708,11.0
3709,3.0
3710,5.0
3711,15.0
3712,7.0
3713,29.0
3714,1.0
3715,8.0
3716,11.0
3717,13.0
3718,23.0
3719,2.0
3720,19.0
3721,10.0
3722,20.0
3723,7.0
3724,1.0
3725,13.0
3726,1.0
3727,14.0
3728,23.0
3729,4.0
3730,6.0
3731,1.0
3732,16.0
3733,0.0
3734,20.0
3735,1.0
3736,1.0
3737,11.0
3738,0.0
3739,12.0
3740,0.0
3741,9.0
3742,13.0
3743,6.0
3744,22.0
3745,1.0
3746,3.0
3747,7.0
3748,2.0
3749,4.0
3750,24.0
3751,18.0
3752,0.0
3753,5.0
3754,12.0
3755,7.0
3756,5.0
3757,3.0
3758,6.0
3759,1.0
3760,18.0
3761,4.0
3762,38.0
3763,0.0
3764,2.0
3765,9.0
3766,3.0
3767,0.0
3768,2.0
3769,12.0
3770,3.0
3771,16.0
3772,6.0
3773,3.0
3774,16.0
3775,4.0
3776,4.0
3777,1.0
3778,5.0
3779,16.0
3780,12.0
3781,16.0
3782,12.0
3783,12.0
3784,5.0
3785,1.0
3786,0.0
3787,6.0
3788,1.0
3789,2.0
3790,17.0
3791,9.0
3792,5.0
3793,4.0
3794,12.0
3795,17.0
3796,5.0
3797,7.0
3798,1.0
3799,20.0
3800,1.0
3801,22.0
3802,2.0
3803,3.0
3804,5.0
3805,0.0
3806,1.0
3807,0.0
3808,14.0
3809,6.0
3810,0.0
3811,2.0
3812,18.0
3813,8.0
3814,19.0
3815,14.0
3816,20.0
3817,0.0
3818,14.0
3819,1.0
3820,3.0
3821,26.0
3822,28.0
3823,2.0
3824,0.0
3825,5.0
3826,11.0
3827,14.0
3828,1.0
3829,8.0
3830,21.0
3831,1.0
3832,23.0
3833,13.0
3834,0.0
3835,19.0
3836,4.0
3837,6.0
3838,30.0
3839,9.0
3840,25.0
3841,6.0
3842,9.0
3843,0.0
3844,4.0
3845,3.0
3846,17.0
3847,0.0
3848,3.0
3849,12.0
3850,3.0
3851,2.0
3852,0.0
3853,3.0
3854,6.0
3855,16.0
3856,0.0
3857,23.0
3858,2.0
3859,3.0
3860,12.0
3861,7.0
3862,30.0
3863,24.0
3864,31.0
3865,0.0
3866,29.0
3867,0.0
3868,13.0
3869,5.0
3870,2.0
3871,0.0
3872,8.0
3873,16.0
3874,9.0
3875,1.0
3876,12.0
3877,2.0
3878,17.0
3879,1.0
3880,20.0
3881,21.0
3882,6.0
3883,19.0
3884,17.0
3885,9.0
3886,17.0
3887,6.0
3888,4.0
3889,13.0
3890,16.0
3891,4.0
3892,2.0
3893,1.0
3894,16.0
3895,9.0
3896,39.0
3897,21.0
3898,16.0
3899,0.0
3900,26.0
3901,7.0
3902,2.0
3903,6.0
3904,15.0
3905,15.0
3906,0.0
3907,11.0
3908,9.0
3909,17.0
3910,17.0
3911,0.0
3912,19.0
3913,9.0
3914,2.0
3915,6.0
3916,1.0
3917,5.0
3918,0.0
3919,34.0
3920,0.0
3921,0.0
3922,0.0
3923,5.0
3924,21.0
3925,25.0
3926,9.0
3927,0.0
3928,26.0
3929,9.0
3930,10.0
3931,37.0
3932,11.0
3933,12.0
3934,17.0
3935,4.0
3936,0.0
3937,14.0
3938,19.0
3939,0.0
3940,1.0
3941,6.0
3942,9.0
3943,0.0
3944,0.0
3945,7.0
3946,16.0
3947,6.0
3948,9.0
3949,1.0
3950,14.0
3951,11.0
3952,16.0
3953,8.0
3954,18.0
3955,11.0
3956,27.0
3957,5.0
3958,0.0
3959,3.0
3960,7.0
3961,0.0
3962,3.0
3963,0.0
3964,3.0
3965,6.0
3966,10.0
3967,15.0
3968,14.0
3969,1.0
3970,28.0
3971,9.0
3972,13.0
3973,0.0
3974,26.0
3975,5.0
3976,18.0
3977,9.0
3978,4.0
3979,20.0
3980,19.0
3981,0.0
3982,9.0
3983,20.0
3984,13.0
3985,18.0
3986,19.0
3987,22.0
3988,14.0
3989,24.0
3990,24.0
3991,1.0
3992,20.0
3993,23.0
3994,20.0
3995,5.0
3996,11.0
3997,10.0
3998,21.0
3999,26.0
4000,6.0
4001,11.0
4002,11.0
4003,0.0
4004,26.0
4005,5.0
4006,22.0
4007,2.0
4008,9.0
4009,0.0
4010,18.0
4011,1.0
4012,1.0
4013,14.0
4014,8.0
4015,8.0
4016,14.0
4017,0.0
4018,1.0
4019,14.0
4020,26.0
4021,20.0
4022,11.0
4023,0.0
4024,8.0
4025,5.0
4026,2.0
4027,1.0
4028,13.0
4029,0.0
4030,6.0
4031,6.0
4032,45.0
4033,1.0
4034,0.0
4035,0.0
4036,12.0
4037,22.0
4038,20.0
4039,1.0
4040,22.0
4041,31.0
4042,9.0
4043,4.0
4044,1.0
4045,7.0
4046,4.0
4047,41.0
4048,12.0
4049,6.0
4050,10.0
4051,5.0
4052,19.0
4053,8.0
4054,17.0
4055,16.0
4056,19.0
4057,8.0
4058,0.0
4059,42.0
4060,13.0
4061,4.0
4062,13.0
4063,23.0
4064,8.0
4065,16.0
4066,0.0
4067,24.0
4068,13.0
4069,10.0
4070,8.0
4071,6.0
4072,11.0
4073,4.0
4074,3.0
4075,31.0
4076,6.0
4077,26.0
4078,0.0
4079,17.0
4080,1.0
4081,29.0
4082,15.0
4083,13.0
4084,5.0
4085,1.0
4086,13.0
4087,28.0
4088,25.0
4089,7.0
4090,5.0
4091,9.0
4092,7.0
4093,20.0
4094,19.0
4095,0.0
4096,7.0
4097,29.0
4098,20.0
4099,2.0
4100,1.0
4101,7.0
4102,36.0
4103,3.0
4104,30.0
4105,10.0
4106,9.0
4107,32.0
4108,13.0
4109,29.0
4110,5.0
4111,15.0
4112,0.0
4113,24.0
4114,5.0
4115,17.0
4116,7.0
4117,8.0
4118,0.0
4119,7.0
4120,17.0
4121,2.0
4122,20.0
4123,13.0
4124,18.0
4125,13.0
4126,14.0
4127,28.0
4128,20.0
4129,0.0
4130,15.0
4131,0.0
4132,20.0
4133,0.0
4134,1.0
