,Gabbr1
68820,3.0
68821,0.0
68822,7.0
68823,18.0
68824,2.0
68825,8.0
68826,1.0
68827,20.0
68828,16.0
68829,1.0
68830,1.0
68831,2.0
68832,6.0
68833,6.0
68834,10.0
68835,7.0
68836,8.0
68837,1.0
68838,8.0
68839,4.0
68840,1.0
68841,1.0
68842,8.0
68843,2.0
68844,7.0
68845,3.0
68846,22.0
68847,1.0
68848,3.0
68849,3.0
68850,5.0
68851,29.0
68852,0.0
68853,4.0
68854,0.0
68855,7.0
68856,9.0
68857,3.0
68858,5.0
68859,4.0
68860,5.0
68861,8.0
68862,3.0
68863,1.0
68864,1.0
68865,5.0
68866,6.0
68867,14.0
68868,12.0
68869,5.0
68870,1.0
68871,3.0
68872,16.0
68873,2.0
68874,3.0
68875,10.0
68876,4.0
68877,1.0
68878,24.0
68879,3.0
68880,6.0
68881,2.0
68882,2.0
68883,4.0
68884,6.0
68885,5.0
68886,8.0
68887,8.0
68888,2.0
68889,11.0
68890,8.0
68891,1.0
68892,9.0
68893,6.0
68894,13.0
68895,2.0
68896,9.0
68897,3.0
68898,7.0
68899,2.0
68900,9.0
68901,3.0
68902,4.0
68903,36.0
68904,6.0
68905,1.0
68906,5.0
68907,13.0
68908,9.0
68909,3.0
68910,2.0
68911,0.0
68912,7.0
68913,1.0
68914,4.0
68915,2.0
68916,9.0
68917,4.0
68918,1.0
68919,3.0
68920,47.0
68921,61.0
68922,2.0
68923,6.0
68924,3.0
68925,2.0
68926,4.0
68927,7.0
68928,3.0
68929,35.0
68930,1.0
68931,0.0
68932,5.0
68933,2.0
68934,6.0
68935,22.0
68936,32.0
68937,9.0
68938,2.0
68939,2.0
68940,2.0
68941,2.0
68942,4.0
68943,2.0
68944,7.0
68945,1.0
68946,9.0
68947,8.0
68948,3.0
68949,4.0
68950,3.0
68951,1.0
68952,1.0
68953,3.0
68954,6.0
68955,7.0
68956,1.0
68957,6.0
68958,21.0
68959,12.0
68960,4.0
68961,4.0
68962,2.0
68963,0.0
68964,1.0
68965,2.0
68966,4.0
68967,4.0
68968,5.0
68969,12.0
68970,1.0
68971,1.0
68972,1.0
68973,1.0
68974,3.0
68975,2.0
68976,5.0
68977,9.0
68978,10.0
68979,3.0
68980,1.0
68981,0.0
68982,2.0
68983,9.0
68984,6.0
68985,5.0
68986,7.0
68987,11.0
68988,6.0
68989,2.0
68990,5.0
68991,2.0
68992,10.0
68993,2.0
68994,4.0
68995,0.0
68996,7.0
68997,1.0
68998,17.0
68999,2.0
69000,2.0
69001,7.0
69002,3.0
69003,4.0
69004,3.0
69005,2.0
69006,10.0
69007,5.0
69008,20.0
69009,12.0
69010,10.0
69011,3.0
69012,33.0
69013,2.0
69014,1.0
69015,0.0
69016,25.0
69017,2.0
69018,8.0
69019,13.0
69020,21.0
69021,1.0
69022,1.0
69023,2.0
69024,9.0
69025,2.0
69026,3.0
69027,5.0
69028,12.0
69029,2.0
69030,2.0
69031,3.0
69032,8.0
69033,2.0
69034,0.0
69035,21.0
69036,6.0
69037,2.0
69038,2.0
69039,15.0
69040,12.0
69041,8.0
69042,1.0
69043,26.0
69044,9.0
69045,24.0
69046,4.0
69047,9.0
69048,12.0
69049,6.0
69050,11.0
69051,7.0
69052,5.0
69053,23.0
69054,1.0
69055,10.0
69056,11.0
69057,3.0
69058,7.0
69059,24.0
69060,12.0
69061,7.0
69062,6.0
69063,2.0
69064,5.0
69065,11.0
69066,8.0
69067,8.0
69068,6.0
69069,7.0
69070,22.0
69071,9.0
69072,2.0
69073,0.0
69074,4.0
69075,3.0
69076,3.0
69077,1.0
69078,1.0
69079,9.0
69080,1.0
69081,6.0
69082,15.0
69083,4.0
69084,56.0
69085,9.0
69086,3.0
69087,1.0
69088,5.0
69089,1.0
69090,6.0
69091,3.0
69092,3.0
69093,5.0
69094,2.0
69095,1.0
69096,6.0
69097,2.0
69098,3.0
69099,3.0
69100,3.0
69101,2.0
69102,7.0
69103,1.0
69104,0.0
69105,9.0
69106,0.0
69107,1.0
69108,3.0
69109,6.0
69110,1.0
69111,1.0
69112,0.0
69113,5.0
69114,3.0
69115,14.0
69116,0.0
69117,2.0
69118,1.0
69119,4.0
69120,4.0
69121,2.0
69122,2.0
69123,9.0
69124,7.0
69125,4.0
69126,11.0
69127,9.0
69128,2.0
69129,29.0
69130,7.0
69131,4.0
69132,6.0
69133,44.0
69134,3.0
69135,5.0
69136,2.0
69137,3.0
69138,4.0
69139,6.0
69140,6.0
69141,6.0
69142,7.0
69143,21.0
69144,4.0
69145,9.0
69146,8.0
69147,21.0
69148,3.0
69149,5.0
69150,15.0
69151,9.0
69152,1.0
69153,4.0
69154,38.0
69155,9.0
69156,39.0
69157,2.0
69158,51.0
69159,21.0
69160,0.0
69161,36.0
69162,15.0
69163,8.0
69164,2.0
69165,2.0
69166,10.0
69167,5.0
69168,7.0
69169,4.0
69170,58.0
69171,48.0
69172,33.0
69173,4.0
69174,5.0
69175,29.0
69176,29.0
69177,4.0
69178,6.0
69179,0.0
69180,19.0
69181,2.0
69182,83.0
69183,25.0
69184,0.0
69185,4.0
69186,5.0
69187,3.0
69188,17.0
69189,4.0
69190,1.0
69191,36.0
69192,24.0
69193,7.0
69194,5.0
69195,34.0
69196,1.0
69197,13.0
69198,0.0
69199,6.0
69200,53.0
69201,10.0
69202,41.0
69203,13.0
69204,6.0
69205,7.0
69206,1.0
69207,17.0
69208,9.0
69209,39.0
69210,65.0
69211,68.0
69212,31.0
69213,58.0
69214,46.0
69215,1.0
69216,33.0
69217,6.0
69218,1.0
69219,8.0
69220,59.0
69221,50.0
69222,18.0
69223,8.0
69224,67.0
69225,37.0
69226,18.0
69227,12.0
69228,28.0
69229,8.0
69230,27.0
69231,75.0
69232,41.0
69233,28.0
69234,17.0
69235,4.0
69236,35.0
69237,12.0
69238,77.0
69239,27.0
69240,3.0
69241,69.0
69242,37.0
69243,77.0
69244,69.0
69245,21.0
69246,84.0
69247,42.0
69248,3.0
69249,39.0
69250,52.0
69251,55.0
69252,8.0
69253,0.0
69254,4.0
69255,3.0
69256,53.0
69257,3.0
69258,39.0
69259,6.0
69260,58.0
69261,70.0
69262,16.0
69263,49.0
69264,46.0
69265,3.0
69266,34.0
69267,0.0
69268,34.0
69269,10.0
69270,35.0
69271,99.0
69272,16.0
69273,57.0
69274,36.0
69275,41.0
69276,29.0
69277,6.0
69278,31.0
69279,16.0
69280,24.0
69281,2.0
69282,45.0
69283,54.0
69284,3.0
69285,6.0
69286,1.0
69287,1.0
69288,3.0
69289,3.0
69290,9.0
69291,1.0
69292,15.0
69293,33.0
69294,22.0
69295,5.0
69296,6.0
69297,5.0
69298,9.0
69299,61.0
69300,5.0
69301,4.0
69302,2.0
69303,5.0
69304,3.0
69305,18.0
69306,13.0
69307,4.0
69308,10.0
69309,9.0
69310,2.0
69311,62.0
69312,0.0
69313,0.0
69314,33.0
69315,7.0
69316,34.0
69317,11.0
69318,6.0
69319,5.0
69320,21.0
69321,9.0
69322,3.0
69323,50.0
69324,3.0
69325,0.0
69326,1.0
69327,24.0
69328,14.0
69329,0.0
69330,2.0
69331,3.0
69332,5.0
69333,2.0
69334,1.0
69335,24.0
69336,5.0
69337,7.0
69338,1.0
69339,9.0
69340,10.0
69341,34.0
69342,7.0
69343,0.0
69344,14.0
69345,3.0
69346,37.0
69347,31.0
69348,11.0
69349,62.0
69350,8.0
69351,11.0
69352,2.0
69353,1.0
69354,2.0
69355,58.0
69356,22.0
69357,21.0
69358,29.0
69359,26.0
69360,0.0
69361,6.0
69362,4.0
69363,12.0
69364,36.0
69365,12.0
69366,26.0
69367,11.0
69368,6.0
69369,35.0
69370,20.0
69371,20.0
69372,13.0
69373,10.0
69374,1.0
69375,5.0
69376,3.0
69377,24.0
69378,9.0
69379,3.0
69380,38.0
69381,19.0
69382,27.0
69383,24.0
69384,31.0
69385,18.0
69386,34.0
69387,7.0
69388,40.0
69389,29.0
69390,30.0
69391,21.0
69392,36.0
69393,29.0
69394,25.0
69395,30.0
69396,25.0
69397,0.0
69398,33.0
69399,46.0
69400,1.0
69401,14.0
69402,15.0
69403,15.0
69404,36.0
69405,9.0
69406,0.0
69407,2.0
69408,13.0
69409,0.0
69410,12.0
69411,2.0
69412,26.0
69413,27.0
69414,7.0
69415,0.0
69416,17.0
69417,27.0
69418,32.0
69419,17.0
69420,34.0
69421,29.0
69422,7.0
69423,23.0
69424,17.0
69425,36.0
69426,10.0
69427,40.0
69428,33.0
69429,7.0
69430,37.0
69431,24.0
69432,6.0
69433,5.0
69434,15.0
69435,0.0
69436,37.0
69437,30.0
69438,2.0
69439,3.0
69440,15.0
69441,4.0
69442,5.0
69443,2.0
69444,30.0
69445,12.0
69446,23.0
69447,37.0
69448,21.0
69449,0.0
69450,8.0
69451,6.0
69452,29.0
69453,6.0
69454,52.0
69455,15.0
69456,21.0
69457,2.0
69458,24.0
69459,17.0
69460,10.0
69461,3.0
69462,31.0
69463,0.0
69464,58.0
69465,7.0
69466,15.0
69467,42.0
69468,38.0
69469,1.0
69470,18.0
69471,2.0
69472,20.0
69473,35.0
69474,15.0
69475,34.0
69476,4.0
69477,22.0
69478,6.0
69479,36.0
69480,26.0
69481,1.0
69482,2.0
69483,35.0
69484,49.0
69485,27.0
69486,21.0
69487,1.0
69488,32.0
69489,3.0
69490,37.0
69491,31.0
69492,0.0
69493,16.0
69494,40.0
69495,13.0
69496,50.0
69497,4.0
69498,46.0
69499,23.0
69500,11.0
69501,13.0
69502,1.0
69503,2.0
69504,2.0
69505,21.0
69506,41.0
69507,5.0
69508,3.0
69509,21.0
69510,23.0
69511,31.0
69512,20.0
69513,25.0
69514,42.0
69515,3.0
69516,39.0
69517,39.0
69518,4.0
69519,25.0
69520,47.0
69521,9.0
69522,1.0
69523,54.0
69524,18.0
69525,6.0
69526,1.0
69527,30.0
69528,21.0
69529,1.0
69530,0.0
69531,3.0
69532,12.0
69533,5.0
69534,22.0
69535,2.0
69536,19.0
69537,19.0
69538,36.0
69539,4.0
69540,7.0
69541,16.0
69542,14.0
69543,24.0
69544,18.0
69545,30.0
69546,45.0
69547,21.0
69548,26.0
69549,2.0
69550,30.0
69551,42.0
69552,1.0
69553,21.0
69554,21.0
69555,40.0
69556,58.0
69557,8.0
69558,4.0
69559,28.0
69560,23.0
69561,18.0
69562,2.0
69563,12.0
69564,1.0
69565,24.0
69566,27.0
69567,2.0
69568,21.0
69569,31.0
69570,43.0
69571,26.0
69572,29.0
69573,2.0
69574,10.0
69575,28.0
69576,5.0
69577,9.0
69578,2.0
69579,25.0
69580,22.0
69581,6.0
69582,21.0
69583,54.0
69584,13.0
69585,46.0
69586,27.0
69587,2.0
69588,15.0
69589,0.0
69590,3.0
69591,1.0
69592,48.0
69593,8.0
69594,37.0
69595,26.0
69596,18.0
69597,18.0
69598,18.0
69599,5.0
69600,4.0
69601,15.0
69602,47.0
69603,3.0
69604,11.0
69605,6.0
69606,21.0
69607,29.0
69608,20.0
69609,8.0
69610,3.0
69611,1.0
69612,22.0
69613,6.0
69614,62.0
69615,30.0
69616,33.0
69617,3.0
69618,57.0
69619,29.0
69620,2.0
69621,9.0
69622,14.0
69623,6.0
69624,14.0
69625,15.0
69626,64.0
69627,5.0
69628,27.0
69629,39.0
69630,50.0
69631,21.0
69632,20.0
69633,44.0
69634,5.0
69635,21.0
69636,5.0
69637,29.0
69638,0.0
69639,0.0
69640,18.0
69641,1.0
69642,24.0
69643,10.0
69644,25.0
69645,27.0
69646,20.0
69647,8.0
69648,16.0
69649,15.0
69650,21.0
69651,29.0
69652,4.0
69653,16.0
69654,29.0
69655,33.0
69656,4.0
69657,28.0
69658,4.0
69659,20.0
69660,5.0
69661,2.0
69662,21.0
69663,0.0
69664,20.0
69665,10.0
69666,10.0
69667,22.0
69668,5.0
69669,47.0
69670,20.0
69671,18.0
69672,8.0
69673,12.0
69674,34.0
69675,2.0
69676,29.0
69677,5.0
69678,9.0
69679,20.0
69680,9.0
69681,21.0
69682,26.0
69683,39.0
69684,1.0
69685,4.0
69686,24.0
69687,28.0
69688,10.0
69689,36.0
69690,25.0
69691,16.0
69692,20.0
69693,10.0
69694,37.0
69695,21.0
69696,15.0
69697,22.0
69698,13.0
69699,15.0
69700,19.0
69701,1.0
69702,3.0
69703,20.0
69704,1.0
69705,8.0
69706,6.0
69707,6.0
69708,5.0
69709,3.0
69710,5.0
69711,27.0
69712,3.0
69713,6.0
69714,11.0
69715,1.0
69716,15.0
69717,3.0
69718,4.0
69719,1.0
69720,0.0
69721,1.0
69722,1.0
69723,4.0
69724,2.0
69725,9.0
69726,2.0
69727,2.0
69728,0.0
69729,3.0
69730,3.0
69731,4.0
69732,11.0
69733,7.0
69734,5.0
69735,7.0
69736,1.0
69737,7.0
69738,1.0
69739,6.0
69740,2.0
69741,5.0
69742,1.0
69743,1.0
69744,27.0
69745,13.0
69746,5.0
69747,14.0
69748,9.0
69749,35.0
69750,5.0
69751,38.0
69752,22.0
69753,24.0
69754,31.0
69755,13.0
69756,9.0
69757,23.0
69758,17.0
69759,12.0
69760,22.0
69761,24.0
69762,1.0
69763,25.0
69764,4.0
69765,15.0
69766,19.0
69767,34.0
69768,19.0
69769,20.0
69770,8.0
69771,13.0
69772,9.0
69773,43.0
69774,14.0
69775,11.0
69776,33.0
69777,6.0
69778,5.0
69779,5.0
69780,4.0
69781,7.0
69782,30.0
69783,26.0
69784,4.0
69785,0.0
69786,22.0
69787,28.0
69788,27.0
69789,11.0
69790,10.0
69791,3.0
69792,37.0
69793,3.0
69794,20.0
69795,20.0
69796,24.0
69797,33.0
69798,2.0
69799,30.0
69800,1.0
69801,22.0
69802,4.0
69803,35.0
69804,23.0
69805,27.0
69806,53.0
69807,48.0
69808,24.0
69809,21.0
69810,16.0
69811,41.0
69812,14.0
69813,3.0
69814,54.0
69815,4.0
69816,4.0
69817,24.0
69818,33.0
69819,4.0
69820,31.0
69821,24.0
69822,41.0
69823,2.0
69824,53.0
69825,8.0
69826,5.0
69827,2.0
69828,9.0
69829,23.0
69830,3.0
69831,4.0
69832,19.0
69833,3.0
69834,13.0
69835,5.0
69836,2.0
69837,5.0
69838,4.0
69839,42.0
69840,18.0
69841,9.0
69842,40.0
69843,22.0
69844,4.0
69845,3.0
69846,10.0
69847,18.0
69848,48.0
69849,2.0
69850,1.0
69851,3.0
69852,12.0
69853,2.0
69854,23.0
69855,26.0
69856,5.0
69857,5.0
69858,3.0
69859,13.0
69860,4.0
69861,35.0
69862,27.0
69863,27.0
69864,18.0
69865,4.0
69866,16.0
69867,1.0
69868,2.0
69869,28.0
69870,7.0
69871,6.0
69872,6.0
69873,3.0
69874,26.0
69875,10.0
69876,15.0
69877,15.0
69878,41.0
69879,4.0
69880,5.0
69881,25.0
69882,36.0
69883,37.0
69884,6.0
69885,4.0
69886,31.0
69887,16.0
69888,5.0
69889,30.0
69890,8.0
69891,19.0
69892,17.0
69893,28.0
69894,4.0
69895,2.0
69896,28.0
69897,10.0
69898,19.0
69899,22.0
69900,3.0
69901,59.0
69902,15.0
69903,28.0
69904,12.0
69905,7.0
69906,2.0
69907,2.0
69908,0.0
69909,7.0
69910,4.0
69911,5.0
69912,1.0
69913,7.0
69914,4.0
69915,31.0
69916,9.0
69917,9.0
69918,18.0
69919,29.0
69920,5.0
69921,21.0
69922,24.0
69923,39.0
69924,24.0
69925,12.0
69926,3.0
69927,6.0
69928,5.0
69929,3.0
69930,25.0
69931,8.0
69932,21.0
69933,58.0
69934,17.0
69935,3.0
69936,2.0
69937,30.0
69938,21.0
69939,9.0
69940,11.0
69941,40.0
69942,31.0
69943,36.0
69944,13.0
69945,25.0
69946,44.0
69947,16.0
69948,19.0
69949,40.0
69950,2.0
69951,50.0
69952,5.0
69953,7.0
69954,7.0
69955,41.0
69956,3.0
69957,18.0
69958,1.0
69959,2.0
69960,21.0
69961,4.0
69962,41.0
69963,27.0
69964,42.0
69965,6.0
69966,11.0
69967,26.0
69968,34.0
69969,1.0
69970,30.0
69971,35.0
69972,15.0
69973,34.0
69974,28.0
69975,16.0
69976,8.0
69977,22.0
69978,37.0
69979,23.0
69980,2.0
69981,7.0
69982,25.0
69983,5.0
69984,68.0
69985,37.0
69986,24.0
69987,7.0
69988,15.0
69989,58.0
69990,22.0
69991,7.0
69992,2.0
69993,1.0
69994,71.0
69995,24.0
69996,15.0
69997,57.0
69998,31.0
69999,34.0
70000,15.0
70001,24.0
70002,32.0
70003,4.0
70004,6.0
70005,29.0
70006,22.0
70007,25.0
70008,26.0
70009,38.0
70010,26.0
70011,32.0
70012,8.0
70013,3.0
70014,26.0
70015,7.0
70016,4.0
70017,49.0
70018,7.0
70019,7.0
70020,4.0
70021,36.0
70022,8.0
70023,2.0
70024,18.0
70025,23.0
70026,18.0
70027,20.0
70028,8.0
70029,27.0
70030,17.0
70031,21.0
70032,18.0
70033,35.0
70034,12.0
70035,17.0
70036,35.0
70037,34.0
70038,5.0
70039,26.0
70040,24.0
70041,4.0
70042,41.0
70043,2.0
70044,28.0
70045,3.0
70046,3.0
70047,34.0
70048,9.0
70049,26.0
70050,16.0
70051,41.0
70052,54.0
70053,37.0
70054,36.0
70055,35.0
70056,2.0
70057,26.0
70058,23.0
70059,20.0
70060,17.0
70061,30.0
70062,16.0
70063,8.0
70064,47.0
70065,1.0
70066,2.0
70067,2.0
70068,41.0
70069,19.0
70070,23.0
70071,9.0
70072,8.0
70073,46.0
70074,10.0
70075,15.0
70076,17.0
70077,8.0
70078,8.0
70079,5.0
70080,29.0
70081,28.0
70082,30.0
70083,6.0
70084,7.0
70085,26.0
70086,14.0
70087,21.0
70088,58.0
70089,24.0
70090,51.0
70091,43.0
70092,8.0
70093,24.0
70094,4.0
70095,49.0
70096,9.0
70097,13.0
70098,4.0
70099,17.0
70100,16.0
70101,2.0
70102,22.0
70103,2.0
70104,2.0
70105,3.0
70106,7.0
70107,8.0
70108,6.0
70109,2.0
70110,4.0
70111,22.0
70112,2.0
70113,3.0
70114,1.0
70115,37.0
70116,63.0
70117,28.0
70118,10.0
70119,2.0
70120,7.0
70121,33.0
70122,54.0
70123,13.0
70124,5.0
70125,24.0
70126,7.0
70127,76.0
70128,1.0
70129,1.0
70130,7.0
70131,1.0
70132,13.0
70133,8.0
70134,3.0
70135,0.0
70136,60.0
70137,4.0
70138,10.0
70139,5.0
70140,10.0
70141,55.0
70142,3.0
70143,10.0
70144,0.0
70145,65.0
70146,2.0
70147,11.0
70148,0.0
70149,0.0
70150,1.0
70151,5.0
70152,1.0
70153,53.0
70154,10.0
70155,11.0
70156,14.0
70157,7.0
70158,3.0
70159,2.0
70160,30.0
70161,5.0
70162,0.0
70163,1.0
70164,1.0
70165,3.0
70166,3.0
70167,54.0
70168,1.0
70169,0.0
70170,19.0
70171,4.0
70172,18.0
70173,7.0
70174,27.0
70175,8.0
70176,17.0
70177,30.0
70178,11.0
70179,3.0
70180,62.0
70181,31.0
70182,3.0
70183,35.0
70184,8.0
70185,24.0
70186,4.0
70187,22.0
70188,40.0
70189,7.0
70190,2.0
70191,14.0
70192,3.0
70193,70.0
70194,21.0
70195,10.0
70196,27.0
70197,3.0
70198,35.0
70199,24.0
70200,1.0
70201,37.0
70202,15.0
70203,6.0
70204,8.0
70205,10.0
70206,4.0
70207,24.0
70208,8.0
70209,10.0
70210,5.0
70211,1.0
70212,44.0
70213,45.0
70214,31.0
70215,42.0
70216,3.0
70217,25.0
70218,49.0
70219,2.0
70220,7.0
70221,4.0
70222,19.0
70223,23.0
70224,20.0
70225,13.0
70226,28.0
70227,20.0
70228,56.0
70229,13.0
70230,26.0
70231,4.0
70232,4.0
70233,4.0
70234,2.0
70235,14.0
70236,33.0
70237,49.0
70238,15.0
70239,59.0
70240,19.0
70241,9.0
70242,34.0
70243,8.0
70244,9.0
70245,20.0
70246,15.0
70247,1.0
70248,12.0
70249,22.0
70250,38.0
70251,65.0
70252,10.0
70253,7.0
70254,8.0
70255,15.0
70256,43.0
70257,23.0
70258,39.0
70259,17.0
70260,59.0
70261,1.0
70262,5.0
70263,30.0
70264,7.0
70265,12.0
70266,18.0
70267,19.0
70268,4.0
70269,28.0
70270,7.0
70271,4.0
70272,4.0
70273,4.0
70274,6.0
70275,80.0
70276,4.0
70277,3.0
70278,28.0
70279,3.0
70280,16.0
70281,2.0
70282,11.0
70283,17.0
70284,4.0
70285,1.0
70286,31.0
70287,12.0
70288,28.0
70289,4.0
70290,9.0
70291,140.0
70292,43.0
70293,38.0
70294,37.0
70295,0.0
70296,32.0
70297,24.0
70298,10.0
70299,16.0
70300,7.0
70301,4.0
70302,8.0
70303,6.0
70304,1.0
70305,6.0
70306,9.0
70307,23.0
70308,0.0
70309,6.0
70310,28.0
70311,1.0
70312,47.0
70313,3.0
70314,6.0
70315,5.0
70316,10.0
70317,3.0
70318,8.0
70319,8.0
70320,2.0
70321,4.0
70322,1.0
70323,0.0
70324,3.0
70325,0.0
70326,0.0
70327,1.0
70328,2.0
70329,19.0
70330,4.0
70331,1.0
70332,0.0
70333,1.0
70334,4.0
70335,3.0
70336,2.0
70337,4.0
70338,2.0
70339,5.0
70340,1.0
70341,0.0
70342,4.0
70343,1.0
70344,1.0
70345,23.0
70346,35.0
70347,1.0
70348,6.0
70349,1.0
70350,2.0
70351,2.0
70352,8.0
70353,11.0
70354,2.0
70355,2.0
70356,2.0
70357,13.0
70358,6.0
70359,31.0
70360,1.0
70361,18.0
70362,1.0
70363,2.0
70364,2.0
70365,2.0
70366,14.0
70367,1.0
70368,3.0
70369,1.0
70370,3.0
70371,2.0
70372,6.0
70373,2.0
70374,0.0
70375,5.0
70376,2.0
70377,5.0
70378,3.0
70379,6.0
70380,5.0
70381,18.0
70382,1.0
70383,12.0
70384,138.0
70385,2.0
70386,11.0
70387,9.0
70388,9.0
70389,1.0
70390,7.0
70391,3.0
70392,6.0
70393,3.0
70394,1.0
70395,12.0
70396,3.0
70397,4.0
70398,40.0
70399,25.0
70400,2.0
70401,2.0
70402,5.0
70403,19.0
70404,6.0
70405,22.0
70406,5.0
70407,8.0
70408,9.0
70409,20.0
70410,0.0
70411,78.0
70412,16.0
70413,4.0
70414,8.0
70415,9.0
70416,7.0
70417,10.0
70418,1.0
70419,4.0
70420,15.0
70421,12.0
70422,1.0
70423,6.0
70424,2.0
70425,7.0
70426,7.0
70427,5.0
70428,2.0
70429,33.0
70430,31.0
70431,4.0
70432,31.0
70433,7.0
70434,9.0
70435,3.0
70436,69.0
70437,20.0
70438,16.0
70439,16.0
70440,17.0
70441,9.0
70442,1.0
70443,10.0
70444,5.0
70445,1.0
70446,4.0
70447,7.0
70448,3.0
70449,3.0
70450,1.0
70451,3.0
70452,9.0
70453,12.0
70454,1.0
70455,8.0
70456,4.0
70457,1.0
70458,16.0
70459,4.0
70460,13.0
70461,1.0
70462,4.0
70463,2.0
70464,15.0
70465,3.0
70466,8.0
70467,5.0
70468,8.0
70469,2.0
70470,5.0
70471,1.0
70472,5.0
70473,1.0
70474,1.0
70475,25.0
70476,1.0
70477,6.0
70478,4.0
70479,5.0
70480,14.0
70481,6.0
70482,1.0
70483,9.0
70484,1.0
70485,12.0
70486,1.0
70487,3.0
70488,6.0
70489,9.0
70490,4.0
70491,1.0
70492,23.0
70493,1.0
70494,79.0
70495,0.0
70496,20.0
70497,68.0
70498,45.0
70499,3.0
70500,43.0
70501,3.0
70502,6.0
70503,73.0
70504,49.0
70505,1.0
70506,2.0
70507,2.0
70508,10.0
70509,1.0
70510,1.0
70511,13.0
70512,2.0
70513,13.0
70514,0.0
70515,8.0
70516,72.0
70517,5.0
70518,2.0
70519,7.0
70520,1.0
70521,4.0
70522,21.0
70523,0.0
70524,12.0
70525,4.0
70526,25.0
70527,1.0
70528,2.0
70529,30.0
70530,19.0
70531,6.0
70532,1.0
70533,69.0
70534,64.0
70535,15.0
70536,85.0
70537,49.0
70538,37.0
70539,22.0
70540,4.0
70541,3.0
70542,3.0
70543,17.0
70544,13.0
70545,3.0
70546,3.0
70547,3.0
70548,5.0
70549,7.0
70550,4.0
70551,8.0
70552,31.0
70553,4.0
70554,13.0
70555,2.0
70556,21.0
70557,1.0
70558,5.0
70559,0.0
70560,6.0
70561,4.0
70562,2.0
70563,9.0
70564,2.0
70565,10.0
70566,10.0
70567,11.0
70568,77.0
70569,6.0
70570,5.0
70571,3.0
70572,12.0
70573,3.0
70574,2.0
70575,2.0
70576,9.0
70577,4.0
70578,3.0
70579,3.0
70580,8.0
70581,2.0
70582,1.0
70583,4.0
70584,2.0
70585,6.0
70586,7.0
70587,15.0
70588,6.0
70589,8.0
70590,37.0
70591,5.0
70592,10.0
70593,0.0
70594,6.0
70595,18.0
70596,5.0
70597,43.0
70598,5.0
70599,24.0
70600,5.0
70601,25.0
70602,51.0
70603,3.0
70604,13.0
70605,12.0
70606,2.0
70607,0.0
70608,3.0
70609,1.0
70610,6.0
70611,1.0
70612,8.0
70613,12.0
70614,4.0
70615,6.0
70616,1.0
70617,4.0
70618,3.0
70619,7.0
70620,10.0
70621,5.0
70622,2.0
70623,3.0
70624,8.0
70625,4.0
70626,3.0
70627,2.0
70628,1.0
70629,10.0
70630,3.0
70631,4.0
70632,1.0
70633,6.0
70634,0.0
70635,2.0
70636,3.0
70637,2.0
70638,14.0
70639,2.0
70640,1.0
70641,1.0
70642,13.0
70643,10.0
70644,9.0
70645,3.0
70646,10.0
70647,1.0
70648,0.0
70649,0.0
70650,2.0
70651,2.0
70652,4.0
70653,6.0
70654,11.0
70655,3.0
70656,29.0
70657,4.0
70658,33.0
70659,2.0
70660,6.0
70661,3.0
70662,3.0
70663,5.0
70664,20.0
70665,1.0
70666,3.0
70667,1.0
70668,4.0
70669,2.0
70670,0.0
70671,15.0
70672,27.0
70673,5.0
70674,1.0
70675,0.0
70676,3.0
70677,0.0
70678,1.0
70679,8.0
70680,4.0
70681,4.0
70682,2.0
70683,31.0
70684,22.0
70685,9.0
70686,2.0
70687,5.0
70688,17.0
70689,20.0
70690,1.0
70691,53.0
70692,1.0
70693,0.0
70694,3.0
70695,1.0
70696,0.0
70697,5.0
70698,19.0
70699,29.0
70700,40.0
70701,3.0
70702,1.0
70703,2.0
70704,30.0
70705,2.0
70706,0.0
70707,0.0
70708,17.0
70709,19.0
70710,0.0
70711,19.0
70712,11.0
70713,28.0
70714,9.0
70715,6.0
70716,6.0
70717,15.0
70718,10.0
70719,9.0
70720,10.0
70721,4.0
70722,1.0
70723,1.0
70724,24.0
70725,11.0
70726,7.0
70727,3.0
70728,4.0
70729,12.0
70730,3.0
70731,5.0
70732,5.0
70733,0.0
70734,13.0
70735,3.0
70736,0.0
70737,26.0
70738,0.0
70739,11.0
70740,34.0
70741,6.0
70742,5.0
70743,15.0
70744,1.0
70745,30.0
70746,21.0
70747,45.0
70748,23.0
70749,14.0
70750,17.0
70751,25.0
70752,15.0
70753,11.0
70754,15.0
70755,6.0
70756,3.0
70757,5.0
70758,1.0
70759,5.0
70760,6.0
70761,6.0
70762,0.0
70763,12.0
70764,14.0
70765,2.0
70766,4.0
70767,0.0
70768,28.0
70769,9.0
70770,23.0
70771,3.0
70772,6.0
70773,1.0
70774,10.0
70775,24.0
70776,0.0
70777,47.0
70778,7.0
70779,2.0
70780,0.0
70781,2.0
70782,4.0
70783,29.0
70784,5.0
70785,15.0
70786,7.0
70787,0.0
70788,48.0
70789,0.0
70790,22.0
70791,18.0
70792,41.0
70793,11.0
70794,8.0
70795,6.0
70796,38.0
70797,41.0
70798,16.0
70799,5.0
70800,41.0
70801,21.0
70802,24.0
70803,57.0
70804,11.0
70805,1.0
70806,8.0
70807,2.0
70808,2.0
70809,33.0
70810,5.0
70811,1.0
70812,4.0
70813,5.0
70814,39.0
70815,3.0
70816,12.0
70817,3.0
