,Cspg5
79929,10.0
79930,0.0
79931,31.0
79932,28.0
79933,0.0
79934,18.0
79935,0.0
79936,0.0
79937,0.0
79938,4.0
79939,0.0
79940,6.0
79941,0.0
79942,0.0
79943,0.0
79944,0.0
79945,1.0
79946,0.0
79947,0.0
79948,0.0
79949,1.0
79950,0.0
79951,0.0
79952,1.0
79953,0.0
79954,0.0
79955,0.0
79956,0.0
79957,0.0
79958,0.0
79959,0.0
79960,0.0
79961,1.0
79962,0.0
79963,0.0
79964,0.0
79965,0.0
79966,0.0
79967,0.0
79968,0.0
79969,0.0
79970,0.0
79971,0.0
79972,0.0
79973,0.0
79974,0.0
79975,0.0
79976,0.0
79977,0.0
79978,0.0
79979,1.0
79980,0.0
79981,0.0
79982,0.0
79983,0.0
79984,0.0
79985,0.0
79986,0.0
79987,0.0
79988,0.0
79989,0.0
79990,0.0
79991,0.0
79992,0.0
79993,0.0
79994,1.0
79995,0.0
79996,0.0
79997,0.0
79998,2.0
79999,0.0
80000,0.0
80001,0.0
80002,0.0
80003,0.0
80004,1.0
80005,0.0
80006,0.0
80007,0.0
80008,0.0
80009,0.0
80010,0.0
80011,0.0
80012,3.0
80013,0.0
80014,1.0
80015,1.0
80016,0.0
80017,0.0
80018,0.0
80019,0.0
80020,0.0
80021,32.0
80022,2.0
80023,0.0
80024,1.0
80025,0.0
80026,19.0
80027,2.0
80028,1.0
80029,0.0
80030,2.0
80031,4.0
80032,0.0
80033,1.0
80034,5.0
80035,0.0
80036,0.0
80037,0.0
80038,0.0
80039,1.0
80040,28.0
80041,2.0
80042,2.0
80043,0.0
80044,1.0
80045,1.0
80046,0.0
80047,0.0
80048,3.0
80049,0.0
80050,0.0
80051,8.0
80052,5.0
80053,0.0
80054,0.0
80055,1.0
80056,6.0
80057,15.0
80058,0.0
80059,1.0
80060,10.0
80061,0.0
80062,5.0
80063,11.0
80064,1.0
80065,0.0
80066,2.0
80067,7.0
80068,12.0
80069,2.0
80070,0.0
80071,1.0
80072,0.0
80073,0.0
80074,2.0
80075,5.0
80076,0.0
80077,0.0
80078,8.0
80079,0.0
80080,1.0
80081,3.0
80082,8.0
80083,1.0
80084,0.0
80085,0.0
80086,5.0
80087,7.0
80088,0.0
80089,4.0
80090,2.0
80091,0.0
80092,8.0
80093,0.0
80094,5.0
80095,1.0
80096,0.0
80097,0.0
80098,0.0
80099,8.0
80100,31.0
80101,6.0
80102,1.0
80103,3.0
80104,0.0
80105,6.0
80106,0.0
80107,0.0
80108,0.0
80109,20.0
80110,0.0
80111,0.0
80112,5.0
80113,0.0
80114,1.0
80115,21.0
80116,1.0
80117,1.0
80118,5.0
80119,5.0
80120,7.0
80121,1.0
80122,14.0
80123,2.0
80124,15.0
80125,0.0
80126,0.0
80127,0.0
80128,4.0
80129,1.0
80130,5.0
80131,0.0
80132,7.0
80133,0.0
80134,2.0
80135,0.0
80136,7.0
80137,0.0
80138,1.0
80139,0.0
80140,7.0
80141,3.0
80142,1.0
80143,0.0
80144,0.0
80145,0.0
80146,1.0
80147,9.0
80148,2.0
80149,0.0
80150,0.0
80151,39.0
80152,0.0
80153,0.0
80154,11.0
80155,2.0
80156,0.0
80157,10.0
80158,1.0
80159,0.0
80160,0.0
80161,1.0
80162,12.0
80163,2.0
80164,0.0
80165,0.0
80166,0.0
80167,0.0
80168,0.0
80169,1.0
80170,0.0
80171,3.0
80172,0.0
80173,0.0
80174,0.0
80175,0.0
80176,2.0
80177,8.0
80178,0.0
80179,0.0
80180,1.0
80181,1.0
80182,1.0
80183,0.0
80184,4.0
80185,0.0
80186,0.0
80187,1.0
80188,1.0
80189,0.0
80190,0.0
80191,0.0
80192,0.0
80193,0.0
80194,0.0
80195,1.0
80196,0.0
80197,0.0
80198,1.0
80199,0.0
80200,0.0
80201,0.0
80202,0.0
80203,0.0
80204,1.0
80205,1.0
80206,1.0
80207,0.0
80208,0.0
80209,3.0
80210,0.0
80211,0.0
80212,0.0
80213,0.0
80214,0.0
80215,0.0
80216,0.0
80217,0.0
80218,0.0
80219,0.0
80220,0.0
80221,0.0
80222,0.0
80223,0.0
80224,0.0
80225,0.0
80226,0.0
80227,0.0
80228,0.0
80229,0.0
80230,1.0
80231,0.0
80232,0.0
80233,0.0
80234,0.0
80235,1.0
80236,0.0
80237,2.0
80238,5.0
80239,6.0
80240,0.0
80241,0.0
80242,0.0
80243,0.0
80244,2.0
80245,1.0
80246,9.0
80247,1.0
80248,0.0
80249,8.0
80250,0.0
80251,0.0
80252,0.0
80253,0.0
80254,0.0
80255,0.0
80256,0.0
80257,1.0
80258,0.0
80259,14.0
80260,2.0
80261,2.0
80262,1.0
80263,1.0
80264,1.0
80265,3.0
80266,0.0
80267,0.0
80268,0.0
80269,0.0
80270,0.0
80271,2.0
80272,0.0
80273,3.0
80274,0.0
80275,11.0
80276,25.0
80277,0.0
80278,0.0
80279,0.0
80280,0.0
80281,1.0
80282,1.0
80283,2.0
80284,2.0
80285,1.0
80286,5.0
80287,1.0
80288,0.0
80289,0.0
80290,0.0
80291,2.0
80292,0.0
80293,1.0
80294,0.0
80295,0.0
80296,4.0
80297,8.0
80298,0.0
80299,0.0
80300,0.0
80301,1.0
80302,0.0
80303,7.0
80304,5.0
80305,0.0
80306,1.0
80307,7.0
80308,0.0
80309,0.0
80310,0.0
80311,0.0
80312,0.0
80313,0.0
80314,0.0
80315,0.0
80316,1.0
80317,0.0
80318,0.0
80319,2.0
80320,1.0
80321,0.0
80322,0.0
80323,0.0
80324,3.0
80325,0.0
80326,1.0
80327,2.0
80328,0.0
80329,0.0
80330,6.0
80331,1.0
80332,1.0
80333,0.0
80334,0.0
80335,0.0
80336,0.0
80337,3.0
80338,0.0
80339,0.0
80340,2.0
80341,1.0
80342,0.0
80343,0.0
80344,1.0
80345,1.0
80346,0.0
80347,6.0
80348,0.0
80349,0.0
80350,2.0
80351,0.0
80352,0.0
80353,0.0
80354,2.0
80355,0.0
80356,1.0
80357,0.0
80358,0.0
80359,0.0
80360,0.0
80361,6.0
80362,14.0
80363,1.0
80364,0.0
80365,9.0
80366,2.0
80367,11.0
80368,0.0
80369,1.0
80370,5.0
80371,2.0
80372,2.0
80373,3.0
80374,1.0
80375,1.0
80376,1.0
80377,0.0
80378,0.0
80379,3.0
80380,0.0
80381,0.0
80382,1.0
80383,0.0
80384,0.0
80385,0.0
80386,0.0
80387,0.0
80388,0.0
80389,0.0
80390,1.0
80391,0.0
80392,0.0
80393,0.0
80394,0.0
80395,0.0
80396,0.0
80397,0.0
80398,0.0
80399,0.0
80400,0.0
80401,0.0
80402,0.0
80403,0.0
80404,0.0
80405,0.0
80406,1.0
80407,0.0
80408,0.0
80409,0.0
80410,2.0
80411,0.0
80412,2.0
80413,1.0
80414,4.0
80415,1.0
80416,6.0
80417,2.0
80418,1.0
80419,5.0
80420,0.0
80421,0.0
80422,0.0
80423,4.0
80424,5.0
80425,2.0
80426,1.0
80427,1.0
80428,0.0
80429,0.0
80430,0.0
80431,1.0
80432,2.0
80433,0.0
80434,0.0
80435,0.0
80436,0.0
80437,0.0
80438,0.0
80439,0.0
80440,0.0
80441,2.0
80442,0.0
80443,0.0
80444,0.0
80445,2.0
80446,0.0
80447,0.0
80448,0.0
80449,0.0
80450,1.0
80451,0.0
80452,10.0
80453,1.0
80454,2.0
80455,0.0
80456,0.0
80457,0.0
80458,0.0
80459,0.0
80460,0.0
80461,1.0
80462,0.0
80463,0.0
80464,0.0
80465,9.0
80466,0.0
80467,0.0
80468,1.0
80469,7.0
80470,0.0
80471,23.0
80472,1.0
80473,2.0
80474,0.0
80475,15.0
80476,20.0
80477,14.0
80478,0.0
80479,0.0
80480,9.0
80481,0.0
80482,21.0
80483,2.0
80484,3.0
80485,14.0
80486,1.0
80487,0.0
80488,0.0
80489,0.0
80490,6.0
80491,17.0
80492,3.0
80493,0.0
80494,0.0
80495,6.0
80496,0.0
80497,11.0
80498,0.0
80499,14.0
80500,0.0
80501,0.0
80502,0.0
80503,0.0
80504,0.0
80505,2.0
80506,1.0
80507,5.0
80508,2.0
80509,0.0
80510,0.0
80511,0.0
80512,16.0
80513,1.0
80514,0.0
80515,0.0
80516,0.0
80517,23.0
80518,13.0
80519,9.0
80520,2.0
80521,8.0
80522,12.0
80523,4.0
80524,18.0
80525,5.0
80526,0.0
80527,2.0
80528,0.0
80529,6.0
80530,3.0
80531,0.0
80532,11.0
80533,0.0
80534,0.0
80535,0.0
80536,23.0
80537,18.0
80538,0.0
80539,9.0
80540,3.0
80541,1.0
80542,0.0
80543,1.0
80544,16.0
80545,0.0
80546,1.0
80547,5.0
80548,1.0
80549,0.0
80550,2.0
80551,5.0
80552,5.0
80553,0.0
80554,7.0
80555,8.0
80556,3.0
80557,0.0
80558,1.0
80559,0.0
80560,4.0
80561,0.0
80562,14.0
80563,8.0
80564,4.0
80565,17.0
80566,20.0
80567,10.0
80568,5.0
80569,1.0
80570,0.0
80571,11.0
80572,0.0
80573,1.0
80574,1.0
80575,0.0
80576,0.0
80577,17.0
80578,0.0
80579,0.0
80580,20.0
80581,9.0
80582,7.0
80583,0.0
80584,1.0
80585,4.0
80586,0.0
80587,1.0
80588,1.0
80589,0.0
80590,0.0
80591,0.0
80592,0.0
80593,0.0
80594,0.0
80595,9.0
80596,0.0
80597,15.0
80598,0.0
80599,0.0
80600,6.0
80601,24.0
80602,0.0
80603,5.0
80604,1.0
80605,0.0
80606,0.0
80607,0.0
80608,5.0
80609,6.0
80610,0.0
80611,0.0
80612,2.0
80613,0.0
80614,1.0
80615,6.0
80616,0.0
80617,0.0
80618,3.0
80619,0.0
80620,3.0
80621,0.0
80622,0.0
80623,0.0
80624,0.0
80625,2.0
80626,0.0
80627,0.0
80628,0.0
80629,0.0
80630,2.0
80631,0.0
80632,0.0
80633,0.0
80634,2.0
80635,0.0
80636,0.0
80637,0.0
80638,1.0
80639,0.0
80640,0.0
80641,1.0
80642,1.0
80643,0.0
80644,0.0
80645,0.0
80646,1.0
80647,2.0
80648,0.0
80649,0.0
80650,0.0
80651,2.0
80652,3.0
80653,2.0
80654,2.0
80655,0.0
80656,0.0
80657,0.0
80658,0.0
80659,0.0
80660,1.0
80661,1.0
80662,0.0
80663,2.0
80664,2.0
80665,1.0
80666,1.0
80667,0.0
80668,1.0
80669,0.0
80670,0.0
80671,0.0
80672,1.0
80673,1.0
80674,1.0
80675,0.0
80676,0.0
80677,1.0
80678,0.0
80679,2.0
80680,1.0
80681,2.0
80682,0.0
80683,3.0
80684,0.0
80685,2.0
80686,1.0
80687,0.0
80688,0.0
80689,1.0
80690,0.0
80691,0.0
80692,0.0
80693,1.0
80694,0.0
80695,1.0
80696,0.0
80697,1.0
80698,3.0
80699,0.0
80700,0.0
80701,0.0
80702,4.0
80703,0.0
80704,2.0
80705,0.0
80706,0.0
80707,0.0
80708,15.0
80709,1.0
80710,1.0
80711,1.0
80712,0.0
80713,1.0
80714,4.0
80715,0.0
80716,0.0
80717,0.0
80718,0.0
80719,0.0
80720,0.0
80721,0.0
80722,0.0
80723,3.0
80724,0.0
80725,2.0
80726,2.0
80727,1.0
80728,0.0
80729,0.0
80730,1.0
80731,0.0
80732,3.0
80733,0.0
80734,0.0
80735,0.0
80736,4.0
80737,4.0
80738,0.0
80739,2.0
80740,0.0
80741,0.0
80742,0.0
80743,1.0
80744,0.0
80745,0.0
80746,0.0
80747,0.0
80748,0.0
80749,1.0
80750,0.0
80751,2.0
80752,0.0
80753,0.0
80754,0.0
80755,0.0
80756,0.0
80757,0.0
80758,0.0
80759,1.0
80760,0.0
80761,0.0
80762,1.0
80763,0.0
80764,0.0
80765,2.0
80766,2.0
80767,1.0
80768,1.0
80769,1.0
80770,0.0
80771,2.0
80772,2.0
80773,0.0
80774,0.0
80775,1.0
80776,0.0
80777,8.0
80778,0.0
80779,0.0
80780,4.0
80781,0.0
80782,1.0
80783,0.0
80784,0.0
80785,4.0
80786,1.0
80787,0.0
80788,1.0
80789,0.0
80790,1.0
80791,0.0
80792,4.0
80793,2.0
80794,1.0
80795,0.0
80796,0.0
80797,0.0
80798,6.0
80799,2.0
80800,0.0
80801,0.0
80802,0.0
80803,1.0
80804,1.0
80805,2.0
80806,1.0
80807,0.0
80808,9.0
80809,0.0
80810,0.0
80811,0.0
80812,0.0
80813,0.0
80814,0.0
80815,0.0
80816,0.0
80817,0.0
80818,0.0
80819,0.0
80820,1.0
80821,0.0
80822,0.0
80823,7.0
80824,4.0
80825,0.0
80826,1.0
80827,0.0
80828,0.0
80829,0.0
80830,44.0
80831,2.0
80832,2.0
80833,1.0
80834,2.0
80835,1.0
80836,0.0
80837,0.0
80838,0.0
80839,0.0
80840,0.0
80841,0.0
80842,0.0
80843,0.0
80844,2.0
80845,0.0
80846,3.0
80847,0.0
80848,0.0
80849,1.0
80850,22.0
80851,1.0
80852,5.0
80853,0.0
80854,0.0
80855,0.0
80856,0.0
80857,0.0
80858,0.0
80859,0.0
80860,1.0
80861,0.0
80862,0.0
80863,1.0
80864,2.0
80865,0.0
80866,1.0
80867,0.0
80868,2.0
80869,0.0
80870,0.0
80871,8.0
80872,0.0
80873,14.0
80874,0.0
80875,0.0
80876,1.0
80877,2.0
80878,2.0
80879,3.0
80880,1.0
80881,4.0
80882,0.0
80883,26.0
80884,2.0
80885,9.0
80886,5.0
80887,1.0
80888,2.0
80889,19.0
80890,2.0
80891,3.0
80892,6.0
80893,1.0
80894,11.0
80895,0.0
80896,1.0
80897,9.0
80898,6.0
80899,3.0
80900,7.0
80901,15.0
80902,7.0
80903,4.0
80904,19.0
80905,5.0
80906,5.0
80907,11.0
80908,1.0
80909,19.0
80910,3.0
80911,9.0
80912,1.0
80913,1.0
80914,0.0
80915,2.0
80916,0.0
80917,4.0
80918,1.0
80919,7.0
80920,6.0
80921,0.0
80922,0.0
80923,4.0
80924,15.0
80925,1.0
80926,16.0
80927,3.0
80928,1.0
80929,2.0
80930,19.0
80931,4.0
80932,1.0
80933,7.0
80934,18.0
80935,2.0
80936,1.0
80937,0.0
80938,20.0
80939,1.0
80940,0.0
80941,0.0
80942,0.0
80943,0.0
80944,1.0
80945,4.0
80946,3.0
80947,1.0
80948,11.0
80949,39.0
80950,22.0
80951,0.0
80952,4.0
80953,2.0
80954,5.0
80955,6.0
80956,0.0
80957,2.0
80958,3.0
80959,27.0
80960,0.0
80961,8.0
80962,2.0
80963,0.0
80964,4.0
80965,0.0
80966,4.0
80967,5.0
80968,6.0
80969,16.0
80970,1.0
80971,0.0
80972,1.0
80973,3.0
80974,5.0
80975,0.0
80976,1.0
80977,23.0
80978,20.0
80979,31.0
80980,6.0
80981,4.0
80982,1.0
80983,0.0
80984,7.0
80985,4.0
80986,6.0
80987,6.0
80988,9.0
80989,1.0
80990,0.0
80991,1.0
80992,4.0
80993,33.0
80994,10.0
80995,2.0
80996,7.0
80997,6.0
80998,1.0
80999,4.0
81000,6.0
81001,1.0
81002,5.0
81003,2.0
81004,14.0
81005,4.0
81006,2.0
81007,8.0
81008,13.0
81009,1.0
81010,8.0
81011,8.0
81012,2.0
81013,7.0
81014,0.0
81015,1.0
81016,3.0
81017,0.0
81018,0.0
81019,3.0
81020,0.0
81021,2.0
81022,3.0
81023,8.0
81024,5.0
81025,2.0
81026,1.0
81027,2.0
81028,5.0
81029,4.0
81030,0.0
81031,0.0
81032,1.0
81033,1.0
81034,8.0
81035,3.0
81036,7.0
81037,2.0
81038,2.0
81039,6.0
81040,5.0
81041,7.0
81042,8.0
81043,9.0
81044,7.0
81045,1.0
81046,0.0
81047,3.0
81048,6.0
81049,2.0
81050,0.0
81051,3.0
81052,14.0
81053,6.0
81054,10.0
81055,2.0
81056,17.0
81057,3.0
81058,1.0
81059,6.0
81060,8.0
81061,0.0
81062,3.0
81063,9.0
81064,3.0
81065,18.0
81066,31.0
81067,13.0
81068,11.0
81069,1.0
81070,14.0
81071,0.0
81072,1.0
81073,9.0
81074,2.0
81075,9.0
81076,1.0
81077,19.0
81078,2.0
81079,0.0
81080,3.0
81081,3.0
81082,3.0
81083,7.0
81084,1.0
81085,8.0
81086,7.0
81087,3.0
81088,3.0
81089,22.0
81090,11.0
81091,2.0
81092,32.0
81093,25.0
81094,2.0
81095,6.0
81096,14.0
81097,0.0
81098,0.0
81099,3.0
81100,2.0
81101,6.0
81102,0.0
81103,12.0
81104,24.0
81105,15.0
81106,6.0
81107,10.0
81108,3.0
81109,3.0
81110,2.0
81111,4.0
81112,3.0
81113,2.0
81114,0.0
81115,1.0
81116,4.0
81117,8.0
81118,0.0
81119,2.0
81120,0.0
81121,3.0
81122,1.0
81123,5.0
81124,4.0
81125,22.0
81126,1.0
81127,4.0
81128,0.0
81129,4.0
81130,8.0
81131,4.0
81132,2.0
81133,3.0
81134,1.0
81135,9.0
81136,3.0
81137,3.0
81138,46.0
81139,5.0
81140,2.0
81141,12.0
81142,2.0
81143,1.0
81144,0.0
81145,28.0
81146,11.0
81147,18.0
81148,1.0
81149,0.0
81150,1.0
81151,2.0
81152,1.0
81153,5.0
81154,8.0
81155,2.0
81156,6.0
81157,3.0
81158,1.0
81159,0.0
81160,7.0
81161,15.0
81162,9.0
81163,0.0
81164,10.0
81165,5.0
81166,1.0
81167,0.0
81168,2.0
81169,11.0
81170,9.0
81171,4.0
81172,17.0
81173,1.0
81174,2.0
81175,13.0
81176,32.0
81177,6.0
81178,31.0
81179,19.0
81180,1.0
81181,21.0
81182,2.0
81183,2.0
81184,0.0
81185,1.0
81186,0.0
81187,3.0
81188,17.0
81189,7.0
81190,7.0
81191,5.0
81192,2.0
81193,3.0
81194,0.0
81195,1.0
81196,1.0
81197,8.0
81198,4.0
81199,4.0
81200,62.0
81201,2.0
81202,9.0
81203,16.0
81204,19.0
81205,33.0
81206,0.0
81207,2.0
81208,3.0
81209,7.0
81210,3.0
81211,0.0
81212,1.0
81213,23.0
81214,5.0
81215,11.0
81216,2.0
81217,4.0
81218,1.0
81219,13.0
81220,6.0
81221,7.0
81222,2.0
81223,0.0
81224,1.0
81225,24.0
81226,2.0
81227,25.0
81228,29.0
81229,6.0
81230,3.0
81231,12.0
81232,1.0
81233,2.0
81234,17.0
81235,11.0
81236,11.0
81237,0.0
81238,15.0
81239,51.0
81240,26.0
81241,7.0
81242,5.0
81243,2.0
81244,2.0
81245,15.0
81246,7.0
81247,1.0
81248,27.0
81249,6.0
81250,1.0
81251,1.0
81252,14.0
81253,30.0
81254,9.0
81255,2.0
81256,12.0
81257,0.0
81258,1.0
81259,15.0
81260,18.0
81261,30.0
81262,18.0
81263,11.0
81264,12.0
81265,0.0
81266,0.0
81267,0.0
81268,2.0
81269,2.0
81270,4.0
81271,26.0
81272,5.0
81273,9.0
81274,12.0
81275,32.0
81276,3.0
81277,13.0
81278,18.0
81279,29.0
81280,1.0
81281,12.0
81282,2.0
81283,32.0
81284,12.0
81285,1.0
81286,17.0
81287,1.0
81288,20.0
81289,0.0
81290,3.0
81291,4.0
81292,0.0
81293,27.0
81294,2.0
81295,3.0
81296,2.0
81297,1.0
81298,31.0
81299,10.0
81300,26.0
81301,35.0
81302,0.0
81303,0.0
81304,16.0
81305,9.0
81306,0.0
81307,28.0
81308,1.0
81309,26.0
81310,1.0
81311,31.0
81312,0.0
81313,23.0
81314,5.0
81315,1.0
81316,50.0
81317,16.0
81318,37.0
81319,18.0
81320,33.0
81321,4.0
81322,55.0
81323,17.0
81324,27.0
81325,1.0
81326,1.0
81327,39.0
81328,2.0
81329,11.0
81330,3.0
81331,3.0
81332,13.0
81333,10.0
81334,10.0
81335,15.0
81336,23.0
81337,2.0
81338,2.0
81339,4.0
81340,30.0
81341,40.0
81342,19.0
81343,5.0
81344,6.0
81345,29.0
81346,11.0
81347,1.0
81348,10.0
81349,0.0
81350,21.0
81351,1.0
81352,0.0
81353,18.0
81354,32.0
81355,14.0
81356,33.0
81357,3.0
81358,60.0
81359,3.0
81360,5.0
81361,3.0
81362,19.0
81363,6.0
81364,26.0
81365,23.0
81366,42.0
81367,9.0
81368,45.0
81369,8.0
81370,49.0
81371,4.0
81372,15.0
81373,57.0
81374,1.0
81375,20.0
81376,1.0
81377,4.0
81378,1.0
81379,30.0
81380,16.0
81381,2.0
81382,0.0
81383,0.0
81384,3.0
81385,14.0
81386,4.0
81387,1.0
81388,7.0
81389,2.0
81390,0.0
81391,0.0
81392,14.0
81393,2.0
81394,18.0
81395,7.0
81396,0.0
81397,4.0
81398,17.0
81399,50.0
81400,0.0
81401,3.0
81402,0.0
81403,4.0
81404,2.0
81405,25.0
81406,9.0
81407,14.0
81408,39.0
81409,29.0
81410,0.0
81411,0.0
81412,14.0
81413,0.0
81414,3.0
81415,0.0
81416,30.0
81417,6.0
81418,4.0
81419,8.0
81420,0.0
81421,2.0
81422,0.0
81423,1.0
81424,15.0
81425,3.0
81426,0.0
81427,3.0
81428,0.0
81429,1.0
81430,2.0
81431,30.0
81432,0.0
81433,4.0
81434,4.0
81435,22.0
81436,11.0
81437,3.0
81438,1.0
81439,1.0
81440,7.0
81441,0.0
81442,0.0
81443,3.0
81444,0.0
81445,1.0
81446,1.0
81447,2.0
81448,23.0
81449,1.0
81450,2.0
81451,3.0
81452,0.0
81453,1.0
81454,2.0
81455,2.0
81456,0.0
81457,0.0
81458,6.0
81459,1.0
81460,2.0
81461,3.0
81462,27.0
81463,0.0
81464,1.0
81465,16.0
81466,0.0
81467,1.0
81468,30.0
81469,1.0
81470,3.0
81471,1.0
81472,0.0
81473,1.0
81474,0.0
81475,0.0
81476,5.0
81477,2.0
81478,2.0
81479,2.0
81480,0.0
81481,1.0
81482,6.0
81483,1.0
81484,10.0
81485,2.0
81486,0.0
81487,2.0
81488,0.0
81489,3.0
81490,12.0
81491,22.0
81492,0.0
81493,1.0
81494,5.0
81495,1.0
81496,0.0
81497,1.0
81498,8.0
81499,19.0
81500,3.0
81501,0.0
81502,1.0
81503,1.0
81504,1.0
81505,0.0
81506,2.0
81507,2.0
81508,4.0
81509,3.0
81510,2.0
81511,3.0
81512,2.0
81513,0.0
81514,0.0
81515,22.0
81516,3.0
81517,49.0
81518,3.0
81519,0.0
81520,5.0
81521,7.0
81522,2.0
81523,0.0
81524,6.0
81525,5.0
81526,4.0
81527,17.0
81528,1.0
81529,20.0
81530,26.0
81531,16.0
81532,7.0
81533,1.0
81534,1.0
81535,3.0
81536,21.0
81537,43.0
81538,1.0
81539,0.0
81540,0.0
81541,19.0
81542,0.0
81543,1.0
81544,1.0
81545,4.0
81546,1.0
81547,17.0
81548,4.0
81549,4.0
81550,2.0
81551,18.0
81552,3.0
81553,0.0
81554,1.0
81555,1.0
81556,1.0
81557,0.0
81558,6.0
81559,1.0
81560,29.0
81561,8.0
81562,19.0
81563,4.0
81564,0.0
81565,2.0
81566,0.0
81567,16.0
81568,6.0
81569,4.0
81570,7.0
81571,21.0
81572,6.0
81573,0.0
81574,4.0
81575,25.0
81576,1.0
81577,13.0
81578,4.0
81579,0.0
81580,24.0
81581,19.0
81582,4.0
81583,0.0
81584,19.0
81585,6.0
81586,26.0
81587,15.0
81588,18.0
81589,22.0
81590,2.0
81591,31.0
81592,2.0
81593,18.0
81594,0.0
81595,9.0
81596,3.0
81597,3.0
81598,6.0
81599,12.0
81600,19.0
81601,1.0
81602,1.0
81603,4.0
81604,0.0
81605,1.0
81606,0.0
81607,0.0
81608,0.0
81609,2.0
81610,32.0
81611,3.0
81612,1.0
81613,2.0
81614,6.0
81615,4.0
81616,22.0
81617,0.0
81618,18.0
81619,0.0
81620,7.0
81621,24.0
81622,1.0
81623,10.0
81624,2.0
81625,3.0
81626,21.0
81627,7.0
81628,3.0
81629,38.0
81630,32.0
81631,0.0
81632,11.0
81633,19.0
81634,5.0
81635,0.0
81636,0.0
81637,6.0
81638,1.0
81639,0.0
81640,11.0
81641,12.0
81642,3.0
81643,32.0
81644,0.0
81645,2.0
81646,3.0
81647,18.0
81648,0.0
81649,8.0
81650,3.0
81651,0.0
81652,1.0
81653,3.0
81654,29.0
81655,14.0
81656,6.0
81657,28.0
81658,11.0
81659,1.0
81660,12.0
81661,7.0
81662,3.0
81663,16.0
81664,19.0
81665,2.0
81666,11.0
81667,20.0
81668,4.0
81669,2.0
81670,19.0
81671,9.0
81672,0.0
81673,15.0
81674,15.0
81675,5.0
81676,1.0
81677,5.0
81678,1.0
81679,25.0
81680,0.0
81681,14.0
81682,0.0
81683,13.0
81684,9.0
81685,3.0
81686,10.0
81687,17.0
81688,0.0
81689,6.0
81690,28.0
81691,2.0
81692,7.0
81693,6.0
81694,21.0
81695,0.0
81696,0.0
81697,0.0
81698,6.0
81699,7.0
81700,14.0
81701,21.0
81702,1.0
81703,14.0
81704,14.0
81705,13.0
81706,0.0
81707,5.0
81708,1.0
81709,7.0
81710,20.0
81711,3.0
81712,6.0
81713,27.0
81714,9.0
81715,5.0
81716,7.0
81717,9.0
81718,3.0
81719,15.0
81720,0.0
81721,13.0
81722,6.0
81723,13.0
81724,5.0
81725,5.0
81726,7.0
81727,6.0
81728,6.0
81729,6.0
81730,0.0
81731,1.0
81732,16.0
81733,8.0
81734,1.0
81735,20.0
81736,22.0
81737,12.0
81738,17.0
81739,9.0
81740,7.0
81741,1.0
81742,2.0
81743,25.0
81744,13.0
81745,3.0
81746,4.0
81747,16.0
81748,8.0
81749,12.0
81750,27.0
81751,6.0
81752,0.0
81753,5.0
81754,6.0
81755,6.0
81756,28.0
81757,9.0
81758,1.0
81759,1.0
81760,1.0
81761,25.0
81762,24.0
81763,1.0
81764,0.0
81765,0.0
81766,10.0
81767,32.0
81768,4.0
81769,1.0
81770,1.0
81771,35.0
81772,31.0
81773,15.0
81774,10.0
81775,3.0
81776,16.0
81777,0.0
81778,0.0
81779,9.0
81780,8.0
81781,2.0
81782,5.0
81783,16.0
81784,19.0
81785,5.0
81786,11.0
81787,12.0
81788,9.0
81789,5.0
81790,33.0
81791,0.0
81792,13.0
81793,4.0
81794,23.0
81795,35.0
81796,5.0
81797,6.0
81798,28.0
81799,1.0
81800,49.0
81801,23.0
81802,3.0
81803,3.0
81804,1.0
81805,8.0
81806,16.0
81807,0.0
81808,1.0
81809,24.0
81810,17.0
81811,39.0
81812,26.0
81813,61.0
81814,25.0
81815,0.0
81816,41.0
81817,3.0
81818,5.0
81819,20.0
81820,12.0
81821,0.0
81822,19.0
81823,29.0
81824,9.0
81825,18.0
81826,46.0
81827,1.0
81828,36.0
81829,35.0
81830,29.0
81831,23.0
81832,31.0
81833,21.0
81834,3.0
81835,26.0
81836,25.0
81837,43.0
81838,26.0
81839,21.0
81840,20.0
81841,32.0
81842,50.0
81843,1.0
81844,42.0
81845,38.0
81846,0.0
81847,0.0
81848,6.0
81849,22.0
81850,36.0
81851,1.0
81852,0.0
81853,5.0
81854,21.0
81855,30.0
81856,22.0
81857,17.0
81858,0.0
81859,0.0
81860,3.0
81861,22.0
81862,0.0
81863,14.0
81864,8.0
81865,14.0
81866,17.0
81867,2.0
81868,25.0
81869,0.0
81870,14.0
81871,44.0
81872,9.0
81873,6.0
81874,5.0
81875,13.0
81876,0.0
81877,12.0
81878,2.0
81879,30.0
81880,31.0
81881,2.0
81882,11.0
81883,5.0
81884,0.0
81885,1.0
81886,32.0
81887,9.0
81888,34.0
81889,41.0
81890,0.0
81891,0.0
81892,10.0
81893,24.0
81894,0.0
81895,32.0
81896,8.0
81897,10.0
81898,19.0
81899,3.0
81900,2.0
81901,4.0
81902,1.0
81903,3.0
81904,20.0
81905,2.0
81906,23.0
81907,21.0
81908,4.0
81909,2.0
81910,30.0
81911,1.0
81912,0.0
81913,11.0
81914,2.0
81915,7.0
81916,27.0
81917,0.0
81918,3.0
81919,8.0
81920,0.0
81921,2.0
81922,8.0
81923,2.0
81924,2.0
81925,0.0
81926,36.0
81927,0.0
