,Adora1
2137,0.0
2138,0.0
2139,5.0
2140,1.0
2141,0.0
2142,1.0
2143,0.0
2144,3.0
2145,0.0
2146,2.0
2147,1.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,1.0
2154,0.0
2155,1.0
2156,14.0
2157,0.0
2158,1.0
2159,2.0
2160,0.0
2161,1.0
2162,2.0
2163,4.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,4.0
2169,3.0
2170,4.0
2171,1.0
2172,3.0
2173,4.0
2174,0.0
2175,3.0
2176,1.0
2177,2.0
2178,6.0
2179,0.0
2180,0.0
2181,6.0
2182,7.0
2183,2.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,2.0
2190,2.0
2191,0.0
2192,0.0
2193,2.0
2194,0.0
2195,0.0
2196,0.0
2197,3.0
2198,6.0
2199,1.0
2200,1.0
2201,3.0
2202,0.0
2203,3.0
2204,5.0
2205,8.0
2206,2.0
2207,0.0
2208,1.0
2209,2.0
2210,2.0
2211,0.0
2212,0.0
2213,1.0
2214,1.0
2215,0.0
2216,1.0
2217,0.0
2218,0.0
2219,0.0
2220,4.0
2221,0.0
2222,1.0
2223,0.0
2224,3.0
2225,0.0
2226,0.0
2227,1.0
2228,1.0
2229,1.0
2230,0.0
2231,1.0
2232,4.0
2233,4.0
2234,0.0
2235,8.0
2236,4.0
2237,2.0
2238,3.0
2239,3.0
2240,1.0
2241,1.0
2242,2.0
2243,3.0
2244,1.0
2245,2.0
2246,0.0
2247,0.0
2248,1.0
2249,0.0
2250,2.0
2251,1.0
2252,0.0
2253,2.0
2254,1.0
2255,2.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,1.0
2261,0.0
2262,0.0
2263,3.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,1.0
2271,0.0
2272,0.0
2273,2.0
2274,0.0
2275,1.0
2276,1.0
2277,0.0
2278,0.0
2279,1.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,3.0
2285,5.0
2286,1.0
2287,1.0
2288,0.0
2289,0.0
2290,0.0
2291,5.0
2292,0.0
2293,1.0
2294,0.0
2295,0.0
2296,0.0
2297,2.0
2298,0.0
2299,1.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,1.0
2305,0.0
2306,0.0
2307,1.0
2308,1.0
2309,1.0
2310,1.0
2311,1.0
2312,0.0
2313,0.0
2314,1.0
2315,1.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.0
2322,1.0
2323,1.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,1.0
2330,0.0
2331,0.0
2332,1.0
2333,0.0
2334,0.0
2335,2.0
2336,0.0
2337,1.0
2338,0.0
2339,0.0
2340,2.0
2341,0.0
2342,0.0
2343,0.0
2344,1.0
2345,0.0
2346,0.0
2347,0.0
2348,0.0
2349,4.0
2350,1.0
2351,0.0
2352,1.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.0
2362,0.0
2363,0.0
2364,1.0
2365,0.0
2366,0.0
2367,0.0
2368,0.0
2369,1.0
2370,0.0
2371,1.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,1.0
2392,0.0
2393,0.0
2394,1.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,1.0
2408,0.0
2409,0.0
2410,0.0
2411,2.0
2412,0.0
2413,0.0
2414,0.0
2415,0.0
2416,0.0
2417,0.0
2418,0.0
2419,5.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,1.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.0
2434,0.0
2435,0.0
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,1.0
2452,1.0
2453,0.0
2454,1.0
2455,2.0
2456,3.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,1.0
2468,0.0
2469,0.0
2470,1.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,1.0
2480,0.0
2481,1.0
2482,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.0
2489,0.0
2490,0.0
2491,0.0
2492,2.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,1.0
2498,1.0
2499,0.0
2500,2.0
2501,0.0
2502,0.0
2503,0.0
2504,1.0
2505,0.0
2506,0.0
2507,0.0
2508,2.0
2509,1.0
2510,0.0
2511,0.0
2512,2.0
2513,0.0
2514,1.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,2.0
2520,0.0
2521,2.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,1.0
2529,0.0
2530,2.0
2531,1.0
2532,0.0
2533,1.0
2534,0.0
2535,0.0
2536,0.0
2537,1.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,1.0
2546,1.0
2547,0.0
2548,0.0
2549,0.0
2550,1.0
2551,0.0
2552,3.0
2553,1.0
2554,1.0
2555,1.0
2556,0.0
2557,0.0
2558,1.0
2559,1.0
2560,0.0
2561,0.0
2562,1.0
2563,1.0
2564,1.0
2565,0.0
2566,1.0
2567,1.0
2568,0.0
2569,0.0
2570,1.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,1.0
2578,1.0
2579,0.0
2580,1.0
2581,0.0
2582,4.0
2583,0.0
2584,4.0
2585,1.0
2586,1.0
2587,10.0
2588,0.0
2589,2.0
2590,0.0
2591,1.0
2592,0.0
2593,0.0
2594,1.0
2595,3.0
2596,2.0
2597,0.0
2598,1.0
2599,0.0
2600,2.0
2601,0.0
2602,0.0
2603,0.0
2604,1.0
2605,2.0
2606,0.0
2607,1.0
2608,1.0
2609,0.0
2610,1.0
2611,2.0
2612,1.0
2613,1.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,1.0
2622,2.0
2623,0.0
2624,0.0
2625,4.0
2626,0.0
2627,1.0
2628,0.0
2629,0.0
2630,0.0
2631,2.0
2632,1.0
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,3.0
2641,1.0
2642,1.0
2643,1.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,10.0
2654,0.0
2655,1.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,8.0
2661,2.0
2662,1.0
2663,1.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,1.0
2669,1.0
2670,0.0
2671,0.0
2672,8.0
2673,1.0
2674,0.0
2675,3.0
2676,0.0
2677,0.0
2678,1.0
2679,0.0
2680,6.0
2681,0.0
2682,4.0
2683,12.0
2684,0.0
2685,1.0
2686,0.0
2687,1.0
2688,2.0
2689,3.0
2690,2.0
2691,1.0
2692,4.0
2693,4.0
2694,0.0
2695,0.0
2696,0.0
2697,2.0
2698,0.0
2699,3.0
2700,1.0
2701,0.0
2702,1.0
2703,0.0
2704,4.0
2705,0.0
2706,0.0
2707,3.0
2708,0.0
2709,1.0
2710,0.0
2711,2.0
2712,1.0
2713,4.0
2714,8.0
2715,5.0
2716,0.0
2717,3.0
2718,0.0
2719,2.0
2720,0.0
2721,0.0
2722,1.0
2723,13.0
2724,1.0
2725,3.0
2726,0.0
2727,0.0
2728,6.0
2729,1.0
2730,2.0
2731,3.0
2732,2.0
2733,2.0
2734,5.0
2735,0.0
2736,1.0
2737,3.0
2738,8.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,7.0
2744,0.0
2745,2.0
2746,8.0
2747,0.0
2748,0.0
2749,2.0
2750,0.0
2751,2.0
2752,1.0
2753,4.0
2754,0.0
2755,8.0
2756,1.0
2757,0.0
2758,0.0
2759,1.0
2760,9.0
2761,0.0
2762,2.0
2763,1.0
2764,0.0
2765,5.0
2766,6.0
2767,2.0
2768,3.0
2769,3.0
2770,0.0
2771,10.0
2772,10.0
2773,7.0
2774,2.0
2775,9.0
2776,0.0
2777,1.0
2778,2.0
2779,0.0
2780,1.0
2781,1.0
2782,0.0
2783,4.0
2784,6.0
2785,3.0
2786,3.0
2787,2.0
2788,1.0
2789,1.0
2790,11.0
2791,3.0
2792,10.0
2793,0.0
2794,5.0
2795,1.0
2796,2.0
2797,0.0
2798,4.0
2799,0.0
2800,7.0
2801,0.0
2802,5.0
2803,0.0
2804,7.0
2805,1.0
2806,1.0
2807,1.0
2808,1.0
2809,0.0
2810,4.0
2811,12.0
2812,0.0
2813,6.0
2814,0.0
2815,10.0
2816,4.0
2817,2.0
2818,5.0
2819,1.0
2820,16.0
2821,0.0
2822,5.0
2823,0.0
2824,4.0
2825,3.0
2826,1.0
2827,0.0
2828,1.0
2829,6.0
2830,2.0
2831,2.0
2832,3.0
2833,7.0
2834,0.0
2835,10.0
2836,8.0
2837,9.0
2838,7.0
2839,1.0
2840,6.0
2841,3.0
2842,7.0
2843,3.0
2844,1.0
2845,0.0
2846,5.0
2847,2.0
2848,1.0
2849,5.0
2850,1.0
2851,5.0
2852,0.0
2853,5.0
2854,1.0
2855,4.0
2856,6.0
2857,2.0
2858,1.0
2859,3.0
2860,17.0
2861,0.0
2862,0.0
2863,1.0
2864,2.0
2865,4.0
2866,1.0
2867,4.0
2868,5.0
2869,0.0
2870,0.0
2871,5.0
2872,3.0
2873,0.0
2874,8.0
2875,1.0
2876,10.0
2877,1.0
2878,0.0
2879,3.0
2880,5.0
2881,0.0
2882,1.0
2883,1.0
2884,5.0
2885,3.0
2886,9.0
2887,0.0
2888,4.0
2889,8.0
2890,2.0
2891,15.0
2892,3.0
2893,3.0
2894,1.0
2895,0.0
2896,0.0
2897,14.0
2898,30.0
2899,9.0
2900,11.0
2901,1.0
2902,3.0
2903,5.0
2904,2.0
2905,0.0
2906,5.0
2907,1.0
2908,4.0
2909,0.0
2910,0.0
2911,1.0
2912,6.0
2913,5.0
2914,6.0
2915,1.0
2916,0.0
2917,1.0
2918,6.0
2919,1.0
2920,0.0
2921,1.0
2922,8.0
2923,3.0
2924,1.0
2925,1.0
2926,9.0
2927,4.0
2928,0.0
2929,1.0
2930,3.0
2931,3.0
2932,2.0
2933,13.0
2934,4.0
2935,1.0
2936,5.0
2937,10.0
2938,1.0
2939,8.0
2940,11.0
2941,2.0
2942,6.0
2943,4.0
2944,0.0
2945,2.0
2946,1.0
2947,0.0
2948,2.0
2949,8.0
2950,0.0
2951,2.0
2952,10.0
2953,4.0
2954,6.0
2955,2.0
2956,7.0
2957,3.0
2958,1.0
2959,1.0
2960,16.0
2961,7.0
2962,0.0
2963,0.0
2964,10.0
2965,0.0
2966,5.0
2967,11.0
2968,5.0
2969,6.0
2970,1.0
2971,6.0
2972,0.0
2973,5.0
2974,1.0
2975,2.0
2976,5.0
2977,1.0
2978,0.0
2979,2.0
2980,0.0
2981,8.0
2982,0.0
2983,0.0
2984,4.0
2985,9.0
2986,1.0
2987,0.0
2988,23.0
2989,9.0
2990,0.0
2991,1.0
2992,3.0
2993,1.0
2994,1.0
2995,17.0
2996,3.0
2997,5.0
2998,2.0
2999,12.0
3000,0.0
3001,3.0
3002,14.0
3003,16.0
3004,3.0
3005,0.0
3006,9.0
3007,14.0
3008,7.0
3009,1.0
3010,0.0
3011,6.0
3012,2.0
3013,6.0
3014,10.0
3015,2.0
3016,1.0
3017,0.0
3018,0.0
3019,8.0
3020,0.0
3021,6.0
3022,0.0
3023,2.0
3024,1.0
3025,4.0
3026,5.0
3027,1.0
3028,11.0
3029,0.0
3030,5.0
3031,0.0
3032,9.0
3033,5.0
3034,6.0
3035,7.0
3036,1.0
3037,0.0
3038,1.0
3039,13.0
3040,0.0
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,5.0
3046,1.0
3047,3.0
3048,1.0
3049,1.0
3050,1.0
3051,3.0
3052,3.0
3053,0.0
3054,1.0
3055,2.0
3056,18.0
3057,17.0
3058,2.0
3059,0.0
3060,0.0
3061,3.0
3062,7.0
3063,0.0
3064,6.0
3065,0.0
3066,0.0
3067,0.0
3068,0.0
3069,1.0
3070,3.0
3071,1.0
3072,12.0
3073,1.0
3074,0.0
3075,9.0
3076,0.0
3077,0.0
3078,18.0
3079,0.0
3080,7.0
3081,3.0
3082,15.0
3083,1.0
3084,1.0
3085,10.0
3086,0.0
3087,2.0
3088,7.0
3089,1.0
3090,4.0
3091,0.0
3092,2.0
3093,0.0
3094,15.0
3095,0.0
3096,8.0
3097,3.0
3098,4.0
3099,9.0
3100,2.0
3101,1.0
3102,3.0
3103,1.0
3104,6.0
3105,1.0
3106,0.0
3107,1.0
3108,0.0
3109,6.0
3110,3.0
3111,9.0
3112,0.0
3113,9.0
3114,10.0
3115,9.0
3116,0.0
3117,9.0
3118,3.0
3119,5.0
3120,1.0
3121,10.0
3122,5.0
3123,4.0
3124,6.0
3125,19.0
3126,3.0
3127,4.0
3128,5.0
3129,8.0
3130,7.0
3131,9.0
3132,3.0
3133,0.0
3134,5.0
3135,2.0
3136,1.0
3137,1.0
3138,18.0
3139,5.0
3140,1.0
3141,4.0
3142,3.0
3143,3.0
3144,4.0
3145,3.0
3146,7.0
3147,5.0
3148,2.0
3149,5.0
3150,4.0
3151,14.0
3152,0.0
3153,7.0
3154,0.0
3155,0.0
3156,2.0
3157,3.0
3158,5.0
3159,0.0
3160,12.0
3161,1.0
3162,8.0
3163,2.0
3164,0.0
3165,3.0
3166,0.0
3167,6.0
3168,2.0
3169,3.0
3170,15.0
3171,0.0
3172,3.0
3173,4.0
3174,3.0
3175,7.0
3176,2.0
3177,18.0
3178,13.0
3179,2.0
3180,0.0
3181,0.0
3182,1.0
3183,1.0
3184,0.0
3185,1.0
3186,0.0
3187,2.0
3188,2.0
3189,3.0
3190,3.0
3191,0.0
3192,6.0
3193,2.0
3194,1.0
3195,0.0
3196,6.0
3197,0.0
3198,0.0
3199,5.0
3200,2.0
3201,0.0
3202,1.0
3203,4.0
3204,15.0
3205,11.0
3206,9.0
3207,8.0
3208,2.0
3209,0.0
3210,5.0
3211,9.0
3212,7.0
3213,3.0
3214,1.0
3215,2.0
3216,5.0
3217,0.0
3218,1.0
3219,0.0
3220,1.0
3221,1.0
3222,0.0
3223,12.0
3224,9.0
3225,0.0
3226,0.0
3227,14.0
3228,3.0
3229,0.0
3230,6.0
3231,1.0
3232,0.0
3233,8.0
3234,5.0
3235,4.0
3236,2.0
3237,0.0
3238,1.0
3239,1.0
3240,0.0
3241,5.0
3242,0.0
3243,2.0
3244,1.0
3245,5.0
3246,2.0
3247,13.0
3248,3.0
3249,3.0
3250,4.0
3251,1.0
3252,2.0
3253,4.0
3254,15.0
3255,0.0
3256,0.0
3257,0.0
3258,1.0
3259,7.0
3260,3.0
3261,0.0
3262,0.0
3263,1.0
3264,0.0
3265,6.0
3266,1.0
3267,1.0
3268,7.0
3269,10.0
3270,4.0
3271,14.0
3272,6.0
3273,4.0
3274,1.0
3275,0.0
3276,3.0
3277,0.0
3278,0.0
3279,7.0
3280,3.0
3281,0.0
3282,21.0
3283,1.0
3284,4.0
3285,9.0
3286,4.0
3287,2.0
3288,5.0
3289,6.0
3290,7.0
3291,3.0
3292,0.0
3293,9.0
3294,20.0
3295,0.0
3296,0.0
3297,14.0
3298,0.0
3299,5.0
3300,0.0
3301,0.0
3302,3.0
3303,5.0
3304,9.0
3305,0.0
3306,0.0
3307,8.0
3308,11.0
3309,3.0
3310,5.0
3311,5.0
3312,10.0
3313,2.0
3314,6.0
3315,9.0
3316,8.0
3317,0.0
3318,2.0
3319,8.0
3320,4.0
3321,10.0
3322,8.0
3323,3.0
3324,4.0
3325,4.0
3326,1.0
3327,0.0
3328,8.0
3329,8.0
3330,0.0
3331,2.0
3332,3.0
3333,9.0
3334,1.0
3335,9.0
3336,10.0
3337,4.0
3338,8.0
3339,2.0
3340,0.0
3341,2.0
3342,0.0
3343,12.0
3344,5.0
3345,0.0
3346,9.0
3347,3.0
3348,10.0
3349,11.0
3350,3.0
3351,9.0
3352,2.0
3353,5.0
3354,1.0
3355,5.0
3356,0.0
3357,0.0
3358,1.0
3359,0.0
3360,10.0
3361,0.0
3362,3.0
3363,0.0
3364,3.0
3365,1.0
3366,0.0
3367,3.0
3368,3.0
3369,3.0
3370,7.0
3371,3.0
3372,0.0
3373,1.0
3374,17.0
3375,14.0
3376,6.0
3377,12.0
3378,4.0
3379,5.0
3380,2.0
3381,1.0
3382,0.0
3383,0.0
3384,5.0
3385,5.0
3386,4.0
3387,0.0
3388,3.0
3389,0.0
3390,5.0
3391,12.0
3392,1.0
3393,4.0
3394,12.0
3395,2.0
3396,0.0
3397,1.0
3398,0.0
3399,11.0
3400,2.0
3401,0.0
3402,1.0
3403,10.0
3404,10.0
3405,0.0
3406,2.0
3407,6.0
3408,12.0
3409,0.0
3410,13.0
3411,6.0
3412,0.0
3413,16.0
3414,1.0
3415,0.0
3416,3.0
3417,0.0
3418,0.0
3419,9.0
3420,2.0
3421,4.0
3422,4.0
3423,1.0
3424,3.0
3425,1.0
3426,6.0
3427,11.0
3428,4.0
3429,0.0
3430,6.0
3431,5.0
3432,0.0
3433,5.0
3434,0.0
3435,1.0
3436,12.0
3437,4.0
3438,2.0
3439,2.0
3440,1.0
3441,18.0
3442,3.0
3443,12.0
3444,1.0
3445,0.0
3446,1.0
3447,11.0
3448,2.0
3449,4.0
3450,14.0
3451,1.0
3452,1.0
3453,2.0
3454,5.0
3455,7.0
3456,9.0
3457,1.0
3458,15.0
3459,12.0
3460,0.0
3461,0.0
3462,8.0
3463,7.0
3464,0.0
3465,19.0
3466,5.0
3467,4.0
3468,0.0
3469,0.0
3470,1.0
3471,0.0
3472,14.0
3473,9.0
3474,1.0
3475,2.0
3476,6.0
3477,0.0
3478,9.0
3479,2.0
3480,2.0
3481,0.0
3482,5.0
3483,7.0
3484,0.0
3485,0.0
3486,2.0
3487,5.0
3488,2.0
3489,3.0
3490,4.0
3491,0.0
3492,1.0
3493,10.0
3494,1.0
3495,5.0
3496,0.0
3497,0.0
3498,7.0
3499,2.0
3500,10.0
3501,0.0
3502,0.0
3503,1.0
3504,0.0
3505,2.0
3506,0.0
3507,1.0
3508,13.0
3509,9.0
3510,0.0
3511,2.0
3512,1.0
3513,10.0
3514,7.0
3515,2.0
3516,2.0
3517,0.0
3518,14.0
3519,2.0
3520,10.0
3521,1.0
3522,5.0
3523,7.0
3524,2.0
3525,0.0
3526,12.0
3527,9.0
3528,15.0
3529,1.0
3530,2.0
3531,8.0
3532,8.0
3533,1.0
3534,5.0
3535,10.0
3536,5.0
3537,4.0
3538,4.0
3539,3.0
3540,6.0
3541,0.0
3542,2.0
3543,4.0
3544,0.0
3545,4.0
3546,10.0
3547,4.0
3548,1.0
3549,1.0
3550,3.0
3551,2.0
3552,1.0
3553,8.0
3554,0.0
3555,9.0
3556,2.0
3557,6.0
3558,0.0
3559,0.0
3560,4.0
3561,4.0
3562,0.0
3563,1.0
3564,6.0
3565,11.0
3566,0.0
3567,0.0
3568,2.0
3569,1.0
3570,11.0
3571,3.0
3572,9.0
3573,2.0
3574,10.0
3575,0.0
3576,0.0
3577,1.0
3578,6.0
3579,7.0
3580,1.0
3581,0.0
3582,8.0
3583,0.0
3584,4.0
3585,3.0
3586,4.0
3587,9.0
3588,2.0
3589,1.0
3590,10.0
3591,1.0
3592,0.0
3593,0.0
3594,3.0
3595,7.0
3596,0.0
3597,2.0
3598,5.0
3599,0.0
3600,3.0
3601,7.0
3602,6.0
3603,1.0
3604,6.0
3605,0.0
3606,6.0
3607,4.0
3608,4.0
3609,11.0
3610,3.0
3611,1.0
3612,3.0
3613,8.0
3614,0.0
3615,0.0
3616,5.0
3617,4.0
3618,2.0
3619,5.0
3620,8.0
3621,2.0
3622,0.0
3623,1.0
3624,4.0
3625,1.0
3626,3.0
3627,2.0
3628,17.0
3629,1.0
3630,6.0
3631,3.0
3632,3.0
3633,18.0
3634,0.0
3635,3.0
3636,3.0
3637,1.0
3638,2.0
3639,1.0
3640,1.0
3641,16.0
3642,4.0
3643,2.0
3644,11.0
3645,1.0
3646,4.0
3647,5.0
3648,3.0
3649,13.0
3650,3.0
3651,0.0
3652,9.0
3653,11.0
3654,0.0
3655,0.0
3656,5.0
3657,11.0
3658,6.0
3659,4.0
3660,0.0
3661,4.0
3662,14.0
3663,11.0
3664,1.0
3665,1.0
3666,7.0
3667,8.0
3668,2.0
3669,0.0
3670,8.0
3671,6.0
3672,2.0
3673,0.0
3674,4.0
3675,2.0
3676,1.0
3677,1.0
3678,2.0
3679,4.0
3680,8.0
3681,0.0
3682,4.0
3683,6.0
3684,12.0
3685,8.0
3686,6.0
3687,4.0
3688,1.0
3689,10.0
3690,0.0
3691,1.0
3692,3.0
3693,0.0
3694,6.0
3695,13.0
3696,14.0
3697,4.0
3698,9.0
3699,0.0
3700,8.0
3701,0.0
3702,2.0
3703,6.0
3704,2.0
3705,5.0
3706,4.0
3707,1.0
3708,3.0
3709,5.0
3710,8.0
3711,4.0
3712,1.0
3713,20.0
3714,2.0
3715,0.0
3716,9.0
3717,9.0
3718,13.0
3719,0.0
3720,6.0
3721,2.0
3722,6.0
3723,3.0
3724,3.0
3725,3.0
3726,0.0
3727,3.0
3728,7.0
3729,5.0
3730,2.0
3731,0.0
3732,9.0
3733,1.0
3734,6.0
3735,0.0
3736,1.0
3737,0.0
3738,0.0
3739,5.0
3740,0.0
3741,4.0
3742,1.0
3743,3.0
3744,5.0
3745,1.0
3746,0.0
3747,7.0
3748,0.0
3749,0.0
3750,7.0
3751,4.0
3752,1.0
3753,1.0
3754,5.0
3755,4.0
3756,9.0
3757,0.0
3758,4.0
3759,2.0
3760,2.0
3761,1.0
3762,11.0
3763,1.0
3764,1.0
3765,3.0
3766,0.0
3767,1.0
3768,0.0
3769,1.0
3770,0.0
3771,2.0
3772,4.0
3773,0.0
3774,8.0
3775,2.0
3776,0.0
3777,1.0
3778,0.0
3779,4.0
3780,2.0
3781,3.0
3782,1.0
3783,5.0
3784,0.0
3785,3.0
3786,0.0
3787,6.0
3788,0.0
3789,4.0
3790,6.0
3791,0.0
3792,2.0
3793,5.0
3794,3.0
3795,9.0
3796,4.0
3797,4.0
3798,1.0
3799,4.0
3800,2.0
3801,8.0
3802,2.0
3803,1.0
3804,0.0
3805,0.0
3806,1.0
3807,0.0
3808,1.0
3809,2.0
3810,1.0
3811,3.0
3812,8.0
3813,7.0
3814,8.0
3815,1.0
3816,8.0
3817,4.0
3818,1.0
3819,0.0
3820,4.0
3821,2.0
3822,6.0
3823,1.0
3824,0.0
3825,1.0
3826,7.0
3827,7.0
3828,3.0
3829,1.0
3830,3.0
3831,1.0
3832,14.0
3833,6.0
3834,0.0
3835,12.0
3836,4.0
3837,6.0
3838,11.0
3839,8.0
3840,17.0
3841,1.0
3842,2.0
3843,0.0
3844,2.0
3845,2.0
3846,15.0
3847,0.0
3848,0.0
3849,4.0
3850,0.0
3851,0.0
3852,1.0
3853,0.0
3854,1.0
3855,4.0
3856,0.0
3857,7.0
3858,0.0
3859,2.0
3860,9.0
3861,1.0
3862,12.0
3863,10.0
3864,17.0
3865,0.0
3866,11.0
3867,1.0
3868,19.0
3869,2.0
3870,0.0
3871,0.0
3872,1.0
3873,6.0
3874,3.0
3875,0.0
3876,6.0
3877,0.0
3878,6.0
3879,2.0
3880,5.0
3881,10.0
3882,4.0
3883,5.0
3884,6.0
3885,3.0
3886,7.0
3887,5.0
3888,2.0
3889,2.0
3890,7.0
3891,1.0
3892,3.0
3893,2.0
3894,6.0
3895,2.0
3896,14.0
3897,2.0
3898,10.0
3899,0.0
3900,8.0
3901,2.0
3902,3.0
3903,7.0
3904,5.0
3905,8.0
3906,1.0
3907,2.0
3908,1.0
3909,5.0
3910,8.0
3911,0.0
3912,6.0
3913,5.0
3914,2.0
3915,3.0
3916,1.0
3917,6.0
3918,1.0
3919,17.0
3920,1.0
3921,1.0
3922,0.0
3923,4.0
3924,6.0
3925,13.0
3926,3.0
3927,0.0
3928,21.0
3929,2.0
3930,8.0
3931,11.0
3932,7.0
3933,7.0
3934,0.0
3935,0.0
3936,0.0
3937,19.0
3938,6.0
3939,2.0
3940,1.0
3941,6.0
3942,10.0
3943,0.0
3944,1.0
3945,1.0
3946,5.0
3947,0.0
3948,3.0
3949,0.0
3950,6.0
3951,4.0
3952,9.0
3953,0.0
3954,9.0
3955,9.0
3956,14.0
3957,1.0
3958,0.0
3959,3.0
3960,2.0
3961,2.0
3962,2.0
3963,1.0
3964,0.0
3965,1.0
3966,1.0
3967,5.0
3968,5.0
3969,0.0
3970,13.0
3971,0.0
3972,9.0
3973,0.0
3974,3.0
3975,5.0
3976,4.0
3977,8.0
3978,9.0
3979,11.0
3980,7.0
3981,0.0
3982,5.0
3983,12.0
3984,4.0
3985,5.0
3986,12.0
3987,9.0
3988,7.0
3989,6.0
3990,15.0
3991,0.0
3992,5.0
3993,12.0
3994,2.0
3995,4.0
3996,3.0
3997,2.0
3998,6.0
3999,9.0
4000,0.0
4001,2.0
4002,2.0
4003,2.0
4004,5.0
4005,4.0
4006,4.0
4007,0.0
4008,3.0
4009,2.0
4010,13.0
4011,0.0
4012,1.0
4013,4.0
4014,5.0
4015,6.0
4016,7.0
4017,1.0
4018,0.0
4019,9.0
4020,15.0
4021,11.0
4022,6.0
4023,0.0
4024,16.0
4025,2.0
4026,0.0
4027,2.0
4028,0.0
4029,0.0
4030,5.0
4031,5.0
4032,14.0
4033,0.0
4034,0.0
4035,0.0
4036,4.0
4037,6.0
4038,4.0
4039,3.0
4040,8.0
4041,8.0
4042,5.0
4043,0.0
4044,2.0
4045,8.0
4046,2.0
4047,24.0
4048,8.0
4049,5.0
4050,2.0
4051,6.0
4052,12.0
4053,2.0
4054,2.0
4055,6.0
4056,13.0
4057,3.0
4058,0.0
4059,20.0
4060,7.0
4061,3.0
4062,4.0
4063,4.0
4064,8.0
4065,5.0
4066,0.0
4067,8.0
4068,2.0
4069,2.0
4070,6.0
4071,0.0
4072,4.0
4073,5.0
4074,1.0
4075,12.0
4076,1.0
4077,14.0
4078,0.0
4079,14.0
4080,0.0
4081,7.0
4082,9.0
4083,3.0
4084,2.0
4085,1.0
4086,5.0
4087,12.0
4088,9.0
4089,4.0
4090,1.0
4091,1.0
4092,1.0
4093,4.0
4094,7.0
4095,0.0
4096,2.0
4097,22.0
4098,3.0
4099,0.0
4100,1.0
4101,2.0
4102,6.0
4103,1.0
4104,15.0
4105,4.0
4106,9.0
4107,11.0
4108,11.0
4109,10.0
4110,4.0
4111,1.0
4112,0.0
4113,7.0
4114,3.0
4115,9.0
4116,0.0
4117,0.0
4118,0.0
4119,2.0
4120,3.0
4121,2.0
4122,4.0
4123,4.0
4124,4.0
4125,3.0
4126,4.0
4127,6.0
4128,9.0
4129,1.0
4130,6.0
4131,0.0
4132,6.0
4133,0.0
4134,0.0
4135,0.0
