,Ntrk3
61445,27.0
61446,22.0
61447,9.0
61448,8.0
61449,2.0
61450,0.0
61451,1.0
61452,12.0
61453,8.0
61454,7.0
61455,10.0
61456,8.0
61457,3.0
61458,3.0
61459,2.0
61460,1.0
61461,8.0
61462,21.0
61463,27.0
61464,2.0
61465,3.0
61466,0.0
61467,2.0
61468,8.0
61469,3.0
61470,6.0
61471,2.0
61472,13.0
61473,6.0
61474,27.0
61475,23.0
61476,10.0
61477,11.0
61478,1.0
61479,20.0
61480,0.0
61481,3.0
61482,5.0
61483,26.0
61484,24.0
61485,1.0
61486,2.0
61487,4.0
61488,0.0
61489,0.0
61490,5.0
61491,7.0
61492,1.0
61493,3.0
61494,9.0
61495,16.0
61496,3.0
61497,7.0
61498,0.0
61499,5.0
61500,6.0
61501,4.0
61502,4.0
61503,1.0
61504,18.0
61505,10.0
61506,17.0
61507,9.0
61508,13.0
61509,0.0
61510,17.0
61511,20.0
61512,11.0
61513,2.0
61514,3.0
61515,16.0
61516,6.0
61517,0.0
61518,21.0
61519,0.0
61520,3.0
61521,4.0
61522,18.0
61523,5.0
61524,5.0
61525,14.0
61526,0.0
61527,0.0
61528,0.0
61529,0.0
61530,2.0
61531,5.0
61532,5.0
61533,20.0
61534,0.0
61535,13.0
61536,22.0
61537,22.0
61538,18.0
61539,21.0
61540,12.0
61541,6.0
61542,0.0
61543,13.0
61544,11.0
61545,4.0
61546,8.0
61547,1.0
61548,3.0
61549,2.0
61550,14.0
61551,0.0
61552,15.0
61553,18.0
61554,3.0
61555,2.0
61556,2.0
61557,1.0
61558,0.0
61559,0.0
61560,3.0
61561,3.0
61562,3.0
61563,5.0
61564,8.0
61565,17.0
61566,0.0
61567,1.0
61568,12.0
61569,2.0
61570,2.0
61571,18.0
61572,7.0
61573,4.0
61574,0.0
61575,9.0
61576,0.0
61577,0.0
61578,7.0
61579,2.0
61580,1.0
61581,4.0
61582,10.0
61583,0.0
61584,1.0
61585,1.0
61586,8.0
61587,0.0
61588,2.0
61589,8.0
61590,7.0
61591,7.0
61592,19.0
61593,0.0
61594,0.0
61595,11.0
61596,9.0
61597,15.0
61598,13.0
61599,7.0
61600,0.0
61601,2.0
61602,0.0
61603,13.0
61604,0.0
61605,0.0
61606,7.0
61607,16.0
61608,1.0
61609,4.0
61610,9.0
61611,9.0
61612,0.0
61613,3.0
61614,13.0
61615,20.0
61616,12.0
61617,2.0
61618,1.0
61619,4.0
61620,14.0
61621,13.0
61622,3.0
61623,7.0
61624,4.0
61625,10.0
61626,2.0
61627,3.0
61628,6.0
61629,1.0
61630,3.0
61631,11.0
61632,5.0
61633,2.0
61634,0.0
61635,0.0
61636,30.0
61637,2.0
61638,5.0
61639,3.0
61640,9.0
61641,10.0
61642,1.0
61643,9.0
61644,0.0
61645,14.0
61646,7.0
61647,1.0
61648,4.0
61649,0.0
61650,7.0
61651,10.0
61652,12.0
61653,5.0
61654,8.0
61655,3.0
61656,2.0
61657,10.0
61658,2.0
61659,3.0
61660,1.0
61661,6.0
61662,9.0
61663,7.0
61664,11.0
61665,1.0
61666,0.0
61667,17.0
61668,0.0
61669,3.0
61670,6.0
61671,2.0
61672,0.0
61673,0.0
61674,1.0
61675,1.0
61676,0.0
61677,0.0
61678,29.0
61679,4.0
61680,11.0
61681,1.0
61682,2.0
61683,5.0
61684,2.0
61685,0.0
61686,11.0
61687,4.0
61688,24.0
61689,1.0
61690,4.0
61691,4.0
61692,1.0
61693,19.0
61694,0.0
61695,6.0
61696,11.0
61697,7.0
61698,14.0
61699,3.0
61700,1.0
61701,15.0
61702,1.0
61703,11.0
61704,1.0
61705,1.0
61706,9.0
61707,8.0
61708,1.0
61709,13.0
61710,4.0
61711,8.0
61712,0.0
61713,2.0
61714,8.0
61715,7.0
61716,2.0
61717,5.0
61718,17.0
61719,3.0
61720,4.0
61721,18.0
61722,1.0
61723,4.0
61724,10.0
61725,6.0
61726,1.0
61727,23.0
61728,4.0
61729,6.0
61730,8.0
61731,5.0
61732,13.0
61733,1.0
61734,3.0
61735,9.0
61736,7.0
61737,3.0
61738,18.0
61739,14.0
61740,2.0
61741,11.0
61742,3.0
61743,12.0
61744,11.0
61745,0.0
61746,6.0
61747,15.0
61748,0.0
61749,17.0
61750,14.0
61751,3.0
61752,0.0
61753,14.0
61754,0.0
61755,0.0
61756,0.0
61757,24.0
61758,1.0
61759,4.0
61760,12.0
61761,3.0
61762,0.0
61763,1.0
61764,1.0
61765,9.0
61766,0.0
61767,0.0
61768,6.0
61769,7.0
61770,0.0
61771,15.0
61772,0.0
61773,5.0
61774,7.0
61775,1.0
61776,4.0
61777,15.0
61778,1.0
61779,9.0
61780,7.0
61781,4.0
61782,6.0
61783,3.0
61784,0.0
61785,10.0
61786,0.0
61787,3.0
61788,1.0
61789,13.0
61790,1.0
61791,1.0
61792,2.0
61793,14.0
61794,0.0
61795,16.0
61796,1.0
61797,0.0
61798,11.0
61799,19.0
61800,8.0
61801,2.0
61802,20.0
61803,20.0
61804,0.0
61805,16.0
61806,0.0
61807,17.0
61808,0.0
61809,0.0
61810,1.0
61811,4.0
61812,10.0
61813,2.0
61814,3.0
61815,13.0
61816,11.0
61817,10.0
61818,6.0
61819,20.0
61820,2.0
61821,0.0
61822,2.0
61823,5.0
61824,20.0
61825,5.0
61826,21.0
61827,25.0
61828,6.0
61829,12.0
61830,11.0
61831,16.0
61832,0.0
61833,8.0
61834,1.0
61835,4.0
61836,6.0
61837,4.0
61838,11.0
61839,13.0
61840,12.0
61841,9.0
61842,1.0
61843,7.0
61844,2.0
61845,12.0
61846,0.0
61847,12.0
61848,26.0
61849,14.0
61850,0.0
61851,7.0
61852,1.0
61853,0.0
61854,27.0
61855,18.0
61856,16.0
61857,0.0
61858,6.0
61859,23.0
61860,3.0
61861,12.0
61862,11.0
61863,5.0
61864,20.0
61865,1.0
61866,18.0
61867,10.0
61868,5.0
61869,15.0
61870,2.0
61871,3.0
61872,9.0
61873,9.0
61874,1.0
61875,5.0
61876,8.0
61877,7.0
61878,7.0
61879,14.0
61880,4.0
61881,6.0
61882,13.0
61883,8.0
61884,7.0
61885,2.0
61886,15.0
61887,0.0
61888,3.0
61889,8.0
61890,15.0
61891,0.0
61892,2.0
61893,16.0
61894,6.0
61895,11.0
61896,12.0
61897,0.0
61898,8.0
61899,14.0
61900,13.0
61901,15.0
61902,13.0
61903,9.0
61904,15.0
61905,3.0
61906,0.0
61907,11.0
61908,2.0
61909,0.0
61910,15.0
61911,13.0
61912,8.0
61913,0.0
61914,10.0
61915,21.0
61916,5.0
61917,2.0
61918,0.0
61919,14.0
61920,15.0
61921,10.0
61922,0.0
61923,11.0
61924,18.0
61925,0.0
61926,20.0
61927,7.0
61928,14.0
61929,16.0
61930,0.0
61931,0.0
61932,0.0
61933,8.0
61934,7.0
61935,5.0
61936,7.0
61937,13.0
61938,13.0
61939,0.0
61940,9.0
61941,4.0
61942,7.0
61943,13.0
61944,4.0
61945,10.0
61946,2.0
61947,3.0
61948,12.0
61949,7.0
61950,0.0
61951,14.0
61952,17.0
61953,12.0
61954,26.0
61955,6.0
61956,20.0
61957,4.0
61958,8.0
61959,2.0
61960,9.0
61961,3.0
61962,7.0
61963,2.0
61964,10.0
61965,12.0
61966,3.0
61967,8.0
61968,6.0
61969,9.0
61970,1.0
61971,0.0
61972,7.0
61973,0.0
61974,9.0
61975,9.0
61976,5.0
61977,0.0
61978,12.0
61979,5.0
61980,24.0
61981,0.0
61982,0.0
61983,11.0
61984,0.0
61985,0.0
61986,0.0
61987,0.0
61988,0.0
61989,10.0
61990,0.0
61991,0.0
61992,0.0
61993,5.0
61994,0.0
61995,2.0
61996,13.0
61997,10.0
61998,9.0
61999,3.0
62000,6.0
62001,4.0
62002,4.0
62003,11.0
62004,0.0
62005,14.0
62006,1.0
62007,5.0
62008,11.0
62009,1.0
62010,0.0
62011,5.0
62012,8.0
62013,16.0
62014,0.0
62015,17.0
62016,10.0
62017,1.0
62018,0.0
62019,3.0
62020,1.0
62021,14.0
62022,1.0
62023,1.0
62024,0.0
62025,0.0
62026,0.0
62027,14.0
62028,13.0
62029,2.0
62030,8.0
62031,3.0
62032,14.0
62033,8.0
62034,0.0
62035,0.0
62036,1.0
62037,15.0
62038,6.0
62039,4.0
62040,19.0
62041,3.0
62042,5.0
62043,10.0
62044,3.0
62045,15.0
62046,0.0
62047,2.0
62048,7.0
62049,1.0
62050,6.0
62051,1.0
62052,8.0
62053,14.0
62054,1.0
62055,7.0
62056,2.0
62057,9.0
62058,14.0
62059,1.0
62060,0.0
62061,12.0
62062,6.0
62063,0.0
62064,4.0
62065,13.0
62066,17.0
62067,2.0
62068,6.0
62069,7.0
62070,6.0
62071,13.0
62072,3.0
62073,10.0
62074,24.0
62075,16.0
62076,15.0
62077,15.0
62078,12.0
62079,0.0
62080,2.0
62081,10.0
62082,2.0
62083,1.0
62084,2.0
62085,14.0
62086,9.0
62087,0.0
62088,0.0
62089,1.0
62090,22.0
62091,5.0
62092,11.0
62093,17.0
62094,2.0
62095,0.0
62096,21.0
62097,10.0
62098,8.0
62099,3.0
62100,5.0
62101,1.0
62102,9.0
62103,11.0
62104,12.0
62105,0.0
62106,2.0
62107,10.0
62108,19.0
62109,11.0
62110,18.0
62111,7.0
62112,6.0
62113,0.0
62114,2.0
62115,22.0
62116,13.0
62117,0.0
62118,7.0
62119,1.0
62120,12.0
62121,14.0
62122,1.0
62123,13.0
62124,2.0
62125,4.0
62126,1.0
62127,19.0
62128,18.0
62129,18.0
62130,5.0
62131,17.0
62132,18.0
62133,7.0
62134,16.0
62135,9.0
62136,1.0
62137,36.0
62138,0.0
62139,1.0
62140,3.0
62141,12.0
62142,1.0
62143,6.0
62144,1.0
62145,0.0
62146,1.0
62147,0.0
62148,0.0
62149,4.0
62150,10.0
62151,11.0
62152,1.0
62153,4.0
62154,23.0
62155,1.0
62156,9.0
62157,2.0
62158,10.0
62159,15.0
62160,3.0
62161,0.0
62162,15.0
62163,0.0
62164,4.0
62165,1.0
62166,8.0
62167,12.0
62168,16.0
62169,3.0
62170,4.0
62171,11.0
62172,2.0
62173,1.0
62174,9.0
62175,1.0
62176,1.0
62177,6.0
62178,12.0
62179,2.0
62180,5.0
62181,5.0
62182,18.0
62183,0.0
62184,6.0
62185,11.0
62186,9.0
62187,17.0
62188,7.0
62189,11.0
62190,0.0
62191,6.0
62192,2.0
62193,1.0
62194,14.0
62195,4.0
62196,8.0
62197,14.0
62198,18.0
62199,1.0
62200,0.0
62201,8.0
62202,5.0
62203,5.0
62204,10.0
62205,26.0
62206,3.0
62207,5.0
62208,11.0
62209,2.0
62210,6.0
62211,1.0
62212,0.0
62213,0.0
62214,16.0
62215,7.0
62216,0.0
62217,9.0
62218,10.0
62219,8.0
62220,10.0
62221,9.0
62222,6.0
62223,3.0
62224,2.0
62225,3.0
62226,0.0
62227,6.0
62228,15.0
62229,13.0
62230,7.0
62231,4.0
62232,2.0
62233,11.0
62234,14.0
62235,0.0
62236,7.0
62237,9.0
62238,7.0
62239,3.0
62240,14.0
62241,12.0
62242,9.0
62243,26.0
62244,1.0
62245,7.0
62246,4.0
62247,10.0
62248,9.0
62249,1.0
62250,5.0
62251,1.0
62252,17.0
62253,9.0
62254,13.0
62255,0.0
62256,2.0
62257,7.0
62258,10.0
62259,10.0
62260,15.0
62261,9.0
62262,15.0
62263,6.0
62264,4.0
62265,14.0
62266,7.0
62267,7.0
62268,5.0
62269,18.0
62270,11.0
62271,12.0
62272,4.0
62273,7.0
62274,10.0
62275,29.0
62276,10.0
62277,15.0
62278,17.0
62279,4.0
62280,4.0
62281,9.0
62282,12.0
62283,2.0
62284,12.0
62285,12.0
62286,13.0
62287,13.0
62288,0.0
62289,15.0
62290,1.0
62291,6.0
62292,7.0
62293,0.0
62294,12.0
62295,9.0
62296,2.0
62297,15.0
62298,9.0
62299,2.0
62300,0.0
62301,11.0
62302,1.0
62303,12.0
62304,20.0
62305,15.0
62306,11.0
62307,7.0
62308,8.0
62309,2.0
62310,0.0
62311,4.0
62312,6.0
62313,2.0
62314,12.0
62315,0.0
62316,2.0
62317,30.0
62318,8.0
62319,5.0
62320,3.0
62321,7.0
62322,10.0
62323,4.0
62324,0.0
62325,17.0
62326,7.0
62327,0.0
62328,8.0
62329,12.0
62330,18.0
62331,5.0
62332,12.0
62333,19.0
62334,15.0
62335,3.0
62336,8.0
62337,7.0
62338,1.0
62339,1.0
62340,4.0
62341,3.0
62342,5.0
62343,0.0
62344,14.0
62345,13.0
62346,0.0
62347,3.0
62348,1.0
62349,7.0
62350,1.0
62351,0.0
62352,3.0
62353,20.0
62354,6.0
62355,0.0
62356,4.0
62357,16.0
62358,9.0
62359,14.0
62360,2.0
62361,3.0
62362,23.0
62363,7.0
62364,1.0
62365,11.0
62366,2.0
62367,16.0
62368,6.0
62369,18.0
62370,5.0
62371,14.0
62372,9.0
62373,10.0
62374,9.0
62375,0.0
62376,4.0
62377,3.0
62378,12.0
62379,17.0
62380,7.0
62381,25.0
62382,2.0
62383,7.0
62384,1.0
62385,16.0
62386,7.0
62387,7.0
62388,6.0
62389,0.0
62390,5.0
62391,6.0
62392,6.0
62393,5.0
62394,0.0
62395,0.0
62396,17.0
62397,2.0
62398,2.0
62399,2.0
62400,1.0
62401,4.0
62402,22.0
62403,2.0
62404,13.0
62405,9.0
62406,0.0
62407,2.0
62408,15.0
62409,2.0
62410,12.0
62411,14.0
62412,0.0
62413,2.0
62414,3.0
62415,15.0
62416,2.0
62417,3.0
62418,5.0
62419,11.0
62420,9.0
62421,18.0
62422,4.0
62423,16.0
62424,0.0
62425,0.0
62426,4.0
62427,3.0
62428,8.0
62429,0.0
62430,3.0
62431,8.0
62432,7.0
62433,14.0
62434,4.0
62435,8.0
62436,16.0
62437,24.0
62438,7.0
62439,4.0
62440,3.0
62441,4.0
62442,1.0
62443,12.0
62444,3.0
62445,18.0
62446,1.0
62447,13.0
62448,12.0
62449,4.0
62450,20.0
62451,13.0
62452,8.0
62453,5.0
62454,17.0
62455,7.0
62456,10.0
62457,14.0
62458,9.0
62459,1.0
62460,5.0
62461,15.0
62462,29.0
62463,3.0
62464,4.0
62465,12.0
62466,7.0
62467,15.0
62468,9.0
62469,4.0
62470,2.0
62471,8.0
62472,5.0
62473,10.0
62474,2.0
62475,0.0
62476,2.0
62477,11.0
62478,24.0
62479,5.0
62480,20.0
62481,8.0
62482,12.0
62483,3.0
62484,23.0
62485,12.0
62486,0.0
62487,6.0
62488,17.0
62489,0.0
62490,0.0
62491,2.0
62492,32.0
62493,6.0
62494,8.0
62495,17.0
62496,19.0
62497,13.0
62498,3.0
62499,0.0
62500,12.0
62501,16.0
62502,4.0
62503,17.0
62504,11.0
62505,19.0
62506,15.0
62507,5.0
62508,6.0
62509,4.0
62510,0.0
62511,0.0
62512,7.0
62513,12.0
62514,10.0
62515,3.0
62516,5.0
62517,11.0
62518,2.0
62519,15.0
62520,4.0
62521,2.0
62522,14.0
62523,4.0
62524,23.0
62525,6.0
62526,5.0
62527,12.0
62528,4.0
62529,11.0
62530,2.0
62531,4.0
62532,21.0
62533,13.0
62534,3.0
62535,4.0
62536,7.0
62537,8.0
62538,9.0
62539,3.0
62540,4.0
62541,0.0
62542,20.0
62543,20.0
62544,1.0
62545,7.0
62546,23.0
62547,10.0
62548,0.0
62549,10.0
62550,1.0
62551,12.0
62552,15.0
62553,24.0
62554,11.0
62555,19.0
62556,15.0
62557,7.0
62558,8.0
62559,6.0
62560,4.0
62561,2.0
62562,4.0
62563,11.0
62564,25.0
62565,23.0
62566,0.0
62567,15.0
62568,0.0
62569,1.0
62570,0.0
62571,2.0
62572,0.0
62573,2.0
62574,0.0
62575,1.0
62576,4.0
62577,0.0
62578,1.0
62579,1.0
62580,0.0
62581,0.0
62582,4.0
62583,0.0
62584,1.0
62585,0.0
62586,1.0
62587,0.0
62588,0.0
62589,1.0
62590,0.0
62591,4.0
62592,3.0
62593,0.0
62594,0.0
62595,0.0
62596,3.0
62597,1.0
62598,0.0
62599,0.0
62600,0.0
62601,3.0
62602,6.0
62603,1.0
62604,1.0
62605,1.0
62606,4.0
62607,10.0
62608,5.0
62609,0.0
62610,0.0
62611,2.0
62612,1.0
62613,0.0
62614,1.0
62615,4.0
62616,1.0
62617,1.0
62618,0.0
62619,0.0
62620,0.0
62621,1.0
62622,0.0
62623,2.0
62624,0.0
62625,1.0
62626,1.0
62627,0.0
62628,2.0
62629,1.0
62630,6.0
62631,0.0
62632,1.0
62633,6.0
62634,3.0
62635,3.0
62636,1.0
62637,3.0
62638,4.0
62639,1.0
62640,8.0
62641,0.0
62642,2.0
62643,3.0
62644,2.0
62645,0.0
62646,1.0
62647,0.0
62648,0.0
62649,3.0
62650,2.0
62651,2.0
62652,0.0
62653,0.0
62654,0.0
62655,3.0
62656,2.0
62657,2.0
62658,2.0
62659,0.0
62660,1.0
62661,1.0
62662,0.0
62663,0.0
62664,2.0
62665,0.0
62666,2.0
62667,0.0
62668,0.0
62669,5.0
62670,5.0
62671,2.0
62672,3.0
62673,6.0
62674,3.0
62675,2.0
62676,0.0
62677,9.0
62678,0.0
62679,0.0
62680,0.0
62681,0.0
62682,0.0
62683,1.0
62684,4.0
62685,0.0
62686,0.0
62687,5.0
62688,2.0
62689,0.0
62690,6.0
62691,4.0
62692,1.0
62693,2.0
62694,1.0
62695,0.0
62696,0.0
62697,0.0
62698,1.0
62699,7.0
62700,0.0
62701,6.0
62702,0.0
62703,3.0
62704,0.0
62705,4.0
62706,4.0
62707,0.0
62708,0.0
62709,1.0
62710,0.0
62711,0.0
62712,4.0
62713,2.0
62714,5.0
62715,0.0
62716,0.0
62717,0.0
62718,0.0
62719,0.0
62720,0.0
62721,3.0
62722,1.0
62723,3.0
62724,0.0
62725,0.0
62726,2.0
62727,0.0
62728,0.0
62729,0.0
62730,1.0
62731,2.0
62732,0.0
62733,8.0
62734,0.0
62735,3.0
62736,0.0
62737,0.0
62738,3.0
62739,0.0
62740,0.0
62741,0.0
62742,0.0
62743,0.0
62744,2.0
62745,0.0
62746,0.0
62747,0.0
62748,8.0
62749,1.0
62750,0.0
62751,0.0
62752,0.0
62753,2.0
62754,0.0
62755,3.0
62756,0.0
62757,0.0
62758,1.0
62759,0.0
62760,20.0
62761,2.0
62762,0.0
62763,0.0
62764,0.0
62765,12.0
62766,3.0
62767,0.0
62768,8.0
62769,35.0
62770,13.0
62771,6.0
62772,4.0
62773,5.0
62774,26.0
62775,1.0
62776,3.0
62777,17.0
62778,1.0
62779,7.0
62780,0.0
62781,4.0
62782,3.0
62783,0.0
62784,0.0
62785,2.0
62786,0.0
62787,0.0
62788,3.0
62789,0.0
62790,2.0
62791,0.0
62792,6.0
62793,1.0
62794,0.0
62795,0.0
62796,0.0
62797,0.0
62798,0.0
62799,2.0
62800,0.0
62801,0.0
62802,1.0
62803,1.0
62804,3.0
62805,1.0
62806,1.0
62807,1.0
62808,0.0
62809,19.0
62810,0.0
62811,0.0
62812,5.0
62813,0.0
62814,1.0
62815,0.0
62816,3.0
62817,0.0
62818,0.0
62819,3.0
62820,2.0
62821,3.0
62822,0.0
62823,0.0
62824,0.0
62825,21.0
62826,5.0
62827,1.0
62828,0.0
62829,30.0
62830,1.0
62831,2.0
62832,16.0
62833,3.0
62834,0.0
62835,2.0
62836,2.0
62837,0.0
62838,0.0
62839,2.0
62840,22.0
62841,2.0
62842,0.0
62843,1.0
62844,6.0
62845,22.0
62846,0.0
62847,3.0
62848,4.0
62849,1.0
62850,1.0
62851,0.0
62852,7.0
62853,1.0
62854,2.0
62855,2.0
62856,1.0
62857,5.0
62858,1.0
62859,3.0
62860,3.0
62861,1.0
62862,13.0
62863,2.0
62864,4.0
62865,29.0
62866,0.0
62867,3.0
62868,0.0
62869,2.0
62870,2.0
62871,0.0
62872,1.0
62873,3.0
62874,0.0
62875,2.0
62876,17.0
62877,6.0
62878,0.0
62879,3.0
62880,0.0
62881,0.0
62882,0.0
62883,22.0
62884,1.0
62885,0.0
62886,1.0
62887,0.0
62888,2.0
62889,0.0
62890,15.0
62891,3.0
62892,0.0
62893,1.0
62894,24.0
62895,1.0
62896,9.0
62897,0.0
62898,4.0
62899,1.0
62900,8.0
62901,3.0
62902,0.0
62903,0.0
62904,4.0
62905,0.0
62906,0.0
62907,1.0
62908,0.0
62909,4.0
62910,5.0
62911,2.0
62912,0.0
62913,0.0
62914,0.0
62915,1.0
62916,2.0
62917,0.0
62918,1.0
62919,0.0
62920,0.0
62921,3.0
62922,0.0
62923,0.0
62924,2.0
62925,6.0
62926,0.0
62927,1.0
62928,2.0
62929,5.0
62930,3.0
62931,8.0
62932,1.0
62933,0.0
62934,0.0
62935,0.0
62936,21.0
62937,0.0
62938,0.0
62939,0.0
62940,0.0
62941,0.0
62942,0.0
62943,2.0
62944,2.0
62945,1.0
62946,0.0
62947,24.0
62948,0.0
62949,0.0
62950,2.0
62951,0.0
62952,2.0
62953,1.0
62954,2.0
62955,2.0
62956,0.0
62957,5.0
62958,10.0
62959,6.0
62960,1.0
62961,0.0
62962,0.0
62963,3.0
62964,3.0
62965,1.0
62966,2.0
62967,1.0
62968,8.0
62969,1.0
62970,0.0
62971,12.0
62972,1.0
62973,0.0
62974,17.0
62975,4.0
62976,9.0
62977,2.0
62978,6.0
62979,8.0
62980,0.0
62981,0.0
62982,0.0
62983,0.0
62984,3.0
62985,2.0
62986,0.0
62987,6.0
62988,0.0
62989,3.0
62990,2.0
62991,0.0
62992,6.0
62993,6.0
62994,0.0
62995,7.0
62996,2.0
62997,0.0
62998,1.0
62999,5.0
63000,0.0
63001,3.0
63002,0.0
63003,0.0
63004,6.0
63005,0.0
63006,0.0
63007,0.0
63008,0.0
63009,3.0
63010,0.0
63011,0.0
63012,1.0
63013,5.0
63014,2.0
63015,0.0
63016,1.0
63017,1.0
63018,4.0
63019,0.0
63020,0.0
63021,1.0
63022,3.0
63023,15.0
63024,0.0
63025,1.0
63026,4.0
63027,0.0
63028,0.0
63029,7.0
63030,4.0
63031,1.0
63032,5.0
63033,1.0
63034,0.0
63035,0.0
63036,7.0
63037,6.0
63038,0.0
63039,0.0
63040,0.0
63041,13.0
63042,14.0
63043,18.0
63044,2.0
63045,1.0
63046,2.0
63047,7.0
63048,1.0
63049,6.0
63050,0.0
63051,7.0
63052,12.0
63053,0.0
63054,14.0
63055,0.0
63056,1.0
63057,1.0
63058,0.0
63059,0.0
63060,19.0
63061,0.0
63062,0.0
63063,6.0
63064,1.0
63065,1.0
63066,3.0
63067,0.0
63068,5.0
63069,4.0
63070,1.0
63071,3.0
63072,22.0
63073,0.0
63074,0.0
63075,23.0
63076,3.0
63077,0.0
63078,1.0
63079,4.0
63080,0.0
63081,0.0
63082,0.0
63083,0.0
63084,0.0
63085,0.0
63086,5.0
63087,6.0
63088,2.0
63089,26.0
63090,0.0
63091,0.0
63092,0.0
63093,6.0
63094,3.0
63095,1.0
63096,7.0
63097,0.0
63098,22.0
63099,0.0
63100,7.0
63101,1.0
63102,0.0
63103,0.0
63104,12.0
63105,3.0
63106,11.0
63107,0.0
63108,0.0
63109,18.0
63110,10.0
63111,0.0
63112,0.0
63113,9.0
63114,0.0
63115,2.0
63116,0.0
63117,0.0
63118,0.0
63119,3.0
63120,0.0
63121,0.0
63122,8.0
63123,8.0
63124,0.0
63125,3.0
63126,11.0
63127,0.0
63128,0.0
63129,7.0
63130,7.0
63131,0.0
63132,4.0
63133,5.0
63134,0.0
63135,0.0
63136,8.0
63137,16.0
63138,0.0
63139,1.0
63140,2.0
63141,1.0
63142,9.0
63143,1.0
63144,17.0
63145,9.0
63146,0.0
63147,14.0
63148,0.0
63149,1.0
63150,1.0
63151,5.0
63152,10.0
63153,4.0
63154,5.0
63155,16.0
63156,8.0
63157,0.0
63158,0.0
63159,10.0
63160,13.0
63161,2.0
63162,6.0
63163,2.0
63164,8.0
63165,5.0
63166,4.0
63167,6.0
63168,2.0
63169,0.0
63170,0.0
63171,0.0
63172,1.0
63173,1.0
63174,0.0
63175,0.0
63176,0.0
63177,0.0
63178,4.0
63179,9.0
63180,9.0
63181,0.0
63182,2.0
63183,13.0
63184,3.0
63185,10.0
63186,6.0
63187,2.0
63188,0.0
63189,8.0
63190,10.0
63191,4.0
63192,14.0
63193,0.0
63194,0.0
63195,2.0
63196,0.0
63197,0.0
63198,0.0
63199,4.0
63200,1.0
63201,0.0
63202,0.0
63203,0.0
63204,1.0
63205,3.0
63206,0.0
63207,0.0
63208,6.0
63209,1.0
63210,0.0
63211,4.0
63212,5.0
63213,1.0
63214,1.0
63215,4.0
63216,0.0
63217,7.0
63218,0.0
63219,0.0
63220,0.0
63221,1.0
63222,2.0
63223,9.0
63224,0.0
63225,0.0
63226,0.0
63227,1.0
63228,0.0
63229,6.0
63230,0.0
63231,2.0
63232,10.0
63233,1.0
63234,8.0
63235,2.0
63236,0.0
63237,0.0
63238,0.0
63239,0.0
63240,0.0
63241,0.0
63242,0.0
63243,0.0
63244,0.0
63245,0.0
63246,0.0
63247,0.0
63248,2.0
63249,0.0
63250,0.0
63251,0.0
63252,0.0
63253,4.0
63254,0.0
63255,0.0
63256,0.0
63257,0.0
63258,1.0
63259,0.0
63260,0.0
63261,0.0
63262,0.0
63263,0.0
63264,1.0
63265,0.0
63266,6.0
63267,0.0
63268,1.0
63269,3.0
63270,0.0
63271,0.0
63272,0.0
63273,0.0
63274,3.0
63275,0.0
63276,0.0
63277,0.0
63278,0.0
63279,1.0
63280,14.0
63281,0.0
63282,0.0
63283,0.0
63284,0.0
63285,10.0
63286,0.0
63287,4.0
63288,5.0
63289,15.0
63290,6.0
63291,1.0
63292,4.0
63293,0.0
63294,0.0
63295,0.0
63296,2.0
63297,2.0
63298,5.0
63299,2.0
63300,3.0
63301,5.0
63302,2.0
63303,0.0
63304,2.0
63305,2.0
63306,0.0
63307,16.0
63308,5.0
63309,1.0
63310,0.0
63311,0.0
63312,3.0
63313,0.0
63314,11.0
63315,0.0
63316,11.0
63317,6.0
63318,0.0
63319,0.0
63320,0.0
63321,1.0
63322,0.0
63323,0.0
63324,1.0
63325,0.0
63326,0.0
63327,5.0
63328,0.0
63329,5.0
63330,10.0
63331,1.0
63332,0.0
63333,1.0
63334,14.0
63335,3.0
63336,0.0
63337,5.0
63338,2.0
63339,0.0
63340,0.0
63341,2.0
63342,0.0
63343,0.0
63344,0.0
63345,2.0
63346,0.0
63347,0.0
63348,0.0
63349,0.0
63350,1.0
63351,24.0
63352,2.0
63353,3.0
63354,14.0
63355,0.0
63356,8.0
63357,0.0
63358,0.0
63359,0.0
63360,2.0
63361,0.0
63362,18.0
63363,0.0
63364,3.0
63365,0.0
63366,0.0
63367,0.0
63368,0.0
63369,29.0
63370,0.0
63371,0.0
63372,8.0
63373,31.0
63374,11.0
63375,1.0
63376,0.0
63377,30.0
63378,28.0
63379,44.0
63380,34.0
63381,3.0
63382,0.0
63383,0.0
63384,0.0
63385,0.0
63386,0.0
63387,0.0
63388,8.0
63389,0.0
63390,0.0
63391,0.0
63392,9.0
63393,0.0
63394,0.0
63395,0.0
63396,1.0
63397,0.0
63398,1.0
63399,1.0
63400,7.0
63401,0.0
63402,0.0
63403,0.0
63404,0.0
63405,21.0
63406,8.0
63407,1.0
63408,0.0
63409,0.0
63410,4.0
63411,9.0
63412,0.0
63413,31.0
63414,0.0
63415,0.0
63416,1.0
63417,0.0
63418,0.0
63419,0.0
63420,0.0
63421,21.0
63422,0.0
63423,25.0
63424,1.0
63425,39.0
63426,11.0
63427,0.0
63428,0.0
63429,0.0
63430,25.0
63431,0.0
63432,1.0
63433,23.0
63434,0.0
63435,0.0
63436,1.0
63437,0.0
63438,1.0
63439,0.0
63440,8.0
63441,0.0
63442,0.0
