,Celsr2
10968,11.0
10969,0.0
10970,15.0
10971,7.0
10972,5.0
10973,8.0
10974,4.0
10975,5.0
10976,2.0
10977,4.0
10978,1.0
10979,1.0
10980,0.0
10981,3.0
10982,2.0
10983,1.0
10984,2.0
10985,6.0
10986,3.0
10987,14.0
10988,8.0
10989,0.0
10990,6.0
10991,4.0
10992,0.0
10993,0.0
10994,11.0
10995,3.0
10996,7.0
10997,4.0
10998,20.0
10999,3.0
11000,6.0
11001,18.0
11002,8.0
11003,8.0
11004,5.0
11005,2.0
11006,14.0
11007,2.0
11008,23.0
11009,4.0
11010,0.0
11011,0.0
11012,0.0
11013,2.0
11014,0.0
11015,12.0
11016,6.0
11017,4.0
11018,0.0
11019,5.0
11020,3.0
11021,19.0
11022,5.0
11023,7.0
11024,8.0
11025,3.0
11026,24.0
11027,3.0
11028,0.0
11029,1.0
11030,14.0
11031,1.0
11032,0.0
11033,1.0
11034,20.0
11035,6.0
11036,0.0
11037,3.0
11038,4.0
11039,11.0
11040,3.0
11041,14.0
11042,13.0
11043,2.0
11044,4.0
11045,13.0
11046,17.0
11047,13.0
11048,1.0
11049,27.0
11050,14.0
11051,4.0
11052,4.0
11053,1.0
11054,2.0
11055,1.0
11056,0.0
11057,6.0
11058,5.0
11059,12.0
11060,1.0
11061,0.0
11062,10.0
11063,5.0
11064,0.0
11065,17.0
11066,2.0
11067,10.0
11068,1.0
11069,6.0
11070,26.0
11071,14.0
11072,26.0
11073,2.0
11074,1.0
11075,1.0
11076,4.0
11077,0.0
11078,3.0
11079,13.0
11080,3.0
11081,0.0
11082,13.0
11083,0.0
11084,8.0
11085,4.0
11086,7.0
11087,22.0
11088,3.0
11089,4.0
11090,0.0
11091,1.0
11092,18.0
11093,8.0
11094,5.0
11095,12.0
11096,6.0
11097,11.0
11098,3.0
11099,8.0
11100,6.0
11101,12.0
11102,8.0
11103,7.0
11104,2.0
11105,0.0
11106,7.0
11107,2.0
11108,18.0
11109,13.0
11110,14.0
11111,13.0
11112,0.0
11113,2.0
11114,2.0
11115,3.0
11116,17.0
11117,1.0
11118,0.0
11119,1.0
11120,14.0
11121,7.0
11122,0.0
11123,11.0
11124,1.0
11125,1.0
11126,2.0
11127,8.0
11128,14.0
11129,15.0
11130,5.0
11131,20.0
11132,7.0
11133,8.0
11134,12.0
11135,15.0
11136,8.0
11137,1.0
11138,2.0
11139,12.0
11140,0.0
11141,5.0
11142,19.0
11143,9.0
11144,14.0
11145,5.0
11146,13.0
11147,16.0
11148,0.0
11149,6.0
11150,7.0
11151,14.0
11152,6.0
11153,11.0
11154,17.0
11155,1.0
11156,15.0
11157,2.0
11158,7.0
11159,4.0
11160,6.0
11161,16.0
11162,10.0
11163,4.0
11164,6.0
11165,0.0
11166,4.0
11167,0.0
11168,12.0
11169,2.0
11170,16.0
11171,0.0
11172,12.0
11173,11.0
11174,4.0
11175,1.0
11176,2.0
11177,12.0
11178,3.0
11179,7.0
11180,0.0
11181,2.0
11182,9.0
11183,3.0
11184,7.0
11185,13.0
11186,15.0
11187,5.0
11188,0.0
11189,15.0
11190,3.0
11191,0.0
11192,0.0
11193,11.0
11194,0.0
11195,4.0
11196,22.0
11197,6.0
11198,2.0
11199,7.0
11200,0.0
11201,6.0
11202,5.0
11203,1.0
11204,7.0
11205,6.0
11206,2.0
11207,11.0
11208,2.0
11209,6.0
11210,4.0
11211,15.0
11212,0.0
11213,3.0
11214,4.0
11215,4.0
11216,5.0
11217,0.0
11218,5.0
11219,0.0
11220,1.0
11221,0.0
11222,0.0
11223,1.0
11224,5.0
11225,1.0
11226,4.0
11227,15.0
11228,0.0
11229,13.0
11230,11.0
11231,2.0
11232,7.0
11233,3.0
11234,3.0
11235,0.0
11236,8.0
11237,5.0
11238,3.0
11239,11.0
11240,10.0
11241,1.0
11242,5.0
11243,1.0
11244,0.0
11245,10.0
11246,3.0
11247,0.0
11248,2.0
11249,0.0
11250,2.0
11251,9.0
11252,1.0
11253,2.0
11254,5.0
11255,0.0
11256,11.0
11257,11.0
11258,0.0
11259,1.0
11260,0.0
11261,4.0
11262,4.0
11263,13.0
11264,1.0
11265,4.0
11266,10.0
11267,8.0
11268,12.0
11269,4.0
11270,1.0
11271,6.0
11272,0.0
11273,10.0
11274,4.0
11275,9.0
11276,14.0
11277,10.0
11278,8.0
11279,2.0
11280,3.0
11281,4.0
11282,6.0
11283,1.0
11284,9.0
11285,0.0
11286,0.0
11287,20.0
11288,4.0
11289,2.0
11290,3.0
11291,0.0
11292,0.0
11293,0.0
11294,0.0
11295,0.0
11296,2.0
11297,1.0
11298,0.0
11299,1.0
11300,0.0
11301,0.0
11302,0.0
11303,0.0
11304,1.0
11305,0.0
11306,1.0
11307,0.0
11308,0.0
11309,0.0
11310,0.0
11311,0.0
11312,0.0
11313,1.0
11314,0.0
11315,0.0
11316,8.0
11317,0.0
11318,0.0
11319,10.0
11320,0.0
11321,0.0
11322,0.0
11323,1.0
11324,0.0
11325,2.0
11326,2.0
11327,7.0
11328,5.0
11329,2.0
11330,0.0
11331,0.0
11332,0.0
11333,0.0
11334,3.0
11335,6.0
11336,0.0
11337,8.0
11338,5.0
11339,0.0
11340,2.0
11341,2.0
11342,12.0
11343,4.0
11344,0.0
11345,10.0
11346,8.0
11347,2.0
11348,5.0
11349,0.0
11350,3.0
11351,7.0
11352,0.0
11353,3.0
11354,0.0
11355,0.0
11356,2.0
11357,9.0
11358,0.0
11359,1.0
11360,0.0
11361,0.0
11362,7.0
11363,2.0
11364,1.0
11365,6.0
11366,0.0
11367,5.0
11368,0.0
11369,0.0
11370,0.0
11371,4.0
11372,0.0
11373,1.0
11374,0.0
11375,3.0
11376,4.0
11377,11.0
11378,6.0
11379,10.0
11380,5.0
11381,15.0
11382,3.0
11383,4.0
11384,1.0
11385,9.0
11386,3.0
11387,4.0
11388,0.0
11389,18.0
11390,5.0
11391,0.0
11392,0.0
11393,4.0
11394,10.0
11395,1.0
11396,0.0
11397,10.0
11398,8.0
11399,1.0
11400,4.0
11401,5.0
11402,0.0
11403,4.0
11404,10.0
11405,0.0
11406,9.0
11407,0.0
11408,6.0
11409,1.0
11410,0.0
11411,0.0
11412,3.0
11413,10.0
11414,0.0
11415,0.0
11416,1.0
11417,9.0
11418,9.0
11419,2.0
11420,0.0
11421,5.0
11422,10.0
11423,3.0
11424,5.0
11425,5.0
11426,2.0
11427,16.0
11428,8.0
11429,3.0
11430,1.0
11431,10.0
11432,0.0
11433,0.0
11434,2.0
11435,0.0
11436,1.0
11437,19.0
11438,1.0
11439,5.0
11440,2.0
11441,1.0
11442,9.0
11443,0.0
11444,3.0
11445,2.0
11446,1.0
11447,11.0
11448,10.0
11449,10.0
11450,2.0
11451,1.0
11452,1.0
11453,3.0
11454,9.0
11455,4.0
11456,10.0
11457,0.0
11458,15.0
11459,7.0
11460,2.0
11461,7.0
11462,10.0
11463,12.0
11464,7.0
11465,9.0
11466,1.0
11467,10.0
11468,6.0
11469,5.0
11470,8.0
11471,6.0
11472,0.0
11473,14.0
11474,10.0
11475,3.0
11476,8.0
11477,6.0
11478,0.0
11479,2.0
11480,4.0
11481,0.0
11482,2.0
11483,6.0
11484,0.0
11485,1.0
11486,7.0
11487,1.0
11488,5.0
11489,4.0
11490,7.0
11491,7.0
11492,2.0
11493,3.0
11494,1.0
11495,33.0
11496,26.0
11497,8.0
11498,5.0
11499,9.0
11500,5.0
11501,27.0
11502,2.0
11503,16.0
11504,20.0
11505,0.0
11506,0.0
11507,10.0
11508,0.0
11509,1.0
11510,12.0
11511,2.0
11512,5.0
11513,1.0
11514,4.0
11515,14.0
11516,4.0
11517,18.0
11518,8.0
11519,34.0
11520,10.0
11521,12.0
11522,1.0
11523,6.0
11524,11.0
11525,1.0
11526,10.0
11527,23.0
11528,2.0
11529,8.0
11530,1.0
11531,20.0
11532,14.0
11533,1.0
11534,14.0
11535,3.0
11536,33.0
11537,24.0
11538,7.0
11539,9.0
11540,40.0
11541,1.0
11542,0.0
11543,0.0
11544,4.0
11545,0.0
11546,13.0
11547,2.0
11548,1.0
11549,2.0
11550,2.0
11551,4.0
11552,0.0
11553,11.0
11554,14.0
11555,5.0
11556,0.0
11557,0.0
11558,6.0
11559,6.0
11560,15.0
11561,0.0
11562,28.0
11563,4.0
11564,4.0
11565,12.0
11566,13.0
11567,0.0
11568,5.0
11569,5.0
11570,3.0
11571,14.0
11572,22.0
11573,7.0
11574,0.0
11575,8.0
11576,5.0
11577,6.0
11578,11.0
11579,4.0
11580,19.0
11581,12.0
11582,12.0
11583,3.0
11584,1.0
11585,3.0
11586,7.0
11587,10.0
11588,8.0
11589,3.0
11590,7.0
11591,0.0
11592,29.0
11593,11.0
11594,0.0
11595,23.0
11596,22.0
11597,8.0
11598,12.0
11599,29.0
11600,1.0
11601,8.0
11602,18.0
11603,6.0
11604,17.0
11605,3.0
11606,7.0
11607,9.0
11608,6.0
11609,17.0
11610,9.0
11611,2.0
11612,8.0
11613,26.0
11614,4.0
11615,24.0
11616,13.0
11617,12.0
11618,21.0
11619,7.0
11620,7.0
11621,1.0
11622,10.0
11623,2.0
11624,7.0
11625,17.0
11626,9.0
11627,9.0
11628,0.0
11629,17.0
11630,4.0
11631,1.0
11632,7.0
11633,10.0
11634,6.0
11635,11.0
11636,1.0
11637,14.0
11638,1.0
11639,1.0
11640,22.0
11641,7.0
11642,10.0
11643,9.0
11644,1.0
11645,14.0
11646,0.0
11647,36.0
11648,0.0
11649,1.0
11650,9.0
11651,7.0
11652,22.0
11653,42.0
11654,3.0
11655,3.0
11656,3.0
11657,1.0
11658,3.0
11659,10.0
11660,0.0
11661,5.0
11662,12.0
11663,3.0
11664,18.0
11665,3.0
11666,4.0
11667,34.0
11668,3.0
11669,18.0
11670,10.0
11671,2.0
11672,6.0
11673,7.0
11674,13.0
11675,7.0
11676,3.0
11677,7.0
11678,10.0
11679,12.0
11680,14.0
11681,10.0
11682,8.0
11683,0.0
11684,33.0
11685,0.0
11686,8.0
11687,4.0
11688,12.0
11689,7.0
11690,11.0
11691,14.0
11692,1.0
11693,34.0
11694,0.0
11695,4.0
11696,6.0
11697,1.0
11698,2.0
11699,5.0
11700,3.0
11701,15.0
11702,22.0
11703,10.0
11704,8.0
11705,13.0
11706,7.0
11707,5.0
11708,5.0
11709,12.0
11710,13.0
11711,1.0
11712,13.0
11713,5.0
11714,17.0
11715,20.0
11716,12.0
11717,12.0
11718,0.0
11719,22.0
11720,16.0
11721,17.0
11722,6.0
11723,2.0
11724,10.0
11725,14.0
11726,10.0
11727,3.0
11728,14.0
11729,2.0
11730,0.0
11731,1.0
11732,1.0
11733,15.0
11734,9.0
11735,6.0
11736,2.0
11737,13.0
11738,3.0
11739,16.0
11740,18.0
11741,8.0
11742,24.0
11743,10.0
11744,11.0
11745,0.0
11746,10.0
11747,7.0
11748,11.0
11749,3.0
11750,16.0
11751,13.0
11752,3.0
11753,2.0
11754,6.0
11755,7.0
11756,6.0
11757,9.0
11758,0.0
11759,0.0
11760,2.0
11761,39.0
11762,5.0
11763,0.0
11764,9.0
11765,2.0
11766,12.0
11767,14.0
11768,19.0
11769,8.0
11770,0.0
11771,7.0
11772,5.0
11773,3.0
11774,6.0
11775,4.0
11776,12.0
11777,1.0
11778,0.0
11779,15.0
11780,6.0
11781,7.0
11782,3.0
11783,8.0
11784,1.0
11785,8.0
11786,4.0
11787,13.0
11788,1.0
11789,10.0
11790,0.0
11791,11.0
11792,14.0
11793,7.0
11794,2.0
11795,1.0
11796,12.0
11797,6.0
11798,3.0
11799,2.0
11800,3.0
11801,5.0
11802,3.0
11803,3.0
11804,3.0
11805,15.0
11806,10.0
11807,16.0
11808,6.0
11809,2.0
11810,6.0
11811,10.0
11812,4.0
11813,1.0
11814,7.0
11815,4.0
11816,1.0
11817,15.0
11818,20.0
11819,22.0
11820,1.0
11821,11.0
11822,13.0
11823,4.0
11824,3.0
11825,4.0
11826,10.0
11827,1.0
11828,1.0
11829,1.0
11830,10.0
11831,2.0
11832,11.0
11833,24.0
11834,14.0
11835,1.0
11836,5.0
11837,18.0
11838,2.0
11839,17.0
11840,6.0
11841,5.0
11842,11.0
11843,9.0
11844,7.0
11845,7.0
11846,0.0
11847,7.0
11848,6.0
11849,13.0
11850,27.0
11851,1.0
11852,0.0
11853,18.0
11854,7.0
11855,1.0
11856,12.0
11857,10.0
11858,0.0
11859,0.0
11860,8.0
11861,4.0
11862,2.0
11863,5.0
11864,5.0
11865,0.0
11866,5.0
11867,0.0
11868,11.0
11869,0.0
11870,12.0
11871,0.0
11872,0.0
11873,13.0
11874,9.0
11875,2.0
11876,6.0
11877,1.0
11878,1.0
11879,8.0
11880,0.0
11881,0.0
11882,1.0
11883,10.0
11884,19.0
11885,0.0
11886,0.0
11887,2.0
11888,14.0
11889,0.0
11890,21.0
11891,5.0
11892,0.0
11893,4.0
11894,0.0
11895,18.0
11896,5.0
11897,7.0
11898,11.0
11899,2.0
11900,14.0
11901,15.0
11902,8.0
11903,13.0
11904,1.0
11905,1.0
11906,2.0
11907,7.0
11908,0.0
11909,10.0
11910,1.0
11911,19.0
11912,20.0
11913,8.0
11914,1.0
11915,11.0
11916,2.0
11917,3.0
11918,1.0
11919,1.0
11920,0.0
11921,9.0
11922,9.0
11923,12.0
11924,0.0
11925,2.0
11926,12.0
11927,3.0
11928,1.0
11929,0.0
11930,0.0
11931,3.0
11932,0.0
11933,2.0
11934,1.0
11935,0.0
11936,15.0
11937,0.0
11938,14.0
11939,1.0
11940,3.0
11941,1.0
11942,1.0
11943,0.0
11944,0.0
11945,1.0
11946,1.0
11947,17.0
11948,2.0
11949,0.0
11950,11.0
11951,6.0
11952,0.0
11953,0.0
11954,0.0
11955,0.0
11956,15.0
11957,0.0
11958,0.0
11959,4.0
11960,0.0
11961,1.0
11962,0.0
11963,4.0
11964,0.0
11965,1.0
11966,4.0
11967,7.0
11968,0.0
11969,2.0
11970,22.0
11971,26.0
11972,1.0
11973,0.0
11974,5.0
11975,0.0
11976,1.0
11977,0.0
11978,1.0
11979,1.0
11980,0.0
11981,0.0
11982,1.0
11983,13.0
11984,9.0
11985,10.0
11986,0.0
11987,5.0
11988,2.0
11989,2.0
11990,0.0
11991,6.0
11992,0.0
11993,3.0
11994,16.0
11995,11.0
11996,2.0
11997,3.0
11998,0.0
11999,21.0
12000,1.0
12001,0.0
12002,8.0
12003,0.0
12004,0.0
12005,0.0
12006,8.0
12007,1.0
12008,17.0
12009,2.0
12010,0.0
12011,8.0
12012,13.0
12013,1.0
12014,1.0
12015,4.0
12016,2.0
12017,1.0
12018,1.0
12019,1.0
12020,0.0
12021,0.0
12022,8.0
12023,0.0
12024,9.0
12025,1.0
12026,9.0
12027,1.0
12028,6.0
12029,1.0
12030,0.0
12031,7.0
12032,24.0
12033,0.0
12034,3.0
12035,5.0
12036,1.0
12037,0.0
12038,6.0
12039,0.0
12040,27.0
12041,1.0
12042,8.0
12043,29.0
12044,0.0
12045,17.0
12046,0.0
12047,1.0
12048,3.0
12049,7.0
12050,0.0
12051,7.0
12052,2.0
12053,11.0
12054,4.0
12055,2.0
12056,0.0
12057,4.0
12058,0.0
12059,33.0
12060,1.0
12061,20.0
12062,0.0
12063,7.0
12064,21.0
12065,28.0
12066,10.0
12067,0.0
12068,0.0
12069,0.0
12070,0.0
12071,0.0
12072,9.0
12073,12.0
12074,8.0
12075,0.0
12076,0.0
12077,0.0
12078,2.0
12079,0.0
12080,28.0
12081,0.0
12082,2.0
12083,3.0
12084,11.0
12085,2.0
12086,31.0
12087,28.0
12088,10.0
12089,13.0
12090,41.0
12091,4.0
12092,2.0
12093,1.0
12094,1.0
12095,1.0
12096,7.0
12097,14.0
12098,16.0
12099,1.0
12100,24.0
12101,0.0
12102,9.0
12103,16.0
12104,20.0
12105,11.0
12106,5.0
12107,1.0
12108,20.0
12109,5.0
12110,3.0
12111,0.0
12112,14.0
12113,1.0
12114,4.0
12115,22.0
12116,3.0
12117,2.0
12118,25.0
12119,19.0
12120,4.0
12121,39.0
12122,0.0
12123,2.0
12124,9.0
12125,44.0
12126,4.0
12127,25.0
12128,1.0
12129,24.0
12130,1.0
12131,9.0
12132,20.0
12133,1.0
12134,16.0
12135,26.0
12136,25.0
12137,1.0
12138,7.0
12139,34.0
12140,5.0
12141,15.0
12142,1.0
12143,1.0
12144,10.0
12145,7.0
12146,4.0
12147,45.0
12148,0.0
12149,2.0
12150,3.0
12151,11.0
12152,7.0
12153,1.0
12154,3.0
12155,4.0
12156,20.0
12157,6.0
12158,6.0
12159,39.0
12160,9.0
12161,1.0
12162,2.0
12163,7.0
12164,0.0
12165,14.0
12166,0.0
12167,0.0
12168,1.0
12169,1.0
12170,0.0
12171,38.0
12172,6.0
12173,0.0
12174,17.0
12175,5.0
12176,6.0
12177,4.0
12178,1.0
12179,2.0
12180,4.0
12181,0.0
12182,3.0
12183,0.0
12184,6.0
12185,29.0
12186,7.0
12187,2.0
12188,1.0
12189,35.0
12190,9.0
12191,23.0
12192,13.0
12193,17.0
12194,13.0
12195,19.0
12196,18.0
12197,5.0
12198,30.0
12199,16.0
12200,6.0
12201,3.0
12202,22.0
12203,15.0
12204,0.0
12205,1.0
12206,16.0
12207,25.0
12208,13.0
12209,0.0
12210,4.0
12211,8.0
12212,28.0
12213,13.0
12214,0.0
12215,1.0
12216,19.0
12217,2.0
12218,1.0
12219,4.0
12220,0.0
12221,6.0
12222,0.0
12223,2.0
12224,20.0
12225,0.0
12226,2.0
12227,1.0
12228,1.0
12229,5.0
12230,4.0
12231,21.0
12232,2.0
12233,3.0
12234,7.0
12235,1.0
12236,3.0
12237,0.0
12238,13.0
12239,2.0
12240,2.0
12241,16.0
12242,2.0
12243,38.0
12244,0.0
12245,5.0
12246,18.0
12247,1.0
12248,18.0
12249,4.0
12250,32.0
12251,13.0
12252,17.0
12253,7.0
12254,2.0
12255,18.0
12256,2.0
12257,22.0
12258,1.0
12259,9.0
12260,11.0
12261,4.0
12262,20.0
12263,16.0
12264,1.0
12265,1.0
12266,5.0
12267,19.0
12268,12.0
12269,0.0
12270,7.0
12271,1.0
12272,0.0
12273,16.0
12274,1.0
12275,10.0
12276,2.0
12277,14.0
12278,4.0
12279,15.0
12280,24.0
12281,2.0
12282,0.0
12283,15.0
12284,24.0
12285,6.0
12286,5.0
12287,39.0
12288,1.0
12289,4.0
12290,9.0
12291,5.0
12292,16.0
12293,37.0
12294,1.0
12295,5.0
12296,17.0
12297,29.0
12298,2.0
12299,0.0
12300,10.0
12301,14.0
12302,1.0
12303,12.0
12304,0.0
12305,27.0
12306,13.0
12307,2.0
12308,12.0
12309,1.0
12310,24.0
12311,0.0
12312,5.0
12313,23.0
12314,2.0
12315,6.0
12316,10.0
12317,4.0
12318,25.0
12319,0.0
12320,0.0
12321,10.0
12322,1.0
12323,9.0
12324,20.0
12325,15.0
12326,0.0
12327,22.0
12328,44.0
12329,26.0
12330,33.0
12331,11.0
12332,18.0
12333,9.0
12334,8.0
12335,11.0
12336,0.0
12337,0.0
12338,2.0
12339,2.0
12340,0.0
12341,2.0
12342,1.0
12343,0.0
12344,32.0
12345,23.0
12346,14.0
12347,0.0
12348,1.0
12349,4.0
12350,5.0
12351,0.0
12352,31.0
12353,0.0
12354,1.0
12355,0.0
12356,9.0
12357,2.0
12358,9.0
12359,0.0
12360,3.0
12361,13.0
12362,29.0
12363,4.0
12364,1.0
12365,16.0
12366,0.0
12367,1.0
12368,36.0
12369,4.0
12370,16.0
12371,3.0
12372,11.0
12373,19.0
12374,4.0
12375,16.0
12376,9.0
12377,27.0
12378,16.0
12379,9.0
12380,17.0
12381,3.0
12382,25.0
12383,19.0
12384,2.0
12385,4.0
12386,2.0
12387,0.0
12388,1.0
12389,2.0
12390,9.0
12391,25.0
12392,1.0
12393,0.0
12394,16.0
12395,7.0
12396,32.0
12397,33.0
12398,4.0
12399,0.0
12400,9.0
12401,22.0
12402,3.0
12403,1.0
12404,0.0
12405,2.0
12406,9.0
12407,4.0
12408,0.0
12409,16.0
12410,21.0
12411,1.0
12412,17.0
12413,24.0
12414,9.0
12415,18.0
12416,2.0
12417,4.0
12418,6.0
12419,0.0
12420,3.0
12421,0.0
12422,13.0
12423,12.0
12424,0.0
12425,6.0
12426,15.0
12427,14.0
12428,13.0
12429,4.0
12430,13.0
12431,15.0
12432,2.0
12433,17.0
12434,3.0
12435,0.0
12436,1.0
12437,29.0
12438,21.0
12439,21.0
12440,2.0
12441,6.0
12442,15.0
12443,21.0
12444,3.0
12445,15.0
12446,14.0
12447,0.0
12448,0.0
12449,23.0
12450,15.0
12451,25.0
12452,4.0
12453,4.0
12454,8.0
12455,0.0
12456,13.0
12457,0.0
12458,20.0
12459,10.0
12460,0.0
12461,8.0
12462,11.0
12463,25.0
12464,8.0
12465,1.0
12466,5.0
12467,12.0
12468,0.0
12469,0.0
12470,28.0
12471,6.0
12472,19.0
12473,4.0
12474,20.0
12475,4.0
12476,34.0
12477,20.0
12478,5.0
12479,19.0
12480,4.0
12481,9.0
12482,0.0
12483,10.0
12484,22.0
12485,15.0
12486,0.0
12487,8.0
12488,12.0
12489,4.0
12490,13.0
12491,14.0
12492,2.0
12493,1.0
12494,1.0
12495,14.0
12496,4.0
12497,2.0
12498,1.0
12499,11.0
12500,5.0
12501,1.0
12502,10.0
12503,2.0
12504,1.0
12505,7.0
12506,1.0
12507,1.0
12508,4.0
12509,9.0
12510,2.0
12511,5.0
12512,2.0
12513,22.0
12514,0.0
12515,5.0
12516,18.0
12517,2.0
12518,15.0
12519,3.0
12520,0.0
12521,29.0
12522,0.0
12523,1.0
12524,20.0
12525,26.0
12526,19.0
12527,13.0
12528,9.0
12529,15.0
12530,1.0
12531,8.0
12532,2.0
12533,1.0
12534,9.0
12535,0.0
12536,0.0
12537,2.0
12538,19.0
12539,2.0
12540,9.0
12541,10.0
12542,2.0
12543,0.0
12544,1.0
12545,1.0
12546,13.0
12547,5.0
12548,7.0
12549,26.0
12550,0.0
12551,17.0
12552,0.0
12553,12.0
12554,0.0
12555,0.0
12556,5.0
12557,1.0
12558,0.0
12559,8.0
12560,1.0
12561,8.0
12562,2.0
12563,4.0
12564,1.0
12565,0.0
12566,1.0
12567,0.0
12568,20.0
12569,14.0
12570,0.0
12571,9.0
12572,2.0
12573,1.0
12574,0.0
12575,11.0
12576,5.0
12577,3.0
12578,0.0
12579,0.0
12580,1.0
12581,0.0
12582,23.0
12583,4.0
12584,21.0
12585,1.0
12586,13.0
12587,10.0
12588,2.0
12589,1.0
12590,8.0
12591,16.0
12592,1.0
12593,21.0
12594,0.0
12595,0.0
12596,5.0
12597,7.0
12598,15.0
12599,0.0
12600,0.0
12601,10.0
12602,10.0
12603,3.0
12604,1.0
12605,1.0
12606,7.0
12607,1.0
12608,1.0
12609,8.0
12610,18.0
12611,5.0
12612,17.0
12613,0.0
12614,4.0
12615,4.0
12616,9.0
12617,35.0
12618,7.0
12619,2.0
12620,7.0
12621,1.0
12622,0.0
12623,18.0
12624,1.0
12625,0.0
12626,1.0
12627,0.0
12628,3.0
12629,11.0
12630,0.0
12631,0.0
12632,16.0
12633,0.0
12634,9.0
12635,1.0
12636,0.0
12637,2.0
12638,11.0
12639,5.0
12640,4.0
12641,1.0
12642,0.0
12643,0.0
12644,1.0
12645,0.0
12646,4.0
12647,12.0
12648,0.0
12649,1.0
12650,1.0
12651,0.0
12652,0.0
12653,1.0
12654,7.0
12655,4.0
12656,0.0
12657,1.0
12658,0.0
12659,0.0
12660,2.0
12661,0.0
12662,3.0
12663,1.0
12664,0.0
12665,0.0
12666,0.0
12667,3.0
12668,0.0
12669,0.0
12670,1.0
12671,2.0
12672,2.0
12673,1.0
12674,0.0
12675,0.0
12676,1.0
12677,0.0
12678,0.0
12679,2.0
12680,0.0
12681,1.0
12682,0.0
12683,0.0
12684,0.0
12685,0.0
12686,1.0
12687,1.0
12688,1.0
12689,4.0
12690,1.0
12691,6.0
12692,0.0
12693,0.0
12694,0.0
12695,9.0
12696,0.0
12697,0.0
12698,2.0
12699,0.0
12700,0.0
12701,0.0
12702,1.0
12703,0.0
12704,2.0
12705,0.0
12706,11.0
12707,9.0
12708,0.0
12709,0.0
12710,10.0
12711,1.0
12712,0.0
12713,0.0
12714,0.0
12715,4.0
12716,1.0
12717,9.0
12718,0.0
12719,4.0
12720,0.0
12721,3.0
12722,5.0
12723,4.0
12724,1.0
12725,0.0
12726,0.0
12727,5.0
12728,3.0
12729,1.0
12730,8.0
12731,0.0
12732,9.0
12733,3.0
12734,1.0
12735,0.0
12736,0.0
12737,2.0
12738,0.0
12739,0.0
12740,8.0
12741,2.0
12742,0.0
12743,12.0
12744,0.0
12745,0.0
12746,0.0
12747,2.0
12748,0.0
12749,2.0
12750,11.0
12751,6.0
12752,0.0
12753,0.0
12754,0.0
12755,0.0
12756,0.0
12757,22.0
12758,2.0
12759,0.0
12760,0.0
12761,6.0
12762,7.0
12763,4.0
12764,1.0
12765,0.0
12766,12.0
12767,5.0
12768,1.0
12769,2.0
12770,1.0
12771,7.0
12772,2.0
12773,1.0
12774,3.0
12775,2.0
12776,0.0
12777,5.0
12778,0.0
12779,5.0
12780,0.0
12781,7.0
12782,11.0
12783,9.0
12784,0.0
12785,7.0
12786,0.0
12787,2.0
12788,10.0
12789,12.0
12790,1.0
12791,2.0
12792,4.0
12793,0.0
12794,0.0
12795,1.0
12796,0.0
12797,4.0
12798,10.0
12799,0.0
12800,0.0
12801,10.0
12802,0.0
12803,0.0
12804,6.0
12805,6.0
12806,4.0
12807,5.0
12808,6.0
12809,5.0
12810,1.0
12811,2.0
12812,7.0
12813,3.0
12814,3.0
12815,6.0
12816,2.0
12817,2.0
12818,7.0
12819,3.0
12820,2.0
12821,0.0
12822,0.0
12823,4.0
12824,0.0
12825,1.0
12826,6.0
12827,4.0
12828,11.0
12829,3.0
12830,4.0
12831,10.0
12832,9.0
12833,14.0
12834,2.0
12835,0.0
12836,8.0
12837,0.0
12838,1.0
12839,12.0
12840,2.0
12841,0.0
12842,6.0
12843,0.0
12844,18.0
12845,1.0
12846,0.0
12847,1.0
12848,3.0
12849,2.0
12850,2.0
12851,9.0
12852,10.0
12853,0.0
12854,0.0
12855,0.0
12856,3.0
12857,8.0
12858,2.0
12859,2.0
12860,0.0
12861,1.0
12862,8.0
12863,2.0
12864,9.0
12865,7.0
12866,12.0
12867,6.0
12868,9.0
12869,7.0
12870,1.0
12871,1.0
12872,1.0
12873,11.0
12874,0.0
12875,0.0
12876,0.0
12877,0.0
12878,9.0
12879,1.0
12880,1.0
12881,3.0
12882,8.0
12883,0.0
12884,10.0
12885,14.0
12886,17.0
12887,0.0
12888,2.0
12889,4.0
12890,2.0
12891,0.0
12892,1.0
12893,3.0
12894,11.0
12895,8.0
12896,0.0
12897,9.0
12898,14.0
12899,0.0
12900,4.0
12901,0.0
12902,12.0
12903,7.0
12904,11.0
12905,2.0
12906,0.0
12907,8.0
12908,12.0
12909,10.0
12910,13.0
12911,0.0
12912,0.0
12913,2.0
12914,17.0
12915,5.0
12916,5.0
12917,10.0
12918,1.0
12919,1.0
12920,13.0
12921,2.0
12922,0.0
12923,9.0
12924,7.0
12925,3.0
12926,6.0
12927,0.0
12928,0.0
12929,2.0
12930,4.0
12931,2.0
12932,7.0
12933,6.0
12934,0.0
12935,1.0
12936,1.0
12937,0.0
12938,0.0
12939,6.0
12940,1.0
12941,5.0
12942,2.0
12943,7.0
12944,1.0
12945,0.0
12946,0.0
12947,3.0
12948,1.0
12949,10.0
12950,7.0
12951,10.0
12952,6.0
12953,5.0
12954,13.0
12955,3.0
12956,2.0
12957,1.0
12958,4.0
12959,3.0
12960,2.0
12961,5.0
12962,0.0
12963,7.0
12964,2.0
12965,5.0
12966,16.0
