,Grm3
47535,3.0
47536,2.0
47537,2.0
47538,0.0
47539,0.0
47540,1.0
47541,3.0
47542,5.0
47543,1.0
47544,1.0
47545,2.0
47546,0.0
47547,2.0
47548,2.0
47549,0.0
47550,0.0
47551,6.0
47552,0.0
47553,0.0
47554,0.0
47555,2.0
47556,0.0
47557,0.0
47558,0.0
47559,0.0
47560,0.0
47561,1.0
47562,2.0
47563,2.0
47564,0.0
47565,1.0
47566,1.0
47567,4.0
47568,0.0
47569,0.0
47570,0.0
47571,0.0
47572,2.0
47573,1.0
47574,3.0
47575,0.0
47576,0.0
47577,4.0
47578,1.0
47579,0.0
47580,1.0
47581,0.0
47582,0.0
47583,9.0
47584,4.0
47585,0.0
47586,5.0
47587,3.0
47588,13.0
47589,0.0
47590,0.0
47591,0.0
47592,1.0
47593,0.0
47594,0.0
47595,0.0
47596,8.0
47597,9.0
47598,0.0
47599,1.0
47600,2.0
47601,0.0
47602,0.0
47603,3.0
47604,0.0
47605,3.0
47606,0.0
47607,0.0
47608,1.0
47609,0.0
47610,0.0
47611,0.0
47612,0.0
47613,2.0
47614,1.0
47615,6.0
47616,0.0
47617,3.0
47618,7.0
47619,0.0
47620,2.0
47621,3.0
47622,0.0
47623,1.0
47624,1.0
47625,6.0
47626,0.0
47627,0.0
47628,3.0
47629,0.0
47630,3.0
47631,2.0
47632,1.0
47633,3.0
47634,1.0
47635,2.0
47636,0.0
47637,0.0
47638,2.0
47639,1.0
47640,1.0
47641,13.0
47642,3.0
47643,1.0
47644,1.0
47645,0.0
47646,1.0
47647,0.0
47648,7.0
47649,1.0
47650,0.0
47651,2.0
47652,1.0
47653,18.0
47654,0.0
47655,3.0
47656,0.0
47657,5.0
47658,1.0
47659,1.0
47660,0.0
47661,0.0
47662,5.0
47663,0.0
47664,2.0
47665,0.0
47666,2.0
47667,1.0
47668,9.0
47669,1.0
47670,0.0
47671,1.0
47672,0.0
47673,0.0
47674,1.0
47675,2.0
47676,0.0
47677,1.0
47678,0.0
47679,0.0
47680,0.0
47681,0.0
47682,1.0
47683,1.0
47684,0.0
47685,0.0
47686,0.0
47687,2.0
47688,0.0
47689,0.0
47690,1.0
47691,2.0
47692,1.0
47693,6.0
47694,0.0
47695,2.0
47696,0.0
47697,0.0
47698,3.0
47699,0.0
47700,0.0
47701,0.0
47702,0.0
47703,0.0
47704,2.0
47705,2.0
47706,0.0
47707,1.0
47708,2.0
47709,1.0
47710,11.0
47711,0.0
47712,1.0
47713,8.0
47714,0.0
47715,0.0
47716,0.0
47717,0.0
47718,0.0
47719,1.0
47720,6.0
47721,0.0
47722,0.0
47723,2.0
47724,1.0
47725,9.0
47726,0.0
47727,2.0
47728,0.0
47729,0.0
47730,2.0
47731,2.0
47732,0.0
47733,0.0
47734,0.0
47735,1.0
47736,1.0
47737,0.0
47738,7.0
47739,3.0
47740,0.0
47741,2.0
47742,0.0
47743,0.0
47744,2.0
47745,0.0
47746,11.0
47747,0.0
47748,0.0
47749,10.0
47750,1.0
47751,1.0
47752,1.0
47753,0.0
47754,0.0
47755,0.0
47756,0.0
47757,2.0
47758,7.0
47759,1.0
47760,0.0
47761,3.0
47762,5.0
47763,0.0
47764,0.0
47765,0.0
47766,0.0
47767,0.0
47768,1.0
47769,1.0
47770,0.0
47771,0.0
47772,2.0
47773,5.0
47774,2.0
47775,0.0
47776,0.0
47777,2.0
47778,0.0
47779,0.0
47780,0.0
47781,5.0
47782,0.0
47783,0.0
47784,5.0
47785,0.0
47786,2.0
47787,0.0
47788,0.0
47789,0.0
47790,6.0
47791,0.0
47792,2.0
47793,0.0
47794,1.0
47795,0.0
47796,0.0
47797,1.0
47798,1.0
47799,0.0
47800,12.0
47801,0.0
47802,2.0
47803,6.0
47804,0.0
47805,0.0
47806,0.0
47807,6.0
47808,2.0
47809,5.0
47810,15.0
47811,2.0
47812,2.0
47813,7.0
47814,4.0
47815,0.0
47816,8.0
47817,0.0
47818,5.0
47819,0.0
47820,3.0
47821,0.0
47822,0.0
47823,0.0
47824,2.0
47825,1.0
47826,9.0
47827,0.0
47828,1.0
47829,7.0
47830,4.0
47831,0.0
47832,0.0
47833,0.0
47834,0.0
47835,0.0
47836,1.0
47837,0.0
47838,1.0
47839,0.0
47840,1.0
47841,4.0
47842,3.0
47843,0.0
47844,0.0
47845,0.0
47846,2.0
47847,1.0
47848,0.0
47849,0.0
47850,0.0
47851,0.0
47852,0.0
47853,1.0
47854,0.0
47855,1.0
47856,0.0
47857,10.0
47858,0.0
47859,1.0
47860,0.0
47861,0.0
47862,0.0
47863,8.0
47864,0.0
47865,3.0
47866,3.0
47867,1.0
47868,4.0
47869,0.0
47870,7.0
47871,4.0
47872,6.0
47873,0.0
47874,0.0
47875,2.0
47876,2.0
47877,0.0
47878,1.0
47879,12.0
47880,0.0
47881,4.0
47882,5.0
47883,1.0
47884,2.0
47885,4.0
47886,5.0
47887,8.0
47888,1.0
47889,1.0
47890,9.0
47891,7.0
47892,0.0
47893,2.0
47894,0.0
47895,0.0
47896,9.0
47897,0.0
47898,0.0
47899,4.0
47900,0.0
47901,0.0
47902,3.0
47903,11.0
47904,0.0
47905,0.0
47906,0.0
47907,2.0
47908,0.0
47909,2.0
47910,0.0
47911,3.0
47912,0.0
47913,7.0
47914,0.0
47915,0.0
47916,5.0
47917,1.0
47918,2.0
47919,7.0
47920,7.0
47921,2.0
47922,9.0
47923,4.0
47924,11.0
47925,9.0
47926,0.0
47927,0.0
47928,2.0
47929,0.0
47930,2.0
47931,5.0
47932,2.0
47933,0.0
47934,3.0
47935,5.0
47936,2.0
47937,0.0
47938,0.0
47939,12.0
47940,20.0
47941,1.0
47942,2.0
47943,0.0
47944,15.0
47945,2.0
47946,6.0
47947,3.0
47948,0.0
47949,1.0
47950,5.0
47951,0.0
47952,0.0
47953,11.0
47954,1.0
47955,0.0
47956,0.0
47957,3.0
47958,0.0
47959,0.0
47960,1.0
47961,25.0
47962,5.0
47963,4.0
47964,0.0
47965,12.0
47966,0.0
47967,0.0
47968,0.0
47969,2.0
47970,0.0
47971,0.0
47972,2.0
47973,4.0
47974,0.0
47975,1.0
47976,8.0
47977,10.0
47978,1.0
47979,2.0
47980,1.0
47981,0.0
47982,9.0
47983,6.0
47984,2.0
47985,1.0
47986,1.0
47987,0.0
47988,2.0
47989,0.0
47990,2.0
47991,0.0
47992,0.0
47993,0.0
47994,7.0
47995,0.0
47996,1.0
47997,1.0
47998,1.0
47999,0.0
48000,1.0
48001,0.0
48002,0.0
48003,0.0
48004,14.0
48005,0.0
48006,0.0
48007,2.0
48008,2.0
48009,3.0
48010,0.0
48011,0.0
48012,4.0
48013,0.0
48014,0.0
48015,10.0
48016,0.0
48017,1.0
48018,1.0
48019,0.0
48020,2.0
48021,0.0
48022,1.0
48023,1.0
48024,0.0
48025,0.0
48026,10.0
48027,1.0
48028,1.0
48029,0.0
48030,7.0
48031,0.0
48032,1.0
48033,2.0
48034,1.0
48035,4.0
48036,0.0
48037,4.0
48038,4.0
48039,0.0
48040,9.0
48041,0.0
48042,11.0
48043,4.0
48044,0.0
48045,7.0
48046,0.0
48047,8.0
48048,2.0
48049,2.0
48050,2.0
48051,4.0
48052,1.0
48053,0.0
48054,2.0
48055,8.0
48056,1.0
48057,0.0
48058,2.0
48059,0.0
48060,0.0
48061,5.0
48062,0.0
48063,0.0
48064,7.0
48065,0.0
48066,2.0
48067,1.0
48068,0.0
48069,2.0
48070,2.0
48071,6.0
48072,5.0
48073,0.0
48074,3.0
48075,4.0
48076,0.0
48077,1.0
48078,7.0
48079,0.0
48080,0.0
48081,6.0
48082,4.0
48083,0.0
48084,0.0
48085,0.0
48086,5.0
48087,15.0
48088,1.0
48089,0.0
48090,1.0
48091,1.0
48092,0.0
48093,0.0
48094,0.0
48095,0.0
48096,1.0
48097,0.0
48098,0.0
48099,7.0
48100,0.0
48101,1.0
48102,3.0
48103,4.0
48104,0.0
48105,1.0
48106,0.0
48107,3.0
48108,2.0
48109,0.0
48110,1.0
48111,3.0
48112,0.0
48113,1.0
48114,2.0
48115,0.0
48116,6.0
48117,1.0
48118,0.0
48119,0.0
48120,0.0
48121,2.0
48122,0.0
48123,0.0
48124,7.0
48125,7.0
48126,2.0
48127,0.0
48128,1.0
48129,0.0
48130,0.0
48131,0.0
48132,0.0
48133,5.0
48134,0.0
48135,9.0
48136,0.0
48137,2.0
48138,6.0
48139,0.0
48140,0.0
48141,0.0
48142,0.0
48143,0.0
48144,0.0
48145,15.0
48146,14.0
48147,8.0
48148,1.0
48149,0.0
48150,0.0
48151,0.0
48152,2.0
48153,9.0
48154,5.0
48155,2.0
48156,0.0
48157,0.0
48158,0.0
48159,0.0
48160,4.0
48161,0.0
48162,0.0
48163,0.0
48164,5.0
48165,0.0
48166,0.0
48167,0.0
48168,1.0
48169,1.0
48170,0.0
48171,0.0
48172,7.0
48173,3.0
48174,5.0
48175,1.0
48176,0.0
48177,2.0
48178,0.0
48179,9.0
48180,7.0
48181,0.0
48182,5.0
48183,0.0
48184,7.0
48185,0.0
48186,2.0
48187,4.0
48188,0.0
48189,4.0
48190,11.0
48191,0.0
48192,2.0
48193,7.0
48194,2.0
48195,0.0
48196,0.0
48197,7.0
48198,8.0
48199,0.0
48200,2.0
48201,0.0
48202,4.0
48203,3.0
48204,0.0
48205,0.0
48206,9.0
48207,1.0
48208,0.0
48209,0.0
48210,1.0
48211,1.0
48212,1.0
48213,8.0
48214,0.0
48215,3.0
48216,3.0
48217,1.0
48218,1.0
48219,0.0
48220,1.0
48221,9.0
48222,0.0
48223,4.0
48224,0.0
48225,3.0
48226,0.0
48227,0.0
48228,3.0
48229,7.0
48230,2.0
48231,7.0
48232,8.0
48233,9.0
48234,0.0
48235,0.0
48236,4.0
48237,0.0
48238,5.0
48239,1.0
48240,8.0
48241,19.0
48242,5.0
48243,15.0
48244,15.0
48245,0.0
48246,0.0
48247,2.0
48248,0.0
48249,5.0
48250,1.0
48251,7.0
48252,6.0
48253,9.0
48254,0.0
48255,1.0
48256,7.0
48257,0.0
48258,1.0
48259,2.0
48260,0.0
48261,0.0
48262,2.0
48263,1.0
48264,0.0
48265,1.0
48266,1.0
48267,6.0
48268,0.0
48269,0.0
48270,6.0
48271,6.0
48272,0.0
48273,1.0
48274,3.0
48275,6.0
48276,1.0
48277,3.0
48278,1.0
48279,1.0
48280,0.0
48281,0.0
48282,1.0
48283,3.0
48284,10.0
48285,0.0
48286,0.0
48287,6.0
48288,0.0
48289,1.0
48290,0.0
48291,0.0
48292,9.0
48293,1.0
48294,16.0
48295,1.0
48296,1.0
48297,1.0
48298,1.0
48299,2.0
48300,0.0
48301,0.0
48302,2.0
48303,0.0
48304,1.0
48305,7.0
48306,0.0
48307,1.0
48308,10.0
48309,3.0
48310,0.0
48311,2.0
48312,0.0
48313,0.0
48314,7.0
48315,0.0
48316,0.0
48317,0.0
48318,0.0
48319,11.0
48320,0.0
48321,5.0
48322,12.0
48323,2.0
48324,1.0
48325,1.0
48326,0.0
48327,0.0
48328,0.0
48329,0.0
48330,0.0
48331,2.0
48332,3.0
48333,3.0
48334,0.0
48335,0.0
48336,4.0
48337,0.0
48338,12.0
48339,2.0
48340,3.0
48341,4.0
48342,2.0
48343,3.0
48344,6.0
48345,0.0
48346,0.0
48347,0.0
48348,2.0
48349,5.0
48350,9.0
48351,6.0
48352,1.0
48353,0.0
48354,1.0
48355,0.0
48356,5.0
48357,1.0
48358,0.0
48359,1.0
48360,0.0
48361,3.0
48362,7.0
48363,0.0
48364,8.0
48365,1.0
48366,0.0
48367,5.0
48368,0.0
48369,1.0
48370,0.0
48371,0.0
48372,4.0
48373,0.0
48374,0.0
48375,1.0
48376,0.0
48377,1.0
48378,0.0
48379,0.0
48380,0.0
48381,0.0
48382,2.0
48383,0.0
48384,14.0
48385,4.0
48386,1.0
48387,2.0
48388,0.0
48389,4.0
48390,3.0
48391,1.0
48392,5.0
48393,0.0
48394,0.0
48395,0.0
48396,1.0
48397,4.0
48398,1.0
48399,0.0
48400,3.0
48401,13.0
48402,0.0
48403,2.0
48404,1.0
48405,1.0
48406,1.0
48407,0.0
48408,6.0
48409,4.0
48410,2.0
48411,4.0
48412,0.0
48413,0.0
48414,4.0
48415,2.0
48416,1.0
48417,2.0
48418,1.0
48419,0.0
48420,2.0
48421,0.0
48422,8.0
48423,2.0
48424,10.0
48425,0.0
48426,0.0
48427,3.0
48428,0.0
48429,0.0
48430,11.0
48431,0.0
48432,0.0
48433,0.0
48434,2.0
48435,3.0
48436,1.0
48437,0.0
48438,0.0
48439,3.0
48440,1.0
48441,0.0
48442,0.0
48443,0.0
48444,0.0
48445,0.0
48446,0.0
48447,0.0
48448,0.0
48449,0.0
48450,0.0
48451,0.0
48452,1.0
48453,3.0
48454,1.0
48455,0.0
48456,2.0
48457,4.0
48458,2.0
48459,0.0
48460,1.0
48461,1.0
48462,0.0
48463,1.0
48464,0.0
48465,0.0
48466,14.0
48467,0.0
48468,0.0
48469,0.0
48470,1.0
48471,0.0
48472,16.0
48473,0.0
48474,0.0
48475,3.0
48476,1.0
48477,2.0
48478,0.0
48479,0.0
48480,8.0
48481,0.0
48482,3.0
48483,6.0
48484,0.0
48485,0.0
48486,0.0
48487,1.0
48488,0.0
48489,0.0
48490,0.0
48491,0.0
48492,0.0
48493,0.0
48494,3.0
48495,1.0
48496,0.0
48497,0.0
48498,2.0
48499,1.0
48500,0.0
48501,1.0
48502,0.0
48503,5.0
48504,0.0
48505,0.0
48506,0.0
48507,0.0
48508,0.0
48509,2.0
48510,9.0
48511,0.0
48512,0.0
48513,0.0
48514,0.0
48515,0.0
48516,0.0
48517,9.0
48518,0.0
48519,0.0
48520,0.0
48521,2.0
48522,0.0
48523,1.0
48524,0.0
48525,0.0
48526,1.0
48527,1.0
48528,0.0
48529,0.0
48530,0.0
48531,0.0
48532,0.0
48533,1.0
48534,0.0
48535,0.0
48536,1.0
48537,0.0
48538,0.0
48539,0.0
48540,0.0
48541,0.0
48542,1.0
48543,0.0
48544,1.0
48545,0.0
48546,0.0
48547,0.0
48548,2.0
48549,0.0
48550,3.0
48551,3.0
48552,3.0
48553,0.0
48554,0.0
48555,3.0
48556,0.0
48557,0.0
48558,0.0
48559,0.0
48560,0.0
48561,1.0
48562,0.0
48563,0.0
48564,0.0
48565,0.0
48566,0.0
48567,0.0
48568,0.0
48569,7.0
48570,0.0
48571,0.0
48572,0.0
48573,0.0
48574,0.0
48575,0.0
48576,0.0
48577,0.0
48578,0.0
48579,0.0
48580,0.0
48581,0.0
48582,2.0
48583,1.0
48584,0.0
48585,0.0
48586,0.0
48587,2.0
48588,4.0
48589,0.0
48590,0.0
48591,0.0
48592,4.0
48593,0.0
48594,1.0
48595,0.0
48596,1.0
48597,0.0
48598,0.0
48599,0.0
48600,0.0
48601,0.0
48602,0.0
48603,0.0
48604,0.0
48605,0.0
48606,1.0
48607,0.0
48608,0.0
48609,0.0
48610,0.0
48611,0.0
48612,2.0
48613,0.0
48614,1.0
48615,1.0
48616,0.0
48617,0.0
48618,0.0
48619,0.0
48620,0.0
48621,1.0
48622,0.0
48623,1.0
48624,0.0
48625,0.0
48626,0.0
48627,2.0
48628,4.0
48629,0.0
48630,0.0
48631,0.0
48632,0.0
48633,0.0
48634,0.0
48635,0.0
48636,0.0
48637,0.0
48638,1.0
48639,0.0
48640,1.0
48641,1.0
48642,1.0
48643,3.0
48644,1.0
48645,1.0
48646,0.0
48647,0.0
48648,0.0
48649,0.0
48650,0.0
48651,1.0
48652,1.0
48653,0.0
48654,0.0
48655,0.0
48656,0.0
48657,0.0
48658,0.0
48659,0.0
48660,0.0
48661,0.0
48662,2.0
48663,0.0
48664,1.0
48665,0.0
48666,0.0
48667,0.0
48668,0.0
48669,0.0
48670,0.0
48671,0.0
48672,0.0
48673,0.0
48674,0.0
48675,3.0
48676,0.0
48677,0.0
48678,1.0
48679,0.0
48680,0.0
48681,1.0
48682,7.0
48683,2.0
48684,1.0
48685,0.0
48686,0.0
48687,0.0
48688,0.0
48689,0.0
48690,1.0
48691,8.0
48692,0.0
48693,0.0
48694,0.0
48695,0.0
48696,1.0
48697,0.0
48698,0.0
48699,0.0
48700,9.0
48701,1.0
48702,0.0
48703,0.0
48704,0.0
48705,0.0
48706,2.0
48707,0.0
48708,0.0
48709,2.0
48710,2.0
48711,0.0
48712,0.0
48713,1.0
48714,2.0
48715,0.0
48716,0.0
48717,0.0
48718,0.0
48719,0.0
48720,0.0
48721,0.0
48722,1.0
48723,0.0
48724,0.0
48725,0.0
48726,1.0
48727,0.0
48728,0.0
48729,2.0
48730,0.0
48731,0.0
48732,4.0
48733,0.0
48734,0.0
48735,0.0
48736,0.0
48737,0.0
48738,0.0
48739,0.0
48740,0.0
48741,1.0
48742,0.0
48743,0.0
48744,0.0
48745,0.0
48746,0.0
48747,0.0
48748,0.0
48749,1.0
48750,2.0
48751,0.0
48752,0.0
48753,0.0
48754,2.0
48755,2.0
48756,0.0
48757,0.0
48758,0.0
48759,9.0
48760,0.0
48761,0.0
48762,0.0
48763,3.0
48764,3.0
48765,14.0
48766,1.0
48767,0.0
48768,0.0
48769,0.0
48770,3.0
48771,0.0
48772,3.0
48773,0.0
48774,0.0
48775,0.0
48776,0.0
48777,1.0
48778,7.0
48779,0.0
48780,0.0
48781,0.0
48782,2.0
48783,1.0
48784,2.0
48785,0.0
48786,1.0
48787,4.0
48788,0.0
48789,1.0
48790,3.0
48791,0.0
48792,3.0
48793,0.0
48794,0.0
48795,6.0
48796,0.0
48797,0.0
48798,6.0
48799,5.0
48800,0.0
48801,3.0
48802,0.0
48803,2.0
48804,0.0
48805,0.0
48806,0.0
48807,5.0
48808,4.0
48809,0.0
48810,0.0
48811,0.0
48812,0.0
48813,5.0
48814,0.0
48815,0.0
48816,0.0
48817,1.0
48818,0.0
48819,0.0
48820,1.0
48821,1.0
48822,2.0
48823,0.0
48824,4.0
48825,0.0
48826,8.0
48827,0.0
48828,6.0
48829,0.0
48830,7.0
48831,1.0
48832,0.0
48833,4.0
48834,0.0
48835,0.0
48836,0.0
48837,0.0
48838,3.0
48839,0.0
48840,0.0
48841,2.0
48842,2.0
48843,3.0
48844,0.0
48845,3.0
48846,0.0
48847,1.0
48848,0.0
48849,1.0
48850,0.0
48851,0.0
48852,6.0
48853,3.0
48854,0.0
48855,1.0
48856,1.0
48857,0.0
48858,0.0
48859,0.0
48860,1.0
48861,0.0
48862,1.0
48863,0.0
48864,0.0
48865,1.0
48866,3.0
48867,0.0
48868,0.0
48869,5.0
48870,0.0
48871,1.0
48872,0.0
48873,3.0
48874,0.0
48875,4.0
48876,1.0
48877,1.0
48878,1.0
48879,0.0
48880,3.0
48881,1.0
48882,0.0
48883,1.0
48884,2.0
48885,1.0
48886,0.0
48887,0.0
48888,1.0
48889,0.0
48890,0.0
48891,1.0
48892,0.0
48893,0.0
48894,0.0
48895,0.0
48896,0.0
48897,0.0
48898,1.0
48899,0.0
48900,0.0
48901,1.0
48902,1.0
48903,0.0
48904,4.0
48905,1.0
48906,0.0
48907,0.0
48908,2.0
48909,0.0
48910,7.0
48911,1.0
48912,0.0
48913,0.0
48914,0.0
48915,0.0
48916,1.0
48917,0.0
48918,0.0
48919,4.0
48920,0.0
48921,2.0
48922,2.0
48923,0.0
48924,0.0
48925,1.0
48926,0.0
48927,0.0
48928,0.0
48929,0.0
48930,10.0
48931,1.0
48932,0.0
48933,0.0
48934,0.0
48935,0.0
48936,7.0
48937,8.0
48938,0.0
48939,5.0
48940,0.0
48941,6.0
48942,0.0
48943,6.0
48944,1.0
48945,5.0
48946,2.0
48947,0.0
48948,2.0
48949,0.0
48950,7.0
48951,8.0
48952,6.0
48953,0.0
48954,1.0
48955,1.0
48956,1.0
48957,3.0
48958,3.0
48959,0.0
48960,4.0
48961,5.0
48962,0.0
48963,2.0
48964,1.0
48965,0.0
48966,0.0
48967,0.0
48968,1.0
48969,0.0
48970,0.0
48971,2.0
48972,6.0
48973,5.0
48974,0.0
48975,1.0
48976,5.0
48977,0.0
48978,3.0
48979,1.0
48980,7.0
48981,1.0
48982,4.0
48983,19.0
48984,0.0
48985,1.0
48986,0.0
48987,1.0
48988,2.0
48989,0.0
48990,0.0
48991,4.0
48992,1.0
48993,0.0
48994,2.0
48995,3.0
48996,1.0
48997,8.0
48998,0.0
48999,1.0
49000,8.0
49001,1.0
49002,0.0
49003,3.0
49004,1.0
49005,0.0
49006,2.0
49007,2.0
49008,0.0
49009,4.0
49010,0.0
49011,1.0
49012,3.0
49013,8.0
49014,0.0
49015,1.0
49016,0.0
49017,3.0
49018,3.0
49019,4.0
49020,2.0
49021,5.0
49022,0.0
49023,1.0
49024,1.0
49025,1.0
49026,4.0
49027,10.0
49028,2.0
49029,0.0
49030,7.0
49031,16.0
49032,0.0
49033,0.0
49034,0.0
49035,2.0
49036,8.0
49037,5.0
49038,1.0
49039,5.0
49040,0.0
49041,0.0
49042,12.0
49043,0.0
49044,0.0
49045,0.0
49046,1.0
49047,0.0
49048,5.0
49049,10.0
49050,0.0
49051,6.0
49052,4.0
49053,5.0
49054,2.0
49055,7.0
49056,3.0
49057,7.0
49058,3.0
49059,5.0
49060,12.0
49061,1.0
49062,0.0
49063,7.0
49064,1.0
49065,3.0
49066,10.0
49067,0.0
49068,3.0
49069,4.0
49070,1.0
49071,0.0
49072,0.0
49073,1.0
49074,1.0
49075,0.0
49076,0.0
49077,0.0
49078,2.0
49079,2.0
49080,1.0
49081,3.0
49082,0.0
49083,5.0
49084,5.0
49085,6.0
49086,0.0
49087,1.0
49088,4.0
49089,0.0
49090,0.0
49091,0.0
49092,1.0
49093,9.0
49094,0.0
49095,0.0
49096,0.0
49097,0.0
49098,1.0
49099,0.0
49100,0.0
49101,0.0
49102,0.0
49103,0.0
49104,0.0
49105,0.0
49106,0.0
49107,0.0
49108,3.0
49109,1.0
49110,0.0
49111,2.0
49112,0.0
49113,0.0
49114,0.0
49115,0.0
49116,5.0
49117,0.0
49118,0.0
49119,0.0
49120,0.0
49121,0.0
49122,0.0
49123,0.0
49124,0.0
49125,3.0
49126,0.0
49127,1.0
49128,2.0
49129,0.0
49130,0.0
49131,0.0
49132,0.0
49133,0.0
49134,1.0
49135,0.0
49136,0.0
49137,3.0
49138,0.0
49139,0.0
49140,2.0
49141,0.0
49142,0.0
49143,1.0
49144,0.0
49145,1.0
49146,5.0
49147,0.0
49148,0.0
49149,0.0
49150,0.0
49151,0.0
49152,1.0
49153,0.0
49154,11.0
49155,0.0
49156,0.0
49157,0.0
49158,1.0
49159,1.0
49160,1.0
49161,0.0
49162,0.0
49163,1.0
49164,3.0
49165,0.0
49166,0.0
49167,3.0
49168,0.0
49169,0.0
49170,0.0
49171,0.0
49172,0.0
49173,0.0
49174,0.0
49175,1.0
49176,0.0
49177,0.0
49178,0.0
49179,0.0
49180,0.0
49181,0.0
49182,0.0
49183,0.0
49184,1.0
49185,4.0
49186,0.0
49187,1.0
49188,2.0
49189,1.0
49190,0.0
49191,0.0
49192,0.0
49193,1.0
49194,0.0
49195,0.0
49196,0.0
49197,0.0
49198,0.0
49199,0.0
49200,0.0
49201,1.0
49202,0.0
49203,0.0
49204,0.0
49205,0.0
49206,2.0
49207,1.0
49208,0.0
49209,0.0
49210,1.0
49211,0.0
49212,5.0
49213,0.0
49214,0.0
49215,0.0
49216,1.0
49217,1.0
49218,0.0
49219,0.0
49220,8.0
49221,2.0
49222,0.0
49223,0.0
49224,0.0
49225,1.0
49226,0.0
49227,3.0
49228,0.0
49229,0.0
49230,0.0
49231,1.0
49232,1.0
49233,1.0
49234,1.0
49235,1.0
49236,0.0
49237,1.0
49238,0.0
49239,0.0
49240,0.0
49241,0.0
49242,0.0
49243,1.0
49244,0.0
49245,1.0
49246,0.0
49247,1.0
49248,1.0
49249,0.0
49250,1.0
49251,1.0
49252,0.0
49253,0.0
49254,0.0
49255,0.0
49256,2.0
49257,2.0
49258,0.0
49259,0.0
49260,0.0
49261,0.0
49262,0.0
49263,1.0
49264,0.0
49265,4.0
49266,0.0
49267,2.0
49268,2.0
49269,0.0
49270,0.0
49271,0.0
49272,0.0
49273,0.0
49274,0.0
49275,1.0
49276,2.0
49277,0.0
49278,0.0
49279,0.0
49280,4.0
49281,2.0
49282,0.0
49283,0.0
49284,1.0
49285,0.0
49286,0.0
49287,0.0
49288,0.0
49289,5.0
49290,0.0
49291,1.0
49292,0.0
49293,0.0
49294,0.0
49295,2.0
49296,3.0
49297,0.0
49298,0.0
49299,1.0
49300,0.0
49301,0.0
49302,0.0
49303,0.0
49304,0.0
49305,0.0
49306,0.0
49307,0.0
49308,0.0
49309,0.0
49310,1.0
49311,0.0
49312,0.0
49313,3.0
49314,0.0
49315,0.0
49316,0.0
49317,1.0
49318,1.0
49319,3.0
49320,4.0
49321,2.0
49322,0.0
49323,14.0
49324,0.0
49325,4.0
49326,2.0
49327,4.0
49328,0.0
49329,0.0
49330,4.0
49331,0.0
49332,7.0
49333,0.0
49334,2.0
49335,1.0
49336,0.0
49337,0.0
49338,0.0
49339,6.0
49340,0.0
49341,4.0
49342,4.0
49343,3.0
49344,0.0
49345,0.0
49346,3.0
49347,0.0
49348,0.0
49349,5.0
49350,9.0
49351,0.0
49352,2.0
49353,3.0
49354,0.0
49355,0.0
49356,1.0
49357,2.0
49358,1.0
49359,7.0
49360,1.0
49361,2.0
49362,0.0
49363,0.0
49364,3.0
49365,7.0
49366,0.0
49367,0.0
49368,2.0
49369,0.0
49370,0.0
49371,0.0
49372,0.0
49373,11.0
49374,0.0
49375,0.0
49376,0.0
49377,0.0
49378,0.0
49379,0.0
49380,0.0
49381,0.0
49382,4.0
49383,1.0
49384,0.0
49385,2.0
49386,7.0
49387,4.0
49388,5.0
49389,1.0
49390,5.0
49391,0.0
49392,0.0
49393,5.0
49394,2.0
49395,1.0
49396,1.0
49397,4.0
49398,0.0
49399,0.0
49400,7.0
49401,0.0
49402,0.0
49403,1.0
49404,0.0
49405,0.0
49406,2.0
49407,0.0
49408,1.0
49409,0.0
49410,0.0
49411,0.0
49412,1.0
49413,1.0
49414,1.0
49415,0.0
49416,0.0
49417,0.0
49418,0.0
49419,1.0
49420,0.0
49421,0.0
49422,0.0
49423,0.0
49424,2.0
49425,0.0
49426,0.0
49427,0.0
49428,0.0
49429,0.0
49430,4.0
49431,16.0
49432,0.0
49433,0.0
49434,0.0
49435,0.0
49436,0.0
49437,0.0
49438,5.0
49439,0.0
49440,0.0
49441,3.0
49442,2.0
49443,1.0
49444,5.0
49445,4.0
49446,0.0
49447,0.0
49448,2.0
49449,0.0
49450,3.0
49451,0.0
49452,0.0
49453,0.0
49454,2.0
49455,0.0
49456,1.0
49457,0.0
49458,0.0
49459,0.0
49460,6.0
49461,0.0
49462,0.0
49463,1.0
49464,0.0
49465,0.0
49466,0.0
49467,0.0
49468,0.0
49469,0.0
49470,0.0
49471,1.0
49472,2.0
49473,0.0
49474,0.0
49475,0.0
49476,0.0
49477,0.0
49478,0.0
49479,0.0
49480,4.0
49481,0.0
49482,0.0
49483,0.0
49484,0.0
49485,0.0
49486,1.0
49487,0.0
49488,0.0
49489,0.0
49490,0.0
49491,3.0
49492,0.0
49493,12.0
49494,0.0
49495,1.0
49496,2.0
49497,7.0
49498,0.0
49499,0.0
49500,0.0
49501,0.0
49502,0.0
49503,1.0
49504,0.0
49505,4.0
49506,0.0
49507,0.0
49508,0.0
49509,0.0
49510,0.0
49511,0.0
49512,0.0
49513,2.0
49514,1.0
49515,0.0
49516,0.0
49517,0.0
49518,2.0
49519,5.0
49520,0.0
49521,0.0
49522,0.0
49523,0.0
49524,0.0
49525,0.0
49526,0.0
49527,0.0
49528,1.0
49529,0.0
49530,0.0
49531,0.0
49532,0.0
49533,0.0
