,Adgrb1
2140,7.0
2141,0.0
2142,15.0
2143,1.0
2144,9.0
2145,3.0
2146,11.0
2147,11.0
2148,2.0
2149,0.0
2150,13.0
2151,4.0
2152,34.0
2153,5.0
2154,1.0
2155,3.0
2156,19.0
2157,4.0
2158,1.0
2159,1.0
2160,0.0
2161,12.0
2162,7.0
2163,16.0
2164,18.0
2165,0.0
2166,1.0
2167,0.0
2168,14.0
2169,1.0
2170,12.0
2171,9.0
2172,14.0
2173,21.0
2174,4.0
2175,10.0
2176,0.0
2177,2.0
2178,28.0
2179,10.0
2180,4.0
2181,26.0
2182,18.0
2183,9.0
2184,1.0
2185,2.0
2186,7.0
2187,3.0
2188,3.0
2189,3.0
2190,6.0
2191,0.0
2192,1.0
2193,26.0
2194,0.0
2195,0.0
2196,2.0
2197,14.0
2198,6.0
2199,15.0
2200,5.0
2201,15.0
2202,2.0
2203,15.0
2204,17.0
2205,4.0
2206,14.0
2207,13.0
2208,2.0
2209,18.0
2210,1.0
2211,0.0
2212,0.0
2213,0.0
2214,11.0
2215,0.0
2216,8.0
2217,0.0
2218,0.0
2219,0.0
2220,17.0
2221,12.0
2222,17.0
2223,2.0
2224,1.0
2225,1.0
2226,5.0
2227,12.0
2228,11.0
2229,0.0
2230,3.0
2231,12.0
2232,9.0
2233,24.0
2234,1.0
2235,11.0
2236,11.0
2237,13.0
2238,7.0
2239,15.0
2240,0.0
2241,0.0
2242,2.0
2243,12.0
2244,4.0
2245,3.0
2246,0.0
2247,7.0
2248,7.0
2249,16.0
2250,3.0
2251,7.0
2252,13.0
2253,15.0
2254,10.0
2255,8.0
2256,15.0
2257,1.0
2258,1.0
2259,6.0
2260,9.0
2261,0.0
2262,5.0
2263,16.0
2264,0.0
2265,1.0
2266,0.0
2267,0.0
2268,1.0
2269,1.0
2270,3.0
2271,1.0
2272,9.0
2273,21.0
2274,0.0
2275,3.0
2276,3.0
2277,1.0
2278,10.0
2279,0.0
2280,0.0
2281,16.0
2282,1.0
2283,1.0
2284,16.0
2285,11.0
2286,1.0
2287,10.0
2288,0.0
2289,0.0
2290,4.0
2291,12.0
2292,0.0
2293,5.0
2294,4.0
2295,2.0
2296,2.0
2297,11.0
2298,6.0
2299,9.0
2300,0.0
2301,0.0
2302,3.0
2303,1.0
2304,9.0
2305,0.0
2306,13.0
2307,0.0
2308,5.0
2309,7.0
2310,0.0
2311,5.0
2312,0.0
2313,0.0
2314,10.0
2315,7.0
2316,3.0
2317,1.0
2318,1.0
2319,0.0
2320,4.0
2321,0.0
2322,13.0
2323,2.0
2324,1.0
2325,0.0
2326,2.0
2327,10.0
2328,6.0
2329,2.0
2330,0.0
2331,0.0
2332,2.0
2333,6.0
2334,3.0
2335,1.0
2336,0.0
2337,2.0
2338,3.0
2339,11.0
2340,1.0
2341,0.0
2342,7.0
2343,0.0
2344,8.0
2345,13.0
2346,8.0
2347,7.0
2348,0.0
2349,21.0
2350,7.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,4.0
2358,1.0
2359,8.0
2360,1.0
2361,0.0
2362,6.0
2363,1.0
2364,0.0
2365,1.0
2366,0.0
2367,0.0
2368,0.0
2369,3.0
2370,3.0
2371,7.0
2372,9.0
2373,0.0
2374,1.0
2375,3.0
2376,0.0
2377,9.0
2378,0.0
2379,4.0
2380,0.0
2381,1.0
2382,0.0
2383,0.0
2384,12.0
2385,0.0
2386,0.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,0.0
2392,0.0
2393,0.0
2394,1.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,1.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,2.0
2407,0.0
2408,0.0
2409,2.0
2410,0.0
2411,3.0
2412,0.0
2413,0.0
2414,1.0
2415,2.0
2416,12.0
2417,0.0
2418,1.0
2419,3.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,2.0
2431,0.0
2432,9.0
2433,2.0
2434,2.0
2435,0.0
2436,9.0
2437,0.0
2438,2.0
2439,0.0
2440,0.0
2441,9.0
2442,3.0
2443,10.0
2444,5.0
2445,1.0
2446,3.0
2447,0.0
2448,0.0
2449,0.0
2450,7.0
2451,2.0
2452,0.0
2453,13.0
2454,2.0
2455,2.0
2456,2.0
2457,4.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,0.0
2463,0.0
2464,1.0
2465,2.0
2466,5.0
2467,1.0
2468,0.0
2469,0.0
2470,13.0
2471,5.0
2472,0.0
2473,9.0
2474,0.0
2475,1.0
2476,1.0
2477,0.0
2478,9.0
2479,9.0
2480,0.0
2481,1.0
2482,0.0
2483,0.0
2484,0.0
2485,2.0
2486,0.0
2487,0.0
2488,6.0
2489,0.0
2490,0.0
2491,0.0
2492,9.0
2493,3.0
2494,0.0
2495,3.0
2496,4.0
2497,2.0
2498,9.0
2499,1.0
2500,3.0
2501,0.0
2502,19.0
2503,2.0
2504,15.0
2505,0.0
2506,12.0
2507,10.0
2508,3.0
2509,9.0
2510,1.0
2511,12.0
2512,7.0
2513,3.0
2514,0.0
2515,11.0
2516,11.0
2517,2.0
2518,9.0
2519,14.0
2520,0.0
2521,5.0
2522,0.0
2523,1.0
2524,1.0
2525,0.0
2526,0.0
2527,9.0
2528,4.0
2529,12.0
2530,0.0
2531,21.0
2532,3.0
2533,0.0
2534,1.0
2535,6.0
2536,5.0
2537,9.0
2538,0.0
2539,0.0
2540,0.0
2541,1.0
2542,2.0
2543,2.0
2544,7.0
2545,0.0
2546,5.0
2547,3.0
2548,0.0
2549,0.0
2550,6.0
2551,4.0
2552,1.0
2553,1.0
2554,5.0
2555,9.0
2556,8.0
2557,1.0
2558,10.0
2559,0.0
2560,4.0
2561,13.0
2562,5.0
2563,1.0
2564,5.0
2565,1.0
2566,8.0
2567,7.0
2568,0.0
2569,1.0
2570,7.0
2571,1.0
2572,6.0
2573,4.0
2574,0.0
2575,0.0
2576,8.0
2577,0.0
2578,2.0
2579,6.0
2580,7.0
2581,0.0
2582,17.0
2583,4.0
2584,4.0
2585,7.0
2586,8.0
2587,9.0
2588,10.0
2589,8.0
2590,1.0
2591,16.0
2592,0.0
2593,18.0
2594,19.0
2595,7.0
2596,6.0
2597,13.0
2598,6.0
2599,9.0
2600,1.0
2601,12.0
2602,3.0
2603,0.0
2604,8.0
2605,3.0
2606,6.0
2607,16.0
2608,7.0
2609,19.0
2610,0.0
2611,12.0
2612,13.0
2613,9.0
2614,4.0
2615,10.0
2616,7.0
2617,0.0
2618,11.0
2619,6.0
2620,0.0
2621,6.0
2622,20.0
2623,0.0
2624,9.0
2625,7.0
2626,8.0
2627,4.0
2628,12.0
2629,3.0
2630,5.0
2631,5.0
2632,3.0
2633,8.0
2634,4.0
2635,3.0
2636,12.0
2637,5.0
2638,0.0
2639,0.0
2640,18.0
2641,2.0
2642,0.0
2643,12.0
2644,11.0
2645,9.0
2646,1.0
2647,6.0
2648,0.0
2649,2.0
2650,2.0
2651,1.0
2652,1.0
2653,13.0
2654,9.0
2655,0.0
2656,8.0
2657,0.0
2658,1.0
2659,5.0
2660,8.0
2661,10.0
2662,2.0
2663,11.0
2664,2.0
2665,7.0
2666,0.0
2667,4.0
2668,0.0
2669,16.0
2670,5.0
2671,2.0
2672,12.0
2673,18.0
2674,7.0
2675,12.0
2676,0.0
2677,4.0
2678,2.0
2679,0.0
2680,12.0
2681,2.0
2682,14.0
2683,7.0
2684,3.0
2685,2.0
2686,0.0
2687,10.0
2688,4.0
2689,0.0
2690,7.0
2691,6.0
2692,5.0
2693,2.0
2694,1.0
2695,6.0
2696,0.0
2697,4.0
2698,13.0
2699,5.0
2700,9.0
2701,1.0
2702,1.0
2703,4.0
2704,13.0
2705,0.0
2706,2.0
2707,10.0
2708,4.0
2709,5.0
2710,3.0
2711,2.0
2712,2.0
2713,3.0
2714,9.0
2715,7.0
2716,4.0
2717,9.0
2718,12.0
2719,6.0
2720,1.0
2721,0.0
2722,10.0
2723,9.0
2724,5.0
2725,13.0
2726,0.0
2727,2.0
2728,3.0
2729,0.0
2730,20.0
2731,4.0
2732,1.0
2733,4.0
2734,10.0
2735,0.0
2736,0.0
2737,13.0
2738,13.0
2739,0.0
2740,9.0
2741,0.0
2742,5.0
2743,10.0
2744,0.0
2745,12.0
2746,8.0
2747,0.0
2748,0.0
2749,1.0
2750,1.0
2751,8.0
2752,2.0
2753,5.0
2754,0.0
2755,10.0
2756,14.0
2757,0.0
2758,1.0
2759,1.0
2760,8.0
2761,3.0
2762,6.0
2763,0.0
2764,0.0
2765,9.0
2766,3.0
2767,2.0
2768,0.0
2769,2.0
2770,1.0
2771,5.0
2772,13.0
2773,13.0
2774,4.0
2775,4.0
2776,5.0
2777,2.0
2778,11.0
2779,4.0
2780,3.0
2781,3.0
2782,0.0
2783,15.0
2784,8.0
2785,6.0
2786,0.0
2787,2.0
2788,8.0
2789,1.0
2790,8.0
2791,0.0
2792,6.0
2793,0.0
2794,6.0
2795,13.0
2796,6.0
2797,0.0
2798,9.0
2799,1.0
2800,7.0
2801,0.0
2802,5.0
2803,1.0
2804,9.0
2805,0.0
2806,0.0
2807,3.0
2808,0.0
2809,2.0
2810,7.0
2811,8.0
2812,2.0
2813,22.0
2814,1.0
2815,19.0
2816,2.0
2817,3.0
2818,10.0
2819,0.0
2820,18.0
2821,1.0
2822,10.0
2823,1.0
2824,7.0
2825,3.0
2826,2.0
2827,0.0
2828,0.0
2829,2.0
2830,10.0
2831,4.0
2832,7.0
2833,1.0
2834,1.0
2835,12.0
2836,3.0
2837,10.0
2838,6.0
2839,1.0
2840,8.0
2841,2.0
2842,9.0
2843,7.0
2844,0.0
2845,3.0
2846,0.0
2847,6.0
2848,6.0
2849,4.0
2850,0.0
2851,24.0
2852,4.0
2853,11.0
2854,6.0
2855,15.0
2856,12.0
2857,7.0
2858,0.0
2859,1.0
2860,10.0
2861,0.0
2862,0.0
2863,2.0
2864,3.0
2865,4.0
2866,8.0
2867,3.0
2868,9.0
2869,1.0
2870,3.0
2871,13.0
2872,1.0
2873,0.0
2874,11.0
2875,1.0
2876,10.0
2877,5.0
2878,1.0
2879,0.0
2880,9.0
2881,1.0
2882,1.0
2883,5.0
2884,6.0
2885,3.0
2886,7.0
2887,4.0
2888,5.0
2889,5.0
2890,5.0
2891,5.0
2892,2.0
2893,4.0
2894,1.0
2895,0.0
2896,5.0
2897,6.0
2898,31.0
2899,6.0
2900,4.0
2901,0.0
2902,7.0
2903,3.0
2904,1.0
2905,0.0
2906,9.0
2907,8.0
2908,6.0
2909,0.0
2910,5.0
2911,0.0
2912,4.0
2913,9.0
2914,6.0
2915,0.0
2916,0.0
2917,3.0
2918,3.0
2919,8.0
2920,0.0
2921,2.0
2922,7.0
2923,4.0
2924,1.0
2925,0.0
2926,9.0
2927,1.0
2928,1.0
2929,0.0
2930,14.0
2931,22.0
2932,21.0
2933,13.0
2934,8.0
2935,1.0
2936,13.0
2937,7.0
2938,0.0
2939,15.0
2940,11.0
2941,5.0
2942,12.0
2943,2.0
2944,23.0
2945,0.0
2946,5.0
2947,1.0
2948,4.0
2949,4.0
2950,1.0
2951,4.0
2952,15.0
2953,7.0
2954,5.0
2955,6.0
2956,9.0
2957,2.0
2958,0.0
2959,4.0
2960,6.0
2961,7.0
2962,3.0
2963,3.0
2964,13.0
2965,0.0
2966,6.0
2967,9.0
2968,2.0
2969,2.0
2970,0.0
2971,3.0
2972,2.0
2973,6.0
2974,0.0
2975,1.0
2976,6.0
2977,2.0
2978,0.0
2979,4.0
2980,0.0
2981,8.0
2982,1.0
2983,1.0
2984,5.0
2985,3.0
2986,1.0
2987,6.0
2988,32.0
2989,14.0
2990,1.0
2991,4.0
2992,1.0
2993,3.0
2994,22.0
2995,9.0
2996,8.0
2997,6.0
2998,0.0
2999,21.0
3000,1.0
3001,12.0
3002,11.0
3003,24.0
3004,22.0
3005,1.0
3006,28.0
3007,18.0
3008,10.0
3009,1.0
3010,0.0
3011,6.0
3012,15.0
3013,11.0
3014,12.0
3015,4.0
3016,1.0
3017,0.0
3018,0.0
3019,10.0
3020,0.0
3021,10.0
3022,0.0
3023,1.0
3024,0.0
3025,4.0
3026,7.0
3027,3.0
3028,9.0
3029,0.0
3030,5.0
3031,1.0
3032,9.0
3033,5.0
3034,3.0
3035,5.0
3036,0.0
3037,0.0
3038,0.0
3039,15.0
3040,0.0
3041,0.0
3042,3.0
3043,0.0
3044,0.0
3045,15.0
3046,0.0
3047,0.0
3048,1.0
3049,2.0
3050,0.0
3051,0.0
3052,6.0
3053,0.0
3054,0.0
3055,12.0
3056,13.0
3057,6.0
3058,7.0
3059,2.0
3060,0.0
3061,3.0
3062,0.0
3063,0.0
3064,5.0
3065,13.0
3066,1.0
3067,0.0
3068,0.0
3069,8.0
3070,10.0
3071,0.0
3072,16.0
3073,1.0
3074,4.0
3075,8.0
3076,1.0
3077,0.0
3078,26.0
3079,2.0
3080,19.0
3081,8.0
3082,7.0
3083,4.0
3084,4.0
3085,15.0
3086,5.0
3087,4.0
3088,5.0
3089,22.0
3090,15.0
3091,1.0
3092,2.0
3093,1.0
3094,5.0
3095,4.0
3096,8.0
3097,2.0
3098,17.0
3099,6.0
3100,1.0
3101,3.0
3102,5.0
3103,2.0
3104,6.0
3105,2.0
3106,0.0
3107,5.0
3108,1.0
3109,6.0
3110,2.0
3111,2.0
3112,1.0
3113,1.0
3114,10.0
3115,1.0
3116,5.0
3117,10.0
3118,0.0
3119,1.0
3120,2.0
3121,4.0
3122,6.0
3123,2.0
3124,9.0
3125,20.0
3126,4.0
3127,1.0
3128,21.0
3129,7.0
3130,14.0
3131,4.0
3132,2.0
3133,0.0
3134,4.0
3135,2.0
3136,1.0
3137,10.0
3138,15.0
3139,3.0
3140,3.0
3141,11.0
3142,3.0
3143,6.0
3144,8.0
3145,1.0
3146,3.0
3147,5.0
3148,8.0
3149,11.0
3150,19.0
3151,12.0
3152,4.0
3153,1.0
3154,0.0
3155,0.0
3156,0.0
3157,6.0
3158,7.0
3159,0.0
3160,9.0
3161,13.0
3162,12.0
3163,5.0
3164,2.0
3165,9.0
3166,0.0
3167,11.0
3168,10.0
3169,4.0
3170,7.0
3171,0.0
3172,3.0
3173,2.0
3174,2.0
3175,30.0
3176,1.0
3177,23.0
3178,8.0
3179,2.0
3180,0.0
3181,0.0
3182,4.0
3183,0.0
3184,1.0
3185,3.0
3186,0.0
3187,4.0
3188,5.0
3189,10.0
3190,0.0
3191,0.0
3192,20.0
3193,1.0
3194,0.0
3195,1.0
3196,10.0
3197,0.0
3198,0.0
3199,7.0
3200,0.0
3201,0.0
3202,3.0
3203,6.0
3204,5.0
3205,13.0
3206,20.0
3207,5.0
3208,0.0
3209,0.0
3210,9.0
3211,22.0
3212,4.0
3213,9.0
3214,0.0
3215,2.0
3216,11.0
3217,0.0
3218,2.0
3219,0.0
3220,0.0
3221,0.0
3222,2.0
3223,10.0
3224,7.0
3225,8.0
3226,4.0
3227,8.0
3228,2.0
3229,2.0
3230,7.0
3231,0.0
3232,2.0
3233,11.0
3234,11.0
3235,9.0
3236,12.0
3237,1.0
3238,7.0
3239,0.0
3240,0.0
3241,4.0
3242,0.0
3243,7.0
3244,13.0
3245,5.0
3246,5.0
3247,15.0
3248,2.0
3249,6.0
3250,15.0
3251,1.0
3252,4.0
3253,27.0
3254,9.0
3255,1.0
3256,0.0
3257,1.0
3258,2.0
3259,9.0
3260,6.0
3261,1.0
3262,5.0
3263,5.0
3264,0.0
3265,8.0
3266,5.0
3267,7.0
3268,9.0
3269,8.0
3270,5.0
3271,8.0
3272,4.0
3273,8.0
3274,10.0
3275,1.0
3276,5.0
3277,3.0
3278,1.0
3279,22.0
3280,11.0
3281,4.0
3282,18.0
3283,1.0
3284,8.0
3285,10.0
3286,1.0
3287,0.0
3288,5.0
3289,27.0
3290,13.0
3291,11.0
3292,1.0
3293,5.0
3294,30.0
3295,1.0
3296,0.0
3297,8.0
3298,3.0
3299,8.0
3300,2.0
3301,1.0
3302,9.0
3303,4.0
3304,12.0
3305,0.0
3306,4.0
3307,2.0
3308,10.0
3309,29.0
3310,7.0
3311,2.0
3312,14.0
3313,5.0
3314,15.0
3315,32.0
3316,10.0
3317,6.0
3318,3.0
3319,6.0
3320,25.0
3321,15.0
3322,34.0
3323,1.0
3324,11.0
3325,25.0
3326,2.0
3327,4.0
3328,17.0
3329,4.0
3330,1.0
3331,20.0
3332,7.0
3333,40.0
3334,2.0
3335,9.0
3336,5.0
3337,4.0
3338,16.0
3339,4.0
3340,0.0
3341,2.0
3342,5.0
3343,9.0
3344,2.0
3345,1.0
3346,19.0
3347,34.0
3348,16.0
3349,19.0
3350,30.0
3351,7.0
3352,9.0
3353,7.0
3354,0.0
3355,12.0
3356,3.0
3357,2.0
3358,0.0
3359,0.0
3360,22.0
3361,0.0
3362,0.0
3363,0.0
3364,4.0
3365,3.0
3366,1.0
3367,7.0
3368,2.0
3369,3.0
3370,11.0
3371,5.0
3372,1.0
3373,0.0
3374,12.0
3375,9.0
3376,9.0
3377,6.0
3378,3.0
3379,7.0
3380,18.0
3381,0.0
3382,2.0
3383,0.0
3384,9.0
3385,11.0
3386,4.0
3387,1.0
3388,14.0
3389,3.0
3390,8.0
3391,4.0
3392,2.0
3393,6.0
3394,14.0
3395,9.0
3396,0.0
3397,5.0
3398,1.0
3399,23.0
3400,2.0
3401,0.0
3402,1.0
3403,12.0
3404,8.0
3405,0.0
3406,5.0
3407,3.0
3408,25.0
3409,0.0
3410,21.0
3411,2.0
3412,1.0
3413,25.0
3414,0.0
3415,0.0
3416,4.0
3417,0.0
3418,2.0
3419,5.0
3420,1.0
3421,0.0
3422,8.0
3423,8.0
3424,24.0
3425,0.0
3426,28.0
3427,18.0
3428,11.0
3429,2.0
3430,1.0
3431,7.0
3432,0.0
3433,4.0
3434,1.0
3435,4.0
3436,11.0
3437,26.0
3438,3.0
3439,5.0
3440,6.0
3441,13.0
3442,4.0
3443,52.0
3444,1.0
3445,0.0
3446,2.0
3447,7.0
3448,1.0
3449,4.0
3450,12.0
3451,1.0
3452,0.0
3453,10.0
3454,4.0
3455,6.0
3456,25.0
3457,1.0
3458,22.0
3459,19.0
3460,5.0
3461,0.0
3462,41.0
3463,5.0
3464,0.0
3465,25.0
3466,20.0
3467,6.0
3468,0.0
3469,0.0
3470,0.0
3471,0.0
3472,7.0
3473,13.0
3474,0.0
3475,4.0
3476,9.0
3477,2.0
3478,5.0
3479,4.0
3480,9.0
3481,0.0
3482,3.0
3483,16.0
3484,1.0
3485,5.0
3486,1.0
3487,1.0
3488,2.0
3489,9.0
3490,2.0
3491,0.0
3492,4.0
3493,8.0
3494,0.0
3495,3.0
3496,1.0
3497,26.0
3498,14.0
3499,3.0
3500,13.0
3501,0.0
3502,9.0
3503,0.0
3504,3.0
3505,2.0
3506,0.0
3507,6.0
3508,10.0
3509,1.0
3510,1.0
3511,0.0
3512,1.0
3513,10.0
3514,7.0
3515,3.0
3516,13.0
3517,1.0
3518,15.0
3519,0.0
3520,12.0
3521,1.0
3522,5.0
3523,3.0
3524,6.0
3525,0.0
3526,8.0
3527,3.0
3528,20.0
3529,0.0
3530,3.0
3531,22.0
3532,6.0
3533,1.0
3534,29.0
3535,7.0
3536,10.0
3537,14.0
3538,2.0
3539,17.0
3540,0.0
3541,0.0
3542,10.0
3543,5.0
3544,2.0
3545,17.0
3546,27.0
3547,0.0
3548,4.0
3549,10.0
3550,1.0
3551,2.0
3552,14.0
3553,5.0
3554,1.0
3555,0.0
3556,19.0
3557,9.0
3558,2.0
3559,0.0
3560,3.0
3561,4.0
3562,0.0
3563,6.0
3564,5.0
3565,10.0
3566,0.0
3567,0.0
3568,4.0
3569,1.0
3570,6.0
3571,3.0
3572,22.0
3573,3.0
3574,11.0
3575,1.0
3576,0.0
3577,1.0
3578,4.0
3579,9.0
3580,1.0
3581,0.0
3582,14.0
3583,1.0
3584,14.0
3585,23.0
3586,2.0
3587,12.0
3588,0.0
3589,0.0
3590,6.0
3591,10.0
3592,0.0
3593,3.0
3594,3.0
3595,7.0
3596,0.0
3597,14.0
3598,46.0
3599,1.0
3600,7.0
3601,17.0
3602,3.0
3603,2.0
3604,16.0
3605,0.0
3606,10.0
3607,8.0
3608,5.0
3609,23.0
3610,2.0
3611,2.0
3612,17.0
3613,10.0
3614,0.0
3615,6.0
3616,9.0
3617,14.0
3618,4.0
3619,12.0
3620,10.0
3621,0.0
3622,19.0
3623,11.0
3624,3.0
3625,0.0
3626,7.0
3627,2.0
3628,15.0
3629,2.0
3630,16.0
3631,3.0
3632,0.0
3633,7.0
3634,2.0
3635,2.0
3636,11.0
3637,2.0
3638,3.0
3639,8.0
3640,4.0
3641,7.0
3642,4.0
3643,0.0
3644,17.0
3645,10.0
3646,5.0
3647,8.0
3648,1.0
3649,9.0
3650,6.0
3651,2.0
3652,30.0
3653,25.0
3654,0.0
3655,8.0
3656,16.0
3657,4.0
3658,9.0
3659,23.0
3660,0.0
3661,4.0
3662,8.0
3663,12.0
3664,3.0
3665,0.0
3666,18.0
3667,16.0
3668,2.0
3669,1.0
3670,12.0
3671,3.0
3672,0.0
3673,0.0
3674,0.0
3675,5.0
3676,2.0
3677,0.0
3678,10.0
3679,6.0
3680,14.0
3681,2.0
3682,9.0
3683,4.0
3684,4.0
3685,9.0
3686,6.0
3687,5.0
3688,8.0
3689,12.0
3690,2.0
3691,0.0
3692,4.0
3693,0.0
3694,5.0
3695,8.0
3696,21.0
3697,9.0
3698,17.0
3699,1.0
3700,3.0
3701,3.0
3702,3.0
3703,3.0
3704,1.0
3705,8.0
3706,8.0
3707,1.0
3708,6.0
3709,2.0
3710,4.0
3711,12.0
3712,10.0
3713,15.0
3714,0.0
3715,6.0
3716,5.0
3717,4.0
3718,15.0
3719,0.0
3720,18.0
3721,2.0
3722,12.0
3723,6.0
3724,2.0
3725,9.0
3726,1.0
3727,4.0
3728,21.0
3729,6.0
3730,1.0
3731,1.0
3732,12.0
3733,0.0
3734,9.0
3735,0.0
3736,0.0
3737,6.0
3738,0.0
3739,14.0
3740,1.0
3741,2.0
3742,9.0
3743,3.0
3744,3.0
3745,1.0
3746,1.0
3747,11.0
3748,0.0
3749,1.0
3750,25.0
3751,11.0
3752,1.0
3753,5.0
3754,4.0
3755,3.0
3756,3.0
3757,5.0
3758,3.0
3759,0.0
3760,23.0
3761,1.0
3762,19.0
3763,1.0
3764,1.0
3765,18.0
3766,0.0
3767,0.0
3768,8.0
3769,10.0
3770,1.0
3771,23.0
3772,1.0
3773,5.0
3774,6.0
3775,1.0
3776,2.0
3777,1.0
3778,1.0
3779,21.0
3780,14.0
3781,9.0
3782,2.0
3783,3.0
3784,1.0
3785,1.0
3786,1.0
3787,2.0
3788,0.0
3789,1.0
3790,26.0
3791,2.0
3792,6.0
3793,6.0
3794,4.0
3795,7.0
3796,0.0
3797,4.0
3798,0.0
3799,12.0
3800,1.0
3801,6.0
3802,4.0
3803,6.0
3804,9.0
3805,2.0
3806,0.0
3807,2.0
3808,17.0
3809,1.0
3810,0.0
3811,1.0
3812,9.0
3813,12.0
3814,4.0
3815,11.0
3816,9.0
3817,0.0
3818,6.0
3819,1.0
3820,2.0
3821,36.0
3822,39.0
3823,1.0
3824,0.0
3825,1.0
3826,5.0
3827,8.0
3828,0.0
3829,7.0
3830,6.0
3831,2.0
3832,16.0
3833,14.0
3834,0.0
3835,13.0
3836,2.0
3837,2.0
3838,5.0
3839,3.0
3840,22.0
3841,0.0
3842,0.0
3843,1.0
3844,1.0
3845,1.0
3846,8.0
3847,4.0
3848,0.0
3849,14.0
3850,3.0
3851,1.0
3852,0.0
3853,17.0
3854,1.0
3855,10.0
3856,0.0
3857,6.0
3858,2.0
3859,2.0
3860,9.0
3861,0.0
3862,8.0
3863,4.0
3864,15.0
3865,2.0
3866,7.0
3867,3.0
3868,3.0
3869,9.0
3870,8.0
3871,0.0
3872,4.0
3873,6.0
3874,3.0
3875,2.0
3876,1.0
3877,2.0
3878,13.0
3879,0.0
3880,20.0
3881,15.0
3882,8.0
3883,26.0
3884,1.0
3885,4.0
3886,5.0
3887,5.0
3888,0.0
3889,8.0
3890,3.0
3891,9.0
3892,4.0
3893,2.0
3894,13.0
3895,2.0
3896,9.0
3897,7.0
3898,1.0
3899,0.0
3900,22.0
3901,1.0
3902,0.0
3903,0.0
3904,3.0
3905,6.0
3906,1.0
3907,7.0
3908,13.0
3909,20.0
3910,6.0
3911,0.0
3912,15.0
3913,9.0
3914,1.0
3915,7.0
3916,0.0
3917,5.0
3918,0.0
3919,19.0
3920,1.0
3921,1.0
3922,0.0
3923,5.0
3924,23.0
3925,14.0
3926,6.0
3927,0.0
3928,31.0
3929,4.0
3930,3.0
3931,6.0
3932,2.0
3933,1.0
3934,13.0
3935,6.0
3936,0.0
3937,18.0
3938,22.0
3939,3.0
3940,0.0
3941,6.0
3942,1.0
3943,0.0
3944,5.0
3945,5.0
3946,12.0
3947,1.0
3948,8.0
3949,0.0
3950,5.0
3951,16.0
3952,7.0
3953,13.0
3954,23.0
3955,3.0
3956,12.0
3957,6.0
3958,0.0
3959,6.0
3960,8.0
3961,2.0
3962,2.0
3963,0.0
3964,2.0
3965,8.0
3966,2.0
3967,3.0
3968,1.0
3969,1.0
3970,13.0
3971,4.0
3972,10.0
3973,0.0
3974,10.0
3975,3.0
3976,11.0
3977,3.0
3978,8.0
3979,6.0
3980,3.0
3981,0.0
3982,3.0
3983,12.0
3984,3.0
3985,7.0
3986,3.0
3987,4.0
3988,17.0
3989,11.0
3990,15.0
3991,1.0
3992,16.0
3993,9.0
3994,6.0
3995,0.0
3996,2.0
3997,7.0
3998,24.0
3999,14.0
4000,0.0
4001,4.0
4002,10.0
4003,2.0
4004,7.0
4005,1.0
4006,6.0
4007,4.0
4008,6.0
4009,1.0
4010,10.0
4011,0.0
4012,0.0
4013,4.0
4014,0.0
4015,8.0
4016,3.0
4017,0.0
4018,0.0
4019,15.0
4020,10.0
4021,7.0
4022,5.0
4023,0.0
4024,4.0
4025,1.0
4026,3.0
4027,2.0
4028,19.0
4029,1.0
4030,2.0
4031,3.0
4032,9.0
4033,0.0
4034,0.0
4035,0.0
4036,8.0
4037,3.0
4038,3.0
4039,4.0
4040,2.0
4041,42.0
4042,5.0
4043,8.0
4044,1.0
4045,10.0
4046,2.0
4047,10.0
4048,10.0
4049,4.0
4050,2.0
4051,8.0
4052,12.0
4053,3.0
4054,7.0
4055,5.0
4056,10.0
4057,3.0
4058,0.0
4059,4.0
4060,1.0
4061,0.0
4062,21.0
4063,10.0
4064,3.0
4065,1.0
4066,1.0
4067,8.0
4068,11.0
4069,8.0
4070,2.0
4071,4.0
4072,5.0
4073,2.0
4074,3.0
4075,14.0
4076,1.0
4077,6.0
4078,0.0
4079,7.0
4080,0.0
4081,6.0
4082,13.0
4083,4.0
4084,3.0
4085,0.0
4086,3.0
4087,5.0
4088,7.0
4089,6.0
4090,5.0
4091,1.0
4092,7.0
4093,8.0
4094,13.0
4095,0.0
4096,2.0
4097,5.0
4098,14.0
4099,0.0
4100,2.0
4101,2.0
4102,12.0
4103,0.0
4104,3.0
4105,3.0
4106,4.0
4107,2.0
4108,5.0
4109,13.0
4110,2.0
4111,6.0
4112,0.0
4113,7.0
4114,2.0
4115,3.0
4116,5.0
4117,13.0
4118,0.0
4119,2.0
4120,17.0
4121,0.0
4122,6.0
4123,7.0
4124,6.0
4125,7.0
4126,6.0
4127,7.0
4128,8.0
4129,1.0
4130,5.0
4131,1.0
4132,3.0
4133,0.0
4134,0.0
4135,5.0
4136,3.0
4137,3.0
