,Syt4
26260,21.0
26261,2.0
26262,4.0
26263,12.0
26264,31.0
26265,13.0
26266,13.0
26267,9.0
26268,0.0
26269,7.0
26270,21.0
26271,28.0
26272,2.0
26273,0.0
26274,0.0
26275,1.0
26276,0.0
26277,23.0
26278,22.0
26279,12.0
26280,2.0
26281,0.0
26282,5.0
26283,17.0
26284,0.0
26285,2.0
26286,10.0
26287,15.0
26288,22.0
26289,0.0
26290,0.0
26291,0.0
26292,30.0
26293,18.0
26294,23.0
26295,0.0
26296,8.0
26297,8.0
26298,16.0
26299,0.0
26300,0.0
26301,20.0
26302,27.0
26303,4.0
26304,0.0
26305,0.0
26306,2.0
26307,0.0
26308,13.0
26309,38.0
26310,12.0
26311,2.0
26312,26.0
26313,2.0
26314,18.0
26315,30.0
26316,14.0
26317,32.0
26318,21.0
26319,0.0
26320,0.0
26321,0.0
26322,6.0
26323,0.0
26324,1.0
26325,20.0
26326,1.0
26327,1.0
26328,7.0
26329,50.0
26330,11.0
26331,8.0
26332,0.0
26333,3.0
26334,0.0
26335,0.0
26336,0.0
26337,13.0
26338,0.0
26339,0.0
26340,5.0
26341,24.0
26342,3.0
26343,2.0
26344,0.0
26345,14.0
26346,0.0
26347,21.0
26348,19.0
26349,59.0
26350,0.0
26351,18.0
26352,52.0
26353,0.0
26354,28.0
26355,0.0
26356,14.0
26357,2.0
26358,2.0
26359,11.0
26360,39.0
26361,0.0
26362,7.0
26363,0.0
26364,13.0
26365,0.0
26366,1.0
26367,23.0
26368,25.0
26369,0.0
26370,0.0
26371,5.0
26372,13.0
26373,0.0
26374,0.0
26375,14.0
26376,10.0
26377,9.0
26378,19.0
26379,19.0
26380,20.0
26381,0.0
26382,2.0
26383,6.0
26384,3.0
26385,0.0
26386,2.0
26387,16.0
26388,11.0
26389,5.0
26390,29.0
26391,0.0
26392,2.0
26393,0.0
26394,42.0
26395,12.0
26396,4.0
26397,13.0
26398,3.0
26399,0.0
26400,13.0
26401,0.0
26402,17.0
26403,1.0
26404,7.0
26405,6.0
26406,0.0
26407,2.0
26408,31.0
26409,0.0
26410,18.0
26411,17.0
26412,5.0
26413,22.0
26414,23.0
26415,27.0
26416,0.0
26417,40.0
26418,8.0
26419,20.0
26420,0.0
26421,8.0
26422,0.0
26423,0.0
26424,0.0
26425,0.0
26426,0.0
26427,25.0
26428,33.0
26429,0.0
26430,0.0
26431,5.0
26432,55.0
26433,0.0
26434,4.0
26435,18.0
26436,0.0
26437,11.0
26438,1.0
26439,0.0
26440,8.0
26441,25.0
26442,0.0
26443,12.0
26444,8.0
26445,9.0
26446,0.0
26447,43.0
26448,43.0
26449,0.0
26450,0.0
26451,37.0
26452,19.0
26453,7.0
26454,0.0
26455,12.0
26456,9.0
26457,8.0
26458,19.0
26459,25.0
26460,5.0
26461,4.0
26462,27.0
26463,0.0
26464,16.0
26465,0.0
26466,0.0
26467,14.0
26468,7.0
26469,1.0
26470,0.0
26471,2.0
26472,1.0
26473,30.0
26474,7.0
26475,0.0
26476,0.0
26477,0.0
26478,28.0
26479,0.0
26480,10.0
26481,0.0
26482,39.0
26483,0.0
26484,1.0
26485,0.0
26486,0.0
26487,0.0
26488,7.0
26489,0.0
26490,0.0
26491,18.0
26492,0.0
26493,9.0
26494,13.0
26495,0.0
26496,28.0
26497,7.0
26498,3.0
26499,62.0
26500,13.0
26501,11.0
26502,8.0
26503,7.0
26504,6.0
26505,18.0
26506,0.0
26507,20.0
26508,8.0
26509,16.0
26510,0.0
26511,2.0
26512,0.0
26513,0.0
26514,18.0
26515,7.0
26516,1.0
26517,4.0
26518,19.0
26519,7.0
26520,0.0
26521,1.0
26522,14.0
26523,16.0
26524,6.0
26525,0.0
26526,4.0
26527,0.0
26528,8.0
26529,1.0
26530,11.0
26531,15.0
26532,1.0
26533,1.0
26534,0.0
26535,10.0
26536,0.0
26537,51.0
26538,0.0
26539,1.0
26540,0.0
26541,0.0
26542,25.0
26543,1.0
26544,12.0
26545,0.0
26546,20.0
26547,0.0
26548,1.0
26549,6.0
26550,0.0
26551,0.0
26552,1.0
26553,0.0
26554,25.0
26555,19.0
26556,0.0
26557,18.0
26558,12.0
26559,1.0
26560,0.0
26561,0.0
26562,0.0
26563,14.0
26564,14.0
26565,0.0
26566,14.0
26567,0.0
26568,0.0
26569,6.0
26570,0.0
26571,13.0
26572,9.0
26573,0.0
26574,4.0
26575,13.0
26576,0.0
26577,15.0
26578,0.0
26579,7.0
26580,4.0
26581,2.0
26582,1.0
26583,12.0
26584,12.0
26585,0.0
26586,0.0
26587,4.0
26588,19.0
26589,0.0
26590,1.0
26591,14.0
26592,0.0
26593,0.0
26594,1.0
26595,1.0
26596,10.0
26597,2.0
26598,15.0
26599,4.0
26600,7.0
26601,0.0
26602,0.0
26603,0.0
26604,19.0
26605,0.0
26606,0.0
26607,0.0
26608,48.0
26609,8.0
26610,4.0
26611,15.0
26612,5.0
26613,5.0
26614,0.0
26615,12.0
26616,0.0
26617,6.0
26618,9.0
26619,0.0
26620,34.0
26621,2.0
26622,29.0
26623,18.0
26624,0.0
26625,0.0
26626,4.0
26627,0.0
26628,22.0
26629,10.0
26630,35.0
26631,0.0
26632,19.0
26633,0.0
26634,1.0
26635,44.0
26636,12.0
26637,1.0
26638,1.0
26639,32.0
26640,1.0
26641,6.0
26642,5.0
26643,0.0
26644,0.0
26645,0.0
26646,9.0
26647,24.0
26648,0.0
26649,25.0
26650,0.0
26651,9.0
26652,10.0
26653,29.0
26654,4.0
26655,13.0
26656,2.0
26657,28.0
26658,0.0
26659,5.0
26660,83.0
26661,4.0
26662,56.0
26663,6.0
26664,0.0
26665,1.0
26666,0.0
26667,1.0
26668,0.0
26669,31.0
26670,0.0
26671,1.0
26672,8.0
26673,0.0
26674,1.0
26675,21.0
26676,2.0
26677,1.0
26678,0.0
26679,12.0
26680,2.0
26681,12.0
26682,12.0
26683,2.0
26684,0.0
26685,0.0
26686,17.0
26687,0.0
26688,3.0
26689,14.0
26690,0.0
26691,0.0
26692,1.0
26693,4.0
26694,3.0
26695,0.0
26696,1.0
26697,0.0
26698,8.0
26699,1.0
26700,0.0
26701,12.0
26702,0.0
26703,0.0
26704,7.0
26705,33.0
26706,0.0
26707,33.0
26708,0.0
26709,4.0
26710,4.0
26711,1.0
26712,3.0
26713,0.0
26714,0.0
26715,0.0
26716,0.0
26717,0.0
26718,1.0
26719,5.0
26720,13.0
26721,28.0
26722,6.0
26723,1.0
26724,1.0
26725,11.0
26726,5.0
26727,0.0
26728,0.0
26729,51.0
26730,0.0
26731,3.0
26732,0.0
26733,0.0
26734,0.0
26735,30.0
26736,3.0
26737,0.0
26738,1.0
26739,1.0
26740,3.0
26741,2.0
26742,0.0
26743,1.0
26744,0.0
26745,7.0
26746,2.0
26747,22.0
26748,0.0
26749,19.0
26750,4.0
26751,3.0
26752,1.0
26753,10.0
26754,0.0
26755,11.0
26756,0.0
26757,5.0
26758,0.0
26759,0.0
26760,7.0
26761,0.0
26762,0.0
26763,5.0
26764,12.0
26765,0.0
26766,0.0
26767,0.0
26768,2.0
26769,0.0
26770,3.0
26771,0.0
26772,12.0
26773,0.0
26774,0.0
26775,14.0
26776,0.0
26777,4.0
26778,10.0
26779,0.0
26780,35.0
26781,9.0
26782,4.0
26783,1.0
26784,15.0
26785,0.0
26786,0.0
26787,1.0
26788,0.0
26789,33.0
26790,1.0
26791,7.0
26792,0.0
26793,8.0
26794,6.0
26795,0.0
26796,10.0
26797,0.0
26798,1.0
26799,7.0
26800,0.0
26801,23.0
26802,0.0
26803,0.0
26804,7.0
26805,1.0
26806,1.0
26807,9.0
26808,0.0
26809,23.0
26810,0.0
26811,15.0
26812,10.0
26813,0.0
26814,5.0
26815,37.0
26816,13.0
26817,0.0
26818,6.0
26819,11.0
26820,0.0
26821,18.0
26822,1.0
26823,17.0
26824,0.0
26825,10.0
26826,8.0
26827,0.0
26828,25.0
26829,0.0
26830,2.0
26831,3.0
26832,1.0
26833,1.0
26834,7.0
26835,7.0
26836,3.0
26837,0.0
26838,0.0
26839,3.0
26840,0.0
26841,1.0
26842,20.0
26843,0.0
26844,8.0
26845,13.0
26846,6.0
26847,0.0
26848,0.0
26849,2.0
26850,13.0
26851,16.0
26852,20.0
26853,13.0
26854,37.0
26855,9.0
26856,0.0
26857,3.0
26858,0.0
26859,2.0
26860,9.0
26861,15.0
26862,1.0
26863,0.0
26864,0.0
26865,1.0
26866,36.0
26867,0.0
26868,9.0
26869,11.0
26870,0.0
26871,0.0
26872,0.0
26873,1.0
26874,0.0
26875,10.0
26876,9.0
26877,0.0
26878,11.0
26879,11.0
26880,0.0
26881,0.0
26882,8.0
26883,5.0
26884,0.0
26885,20.0
26886,2.0
26887,0.0
26888,17.0
26889,10.0
26890,0.0
26891,4.0
26892,8.0
26893,0.0
26894,0.0
26895,1.0
26896,0.0
26897,0.0
26898,0.0
26899,4.0
26900,0.0
26901,0.0
26902,0.0
26903,3.0
26904,25.0
26905,3.0
26906,10.0
26907,3.0
26908,0.0
26909,0.0
26910,6.0
26911,18.0
26912,0.0
26913,12.0
26914,0.0
26915,0.0
26916,1.0
26917,2.0
26918,5.0
26919,0.0
26920,0.0
26921,0.0
26922,8.0
26923,7.0
26924,0.0
26925,0.0
26926,6.0
26927,0.0
26928,2.0
26929,3.0
26930,31.0
26931,8.0
26932,12.0
26933,20.0
26934,16.0
26935,26.0
26936,1.0
26937,1.0
26938,22.0
26939,0.0
26940,11.0
26941,8.0
26942,0.0
26943,4.0
26944,16.0
26945,0.0
26946,10.0
26947,10.0
26948,8.0
26949,1.0
26950,0.0
26951,5.0
26952,0.0
26953,1.0
26954,22.0
26955,7.0
26956,4.0
26957,2.0
26958,0.0
26959,6.0
26960,2.0
26961,5.0
26962,1.0
26963,0.0
26964,1.0
26965,10.0
26966,40.0
26967,6.0
26968,0.0
26969,4.0
26970,1.0
26971,0.0
26972,26.0
26973,0.0
26974,4.0
26975,0.0
26976,0.0
26977,1.0
26978,17.0
26979,7.0
26980,3.0
26981,4.0
26982,9.0
26983,2.0
26984,12.0
26985,0.0
26986,0.0
26987,12.0
26988,0.0
26989,13.0
26990,0.0
26991,0.0
26992,18.0
26993,1.0
26994,0.0
26995,1.0
26996,3.0
26997,1.0
26998,0.0
26999,13.0
27000,0.0
27001,11.0
27002,8.0
27003,0.0
27004,9.0
27005,19.0
27006,3.0
27007,20.0
27008,13.0
27009,0.0
27010,0.0
27011,10.0
27012,0.0
27013,0.0
27014,19.0
27015,5.0
27016,0.0
27017,8.0
27018,5.0
27019,0.0
27020,21.0
27021,23.0
27022,14.0
27023,14.0
27024,0.0
27025,0.0
27026,19.0
27027,9.0
27028,3.0
27029,3.0
27030,19.0
27031,10.0
27032,26.0
27033,15.0
27034,0.0
27035,7.0
27036,1.0
27037,12.0
27038,0.0
27039,0.0
27040,17.0
27041,2.0
27042,0.0
27043,19.0
27044,1.0
27045,42.0
27046,0.0
27047,11.0
27048,0.0
27049,0.0
27050,0.0
27051,17.0
27052,1.0
27053,27.0
27054,0.0
27055,0.0
27056,5.0
27057,12.0
27058,12.0
27059,0.0
27060,10.0
27061,0.0
27062,15.0
27063,27.0
27064,0.0
27065,0.0
27066,5.0
27067,21.0
27068,0.0
27069,40.0
27070,7.0
27071,0.0
27072,4.0
27073,0.0
27074,0.0
27075,1.0
27076,1.0
27077,0.0
27078,10.0
27079,0.0
27080,0.0
27081,23.0
27082,3.0
27083,0.0
27084,0.0
27085,13.0
27086,0.0
27087,0.0
27088,1.0
27089,3.0
27090,6.0
27091,0.0
27092,1.0
27093,34.0
27094,0.0
27095,1.0
27096,1.0
27097,9.0
27098,1.0
27099,2.0
27100,0.0
27101,24.0
27102,11.0
27103,0.0
27104,0.0
27105,0.0
27106,0.0
27107,1.0
27108,32.0
27109,13.0
27110,0.0
27111,0.0
27112,0.0
27113,0.0
27114,0.0
27115,0.0
27116,0.0
27117,0.0
27118,0.0
27119,0.0
27120,0.0
27121,0.0
27122,0.0
27123,0.0
27124,0.0
27125,0.0
27126,0.0
27127,0.0
27128,0.0
27129,0.0
27130,0.0
27131,0.0
27132,0.0
27133,0.0
27134,0.0
27135,0.0
27136,0.0
27137,0.0
27138,0.0
27139,0.0
27140,0.0
27141,0.0
27142,0.0
27143,0.0
27144,17.0
27145,0.0
27146,0.0
27147,0.0
27148,0.0
27149,0.0
27150,0.0
27151,0.0
27152,0.0
27153,0.0
27154,0.0
27155,0.0
27156,0.0
27157,0.0
27158,0.0
27159,0.0
27160,0.0
27161,0.0
27162,0.0
27163,0.0
27164,0.0
27165,0.0
27166,0.0
27167,0.0
27168,0.0
27169,0.0
27170,0.0
27171,0.0
27172,0.0
27173,0.0
27174,0.0
27175,0.0
27176,0.0
27177,0.0
27178,0.0
27179,0.0
27180,0.0
27181,0.0
27182,0.0
27183,0.0
27184,0.0
27185,0.0
27186,0.0
27187,0.0
27188,0.0
27189,1.0
27190,0.0
27191,0.0
27192,0.0
27193,0.0
27194,0.0
27195,0.0
27196,0.0
27197,0.0
27198,0.0
27199,0.0
27200,0.0
27201,0.0
27202,0.0
27203,0.0
27204,0.0
27205,0.0
27206,0.0
27207,0.0
27208,0.0
27209,0.0
27210,0.0
27211,0.0
27212,0.0
27213,0.0
27214,0.0
27215,0.0
27216,0.0
27217,0.0
27218,0.0
27219,0.0
27220,0.0
27221,0.0
27222,0.0
27223,0.0
27224,0.0
27225,0.0
27226,0.0
27227,0.0
27228,8.0
27229,0.0
27230,0.0
27231,0.0
27232,0.0
27233,0.0
27234,0.0
27235,0.0
27236,0.0
27237,0.0
27238,0.0
27239,0.0
27240,0.0
27241,0.0
27242,0.0
27243,0.0
27244,0.0
27245,0.0
27246,0.0
27247,0.0
27248,0.0
27249,0.0
27250,0.0
27251,0.0
27252,0.0
27253,0.0
27254,3.0
27255,0.0
27256,0.0
27257,0.0
27258,0.0
27259,0.0
27260,1.0
27261,0.0
27262,0.0
27263,0.0
27264,0.0
27265,1.0
27266,0.0
27267,1.0
27268,0.0
27269,1.0
27270,0.0
27271,0.0
27272,0.0
27273,0.0
27274,1.0
27275,11.0
27276,0.0
27277,0.0
27278,1.0
27279,2.0
27280,0.0
27281,0.0
27282,0.0
27283,0.0
27284,1.0
27285,0.0
27286,0.0
27287,0.0
27288,2.0
27289,0.0
27290,0.0
27291,0.0
27292,1.0
27293,1.0
27294,1.0
27295,0.0
27296,0.0
27297,2.0
27298,0.0
27299,0.0
27300,0.0
27301,1.0
27302,0.0
27303,3.0
27304,0.0
27305,3.0
27306,1.0
27307,1.0
27308,0.0
27309,0.0
27310,2.0
27311,0.0
27312,3.0
27313,1.0
27314,2.0
27315,1.0
27316,1.0
27317,0.0
27318,3.0
27319,0.0
27320,0.0
27321,0.0
27322,0.0
27323,0.0
27324,0.0
27325,3.0
27326,1.0
27327,0.0
27328,0.0
27329,1.0
27330,0.0
27331,3.0
27332,0.0
27333,0.0
27334,2.0
27335,0.0
27336,0.0
27337,1.0
27338,0.0
27339,2.0
27340,0.0
27341,0.0
27342,0.0
27343,0.0
27344,1.0
27345,0.0
27346,0.0
27347,1.0
27348,0.0
27349,0.0
27350,0.0
27351,1.0
27352,1.0
27353,1.0
27354,0.0
27355,2.0
27356,0.0
27357,4.0
27358,1.0
27359,0.0
27360,0.0
27361,4.0
27362,1.0
27363,0.0
27364,0.0
27365,2.0
27366,0.0
27367,0.0
27368,0.0
27369,7.0
27370,0.0
27371,1.0
27372,0.0
27373,0.0
27374,0.0
27375,0.0
27376,0.0
27377,0.0
27378,1.0
27379,2.0
27380,1.0
27381,0.0
27382,0.0
27383,1.0
27384,0.0
27385,0.0
27386,1.0
27387,1.0
27388,0.0
27389,0.0
27390,0.0
27391,0.0
27392,0.0
27393,2.0
27394,0.0
27395,0.0
27396,2.0
27397,0.0
27398,1.0
27399,1.0
27400,1.0
27401,0.0
27402,1.0
27403,1.0
27404,0.0
27405,1.0
27406,0.0
27407,1.0
27408,0.0
27409,1.0
27410,0.0
27411,0.0
27412,1.0
27413,1.0
27414,0.0
27415,0.0
27416,1.0
27417,1.0
27418,2.0
27419,0.0
27420,1.0
27421,0.0
27422,2.0
27423,0.0
27424,0.0
27425,0.0
27426,2.0
27427,0.0
27428,0.0
27429,1.0
27430,0.0
27431,1.0
27432,0.0
27433,1.0
27434,0.0
27435,4.0
27436,0.0
27437,0.0
27438,1.0
27439,2.0
27440,4.0
27441,4.0
27442,2.0
27443,1.0
27444,1.0
27445,0.0
27446,1.0
27447,0.0
27448,0.0
27449,0.0
27450,0.0
27451,0.0
27452,1.0
27453,0.0
27454,4.0
27455,0.0
27456,0.0
27457,0.0
27458,0.0
27459,0.0
27460,0.0
27461,1.0
27462,1.0
27463,2.0
27464,0.0
27465,1.0
27466,1.0
27467,0.0
27468,0.0
27469,0.0
27470,2.0
27471,1.0
27472,0.0
27473,0.0
27474,0.0
27475,4.0
27476,0.0
27477,1.0
27478,0.0
27479,2.0
27480,1.0
27481,0.0
27482,1.0
27483,0.0
27484,0.0
27485,0.0
27486,1.0
27487,0.0
27488,1.0
27489,3.0
27490,0.0
27491,1.0
27492,0.0
27493,0.0
27494,0.0
27495,0.0
27496,0.0
27497,0.0
27498,0.0
27499,2.0
27500,0.0
27501,0.0
27502,0.0
27503,2.0
27504,0.0
27505,0.0
27506,3.0
27507,2.0
27508,0.0
27509,3.0
27510,8.0
27511,1.0
27512,1.0
27513,1.0
27514,0.0
27515,2.0
27516,0.0
27517,2.0
27518,1.0
27519,0.0
27520,0.0
27521,1.0
27522,4.0
27523,0.0
27524,0.0
27525,1.0
27526,1.0
27527,0.0
27528,0.0
27529,0.0
27530,0.0
27531,0.0
27532,0.0
27533,0.0
27534,5.0
27535,0.0
27536,2.0
27537,0.0
27538,5.0
27539,4.0
27540,0.0
27541,1.0
27542,0.0
27543,6.0
27544,12.0
27545,0.0
27546,8.0
27547,0.0
27548,0.0
27549,0.0
27550,0.0
27551,0.0
27552,0.0
27553,0.0
27554,3.0
27555,1.0
27556,0.0
27557,1.0
27558,1.0
27559,0.0
27560,0.0
27561,5.0
27562,1.0
27563,1.0
27564,3.0
27565,0.0
27566,5.0
27567,0.0
27568,0.0
27569,4.0
27570,0.0
27571,0.0
27572,0.0
27573,0.0
27574,0.0
27575,0.0
27576,3.0
27577,0.0
27578,0.0
27579,0.0
27580,0.0
27581,0.0
27582,0.0
27583,0.0
27584,0.0
27585,1.0
27586,0.0
27587,0.0
27588,6.0
27589,0.0
27590,0.0
27591,3.0
27592,0.0
27593,1.0
27594,1.0
27595,0.0
27596,0.0
27597,0.0
27598,0.0
27599,0.0
27600,0.0
27601,0.0
27602,0.0
27603,2.0
27604,0.0
27605,0.0
27606,0.0
27607,0.0
27608,0.0
27609,0.0
27610,0.0
27611,0.0
27612,0.0
27613,3.0
27614,0.0
27615,0.0
27616,0.0
27617,0.0
27618,0.0
27619,0.0
27620,0.0
27621,0.0
27622,0.0
27623,2.0
27624,0.0
27625,0.0
27626,0.0
27627,0.0
27628,0.0
27629,0.0
27630,0.0
27631,0.0
27632,0.0
27633,0.0
27634,0.0
27635,0.0
27636,0.0
27637,0.0
27638,11.0
27639,0.0
27640,0.0
27641,0.0
27642,0.0
27643,0.0
27644,0.0
27645,0.0
27646,0.0
27647,0.0
27648,9.0
27649,0.0
27650,0.0
27651,0.0
27652,0.0
27653,0.0
27654,0.0
27655,0.0
27656,0.0
27657,0.0
27658,0.0
27659,2.0
27660,0.0
27661,0.0
27662,0.0
27663,16.0
27664,19.0
27665,0.0
27666,18.0
27667,3.0
27668,5.0
27669,9.0
27670,5.0
27671,0.0
27672,19.0
27673,17.0
27674,44.0
27675,0.0
27676,19.0
27677,0.0
27678,1.0
27679,27.0
27680,13.0
27681,0.0
27682,0.0
27683,1.0
27684,1.0
27685,21.0
27686,16.0
27687,0.0
27688,1.0
27689,2.0
27690,0.0
27691,4.0
27692,0.0
27693,13.0
27694,0.0
27695,10.0
27696,8.0
27697,28.0
27698,0.0
27699,0.0
27700,9.0
27701,18.0
27702,7.0
27703,0.0
27704,1.0
27705,9.0
27706,2.0
27707,7.0
27708,11.0
27709,0.0
27710,15.0
27711,1.0
27712,0.0
27713,28.0
27714,0.0
27715,6.0
27716,1.0
27717,0.0
27718,7.0
27719,5.0
27720,0.0
27721,0.0
27722,0.0
27723,23.0
27724,14.0
27725,0.0
27726,0.0
27727,14.0
27728,4.0
27729,3.0
27730,16.0
27731,23.0
27732,28.0
27733,2.0
27734,14.0
27735,33.0
27736,18.0
27737,7.0
27738,28.0
27739,42.0
27740,0.0
27741,23.0
27742,3.0
27743,19.0
27744,29.0
27745,36.0
27746,1.0
27747,33.0
27748,11.0
27749,3.0
27750,3.0
27751,13.0
27752,0.0
27753,28.0
27754,0.0
27755,3.0
27756,3.0
27757,0.0
27758,0.0
27759,0.0
27760,1.0
27761,6.0
27762,11.0
27763,0.0
27764,103.0
27765,44.0
27766,34.0
27767,31.0
27768,19.0
27769,7.0
27770,2.0
27771,16.0
27772,2.0
27773,0.0
27774,2.0
27775,0.0
27776,0.0
27777,2.0
27778,3.0
27779,0.0
27780,42.0
27781,3.0
27782,5.0
27783,0.0
27784,23.0
27785,5.0
27786,2.0
27787,0.0
27788,2.0
27789,1.0
27790,56.0
27791,11.0
27792,7.0
27793,65.0
27794,10.0
27795,1.0
27796,0.0
27797,11.0
27798,10.0
27799,22.0
27800,14.0
27801,19.0
27802,0.0
27803,18.0
27804,31.0
27805,6.0
27806,0.0
27807,5.0
27808,23.0
27809,10.0
27810,30.0
27811,0.0
27812,0.0
27813,10.0
27814,3.0
27815,3.0
27816,0.0
27817,0.0
27818,0.0
27819,8.0
27820,6.0
27821,0.0
27822,0.0
27823,0.0
27824,0.0
27825,0.0
27826,9.0
27827,0.0
27828,0.0
27829,5.0
27830,18.0
27831,6.0
27832,3.0
27833,0.0
27834,0.0
27835,0.0
27836,0.0
27837,0.0
27838,0.0
27839,22.0
27840,14.0
27841,0.0
27842,29.0
27843,0.0
27844,0.0
27845,6.0
27846,0.0
27847,1.0
27848,3.0
27849,0.0
27850,0.0
27851,0.0
27852,9.0
27853,20.0
27854,0.0
27855,3.0
27856,12.0
27857,0.0
27858,0.0
27859,0.0
27860,0.0
27861,0.0
27862,12.0
27863,0.0
27864,27.0
27865,3.0
27866,0.0
27867,16.0
27868,7.0
27869,0.0
27870,29.0
27871,0.0
27872,1.0
27873,0.0
27874,0.0
27875,26.0
27876,0.0
27877,0.0
27878,3.0
27879,12.0
27880,56.0
27881,35.0
27882,0.0
27883,0.0
27884,9.0
27885,39.0
27886,0.0
27887,0.0
27888,67.0
27889,2.0
27890,7.0
27891,0.0
27892,0.0
27893,0.0
27894,0.0
27895,3.0
27896,0.0
27897,24.0
27898,4.0
27899,0.0
27900,0.0
27901,4.0
27902,7.0
27903,1.0
27904,0.0
27905,12.0
27906,43.0
27907,27.0
27908,3.0
27909,4.0
27910,14.0
27911,46.0
27912,3.0
27913,3.0
27914,2.0
27915,35.0
27916,27.0
27917,13.0
27918,0.0
27919,10.0
27920,6.0
27921,0.0
27922,1.0
27923,1.0
27924,30.0
27925,0.0
27926,14.0
27927,26.0
27928,5.0
27929,4.0
27930,13.0
27931,1.0
27932,0.0
27933,1.0
27934,11.0
27935,1.0
27936,10.0
27937,5.0
27938,15.0
27939,0.0
27940,32.0
27941,2.0
27942,0.0
27943,0.0
27944,8.0
27945,2.0
27946,9.0
27947,0.0
27948,22.0
27949,29.0
27950,23.0
27951,21.0
27952,37.0
27953,15.0
27954,0.0
27955,2.0
27956,16.0
27957,0.0
27958,42.0
27959,0.0
27960,39.0
27961,10.0
27962,0.0
27963,67.0
27964,22.0
27965,16.0
27966,0.0
27967,1.0
27968,1.0
27969,18.0
27970,22.0
27971,4.0
27972,2.0
27973,3.0
27974,1.0
27975,2.0
27976,0.0
27977,0.0
27978,0.0
27979,4.0
27980,1.0
27981,0.0
27982,33.0
27983,1.0
27984,4.0
27985,2.0
27986,1.0
27987,14.0
27988,54.0
27989,22.0
27990,6.0
27991,0.0
27992,0.0
27993,37.0
27994,0.0
27995,1.0
27996,27.0
27997,19.0
27998,7.0
27999,19.0
28000,6.0
28001,0.0
28002,7.0
28003,10.0
28004,0.0
28005,4.0
28006,0.0
28007,0.0
28008,7.0
28009,2.0
28010,11.0
28011,36.0
28012,37.0
28013,0.0
28014,13.0
28015,5.0
28016,22.0
28017,0.0
28018,9.0
28019,11.0
28020,0.0
28021,27.0
28022,0.0
28023,4.0
28024,0.0
28025,30.0
28026,16.0
28027,8.0
28028,3.0
28029,2.0
28030,7.0
28031,47.0
28032,0.0
28033,15.0
28034,12.0
28035,6.0
28036,2.0
28037,13.0
28038,11.0
28039,29.0
28040,18.0
28041,22.0
28042,36.0
28043,0.0
28044,4.0
28045,23.0
28046,13.0
28047,2.0
28048,10.0
28049,17.0
28050,6.0
28051,9.0
28052,2.0
28053,27.0
28054,2.0
28055,0.0
28056,17.0
28057,6.0
28058,2.0
28059,11.0
28060,5.0
28061,16.0
28062,32.0
28063,1.0
28064,50.0
28065,1.0
28066,0.0
28067,0.0
28068,8.0
28069,4.0
28070,10.0
28071,2.0
28072,5.0
28073,5.0
28074,0.0
28075,20.0
28076,12.0
28077,0.0
28078,17.0
28079,19.0
28080,0.0
28081,1.0
28082,20.0
28083,2.0
28084,10.0
28085,11.0
28086,3.0
28087,3.0
28088,2.0
28089,32.0
28090,21.0
28091,0.0
28092,22.0
28093,7.0
28094,11.0
28095,4.0
28096,2.0
28097,0.0
28098,25.0
28099,3.0
28100,0.0
28101,49.0
28102,0.0
28103,20.0
28104,0.0
28105,0.0
28106,23.0
28107,32.0
28108,0.0
28109,14.0
28110,3.0
28111,22.0
28112,0.0
28113,6.0
28114,13.0
28115,3.0
28116,2.0
28117,6.0
28118,1.0
28119,18.0
28120,19.0
28121,1.0
28122,10.0
28123,0.0
28124,0.0
28125,15.0
28126,0.0
28127,0.0
28128,58.0
28129,23.0
28130,10.0
28131,17.0
28132,0.0
28133,0.0
28134,0.0
28135,0.0
28136,0.0
28137,1.0
28138,1.0
28139,6.0
28140,36.0
28141,14.0
28142,27.0
28143,0.0
28144,2.0
28145,27.0
28146,20.0
28147,0.0
28148,65.0
28149,2.0
28150,0.0
28151,41.0
28152,0.0
28153,0.0
28154,8.0
28155,1.0
28156,21.0
28157,0.0
28158,0.0
28159,23.0
28160,19.0
28161,0.0
28162,5.0
28163,7.0
28164,0.0
28165,20.0
28166,37.0
28167,5.0
28168,7.0
28169,1.0
28170,5.0
28171,20.0
28172,1.0
28173,11.0
28174,2.0
28175,19.0
28176,0.0
28177,0.0
28178,14.0
28179,14.0
28180,41.0
28181,7.0
28182,0.0
28183,3.0
28184,1.0
28185,0.0
28186,0.0
28187,8.0
28188,0.0
28189,0.0
28190,0.0
28191,0.0
28192,0.0
28193,0.0
28194,0.0
28195,0.0
28196,5.0
28197,0.0
28198,0.0
28199,0.0
28200,0.0
28201,0.0
28202,0.0
28203,0.0
28204,0.0
28205,0.0
28206,0.0
28207,0.0
28208,0.0
28209,0.0
28210,0.0
28211,0.0
28212,5.0
28213,0.0
28214,0.0
28215,0.0
28216,7.0
28217,0.0
28218,24.0
28219,0.0
28220,0.0
28221,4.0
28222,46.0
28223,3.0
28224,2.0
28225,3.0
28226,3.0
28227,30.0
28228,1.0
28229,0.0
28230,0.0
28231,7.0
28232,0.0
28233,30.0
28234,0.0
28235,0.0
28236,0.0
28237,0.0
28238,0.0
28239,38.0
28240,16.0
28241,13.0
28242,1.0
28243,4.0
28244,2.0
28245,1.0
28246,0.0
28247,2.0
28248,0.0
28249,0.0
28250,4.0
28251,35.0
28252,0.0
28253,1.0
28254,5.0
28255,0.0
28256,0.0
28257,0.0
28258,1.0
