,Gabbr2
81902,0.0
81903,0.0
81904,3.0
81905,9.0
81906,4.0
81907,1.0
81908,32.0
81909,1.0
81910,4.0
81911,8.0
81912,0.0
81913,2.0
81914,4.0
81915,4.0
81916,1.0
81917,0.0
81918,17.0
81919,0.0
81920,0.0
81921,5.0
81922,0.0
81923,0.0
81924,0.0
81925,0.0
81926,2.0
81927,0.0
81928,0.0
81929,0.0
81930,1.0
81931,0.0
81932,0.0
81933,0.0
81934,0.0
81935,0.0
81936,0.0
81937,1.0
81938,0.0
81939,0.0
81940,4.0
81941,0.0
81942,30.0
81943,0.0
81944,0.0
81945,1.0
81946,0.0
81947,0.0
81948,2.0
81949,0.0
81950,0.0
81951,6.0
81952,9.0
81953,1.0
81954,16.0
81955,13.0
81956,39.0
81957,18.0
81958,29.0
81959,49.0
81960,0.0
81961,25.0
81962,3.0
81963,1.0
81964,48.0
81965,37.0
81966,0.0
81967,3.0
81968,2.0
81969,1.0
81970,17.0
81971,2.0
81972,11.0
81973,7.0
81974,0.0
81975,31.0
81976,0.0
81977,5.0
81978,0.0
81979,0.0
81980,22.0
81981,8.0
81982,32.0
81983,3.0
81984,16.0
81985,0.0
81986,0.0
81987,14.0
81988,6.0
81989,4.0
81990,42.0
81991,3.0
81992,9.0
81993,3.0
81994,0.0
81995,0.0
81996,26.0
81997,48.0
81998,5.0
81999,28.0
82000,2.0
82001,3.0
82002,1.0
82003,1.0
82004,1.0
82005,6.0
82006,5.0
82007,8.0
82008,12.0
82009,1.0
82010,2.0
82011,2.0
82012,1.0
82013,1.0
82014,18.0
82015,0.0
82016,6.0
82017,1.0
82018,40.0
82019,27.0
82020,0.0
82021,23.0
82022,30.0
82023,1.0
82024,8.0
82025,53.0
82026,10.0
82027,0.0
82028,4.0
82029,55.0
82030,0.0
82031,3.0
82032,0.0
82033,0.0
82034,4.0
82035,21.0
82036,0.0
82037,1.0
82038,51.0
82039,0.0
82040,1.0
82041,0.0
82042,26.0
82043,69.0
82044,1.0
82045,36.0
82046,13.0
82047,32.0
82048,60.0
82049,6.0
82050,1.0
82051,1.0
82052,0.0
82053,3.0
82054,9.0
82055,1.0
82056,1.0
82057,0.0
82058,40.0
82059,79.0
82060,34.0
82061,42.0
82062,1.0
82063,37.0
82064,3.0
82065,1.0
82066,38.0
82067,0.0
82068,25.0
82069,1.0
82070,0.0
82071,3.0
82072,0.0
82073,0.0
82074,0.0
82075,7.0
82076,22.0
82077,20.0
82078,29.0
82079,5.0
82080,2.0
82081,11.0
82082,28.0
82083,21.0
82084,62.0
82085,10.0
82086,23.0
82087,18.0
82088,1.0
82089,2.0
82090,0.0
82091,12.0
82092,51.0
82093,0.0
82094,2.0
82095,1.0
82096,18.0
82097,0.0
82098,1.0
82099,14.0
82100,26.0
82101,1.0
82102,2.0
82103,3.0
82104,20.0
82105,27.0
82106,23.0
82107,2.0
82108,3.0
82109,33.0
82110,15.0
82111,5.0
82112,2.0
82113,17.0
82114,18.0
82115,18.0
82116,21.0
82117,0.0
82118,1.0
82119,12.0
82120,36.0
82121,1.0
82122,5.0
82123,5.0
82124,10.0
82125,3.0
82126,1.0
82127,9.0
82128,17.0
82129,41.0
82130,16.0
82131,12.0
82132,0.0
82133,11.0
82134,15.0
82135,0.0
82136,18.0
82137,6.0
82138,0.0
82139,2.0
82140,1.0
82141,15.0
82142,1.0
82143,3.0
82144,0.0
82145,14.0
82146,6.0
82147,2.0
82148,13.0
82149,0.0
82150,1.0
82151,0.0
82152,0.0
82153,21.0
82154,0.0
82155,2.0
82156,9.0
82157,2.0
82158,0.0
82159,17.0
82160,0.0
82161,32.0
82162,0.0
82163,34.0
82164,0.0
82165,18.0
82166,12.0
82167,5.0
82168,15.0
82169,2.0
82170,27.0
82171,11.0
82172,1.0
82173,3.0
82174,0.0
82175,0.0
82176,28.0
82177,2.0
82178,1.0
82179,16.0
82180,0.0
82181,12.0
82182,12.0
82183,3.0
82184,3.0
82185,0.0
82186,6.0
82187,16.0
82188,26.0
82189,2.0
82190,34.0
82191,1.0
82192,12.0
82193,1.0
82194,28.0
82195,0.0
82196,10.0
82197,0.0
82198,0.0
82199,11.0
82200,10.0
82201,10.0
82202,0.0
82203,4.0
82204,10.0
82205,0.0
82206,3.0
82207,7.0
82208,1.0
82209,0.0
82210,32.0
82211,0.0
82212,23.0
82213,0.0
82214,10.0
82215,18.0
82216,22.0
82217,0.0
82218,0.0
82219,0.0
82220,1.0
82221,0.0
82222,2.0
82223,5.0
82224,2.0
82225,2.0
82226,0.0
82227,8.0
82228,18.0
82229,0.0
82230,0.0
82231,5.0
82232,1.0
82233,10.0
82234,12.0
82235,0.0
82236,12.0
82237,0.0
82238,1.0
82239,1.0
82240,2.0
82241,2.0
82242,0.0
82243,18.0
82244,0.0
82245,9.0
82246,0.0
82247,1.0
82248,20.0
82249,2.0
82250,0.0
82251,6.0
82252,0.0
82253,20.0
82254,2.0
82255,3.0
82256,10.0
82257,0.0
82258,0.0
82259,9.0
82260,0.0
82261,5.0
82262,9.0
82263,11.0
82264,9.0
82265,0.0
82266,2.0
82267,17.0
82268,6.0
82269,31.0
82270,0.0
82271,32.0
82272,0.0
82273,0.0
82274,19.0
82275,0.0
82276,18.0
82277,21.0
82278,16.0
82279,0.0
82280,0.0
82281,0.0
82282,0.0
82283,15.0
82284,16.0
82285,0.0
82286,10.0
82287,11.0
82288,0.0
82289,7.0
82290,0.0
82291,0.0
82292,20.0
82293,0.0
82294,3.0
82295,5.0
82296,13.0
82297,3.0
82298,0.0
82299,15.0
82300,0.0
82301,11.0
82302,23.0
82303,9.0
82304,0.0
82305,0.0
82306,0.0
82307,2.0
82308,16.0
82309,0.0
82310,0.0
82311,0.0
82312,2.0
82313,7.0
82314,10.0
82315,0.0
82316,1.0
82317,1.0
82318,2.0
82319,27.0
82320,11.0
82321,15.0
82322,1.0
82323,0.0
82324,5.0
82325,12.0
82326,1.0
82327,13.0
82328,13.0
82329,25.0
82330,9.0
82331,1.0
82332,46.0
82333,3.0
82334,8.0
82335,2.0
82336,17.0
82337,67.0
82338,1.0
82339,5.0
82340,4.0
82341,0.0
82342,6.0
82343,10.0
82344,22.0
82345,7.0
82346,9.0
82347,0.0
82348,21.0
82349,15.0
82350,31.0
82351,11.0
82352,6.0
82353,6.0
82354,11.0
82355,3.0
82356,15.0
82357,5.0
82358,21.0
82359,2.0
82360,20.0
82361,4.0
82362,22.0
82363,0.0
82364,0.0
82365,27.0
82366,13.0
82367,2.0
82368,15.0
82369,0.0
82370,0.0
82371,0.0
82372,0.0
82373,10.0
82374,15.0
82375,14.0
82376,0.0
82377,14.0
82378,19.0
82379,19.0
82380,2.0
82381,20.0
82382,0.0
82383,2.0
82384,12.0
82385,0.0
82386,2.0
82387,5.0
82388,2.0
82389,25.0
82390,1.0
82391,0.0
82392,4.0
82393,1.0
82394,4.0
82395,14.0
82396,0.0
82397,23.0
82398,9.0
82399,9.0
82400,0.0
82401,0.0
82402,0.0
82403,22.0
82404,5.0
82405,8.0
82406,6.0
82407,15.0
82408,0.0
82409,17.0
82410,4.0
82411,20.0
82412,21.0
82413,24.0
82414,18.0
82415,7.0
82416,20.0
82417,15.0
82418,7.0
82419,14.0
82420,9.0
82421,17.0
82422,7.0
82423,1.0
82424,13.0
82425,1.0
82426,6.0
82427,31.0
82428,15.0
82429,4.0
82430,2.0
82431,19.0
82432,2.0
82433,29.0
82434,29.0
82435,2.0
82436,6.0
82437,13.0
82438,0.0
82439,0.0
82440,26.0
82441,11.0
82442,0.0
82443,7.0
82444,18.0
82445,31.0
82446,6.0
82447,10.0
82448,0.0
82449,1.0
82450,1.0
82451,26.0
82452,1.0
82453,11.0
82454,1.0
82455,45.0
82456,0.0
82457,7.0
82458,18.0
82459,22.0
82460,0.0
82461,0.0
82462,21.0
82463,17.0
82464,2.0
82465,21.0
82466,11.0
82467,3.0
82468,7.0
82469,14.0
82470,22.0
82471,20.0
82472,13.0
82473,30.0
82474,7.0
82475,9.0
82476,2.0
82477,2.0
82478,20.0
82479,20.0
82480,18.0
82481,7.0
82482,9.0
82483,27.0
82484,14.0
82485,0.0
82486,33.0
82487,3.0
82488,10.0
82489,29.0
82490,17.0
82491,9.0
82492,0.0
82493,35.0
82494,2.0
82495,0.0
82496,19.0
82497,2.0
82498,20.0
82499,30.0
82500,9.0
82501,15.0
82502,9.0
82503,4.0
82504,0.0
82505,4.0
82506,6.0
82507,0.0
82508,0.0
82509,15.0
82510,36.0
82511,0.0
82512,20.0
82513,19.0
82514,3.0
82515,0.0
82516,2.0
82517,6.0
82518,10.0
82519,25.0
82520,26.0
82521,16.0
82522,3.0
82523,12.0
82524,3.0
82525,25.0
82526,1.0
82527,18.0
82528,11.0
82529,26.0
82530,13.0
82531,17.0
82532,24.0
82533,2.0
82534,2.0
82535,1.0
82536,3.0
82537,10.0
82538,11.0
82539,18.0
82540,18.0
82541,14.0
82542,2.0
82543,0.0
82544,4.0
82545,18.0
82546,23.0
82547,19.0
82548,13.0
82549,27.0
82550,28.0
82551,24.0
82552,9.0
82553,24.0
82554,2.0
82555,0.0
82556,1.0
82557,0.0
82558,27.0
82559,36.0
82560,24.0
82561,2.0
82562,9.0
82563,12.0
82564,22.0
82565,19.0
82566,34.0
82567,22.0
82568,37.0
82569,0.0
82570,32.0
82571,0.0
82572,4.0
82573,17.0
82574,4.0
82575,23.0
82576,2.0
82577,0.0
82578,5.0
82579,5.0
82580,2.0
82581,10.0
82582,7.0
82583,3.0
82584,13.0
82585,2.0
82586,3.0
82587,23.0
82588,22.0
82589,12.0
82590,14.0
82591,2.0
82592,16.0
82593,3.0
82594,13.0
82595,3.0
82596,1.0
82597,3.0
82598,24.0
82599,21.0
82600,47.0
82601,3.0
82602,11.0
82603,31.0
82604,28.0
82605,4.0
82606,27.0
82607,0.0
82608,10.0
82609,23.0
82610,17.0
82611,26.0
82612,1.0
82613,0.0
82614,7.0
82615,21.0
82616,11.0
82617,2.0
82618,1.0
82619,0.0
82620,2.0
82621,0.0
82622,11.0
82623,3.0
82624,2.0
82625,32.0
82626,4.0
82627,34.0
82628,5.0
82629,7.0
82630,0.0
82631,15.0
82632,28.0
82633,6.0
82634,0.0
82635,16.0
82636,0.0
82637,41.0
82638,24.0
82639,8.0
82640,25.0
82641,21.0
82642,32.0
82643,1.0
82644,7.0
82645,2.0
82646,20.0
82647,14.0
82648,1.0
82649,0.0
82650,17.0
82651,0.0
82652,1.0
82653,21.0
82654,10.0
82655,6.0
82656,15.0
82657,1.0
82658,4.0
82659,17.0
82660,0.0
82661,12.0
82662,20.0
82663,0.0
82664,9.0
82665,0.0
82666,0.0
82667,0.0
82668,33.0
82669,19.0
82670,29.0
82671,19.0
82672,3.0
82673,10.0
82674,1.0
82675,1.0
82676,0.0
82677,5.0
82678,10.0
82679,3.0
82680,4.0
82681,38.0
82682,18.0
82683,2.0
82684,3.0
82685,8.0
82686,0.0
82687,2.0
82688,12.0
82689,0.0
82690,25.0
82691,1.0
82692,7.0
82693,1.0
82694,5.0
82695,21.0
82696,24.0
82697,3.0
82698,2.0
82699,0.0
82700,4.0
82701,24.0
82702,16.0
82703,7.0
82704,3.0
82705,18.0
82706,1.0
82707,47.0
82708,12.0
82709,22.0
82710,4.0
82711,0.0
82712,12.0
82713,11.0
82714,9.0
82715,0.0
82716,2.0
82717,9.0
82718,13.0
82719,10.0
82720,1.0
82721,0.0
82722,0.0
82723,1.0
82724,7.0
82725,17.0
82726,0.0
82727,1.0
82728,2.0
82729,15.0
82730,6.0
82731,6.0
82732,1.0
82733,5.0
82734,2.0
82735,7.0
82736,9.0
82737,0.0
82738,23.0
82739,1.0
82740,0.0
82741,3.0
82742,0.0
82743,4.0
82744,27.0
82745,2.0
82746,23.0
82747,0.0
82748,2.0
82749,26.0
82750,3.0
82751,8.0
82752,0.0
82753,2.0
82754,17.0
82755,6.0
82756,0.0
82757,12.0
82758,17.0
82759,29.0
82760,1.0
82761,1.0
82762,16.0
82763,3.0
82764,2.0
82765,0.0
82766,0.0
82767,3.0
82768,0.0
82769,1.0
82770,2.0
82771,0.0
82772,0.0
82773,1.0
82774,0.0
82775,0.0
82776,0.0
82777,0.0
82778,0.0
82779,3.0
82780,3.0
82781,0.0
82782,38.0
82783,12.0
82784,35.0
82785,0.0
82786,0.0
82787,1.0
82788,7.0
82789,0.0
82790,0.0
82791,4.0
82792,0.0
82793,0.0
82794,1.0
82795,29.0
82796,0.0
82797,23.0
82798,0.0
82799,0.0
82800,0.0
82801,0.0
82802,0.0
82803,0.0
82804,0.0
82805,2.0
82806,0.0
82807,0.0
82808,0.0
82809,0.0
82810,0.0
82811,0.0
82812,2.0
82813,0.0
82814,0.0
82815,0.0
82816,0.0
82817,0.0
82818,0.0
82819,1.0
82820,0.0
82821,0.0
82822,9.0
82823,4.0
82824,10.0
82825,0.0
82826,0.0
82827,0.0
82828,0.0
82829,0.0
82830,1.0
82831,0.0
82832,0.0
82833,0.0
82834,0.0
82835,10.0
82836,0.0
82837,0.0
82838,1.0
82839,0.0
82840,10.0
82841,0.0
82842,0.0
82843,1.0
82844,0.0
82845,1.0
82846,3.0
82847,8.0
82848,8.0
82849,31.0
82850,1.0
82851,0.0
82852,5.0
82853,3.0
82854,2.0
82855,0.0
82856,5.0
82857,0.0
82858,4.0
82859,6.0
82860,0.0
82861,4.0
82862,11.0
82863,14.0
82864,2.0
82865,30.0
82866,0.0
82867,0.0
82868,2.0
82869,7.0
82870,9.0
82871,0.0
82872,3.0
82873,3.0
82874,0.0
82875,1.0
82876,10.0
82877,1.0
82878,6.0
82879,4.0
82880,5.0
82881,1.0
82882,5.0
82883,10.0
82884,1.0
82885,11.0
82886,0.0
82887,0.0
82888,10.0
82889,0.0
82890,6.0
82891,6.0
82892,8.0
82893,4.0
82894,0.0
82895,11.0
82896,1.0
82897,7.0
82898,7.0
82899,15.0
82900,9.0
82901,6.0
82902,11.0
82903,5.0
82904,0.0
82905,23.0
82906,17.0
82907,0.0
82908,1.0
82909,2.0
82910,0.0
82911,16.0
82912,8.0
82913,1.0
82914,24.0
82915,4.0
82916,13.0
82917,11.0
82918,4.0
82919,2.0
82920,4.0
82921,0.0
82922,0.0
82923,14.0
82924,1.0
82925,6.0
82926,7.0
82927,7.0
82928,1.0
82929,0.0
82930,11.0
82931,3.0
82932,13.0
82933,2.0
82934,0.0
82935,11.0
82936,4.0
82937,1.0
82938,0.0
82939,20.0
82940,0.0
82941,0.0
82942,13.0
82943,3.0
82944,0.0
82945,0.0
82946,3.0
82947,1.0
82948,5.0
82949,0.0
82950,3.0
82951,13.0
82952,0.0
82953,16.0
82954,4.0
82955,9.0
82956,23.0
82957,1.0
82958,0.0
82959,9.0
82960,4.0
82961,10.0
82962,3.0
82963,2.0
82964,5.0
82965,2.0
82966,0.0
82967,2.0
82968,13.0
82969,5.0
82970,16.0
82971,7.0
82972,11.0
82973,13.0
82974,21.0
82975,11.0
82976,0.0
82977,8.0
82978,11.0
82979,5.0
82980,5.0
82981,1.0
82982,4.0
82983,7.0
82984,14.0
82985,4.0
82986,9.0
82987,15.0
82988,13.0
82989,18.0
82990,2.0
82991,2.0
82992,5.0
82993,11.0
82994,1.0
82995,13.0
82996,2.0
82997,4.0
82998,2.0
82999,6.0
83000,12.0
83001,17.0
83002,13.0
83003,18.0
83004,9.0
83005,6.0
83006,4.0
83007,7.0
83008,3.0
83009,5.0
83010,24.0
83011,11.0
83012,1.0
83013,13.0
83014,8.0
83015,0.0
83016,2.0
83017,14.0
83018,4.0
83019,0.0
83020,28.0
83021,0.0
83022,2.0
83023,1.0
83024,0.0
83025,3.0
83026,14.0
83027,4.0
83028,24.0
83029,1.0
83030,13.0
83031,33.0
83032,9.0
83033,1.0
83034,6.0
83035,2.0
83036,5.0
83037,0.0
83038,2.0
83039,4.0
83040,24.0
83041,1.0
83042,0.0
83043,17.0
83044,0.0
83045,0.0
83046,0.0
83047,0.0
83048,0.0
83049,0.0
83050,3.0
83051,0.0
83052,1.0
83053,0.0
83054,0.0
83055,0.0
83056,0.0
83057,0.0
83058,1.0
83059,27.0
83060,0.0
83061,0.0
83062,0.0
83063,0.0
83064,0.0
83065,0.0
83066,0.0
83067,0.0
83068,0.0
83069,0.0
83070,0.0
83071,0.0
83072,0.0
83073,0.0
83074,0.0
83075,0.0
83076,0.0
83077,1.0
83078,0.0
83079,0.0
83080,0.0
83081,0.0
83082,2.0
83083,0.0
83084,0.0
83085,0.0
83086,0.0
83087,0.0
83088,0.0
83089,0.0
83090,0.0
83091,0.0
83092,0.0
83093,0.0
83094,0.0
83095,0.0
83096,0.0
83097,0.0
83098,0.0
83099,0.0
83100,0.0
83101,0.0
83102,0.0
83103,0.0
83104,0.0
83105,0.0
83106,0.0
83107,0.0
83108,0.0
83109,0.0
83110,0.0
83111,0.0
83112,1.0
83113,0.0
83114,0.0
83115,0.0
83116,0.0
83117,0.0
83118,0.0
83119,1.0
83120,0.0
83121,0.0
83122,0.0
83123,0.0
83124,0.0
83125,0.0
83126,0.0
83127,0.0
83128,1.0
83129,0.0
83130,0.0
83131,0.0
83132,1.0
83133,0.0
83134,0.0
83135,15.0
83136,1.0
83137,4.0
83138,0.0
83139,1.0
83140,13.0
83141,12.0
83142,2.0
83143,0.0
83144,5.0
83145,1.0
83146,0.0
83147,1.0
83148,30.0
83149,4.0
83150,1.0
83151,1.0
83152,19.0
83153,1.0
83154,0.0
83155,0.0
83156,27.0
83157,0.0
83158,1.0
83159,4.0
83160,7.0
83161,2.0
83162,4.0
83163,1.0
83164,1.0
83165,0.0
83166,0.0
83167,2.0
83168,4.0
83169,0.0
83170,2.0
83171,9.0
83172,1.0
83173,9.0
83174,10.0
83175,0.0
83176,0.0
83177,0.0
83178,17.0
83179,2.0
83180,1.0
83181,19.0
83182,0.0
83183,3.0
83184,20.0
83185,0.0
83186,0.0
83187,0.0
83188,0.0
83189,3.0
83190,2.0
83191,6.0
83192,11.0
83193,4.0
83194,5.0
83195,10.0
83196,17.0
83197,0.0
83198,21.0
83199,0.0
83200,0.0
83201,4.0
83202,1.0
83203,5.0
83204,13.0
83205,5.0
83206,4.0
83207,6.0
83208,7.0
83209,3.0
83210,5.0
83211,0.0
83212,8.0
83213,2.0
83214,10.0
83215,3.0
83216,2.0
83217,0.0
83218,5.0
83219,3.0
83220,1.0
83221,18.0
83222,15.0
83223,20.0
83224,5.0
83225,4.0
83226,3.0
83227,2.0
83228,4.0
83229,2.0
83230,12.0
83231,12.0
83232,11.0
83233,1.0
83234,0.0
83235,0.0
83236,0.0
83237,3.0
83238,14.0
83239,6.0
83240,0.0
83241,4.0
83242,8.0
83243,2.0
83244,5.0
83245,10.0
83246,0.0
83247,10.0
83248,0.0
83249,0.0
83250,0.0
83251,4.0
83252,0.0
83253,5.0
83254,19.0
83255,9.0
83256,0.0
83257,3.0
83258,1.0
83259,2.0
83260,2.0
83261,14.0
83262,11.0
83263,1.0
83264,5.0
83265,3.0
83266,23.0
83267,15.0
83268,2.0
83269,1.0
83270,1.0
83271,10.0
83272,3.0
83273,3.0
83274,24.0
83275,15.0
83276,4.0
83277,18.0
83278,16.0
83279,0.0
83280,5.0
83281,0.0
83282,8.0
83283,13.0
83284,4.0
83285,26.0
83286,2.0
83287,0.0
83288,7.0
83289,0.0
83290,6.0
83291,0.0
83292,2.0
83293,4.0
83294,0.0
83295,3.0
83296,4.0
83297,0.0
83298,1.0
83299,24.0
83300,0.0
83301,9.0
83302,5.0
83303,3.0
83304,4.0
83305,1.0
83306,3.0
83307,0.0
83308,28.0
83309,0.0
83310,7.0
83311,10.0
83312,7.0
83313,0.0
83314,19.0
83315,1.0
83316,1.0
83317,3.0
83318,0.0
83319,1.0
83320,0.0
83321,1.0
83322,1.0
83323,1.0
83324,18.0
83325,0.0
83326,19.0
83327,15.0
83328,5.0
83329,31.0
83330,2.0
83331,3.0
83332,4.0
83333,20.0
83334,2.0
83335,19.0
83336,8.0
83337,1.0
83338,20.0
83339,0.0
83340,4.0
83341,0.0
83342,0.0
83343,16.0
83344,2.0
83345,0.0
83346,31.0
83347,9.0
83348,1.0
83349,0.0
83350,0.0
83351,1.0
83352,0.0
83353,1.0
83354,0.0
83355,22.0
83356,2.0
83357,0.0
83358,14.0
83359,14.0
83360,3.0
83361,0.0
83362,1.0
83363,44.0
83364,0.0
83365,5.0
83366,13.0
83367,0.0
83368,9.0
83369,0.0
83370,0.0
83371,0.0
83372,1.0
83373,0.0
83374,0.0
83375,7.0
83376,1.0
83377,3.0
83378,0.0
83379,21.0
83380,0.0
83381,0.0
83382,1.0
83383,1.0
83384,0.0
83385,17.0
83386,0.0
83387,10.0
83388,31.0
83389,0.0
83390,2.0
83391,3.0
83392,0.0
83393,3.0
83394,0.0
83395,1.0
83396,0.0
83397,0.0
83398,2.0
83399,0.0
83400,53.0
83401,1.0
83402,0.0
83403,0.0
83404,0.0
83405,0.0
83406,1.0
83407,14.0
83408,0.0
83409,0.0
83410,0.0
83411,0.0
83412,0.0
83413,0.0
83414,0.0
83415,0.0
83416,0.0
83417,0.0
83418,0.0
83419,0.0
83420,0.0
83421,0.0
83422,0.0
83423,0.0
83424,0.0
83425,0.0
83426,0.0
83427,0.0
83428,0.0
83429,0.0
83430,0.0
83431,0.0
83432,0.0
83433,0.0
83434,0.0
83435,0.0
83436,0.0
83437,0.0
83438,0.0
83439,0.0
83440,0.0
83441,0.0
83442,0.0
83443,0.0
83444,0.0
83445,0.0
83446,0.0
83447,0.0
83448,0.0
83449,0.0
83450,0.0
83451,0.0
83452,0.0
83453,1.0
83454,6.0
83455,0.0
83456,0.0
83457,0.0
83458,0.0
83459,0.0
83460,0.0
83461,0.0
83462,3.0
83463,0.0
83464,0.0
83465,0.0
83466,0.0
83467,13.0
83468,1.0
83469,8.0
83470,2.0
83471,7.0
83472,1.0
83473,1.0
83474,14.0
83475,5.0
83476,0.0
83477,0.0
83478,4.0
83479,33.0
83480,14.0
83481,27.0
83482,24.0
83483,0.0
83484,0.0
83485,0.0
83486,1.0
83487,1.0
83488,2.0
83489,1.0
83490,0.0
83491,6.0
83492,0.0
83493,1.0
83494,0.0
83495,0.0
83496,0.0
83497,10.0
83498,2.0
83499,0.0
83500,0.0
83501,8.0
83502,1.0
83503,10.0
83504,0.0
83505,2.0
83506,5.0
83507,26.0
83508,3.0
83509,9.0
83510,25.0
83511,0.0
83512,0.0
83513,0.0
83514,5.0
83515,18.0
83516,34.0
83517,1.0
83518,1.0
83519,7.0
83520,0.0
83521,1.0
83522,0.0
83523,25.0
83524,3.0
83525,19.0
83526,0.0
83527,3.0
83528,3.0
83529,0.0
83530,1.0
83531,1.0
83532,0.0
83533,0.0
83534,7.0
83535,2.0
83536,31.0
83537,4.0
83538,0.0
83539,2.0
83540,0.0
83541,6.0
83542,13.0
83543,5.0
83544,0.0
83545,0.0
83546,18.0
83547,15.0
83548,0.0
83549,4.0
83550,0.0
83551,2.0
83552,0.0
83553,12.0
83554,3.0
83555,0.0
83556,0.0
83557,0.0
83558,0.0
83559,12.0
83560,6.0
83561,10.0
83562,0.0
83563,1.0
83564,0.0
83565,0.0
83566,0.0
83567,0.0
83568,14.0
83569,3.0
83570,0.0
83571,3.0
83572,31.0
83573,0.0
83574,2.0
83575,15.0
83576,22.0
83577,15.0
83578,4.0
83579,13.0
83580,0.0
83581,0.0
83582,0.0
83583,0.0
83584,0.0
83585,0.0
83586,22.0
83587,24.0
83588,0.0
83589,1.0
83590,7.0
83591,0.0
83592,0.0
83593,0.0
83594,3.0
83595,0.0
83596,1.0
83597,0.0
83598,0.0
83599,0.0
83600,1.0
83601,0.0
83602,0.0
83603,6.0
83604,3.0
83605,2.0
83606,2.0
83607,0.0
83608,0.0
83609,6.0
83610,2.0
83611,0.0
83612,1.0
83613,0.0
83614,0.0
83615,0.0
83616,0.0
83617,3.0
83618,0.0
83619,14.0
83620,0.0
83621,9.0
83622,0.0
83623,1.0
83624,5.0
83625,0.0
83626,15.0
83627,3.0
83628,1.0
83629,0.0
83630,8.0
83631,0.0
83632,1.0
83633,0.0
83634,0.0
83635,0.0
83636,1.0
83637,0.0
83638,0.0
83639,0.0
83640,1.0
83641,0.0
83642,0.0
83643,0.0
83644,0.0
83645,0.0
83646,0.0
83647,0.0
83648,0.0
83649,0.0
83650,0.0
83651,0.0
83652,13.0
83653,5.0
83654,0.0
83655,1.0
83656,9.0
83657,0.0
83658,0.0
83659,4.0
83660,3.0
83661,25.0
83662,4.0
83663,0.0
83664,0.0
83665,8.0
83666,0.0
83667,0.0
83668,7.0
83669,0.0
83670,6.0
83671,0.0
83672,0.0
83673,0.0
83674,0.0
83675,0.0
83676,0.0
83677,0.0
83678,0.0
83679,0.0
83680,0.0
83681,0.0
83682,0.0
83683,0.0
83684,0.0
83685,0.0
83686,10.0
83687,0.0
83688,0.0
83689,1.0
83690,0.0
83691,0.0
83692,0.0
83693,0.0
83694,0.0
83695,0.0
83696,1.0
83697,0.0
83698,0.0
83699,8.0
83700,0.0
83701,0.0
83702,3.0
83703,0.0
83704,0.0
83705,0.0
83706,23.0
83707,0.0
83708,0.0
83709,0.0
83710,0.0
83711,1.0
83712,0.0
83713,3.0
83714,0.0
83715,0.0
83716,6.0
83717,0.0
83718,0.0
83719,3.0
83720,0.0
83721,0.0
83722,1.0
83723,1.0
83724,0.0
83725,0.0
83726,0.0
83727,0.0
83728,0.0
83729,0.0
83730,0.0
83731,0.0
83732,0.0
83733,0.0
83734,0.0
83735,1.0
83736,0.0
83737,0.0
83738,0.0
83739,19.0
83740,4.0
83741,0.0
83742,0.0
83743,1.0
83744,0.0
83745,0.0
83746,0.0
83747,0.0
83748,0.0
83749,0.0
83750,1.0
83751,0.0
83752,2.0
83753,2.0
83754,0.0
83755,0.0
83756,1.0
83757,0.0
83758,0.0
83759,0.0
83760,0.0
83761,1.0
83762,4.0
83763,0.0
83764,0.0
83765,0.0
83766,0.0
83767,0.0
83768,2.0
83769,0.0
83770,4.0
83771,0.0
83772,8.0
83773,0.0
83774,1.0
83775,2.0
83776,0.0
83777,1.0
83778,5.0
83779,0.0
83780,1.0
83781,4.0
83782,1.0
83783,2.0
83784,2.0
83785,12.0
83786,0.0
83787,1.0
83788,0.0
83789,0.0
83790,0.0
83791,0.0
83792,0.0
83793,0.0
83794,0.0
83795,0.0
83796,0.0
83797,2.0
83798,35.0
83799,0.0
83800,5.0
83801,3.0
83802,9.0
83803,1.0
83804,4.0
83805,3.0
83806,1.0
83807,0.0
83808,0.0
83809,1.0
83810,0.0
83811,0.0
83812,0.0
83813,0.0
83814,0.0
83815,0.0
83816,1.0
83817,0.0
83818,0.0
83819,25.0
83820,4.0
83821,0.0
83822,0.0
83823,14.0
83824,4.0
83825,3.0
83826,4.0
83827,16.0
83828,0.0
83829,29.0
83830,7.0
83831,10.0
83832,1.0
83833,1.0
83834,3.0
83835,15.0
83836,4.0
83837,15.0
83838,1.0
83839,8.0
83840,2.0
83841,0.0
83842,10.0
83843,0.0
83844,15.0
83845,14.0
83846,9.0
83847,16.0
83848,11.0
83849,14.0
83850,2.0
83851,2.0
83852,13.0
83853,0.0
83854,21.0
83855,13.0
83856,1.0
83857,2.0
83858,6.0
83859,28.0
83860,10.0
83861,2.0
83862,13.0
83863,12.0
83864,17.0
83865,10.0
83866,0.0
83867,0.0
83868,4.0
83869,9.0
83870,0.0
83871,3.0
83872,0.0
83873,24.0
83874,9.0
83875,1.0
83876,1.0
83877,6.0
83878,4.0
83879,0.0
83880,3.0
83881,2.0
83882,10.0
83883,3.0
83884,1.0
83885,13.0
83886,5.0
83887,0.0
83888,15.0
83889,11.0
83890,3.0
83891,6.0
83892,16.0
83893,7.0
83894,3.0
83895,0.0
83896,24.0
83897,0.0
83898,8.0
83899,0.0
